timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 10:04:30.835, P0, 2017 MHz, 28.30 W, 77, 0x0000000000000020
2026/09/25 10:04:31.091, P0, 2017 MHz, 28.30 W, 77, 0x0000000000000020
2026/09/25 10:04:31.343, [Unknown Error], 1740 MHz, 20.62 W, 69, 0x0000000000000001
2026/09/25 10:04:32.371, P0, 1740 MHz, 19.79 W, 72, 0x0000000000000001
2026/09/25 10:04:32.623, P0, 1740 MHz, 19.79 W, 72, 0x0000000000000001
2026/09/25 10:04:32.875, P0, 1740 MHz, 18.91 W, 73, 0x0000000000000001
2026/09/25 10:04:33.126, P0, 1740 MHz, 18.91 W, 73, 0x0000000000000001
2026/09/25 10:04:33.391, P0, 1822 MHz, 75.94 W, 82, 0x0000000000000020
2026/09/25 10:04:33.654, P0, 1822 MHz, 75.94 W, 82, 0x0000000000000020
2026/09/25 10:04:33.904, P0, 1680 MHz, 57.31 W, 80, 0x0000000000000020
2026/09/25 10:04:34.169, P0, 1680 MHz, 57.32 W, 80, 0x0000000000000020
2026/09/25 10:04:34.421, P0, 1680 MHz, 57.32 W, 80, 0x0000000000000020
2026/09/25 10:04:34.686, P0, 1680 MHz, 57.57 W, 80, 0x0000000000000020
2026/09/25 10:04:34.936, P0, 1680 MHz, 57.57 W, 80, 0x0000000000000020
2026/09/25 10:04:35.201, P0, 1665 MHz, 56.00 W, 80, 0x0000000000000020
2026/09/25 10:04:35.466, P0, 1665 MHz, 56.00 W, 80, 0x0000000000000020
2026/09/25 10:04:35.717, P0, 1665 MHz, 57.25 W, 80, 0x0000000000000020
2026/09/25 10:04:35.982, P0, 1665 MHz, 57.25 W, 80, 0x0000000000000020
2026/09/25 10:04:36.245, P0, 1747 MHz, 58.92 W, 79, 0x0000000000000020
2026/09/25 10:04:36.496, P0, 1747 MHz, 58.92 W, 79, 0x0000000000000020
2026/09/25 10:04:36.750, P0, 1597 MHz, 53.29 W, 80, 0x0000000000000020
2026/09/25 10:04:37.003, P0, 1597 MHz, 53.29 W, 80, 0x0000000000000020
2026/09/25 10:04:37.268, P0, 1612 MHz, 53.05 W, 79, 0x0000000000000020
2026/09/25 10:04:37.532, P0, 1612 MHz, 53.05 W, 79, 0x0000000000000020
2026/09/25 10:04:37.784, P0, 1612 MHz, 53.62 W, 80, 0x0000000000000020
2026/09/25 10:04:38.048, P0, 1612 MHz, 53.62 W, 80, 0x0000000000000020
2026/09/25 10:04:38.314, P0, 1627 MHz, 52.75 W, 80, 0x0000000000000020
2026/09/25 10:04:38.579, P0, 1627 MHz, 52.75 W, 80, 0x0000000000000020
2026/09/25 10:04:38.844, P0, 1680 MHz, 52.74 W, 80, 0x0000000000000020
2026/09/25 10:04:39.095, P0, 1680 MHz, 52.74 W, 80, 0x0000000000000020
2026/09/25 10:04:39.346, P0, 1687 MHz, 52.91 W, 80, 0x0000000000000020
2026/09/25 10:04:39.598, P0, 1687 MHz, 52.91 W, 80, 0x0000000000000020
2026/09/25 10:04:39.863, P0, 1695 MHz, 53.06 W, 80, 0x0000000000000020
2026/09/25 10:04:40.116, P0, 1695 MHz, 53.06 W, 80, 0x0000000000000020
2026/09/25 10:04:40.381, P0, 1620 MHz, 54.01 W, 80, 0x0000000000000020
2026/09/25 10:04:40.633, P0, 1620 MHz, 54.01 W, 80, 0x0000000000000020
