timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 10:08:09.766, P0, 1927 MHz, 56.87 W, 80, 0x0000000000000020
2026/09/25 10:08:10.020, P0, 2010 MHz, 47.69 W, 76, 0x0000000000000400
2026/09/25 10:08:10.278, [Unknown Error], 1740 MHz, 20.57 W, 74, 0x0000000000000001
2026/09/25 10:08:11.310, P0, 1740 MHz, 19.84 W, 72, 0x0000000000000001
2026/09/25 10:08:11.575, P0, 1740 MHz, 19.84 W, 72, 0x0000000000000001
2026/09/25 10:08:11.840, P0, 1740 MHz, 19.12 W, 73, 0x0000000000000001
2026/09/25 10:08:12.091, P0, 1740 MHz, 19.12 W, 73, 0x0000000000000001
2026/09/25 10:08:12.356, P0, 1860 MHz, 83.63 W, 82, 0x0000000000000020
2026/09/25 10:08:12.619, P0, 1680 MHz, 56.52 W, 79, 0x0000000000000020
2026/09/25 10:08:12.884, P0, 1680 MHz, 56.52 W, 79, 0x0000000000000020
2026/09/25 10:08:13.148, P0, 1687 MHz, 56.83 W, 79, 0x0000000000000020
2026/09/25 10:08:13.413, P0, 1687 MHz, 56.83 W, 79, 0x0000000000000020
2026/09/25 10:08:13.677, P0, 1695 MHz, 56.32 W, 79, 0x0000000000000020
2026/09/25 10:08:13.940, P0, 1695 MHz, 56.32 W, 79, 0x0000000000000020
2026/09/25 10:08:14.205, P0, 1672 MHz, 56.27 W, 79, 0x0000000000000020
2026/09/25 10:08:14.456, P0, 1672 MHz, 56.27 W, 79, 0x0000000000000020
2026/09/25 10:08:14.720, P0, 1665 MHz, 56.53 W, 79, 0x0000000000000020
2026/09/25 10:08:14.984, P0, 1665 MHz, 56.53 W, 79, 0x0000000000000020
2026/09/25 10:08:15.249, P0, 1822 MHz, 56.71 W, 79, 0x0000000000000020
2026/09/25 10:08:15.513, P0, 1822 MHz, 56.71 W, 79, 0x0000000000000020
2026/09/25 10:08:15.776, P0, 1665 MHz, 59.65 W, 79, 0x0000000000000020
2026/09/25 10:08:16.027, P0, 1665 MHz, 59.65 W, 79, 0x0000000000000020
2026/09/25 10:08:16.292, P0, 1665 MHz, 60.06 W, 79, 0x0000000000000020
2026/09/25 10:08:16.557, P0, 1665 MHz, 60.06 W, 79, 0x0000000000000020
2026/09/25 10:08:16.820, P0, 1665 MHz, 56.39 W, 79, 0x0000000000000020
2026/09/25 10:08:17.085, P0, 1665 MHz, 56.39 W, 79, 0x0000000000000020
2026/09/25 10:08:17.336, P0, 1665 MHz, 56.44 W, 79, 0x0000000000000020
2026/09/25 10:08:17.586, P0, 1665 MHz, 56.44 W, 79, 0x0000000000000020
2026/09/25 10:08:17.837, P0, 1747 MHz, 55.88 W, 79, 0x0000000000000020
2026/09/25 10:08:18.102, P0, 1747 MHz, 55.88 W, 79, 0x0000000000000020
2026/09/25 10:08:18.367, P0, 1755 MHz, 56.70 W, 79, 0x0000000000000020
2026/09/25 10:08:18.618, P0, 1770 MHz, 56.45 W, 79, 0x0000000000000020
2026/09/25 10:08:18.881, P0, 1770 MHz, 56.45 W, 79, 0x0000000000000020
2026/09/25 10:08:19.146, P0, 1680 MHz, 57.09 W, 80, 0x0000000000000020
2026/09/25 10:08:19.409, P0, 1680 MHz, 57.09 W, 80, 0x0000000000000020
2026/09/25 10:08:19.661, P0, 1687 MHz, 56.64 W, 79, 0x0000000000000020
2026/09/25 10:08:19.926, P0, 1687 MHz, 56.64 W, 79, 0x0000000000000020
2026/09/25 10:08:20.190, P0, 1732 MHz, 56.42 W, 80, 0x0000000000000020
2026/09/25 10:08:20.453, P0, 1732 MHz, 56.42 W, 80, 0x0000000000000020
2026/09/25 10:08:20.717, P0, 1777 MHz, 59.34 W, 80, 0x0000000000000020
2026/09/25 10:08:20.983, P0, 1777 MHz, 59.34 W, 80, 0x0000000000000020
2026/09/25 10:08:21.238, P0, 1882 MHz, 55.65 W, 79, 0x0000000000000020
2026/09/25 10:08:21.496, P0, 1882 MHz, 55.65 W, 79, 0x0000000000000020
2026/09/25 10:08:21.748, P0, 1755 MHz, 62.06 W, 80, 0x0000000000000020
2026/09/25 10:08:22.001, P0, 1755 MHz, 62.06 W, 80, 0x0000000000000020
2026/09/25 10:08:22.254, P0, 1882 MHz, 52.19 W, 79, 0x0000000000000020
2026/09/25 10:08:22.519, P0, 1882 MHz, 52.19 W, 79, 0x0000000000000020
2026/09/25 10:08:22.771, P0, 1687 MHz, 56.13 W, 80, 0x0000000000000020
2026/09/25 10:08:23.023, P0, 1687 MHz, 56.13 W, 80, 0x0000000000000020
2026/09/25 10:08:23.286, P0, 1687 MHz, 56.11 W, 80, 0x0000000000000020
2026/09/25 10:08:23.538, P0, 1687 MHz, 56.11 W, 80, 0x0000000000000020
2026/09/25 10:08:23.790, P0, 1687 MHz, 55.91 W, 80, 0x0000000000000020
2026/09/25 10:08:24.042, P0, 1687 MHz, 55.91 W, 80, 0x0000000000000020
2026/09/25 10:08:24.306, P0, 1650 MHz, 55.90 W, 80, 0x0000000000000020
2026/09/25 10:08:24.569, P0, 1650 MHz, 55.90 W, 80, 0x0000000000000020
2026/09/25 10:08:24.820, P0, 1590 MHz, 50.78 W, 79, 0x0000000000000020
2026/09/25 10:08:25.086, P0, 1590 MHz, 50.78 W, 79, 0x0000000000000020
2026/09/25 10:08:25.352, P0, 1650 MHz, 55.67 W, 80, 0x0000000000000020
2026/09/25 10:08:25.616, P0, 1552 MHz, 49.82 W, 79, 0x0000000000000020
2026/09/25 10:08:25.879, P0, 1552 MHz, 49.82 W, 79, 0x0000000000000020
2026/09/25 10:08:26.144, P0, 1665 MHz, 55.31 W, 80, 0x0000000000000020
2026/09/25 10:08:26.396, P0, 1665 MHz, 55.31 W, 80, 0x0000000000000020
2026/09/25 10:08:26.647, P0, 1642 MHz, 55.60 W, 80, 0x0000000000000020
2026/09/25 10:08:26.911, P0, 1642 MHz, 55.60 W, 80, 0x0000000000000020
2026/09/25 10:08:27.175, P0, 1717 MHz, 55.10 W, 80, 0x0000000000000020
2026/09/25 10:08:27.440, P0, 1717 MHz, 55.10 W, 80, 0x0000000000000020
2026/09/25 10:08:27.705, P0, 1725 MHz, 55.18 W, 80, 0x0000000000000020
2026/09/25 10:08:27.971, P0, 1725 MHz, 55.18 W, 80, 0x0000000000000020
2026/09/25 10:08:28.222, P0, 1740 MHz, 55.44 W, 80, 0x0000000000000020
2026/09/25 10:08:28.472, P0, 1740 MHz, 55.44 W, 80, 0x0000000000000020
2026/09/25 10:08:28.737, P0, 1657 MHz, 56.27 W, 80, 0x0000000000000020
2026/09/25 10:08:29.003, P0, 1657 MHz, 56.27 W, 80, 0x0000000000000020
