frame,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms
198,1.4638,0.0210,6.4078,0.1612,6.7313
199,6.8515,0.0356,0.9113,0.0911,1.2329
200,1.2893,0.0214,4.1473,0.0776,4.3471
201,4.3952,0.0190,1.0737,0.0892,1.2878
202,1.3336,0.0201,5.4086,0.1528,5.7463
203,5.7867,0.0205,1.0429,0.0597,1.2211
204,1.2495,0.0114,5.1533,0.0615,5.3020
205,5.3531,0.0200,1.0825,0.1165,1.3121
206,1.3548,0.0184,5.2914,0.0854,5.4901
207,5.5319,0.0177,1.0919,0.0664,1.2696
208,1.3115,0.0169,5.6775,0.0881,5.8864
209,5.9208,0.0155,1.1140,0.0713,1.2930
210,1.3350,0.0201,5.3052,0.0715,5.4861
211,5.5255,0.0174,1.1033,0.0850,1.2926
212,1.3336,0.0161,5.4455,0.1169,5.6955
213,5.8237,0.0249,0.8291,0.0653,1.0872
214,1.1702,0.0287,5.3436,0.0682,5.5672
215,5.6273,0.0148,1.0935,0.0659,1.2701
216,1.3168,0.0173,5.3193,0.0714,5.5037
217,5.5460,0.0157,1.0391,0.0801,1.2278
218,1.2778,0.0171,5.3719,0.0833,5.5600
219,5.5972,0.0222,1.1127,0.0611,1.2857
220,1.3235,0.0440,5.4197,0.0758,5.6305
221,5.6683,0.0175,1.1737,0.0750,1.3531
222,1.4011,0.0195,5.3135,0.1497,5.6750
223,5.8237,0.0279,0.8578,0.0794,1.0808
224,1.1390,0.0143,5.2802,0.0946,5.4854
225,5.5256,0.0207,1.0700,0.0710,1.3210
226,1.3611,0.0193,5.3684,0.0686,5.5672
227,5.6044,0.0187,1.0758,0.0450,1.2152
228,1.2422,0.0099,5.5234,0.0738,5.7202
229,5.7867,0.0226,1.2365,0.0692,1.4250
230,1.4656,0.0211,5.0902,0.0683,5.2772
231,5.3170,0.0177,1.0117,0.0482,1.1564
232,1.1837,0.0102,5.4478,0.0725,5.5986
233,5.6260,0.0125,1.0512,0.0954,1.2457
234,1.2852,0.0185,5.5024,0.0681,5.6994
235,5.7366,0.0180,1.1569,0.0628,1.3494
236,1.3879,0.0171,5.4717,0.1166,5.7312
237,5.8288,0.0195,1.0957,0.0855,1.3534
238,1.4164,0.0196,5.4576,0.0808,5.6886
239,5.7437,0.0218,1.1081,0.0787,1.3363
240,1.3917,0.0217,4.8502,0.0591,5.0721
241,5.1143,0.0143,0.9716,0.0806,1.2657
242,1.3217,0.0226,5.3543,0.0909,5.6028
243,5.6902,0.0494,0.9687,0.0986,1.2593
244,1.3059,0.0177,5.2311,0.1136,5.4604
245,5.5018,0.0183,1.0001,0.0760,1.1903
246,1.2335,0.0158,5.5272,0.0837,5.7457
247,5.8515,0.0240,0.9401,0.0829,1.1394
248,1.1790,0.0167,5.4240,0.0712,5.6388
249,5.6796,0.0175,1.0025,0.0549,1.1594
250,1.1900,0.0120,5.4552,0.0783,5.6520
251,5.6892,0.0193,1.0212,0.0839,1.2097
252,1.2448,0.0146,5.4659,0.0605,5.6275
253,5.6636,0.0165,1.0832,0.1151,1.3041
254,1.3462,0.0180,5.4857,0.0610,5.6450
255,5.6820,0.0153,1.0220,0.0831,1.2627
256,1.2992,0.0148,5.3703,0.0707,5.5492
257,5.5896,0.0155,1.0464,0.0883,1.2468
258,1.2839,0.0145,5.5623,0.0925,5.7834
259,5.8268,0.0180,0.9726,0.0834,1.1906
260,1.2294,0.0176,5.4556,0.0781,5.6417
261,5.6788,0.0164,1.0585,0.1205,1.2882
262,1.3296,0.0184,5.5155,0.0598,5.6850
263,5.7877,0.0263,0.8832,0.0635,1.1090
264,1.1423,0.0122,5.2860,0.0704,5.4569
265,5.4936,0.0156,1.0358,0.0846,1.2279
266,1.2686,0.0162,5.6169,0.0710,5.8079
267,6.3941,0.0309,0.5729,0.0751,0.7891
268,0.8278,0.0167,5.3179,0.0806,5.4994
269,5.5366,0.0175,1.0480,0.0896,1.2506
270,1.3194,0.0180,5.3163,0.0999,5.5424
271,5.6214,0.0244,0.9524,0.0745,1.2314
272,1.2840,0.0197,5.3107,0.0982,5.5315
273,5.6230,0.0244,0.9351,0.0594,1.1862
274,1.2280,0.0181,5.3284,0.0779,5.5340
275,5.5735,0.0161,1.0215,0.0868,1.2251
276,1.2628,0.0163,5.4486,0.0584,5.6296
277,5.6791,0.0146,1.0347,0.0692,1.2060
278,1.2449,0.0163,5.5086,0.0726,5.6974
279,5.7358,0.0184,1.0568,0.0571,1.2224
280,1.2571,0.0138,5.5746,0.0772,5.7608
281,5.8152,0.0171,1.0146,0.0627,1.1867
282,1.2241,0.0157,5.3042,0.0611,5.5081
283,5.5386,0.0127,1.1030,0.1017,1.3206
284,1.3661,0.0195,6.0154,0.1058,6.2613
285,6.3509,0.0231,0.9778,0.1008,1.2511
286,1.6194,0.0305,4.3693,0.1257,4.7125
287,4.8489,0.0279,0.9654,0.0816,1.2062
288,1.4354,0.0313,5.0519,0.0892,5.3076
289,5.3545,0.0194,1.0435,0.1240,1.2950
290,1.3539,0.0252,5.1930,0.0893,5.5413
291,5.5896,0.0201,1.0123,0.1306,1.2666
292,1.3263,0.0251,5.3439,0.1771,5.7429
293,5.9103,0.0355,0.9620,0.1337,1.2845
294,1.3483,0.0402,5.2141,0.1160,5.4989
295,5.6126,0.0245,0.8720,0.0773,1.0915
296,1.1450,0.0161,5.4375,0.0927,5.6389
297,5.6887,0.0264,0.9824,0.0616,1.1644
298,1.2087,0.0137,5.3070,0.0867,5.4992
299,5.5749,0.0161,0.9707,0.0674,1.1396
300,1.1802,0.0116,5.4696,0.0786,5.6423
301,5.7015,0.0129,1.0343,0.0620,1.1847
302,1.2182,0.0102,5.4950,0.1059,5.7217
303,5.7896,0.0212,0.9846,0.0708,1.1844
304,1.2316,0.0149,5.4116,0.1292,5.6458
305,5.7054,0.0225,1.0429,0.0766,1.2649
306,1.3167,0.0198,5.3130,0.0852,5.5188
307,5.5860,0.0197,0.9375,0.0836,1.2059
308,1.2567,0.0171,5.4099,0.0915,5.6233
309,5.7087,0.0219,0.9714,0.0742,1.1610
310,1.2205,0.0192,5.4161,0.0771,5.6112
311,5.6605,0.0151,1.0276,0.0886,1.2343
312,1.2919,0.0188,5.4526,0.1033,5.6975
313,5.7596,0.0259,0.9864,0.0847,1.2115
314,1.2602,0.0180,5.3618,0.1065,5.5972
315,5.6758,0.0205,0.9685,0.0947,1.2155
316,1.2669,0.0187,5.3860,0.1342,5.6463
317,5.8436,0.0263,0.8414,0.0821,1.0734
318,1.2135,0.0365,5.2005,0.0950,5.4565
319,5.5988,0.0249,0.9618,0.0715,1.1735
320,1.2647,0.0238,5.3418,0.1223,5.6348
321,5.7012,0.0196,0.9674,0.1196,1.2303
322,1.4541,0.0273,5.1604,0.1006,5.4208
323,5.5144,0.0182,1.0045,0.0538,1.1772
324,1.2126,0.0105,5.2683,0.0862,5.4649
325,5.5240,0.0210,1.0094,0.0496,1.1681
326,1.2040,0.0127,5.5943,0.1086,5.8320
327,5.9494,0.0307,0.9050,0.1048,1.1556
328,1.1999,0.0150,5.4086,0.1254,5.6660
329,5.7396,0.0182,0.9876,0.0939,1.2038
330,1.2673,0.0191,5.2988,0.1329,5.5644
331,5.6295,0.0252,0.9505,0.0685,1.1532
332,1.1996,0.0230,5.4747,0.1599,5.7755
333,5.8717,0.0245,0.8721,0.0787,1.1050
334,1.2532,0.0372,5.3371,0.1042,5.6332
335,5.7172,0.0188,0.9681,0.0666,1.1635
336,1.2117,0.0148,5.1491,0.0993,5.3571
337,5.3983,0.0234,1.1309,0.1033,1.3711
338,1.4315,0.0296,5.7452,0.0999,6.0392
339,6.1189,0.0209,0.9715,0.0651,1.1900
340,1.2463,0.0133,5.0842,0.1625,5.3648
341,5.4115,0.0240,0.0284,0.0427,0.2268
342,0.2698,0.0229,6.3132,0.1555,6.6050
343,6.6481,0.0203,1.0054,0.0591,1.1798
344,1.2087,0.0122,5.5008,0.1439,5.7515
345,5.8100,0.0233,0.9396,0.0691,1.1624
346,1.2146,0.0229,5.1105,0.0781,5.3608
347,5.4191,0.0308,1.0816,0.0965,1.3646
348,1.4106,0.0195,5.2700,0.0718,5.4723
349,5.5256,0.0205,0.9338,0.0652,1.1676
350,1.2137,0.0208,5.4221,0.0944,5.6488
351,5.6960,0.0226,0.9770,0.0866,1.2060
352,1.2503,0.0194,5.4049,0.0825,5.6016
353,5.6620,0.0197,1.0017,0.0626,1.1791
354,1.2205,0.0146,5.4899,0.1004,5.7101
355,5.7683,0.0222,0.8929,0.0540,1.1366
356,1.1960,0.0158,5.4531,0.0620,5.6251
357,5.7315,0.0276,0.9757,0.0783,1.1755
358,1.2161,0.0171,5.5420,0.1318,5.8109
359,5.9025,0.0452,0.8882,0.0836,1.1373
360,1.1852,0.0157,5.2404,0.0843,5.4472
361,5.4903,0.0201,0.9914,0.0698,1.1921
362,1.2368,0.0176,5.7234,0.0772,5.9297
363,6.0196,0.0233,0.9088,0.0627,1.1230
364,1.1624,0.0146,5.4063,0.0838,5.5997
365,5.6546,0.0138,1.0352,0.0609,1.1886
366,1.2216,0.0110,5.5606,0.0768,5.7405
367,5.8553,0.0239,0.8819,0.0760,1.1073
368,1.1423,0.0144,5.3025,0.0604,5.4588
369,5.4953,0.0121,1.0218,0.0879,1.2106
370,1.2531,0.0154,6.2276,0.0995,6.4877
371,6.6200,0.0317,0.7583,0.0790,1.0263
372,1.0881,0.0210,5.7407,0.0906,5.9883
373,6.0550,0.0196,0.9451,0.1183,1.1795
374,1.2314,0.0221,4.3567,0.0789,4.5829
375,4.6199,0.0139,1.0334,0.1597,1.2921
376,1.3328,0.0204,5.3888,0.0743,5.6155
377,5.6599,0.0182,0.9849,0.0752,1.1791
378,1.2205,0.0158,5.4815,0.0719,5.7132
379,5.7393,0.0113,1.0074,0.0851,1.2330
380,1.2575,0.0103,5.3649,0.0469,5.5550
381,5.5789,0.0092,0.9858,0.0417,1.1647
382,1.1848,0.0085,5.6398,0.0700,5.8477
383,5.8710,0.0095,0.9905,0.0439,1.1740
384,1.1976,0.0086,5.3364,0.0672,5.5802
385,5.6044,0.0092,0.9757,0.0378,1.1513
386,1.1709,0.0125,5.9295,0.0797,6.1882
387,6.2494,0.0145,0.8988,0.0865,1.1646
388,1.2116,0.0187,5.0807,0.0712,5.3198
389,5.3539,0.0116,1.0129,0.0712,1.2309
390,1.2561,0.0099,5.5872,0.1222,5.8823
391,5.9880,0.0218,0.9553,0.0822,1.2399
392,1.2977,0.0216,5.3240,0.1027,5.6497
393,5.6990,0.0207,0.9798,0.1053,1.2712
394,1.3130,0.0183,5.2447,0.1037,5.5477
395,5.5888,0.0185,1.0811,0.0650,1.3157
396,1.3460,0.0122,5.0773,0.0872,5.3103
397,5.3488,0.0189,1.0570,0.0859,1.3143
398,1.3560,0.0163,5.2906,0.0719,5.5443
399,5.5846,0.0185,0.8103,0.0501,1.1448
400,1.1974,0.0160,5.4051,0.0748,5.6355
401,5.6687,0.0145,1.0547,0.0727,1.2865
402,1.3247,0.0153,5.3937,0.0626,5.6115
403,5.6798,0.0284,0.9087,0.0716,1.2229
404,1.2622,0.0155,5.7027,0.1757,6.0381
405,6.0945,0.0243,0.7824,0.0723,1.0882
406,1.1409,0.0143,5.1379,0.0603,5.3854
407,5.4476,0.0432,0.8739,0.0804,1.1856
408,1.5205,0.0245,5.2065,0.2383,5.6324
409,5.6768,0.0190,0.9433,0.0575,1.2303
410,1.2666,0.0160,5.0051,0.0739,5.2348
411,5.2723,0.0167,1.0014,0.0648,1.2299
412,1.2685,0.0142,5.6698,0.0714,5.9228
413,5.9609,0.0678,0.9755,0.0780,1.3239
414,1.3646,0.0183,5.0053,0.0740,5.2953
415,5.3967,0.0226,0.9294,0.0778,1.1816
416,1.2206,0.0151,5.5787,0.1585,5.9292
417,6.0110,0.0257,0.8779,0.0630,1.1955
418,1.2572,0.0144,5.0964,0.0743,5.3324
419,5.3616,0.0119,0.9736,0.0453,1.1863
420,1.2094,0.0091,5.4550,0.0767,5.6284
421,5.6866,0.0181,1.0345,0.0492,1.2030
422,1.2312,0.0108,5.5171,0.0467,5.6583
423,5.6835,0.0095,1.1096,0.0486,1.2448
424,1.2726,0.0097,5.5541,0.0639,5.7044
425,5.7581,0.0235,1.0001,0.0729,1.2262
426,1.2726,0.0164,5.3703,0.1055,5.5776
427,5.6072,0.0117,1.0392,0.0690,1.2005
428,1.2260,0.0093,5.6276,0.0436,5.7526
429,5.7741,0.0135,0.6663,0.0364,0.7867
430,0.8077,0.0070,5.9169,0.0847,6.1220
431,6.1671,0.0179,0.9292,0.0623,1.2335
432,1.2721,0.0153,5.5276,0.0800,5.7153
433,5.7525,0.0156,0.8828,0.0642,1.2798
434,1.3211,0.0164,5.4060,0.0655,5.5735
435,5.6295,0.1126,0.8791,0.0816,1.2238
436,1.2601,0.0157,5.2713,0.0874,5.4751
437,5.5117,0.0170,1.2034,0.0600,1.3761
438,1.4188,0.0160,5.5166,0.0839,5.7349
439,5.7973,0.0190,1.0346,0.0595,1.2188
440,1.2552,0.0179,5.2955,0.0699,5.4832
441,5.6276,0.0223,0.9570,0.0734,1.1473
442,1.1832,0.0127,5.5518,0.0680,5.7283
443,5.9504,0.0230,0.8398,0.0704,1.0847
444,1.1263,0.0155,5.4471,0.1632,5.7414
445,5.8293,0.0248,0.9163,0.0717,1.2055
446,1.2627,0.0167,5.2103,0.0724,5.4360
447,5.4773,0.0161,0.9318,0.1058,1.2633
448,1.3048,0.0192,5.3968,0.1313,5.6453
449,5.6932,0.0204,1.0543,0.0640,1.2359
450,1.2745,0.0156,5.3016,0.0979,5.5166
451,5.5555,0.0180,0.5193,0.1006,0.7989
452,0.8497,0.0172,12.8966,0.1683,13.1976
453,13.3119,0.0326,0.6497,0.0925,1.0543
454,1.1225,0.0182,0.7049,0.0824,0.9656
455,1.0064,0.0176,4.4090,0.0745,4.6097
456,4.7213,0.0771,0.9647,0.0937,1.2488
457,1.2899,0.0184,5.0676,0.0680,5.2929
458,5.3469,0.0164,1.0069,0.0841,1.2012
459,1.2393,0.0164,5.7342,0.1982,6.0498
460,6.4244,0.0256,0.0272,0.0405,0.2016
461,0.2382,0.0123,5.8831,0.0730,6.0561
462,6.0887,0.0167,1.0796,0.0970,1.3978
463,1.4368,0.0172,5.1704,0.0827,5.3634
464,5.4000,0.0175,1.0107,0.0824,1.2030
465,1.2422,0.0155,5.6503,0.0742,5.8660
466,5.9559,0.0192,0.9242,0.0842,1.1717
467,1.2096,0.0168,5.3466,0.0680,5.5292
468,5.5647,0.0149,1.0478,0.0622,1.2675
469,1.3048,0.0152,5.3965,0.0642,5.5970
470,5.6352,0.0170,1.2470,0.0637,1.4184
471,1.4537,0.0166,5.3048,0.0671,5.4741
472,5.5126,0.0170,1.0232,0.0896,1.2189
473,1.2513,0.0139,5.7380,0.0920,6.0227
474,6.1375,0.0301,0.8111,0.0579,1.1120
475,1.1500,0.0130,5.2440,0.0725,5.4463
476,5.5748,0.0231,0.0349,0.0408,0.3661
477,0.4036,0.0143,6.1268,0.0755,6.3095
478,6.3504,0.0161,0.9449,0.0931,1.2104
479,1.2885,0.0169,5.4278,0.1573,5.7444
480,5.9368,0.0258,0.9013,0.1046,1.1760
481,1.2442,0.0742,5.0415,0.1075,5.3452
482,5.5220,0.0268,0.8324,0.0863,1.1009
483,1.1638,0.0174,5.3511,0.1006,5.6195
484,5.7968,0.0197,0.8417,0.1313,1.1068
485,1.1714,0.0199,5.2775,0.1054,5.5439
486,5.6756,0.0203,0.8770,0.1085,1.1581
487,1.2698,0.0230,5.4346,0.1076,5.7040
488,5.7970,0.0211,0.9294,0.1061,1.1669
489,1.2576,0.0221,5.2720,0.0679,5.4657
490,5.5229,0.0163,1.0245,0.0917,1.2349
491,1.2883,0.0180,5.1832,0.0738,5.4146
492,5.4665,0.0207,0.9870,0.0617,1.1654
493,1.2027,0.0183,5.7110,0.0681,5.8869
494,5.9219,0.0221,1.0475,0.0656,1.2212
495,1.2568,0.0132,5.2935,0.0981,5.4960
496,5.5456,0.0213,0.9513,0.0595,1.1463
497,1.1791,0.0126,5.5836,0.0952,5.7791
498,5.8296,0.0214,0.8996,0.0604,1.1539
499,1.1958,0.0155,5.4642,0.0599,5.6392
500,5.6756,0.0136,1.0285,0.0597,1.1892
501,1.2168,0.0122,5.4727,0.0884,5.6562
502,5.6987,0.0195,0.8802,0.1052,1.2265
503,1.3094,0.0848,5.3801,0.0787,5.6753
504,5.7157,0.0466,0.9404,0.0509,1.1479
505,1.1950,0.0114,5.5469,0.0608,5.7035
506,5.7373,0.0120,1.0442,0.0538,1.1955
507,1.2466,0.0111,5.5266,0.1071,5.7298
508,5.7658,0.0154,0.9088,0.0728,1.1810
509,1.2126,0.0126,5.4196,0.0729,5.5962
510,5.6459,0.0160,0.9970,0.0683,1.1888
511,1.2321,0.0172,5.4446,0.0721,5.6342
512,5.6703,0.0165,1.0213,0.0826,1.2190
513,1.2656,0.0158,5.4860,0.0575,5.6549
514,5.6902,0.0174,1.0123,0.0737,1.2333
515,1.2670,0.0140,5.6329,0.0806,5.8438
