frame,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms
136,5.0716,0.0169,1.1594,0.0609,1.3216
137,1.3519,0.0116,5.2738,0.0878,5.5031
138,5.5463,0.0183,1.0960,0.0682,1.2784
139,1.3190,0.0165,5.3741,0.0777,5.5597
140,5.5973,0.0167,1.0693,0.0867,1.2639
141,1.3364,0.0178,5.4180,0.0640,5.5901
142,5.6297,0.0167,1.1091,0.0487,1.2643
143,1.2968,0.0113,5.4738,0.0522,5.6116
144,5.6393,0.0110,1.1850,0.0686,1.3466
145,1.3883,0.0163,5.3950,0.0619,5.5630
146,5.6023,0.0153,1.1759,0.0628,1.3461
147,1.3880,0.0148,5.4773,0.1416,5.7527
148,5.7942,0.0197,1.2027,0.0837,1.3946
149,1.4347,0.0178,5.0167,0.1065,5.2347
150,5.2707,0.0183,1.1426,0.0716,1.3285
151,1.3861,0.0160,5.3770,0.0981,5.5808
152,5.6195,0.0186,1.0501,0.0738,1.2472
153,1.2884,0.0157,6.4565,0.2085,6.7981
154,6.8793,0.0292,0.8512,0.0550,1.0833
155,1.1238,0.0125,4.4361,0.1015,4.6562
156,4.9046,0.0278,0.9933,0.0682,1.2024
157,1.2475,0.0127,5.0964,0.0671,5.2628
158,5.2895,0.0113,1.0891,0.0664,1.2636
159,1.3020,0.0158,5.5865,0.0782,5.7713
160,5.8439,0.0177,1.1212,0.0635,1.3020
161,1.3401,0.0154,5.1315,0.0949,5.3338
162,5.3700,0.0190,1.0361,0.0863,1.2356
163,1.2749,0.0156,5.6295,0.2085,5.9571
164,6.0336,0.0203,0.8176,0.0789,1.0473
165,1.0883,0.0157,5.3956,0.1253,5.6428
166,5.6868,0.0187,1.0461,0.0451,1.2041
167,1.2515,0.0129,5.2688,0.0849,5.4634
168,5.5279,0.0604,0.9612,0.0741,1.2337
169,1.2889,0.0170,5.4831,0.1265,5.7395
170,5.8251,0.0227,0.9319,0.1782,1.3036
171,1.3841,0.0232,5.2848,0.2016,5.7048
172,5.8026,0.0284,0.9218,0.0652,1.1432
173,1.2256,0.0302,5.0211,0.0720,5.2233
174,5.2737,0.0148,1.0297,0.0619,1.2003
175,1.2403,0.0125,5.4439,0.0757,5.6200
176,5.6611,0.0164,1.0420,0.0515,1.1993
177,1.2572,0.0138,5.5798,0.0743,5.7980
178,5.8446,0.0172,1.0321,0.0771,1.2285
179,1.2680,0.0159,5.3044,0.0763,5.5005
180,5.5387,0.0184,1.1757,0.0636,1.3516
181,1.3830,0.0116,5.4692,0.0514,5.6140
182,5.6647,0.0143,1.1082,0.0877,1.3013
183,1.3444,0.0189,5.2601,0.0888,5.4581
184,5.4968,0.0274,1.0240,0.0893,1.2367
185,1.2782,0.0159,5.4364,0.0841,5.6456
186,5.6839,0.0167,1.1362,0.0680,1.3207
187,1.3634,0.0168,5.3401,0.1072,5.5522
188,5.5914,0.0177,1.0382,0.0584,1.2084
189,1.2720,0.0148,5.3809,0.1061,5.6175
190,5.6558,0.0175,1.0703,0.1004,1.2875
191,1.3283,0.0154,5.3786,0.1106,5.5882
192,5.6274,0.0176,1.0813,0.0835,1.2751
193,1.3109,0.0143,5.3903,0.0855,5.5860
194,5.6478,0.0692,0.9465,0.0717,1.2223
195,1.2683,0.0163,5.3502,0.0741,5.5309
196,5.5706,0.0169,1.0956,0.0533,1.2545
197,1.2989,0.0134,5.4858,0.0852,5.6747
198,5.7426,0.0209,0.9243,0.0969,1.2309
199,1.2812,0.0174,5.4717,0.0983,5.7092
200,5.8382,0.0195,0.9026,0.0896,1.1495
201,1.1933,0.0133,5.3690,0.1257,5.6198
202,5.7607,0.0264,0.8975,0.0906,1.1661
203,1.2304,0.0242,5.3216,0.1161,5.6058
204,5.7235,0.0267,0.9332,0.1413,1.2291
205,1.3162,0.0178,5.1976,0.0906,5.4299
206,5.4968,0.0148,1.0112,0.0610,1.1837
207,1.2130,0.0101,5.3948,0.0718,5.5467
208,5.5729,0.0131,1.0836,0.0921,1.2804
209,1.3261,0.0189,5.4535,0.0863,5.6580
210,5.6985,0.0167,1.0710,0.0609,1.2458
211,1.2893,0.0181,5.3600,0.1551,5.6288
212,5.6622,0.0159,1.1218,0.0796,1.3131
213,1.3475,0.0140,5.4143,0.0554,5.5689
214,5.6009,0.0121,1.0650,0.0536,1.2212
215,1.2554,0.0096,5.3815,0.0608,5.5264
216,5.5530,0.0104,1.0643,0.0667,1.2229
217,1.2635,0.0155,5.6341,0.0764,5.8383
218,5.8821,0.0447,0.9900,0.0963,1.2248
219,1.2651,0.0176,5.4283,0.0810,5.6305
220,5.6674,0.0172,1.2577,0.0685,1.4354
221,1.4719,0.0140,5.2740,0.0618,5.4375
222,5.4719,0.0134,1.1432,0.0967,1.3710
223,1.4406,0.0228,5.0803,0.0762,5.3444
224,5.4016,0.0168,0.9815,0.0771,1.2298
225,1.2691,0.0135,5.4270,0.0737,5.6099
226,5.6526,0.0175,1.0839,0.0681,1.2900
227,1.3309,0.0176,5.3807,0.0627,5.5534
228,5.5921,0.0162,1.1000,0.0588,1.2640
229,1.3079,0.0127,5.4659,0.0697,5.6457
230,5.6852,0.0155,1.0810,0.0625,1.2571
231,1.2976,0.0168,5.6291,0.1377,5.9147
232,6.0264,0.0843,0.9219,0.1002,1.3225
233,1.4175,0.0234,4.9910,0.1237,5.2747
234,5.3489,0.0256,1.0133,0.0941,1.2556
235,1.3187,0.0206,5.1903,0.1121,5.4749
236,5.6093,0.0277,0.9294,0.0793,1.1577
237,1.2167,0.0233,5.2595,0.0943,5.5191
238,5.5811,0.0199,0.9245,0.0768,1.3218
239,1.3749,0.0194,5.3089,0.0757,5.5067
240,5.5650,0.0151,1.0050,0.0945,1.2253
241,1.2792,0.0180,5.4684,0.1440,5.7813
242,5.9226,0.0297,0.8377,0.0604,1.0435
243,1.1048,0.0164,7.0008,0.1367,7.3067
244,7.4181,0.0370,0.7709,0.0746,1.0636
245,1.1209,0.0161,3.8841,0.1654,4.1879
246,4.2485,0.0228,0.9266,0.0857,1.1729
247,1.2244,0.0161,5.2574,0.1082,5.4898
248,5.5493,0.0220,0.9588,0.0989,1.2017
249,1.2539,0.0178,5.3268,0.0850,5.5383
250,5.5981,0.0193,0.9940,0.1307,1.2604
251,1.3142,0.0191,5.5171,0.1669,5.8657
252,5.9525,0.0231,0.9319,0.0816,1.1843
253,1.2417,0.0192,5.1495,0.1353,5.4134
254,5.4846,0.0193,0.9619,0.1020,1.2276
255,1.2863,0.0219,5.1998,0.0808,5.4577
256,5.5255,0.0186,0.8990,0.0963,1.2181
257,1.2816,0.0162,5.3602,0.0747,5.5512
258,5.6047,0.0163,1.0185,0.0905,1.2300
259,1.2693,0.0159,5.5511,0.0743,5.7401
260,5.7965,0.0178,0.9905,0.0842,1.2093
261,1.2581,0.0171,5.4541,0.1033,5.7066
262,5.7940,0.0634,0.9457,0.0989,1.2552
263,1.3084,0.0175,5.2333,0.1088,5.5012
264,5.5626,0.0192,0.9177,0.0906,1.1764
265,1.2287,0.0168,5.3944,0.0962,5.6265
266,5.6881,0.0187,0.9320,0.1020,1.2182
267,1.2671,0.0172,5.3702,0.1179,5.6112
268,5.8827,0.0306,0.8548,0.0778,1.1194
269,1.1941,0.0183,5.4753,0.1381,5.8515
270,5.9689,0.0390,0.8437,0.1777,1.2177
271,1.2966,0.0203,4.9986,0.2050,5.3841
272,5.4730,0.0326,0.9714,0.0608,1.2190
273,1.2666,0.0154,5.1179,0.1198,5.3640
274,5.4385,0.0265,0.9672,0.0932,1.2111
275,1.2678,0.0191,5.2992,0.0628,5.4814
276,5.5250,0.0148,1.0446,0.0837,1.2576
277,1.3178,0.0189,5.6003,0.0993,5.8325
278,5.9021,0.0200,0.9488,0.0737,1.1563
279,1.2040,0.0163,5.4440,0.1202,5.6905
280,5.7416,0.0189,0.9866,0.0803,1.1867
281,1.2461,0.0182,5.2448,0.0830,5.4574
282,5.5113,0.0272,0.9776,0.0804,1.1902
283,1.2354,0.0165,5.4524,0.0911,5.6493
284,5.9139,0.0233,0.8921,0.0976,1.1252
285,1.1785,0.0241,5.1862,0.0617,5.4628
286,5.5089,0.0156,1.0400,0.0919,1.2349
287,1.2970,0.0161,5.3260,0.0625,5.4969
288,5.5348,0.0150,1.1216,0.1073,1.3372
289,1.4193,0.0257,5.2453,0.0638,5.5025
290,5.5448,0.0161,1.0843,0.0985,1.2991
291,1.3655,0.0235,5.3637,0.0686,5.6092
292,5.6573,0.0156,0.9497,0.0792,1.2120
293,1.2507,0.0140,5.4636,0.0605,5.6541
294,5.6944,0.0147,1.1386,0.0705,1.3131
295,1.3572,0.0191,5.3548,0.0590,5.5362
296,5.5727,0.0128,1.0563,0.0831,1.2426
297,1.2934,0.0169,5.4103,0.0538,5.5698
298,5.6278,0.0169,1.0240,0.0782,1.1998
299,1.2377,0.0136,5.5275,0.0596,5.6796
300,5.7207,0.0136,1.0555,0.0931,1.2712
301,1.3327,0.0189,5.4309,0.0819,5.6189
302,5.6530,0.0124,1.0614,0.0736,1.2351
303,1.2788,0.0165,5.3676,0.0993,5.5693
304,5.6148,0.0215,0.9868,0.0659,1.1762
305,1.2180,0.0166,5.5633,0.0873,5.7670
306,5.8259,0.0362,1.0727,0.0920,1.3155
307,1.3776,0.0215,5.2897,0.1179,5.5359
308,5.6506,0.0413,0.9012,0.0779,1.1147
309,1.1580,0.0157,5.8373,0.0867,6.0448
310,6.1338,0.0451,0.8262,0.0673,1.1185
311,1.1683,0.0158,5.0382,0.0986,5.2425
312,5.2896,0.0157,1.0046,0.0846,1.2001
313,1.2443,0.0180,5.5570,0.1013,5.7950
314,5.8687,0.0233,0.9491,0.0753,1.1639
315,1.2080,0.0140,5.2876,0.0995,5.5057
316,5.5478,0.0205,1.0137,0.0552,1.1968
317,1.2333,0.0156,5.4434,0.0721,5.6257
318,5.7301,0.0257,0.9707,0.0512,1.1394
319,1.1758,0.0119,5.6319,0.1949,5.9598
320,6.0930,0.0533,0.8953,0.0644,1.1540
321,1.2353,0.0194,5.0922,0.0620,5.2829
322,5.3468,0.0211,1.0247,0.0938,1.2385
323,1.3731,0.0237,5.4122,0.0955,5.6545
324,5.7182,0.0631,1.0481,0.0543,1.2705
325,1.3163,0.0228,6.3360,0.1695,6.6443
326,6.8561,0.0412,0.6381,0.0800,0.9706
327,1.0469,0.0255,4.4465,0.5340,5.2017
328,5.2985,0.0364,0.6123,0.1033,1.3673
329,1.4360,0.0267,4.4525,0.0816,4.6654
330,4.7119,0.0147,1.0303,0.0801,1.2115
331,1.2440,0.0121,5.5340,0.1139,5.7476
332,5.7917,0.0196,0.9989,0.0933,1.2224
333,1.2991,0.0173,5.5345,0.0969,5.7410
334,5.8047,0.0195,0.9883,0.0765,1.1696
335,1.2057,0.0138,5.2423,0.0704,5.4076
336,5.4607,0.0162,1.0200,0.0798,1.1975
337,1.2317,0.0119,5.5885,0.1341,5.8450
338,5.9025,0.0271,0.9373,0.1593,1.3308
339,1.4461,0.0355,5.1730,0.2129,5.6464
340,5.7701,0.0230,0.7895,0.0990,1.0240
341,1.0759,0.0123,5.1603,0.0727,5.3463
342,5.3927,0.0177,1.0125,0.0825,1.2091
343,1.2464,0.0157,5.4330,0.0832,5.6182
344,5.6586,0.0192,1.0027,0.0646,1.1832
345,1.2243,0.0158,5.4960,0.0621,5.6697
346,5.7118,0.0157,1.0203,0.0776,1.2028
347,1.2370,0.0131,5.5182,0.0717,5.6901
348,5.7274,0.0134,1.0219,0.0778,1.2000
349,1.2329,0.0121,5.4973,0.0683,5.6574
350,5.7186,0.0222,0.9883,0.0797,1.2038
351,1.2443,0.0159,5.5203,0.0698,5.7055
352,5.7420,0.0148,1.0320,0.0818,1.2140
353,1.2546,0.0150,5.5846,0.1196,5.8425
354,5.9502,0.0281,0.9229,0.0604,1.1327
355,1.1725,0.0128,5.8457,0.0980,6.0833
356,6.1594,0.0235,0.9488,0.1027,1.2008
357,1.2792,0.0279,4.8480,0.0903,5.1122
358,5.1772,0.0177,0.9475,0.1034,1.1958
359,1.2528,0.0218,5.2716,0.0700,5.5058
360,5.5489,0.0168,0.9936,0.0555,1.1617
361,1.2000,0.0130,5.5357,0.0714,5.7100
362,5.7515,0.0167,1.0030,0.0581,1.1747
363,1.2113,0.0145,5.5624,0.0734,5.7433
364,5.7869,0.0194,0.9842,0.0595,1.1646
365,1.1997,0.0153,5.4593,0.0654,5.6539
366,5.6880,0.0129,1.0214,0.0859,1.2079
367,1.2487,0.0186,5.6893,0.1472,6.1043
368,6.2866,0.0439,0.6658,0.0929,1.0156
369,1.0937,0.0262,5.1719,0.2395,5.6699
370,5.7918,0.0326,0.8112,0.0759,1.0948
371,1.1557,0.0193,4.9857,0.0983,5.2054
372,5.2501,0.0226,0.9220,0.0462,1.0902
373,1.1197,0.0127,5.6258,0.2101,5.9782
374,6.0400,0.0230,0.7937,0.0559,0.9948
375,1.0243,0.0125,5.4363,0.0592,5.6014
376,5.6293,0.0115,1.0251,0.0507,1.1738
377,1.2445,0.0232,5.5957,0.0587,5.7929
378,5.8333,0.0140,0.9278,0.0686,1.1629
379,1.2068,0.0172,5.3692,0.0658,5.6093
380,5.6504,0.0178,0.9939,0.0540,1.2162
381,1.2497,0.0130,5.6215,0.0806,5.8727
382,5.9233,0.0185,0.8678,0.0496,1.1062
383,1.1416,0.0123,5.3110,0.0803,5.5378
384,5.5783,0.0201,0.9220,0.0877,1.1977
385,1.2372,0.0161,5.3834,0.0585,5.6573
386,5.6926,0.0151,1.0575,0.0892,1.3080
387,1.3550,0.0154,5.3240,0.0794,5.5884
388,5.6338,0.0155,0.8841,0.0723,1.1699
389,1.2159,0.0181,5.3940,0.0915,5.6580
390,5.6986,0.0192,0.9021,0.0971,1.1802
391,1.2189,0.0163,5.4418,0.0670,5.7017
392,5.7379,0.0150,0.9550,0.0507,1.2009
393,1.2540,0.0120,5.4739,0.0671,5.6973
394,5.7365,0.0153,0.9656,0.0819,1.2132
395,1.2596,0.0157,5.4051,0.0765,5.6753
396,5.7384,0.0198,0.8596,0.0970,1.1768
397,1.2480,0.0497,5.1900,0.1031,5.5579
398,5.6126,0.0217,0.8401,0.0979,1.1694
399,1.2118,0.0173,5.3516,0.0818,5.6243
400,5.6635,0.0171,0.8265,0.0812,1.1944
401,1.2341,0.0160,5.4905,0.0917,5.7634
402,5.8082,0.0212,0.8902,0.0660,1.1631
403,1.2028,0.0161,5.4117,0.0900,5.6712
404,5.7147,0.0201,0.9084,0.0971,1.2085
405,1.2592,0.0809,5.2478,0.0979,5.5847
406,5.6482,0.0197,0.8715,0.0895,1.1483
407,1.1898,0.0174,5.4933,0.0730,5.7858
408,5.8286,0.0176,0.9795,0.0877,1.2994
409,1.3384,0.0162,5.3339,0.1546,5.7046
410,5.7680,0.0309,0.8536,0.0725,1.2118
411,1.2751,0.0167,5.2348,0.0935,5.5255
412,5.5671,0.0142,0.9349,0.0808,1.2025
413,1.2649,0.0171,5.2538,0.0840,5.5172
414,5.6343,0.0236,0.7902,0.0886,1.1074
415,1.1522,0.0183,5.4260,0.0912,5.7391
416,5.8202,0.0195,0.8817,0.1267,1.2023
417,1.2481,0.0169,6.3806,0.1079,6.7110
418,6.8006,0.0216,0.8372,0.0724,1.1513
419,1.2103,0.0195,4.3187,0.1222,4.6355
420,4.6918,0.0288,0.8665,0.0862,1.1636
421,1.2136,0.0161,5.3705,0.0822,5.5633
422,5.6041,0.0137,1.0101,0.0584,1.1715
423,1.1993,0.0085,5.5411,0.0639,5.6958
424,5.7325,0.0134,1.0376,0.0838,1.2397
425,1.2926,0.0175,5.4289,0.0808,5.6314
426,5.6955,0.0265,0.9748,0.0599,1.2045
427,1.2527,0.0204,5.4004,0.0688,5.5904
428,5.6350,0.0162,0.9962,0.0816,1.1919
429,1.2447,0.0140,5.4903,0.0950,5.7167
430,5.8049,0.0277,0.9184,0.0586,1.1226
431,1.1658,0.0130,5.5367,0.0574,5.6997
432,5.7278,0.0107,1.0437,0.0623,1.2126
433,1.2530,0.0167,5.3417,0.0787,5.5396
434,5.5808,0.0290,1.0044,0.0520,1.1733
435,1.2320,0.0140,5.5134,0.0858,5.7043
436,5.7424,0.0202,1.1024,0.0680,1.2922
437,1.3251,0.0126,5.5177,0.1001,5.7265
438,5.7687,0.0198,0.9846,0.0624,1.1675
439,1.2083,0.0172,5.4521,0.0820,5.6422
440,5.6785,0.0183,1.0004,0.0519,1.1665
441,1.1969,0.0119,5.4995,0.0679,5.6705
442,5.7095,0.0145,1.0706,0.0653,1.2468
443,1.2861,0.0142,5.4389,0.0523,5.5926
444,5.6197,0.0103,1.1776,0.0637,1.3457
445,1.3874,0.0156,5.4010,0.0634,5.5805
446,5.6215,0.0150,1.0581,0.0701,1.2419
447,1.2824,0.0157,5.5087,0.0567,5.6678
448,5.7211,0.0212,1.0132,0.0741,1.2799
449,1.3208,0.0157,5.3554,0.0884,5.5499
450,5.5861,0.0173,1.0260,0.0963,1.2387
451,1.2807,0.0178,5.3711,0.0676,5.5549
452,5.5968,0.0151,1.1500,0.1059,1.3922
453,1.4634,0.0240,5.4418,0.1900,5.8265
454,5.9090,0.0241,0.8812,0.0939,1.1419
455,1.1973,0.0186,5.1752,0.0694,5.3684
456,5.4136,0.0183,1.0979,0.0586,1.2851
457,1.3222,0.0139,5.2949,0.0617,5.5176
458,5.5507,0.0120,1.1105,0.1134,1.3684
459,1.4628,0.0305,5.2048,0.1085,5.4809
460,5.5623,0.0359,0.8455,0.0875,1.1682
461,1.2275,0.0192,5.2806,0.0833,5.5295
462,5.5699,0.0188,1.1607,0.0690,1.3520
463,1.3910,0.0162,5.4318,0.0768,5.6295
464,5.6893,0.0509,0.9072,0.0641,1.1513
465,1.1965,0.0267,5.3110,0.0646,5.5357
466,5.5714,0.0176,1.1175,0.0818,1.3077
467,1.3433,0.0144,5.4786,0.0542,5.6369
468,5.6740,0.0151,1.0727,0.1152,1.2930
469,1.3324,0.0157,5.3967,0.0597,5.5608
470,5.5957,0.0134,1.0308,0.0453,1.1718
471,1.2160,0.0125,5.5204,0.0832,5.6951
472,5.7334,0.0173,1.0302,0.1034,1.2611
473,1.5523,0.0295,5.2226,0.0922,5.4628
474,5.5187,0.0191,0.9988,0.0673,1.1786
475,1.3042,0.0282,5.4646,0.0898,5.7098
476,5.7466,0.0144,1.1276,0.0805,1.3299
477,1.3772,0.0213,5.1821,0.0864,5.3998
478,5.5056,0.0255,0.8991,0.0941,1.1529
479,1.2052,0.0180,5.3013,0.0891,5.5207
480,5.5745,0.0198,0.9722,0.0877,1.2000
481,1.2516,0.0175,5.4374,0.0812,5.6610
482,5.7060,0.0166,0.8287,0.0530,1.1391
483,1.1903,0.0143,5.4769,0.0805,5.6823
484,5.7406,0.0154,0.9238,0.0791,1.1746
485,1.2097,0.0129,5.4556,0.0739,5.6666
486,5.7158,0.0210,1.0061,0.0990,1.2441
487,1.2955,0.0187,5.3671,0.0712,5.5656
488,5.6065,0.0156,1.0326,0.0930,1.2524
489,1.2950,0.0181,5.3638,0.0687,5.5765
490,5.6115,0.0179,1.0702,0.0628,1.2672
491,1.3047,0.0178,5.5871,0.0670,5.7691
492,5.8083,0.0165,1.1989,0.0661,1.4348
493,1.4747,0.0166,5.3680,0.0798,5.5749
494,5.6148,0.0170,1.1410,0.0810,1.3429
495,1.3829,0.0178,5.1573,0.0537,5.3688
496,5.4029,0.0146,1.0103,0.0536,1.1737
497,1.2239,0.0134,5.3354,0.0700,5.5046
498,5.5357,0.0124,1.1056,0.0677,1.2837
499,1.3253,0.0158,5.4898,0.0736,5.7061
500,5.7684,0.0197,1.0917,0.0701,1.2939
501,1.3389,0.0151,12.3085,0.1089,12.5593
502,12.6396,0.0217,0.9379,0.0907,1.1972
503,1.2650,0.0179,0.8435,0.1419,1.1204
504,1.1637,0.0189,4.3045,0.1011,4.5621
505,4.6116,0.0178,1.0880,0.0884,1.3184
506,1.3765,0.0237,5.1998,0.1469,5.5154
507,5.6045,0.0227,0.9301,0.0575,1.1212
508,1.1651,0.0144,5.2100,0.1092,5.4528
509,5.5213,0.0880,0.8843,0.0604,1.1334
510,1.1727,0.0151,5.5732,0.1103,5.8062
511,5.8873,0.0174,0.9323,0.1622,1.2564
512,1.3097,0.0216,5.1866,0.0835,5.4356
513,5.5013,0.0188,0.9685,0.0766,1.1685
514,1.2073,0.0173,5.4840,0.0762,5.6985
515,5.7540,0.0192,1.0651,0.1073,1.3026
