frame,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms
52,7.0518,6.4471,0.0335,0.1783,6.7887
53,6.8958,6.5842,0.0263,0.2073,6.9153
54,7.0030,6.4837,0.0344,0.2228,6.8416
55,6.8926,6.5976,0.0530,0.3113,7.1218
56,7.2635,6.3407,0.0442,0.1704,6.7039
57,6.7837,6.3774,0.0275,0.1953,6.7163
58,6.7645,6.4885,0.0225,0.2020,6.8175
59,6.8567,6.5628,0.0276,0.2121,6.9116
60,6.9520,6.6830,0.0278,0.2221,7.0358
61,7.0825,6.4835,0.0245,0.2517,6.8549
62,6.8943,6.5487,0.0279,0.1694,6.8458
63,6.8949,6.5909,0.0234,0.2106,6.9171
64,6.9611,6.5994,0.0278,0.2225,6.9661
65,7.0163,6.3680,0.0344,0.1866,6.7001
66,6.7569,6.7934,0.0279,0.2230,7.1453
67,7.1963,6.4755,0.0267,0.2213,6.8338
68,6.8872,6.5348,0.0241,0.2279,6.8773
69,6.9195,6.5721,0.0235,0.2139,6.9030
70,6.9469,6.3218,0.0321,0.2030,6.6571
71,6.7494,6.7303,0.0340,0.1829,7.0577
72,7.1110,6.5621,0.0282,0.1987,6.8904
73,6.9908,6.4564,0.0240,0.2141,6.7877
74,6.8319,6.6347,0.0303,0.2267,6.9998
75,7.0564,6.5264,0.0355,0.1265,6.8222
76,6.8793,6.7738,0.0407,0.1458,7.0911
77,7.3078,6.2393,0.0323,0.1918,6.5765
78,6.6278,6.6362,0.0314,0.2420,7.0371
79,7.0960,13.6321,0.0502,0.2274,14.1088
80,14.1831,6.4459,0.0364,0.1030,6.7247
81,6.7861,6.5639,0.0484,0.1126,6.8623
82,6.9833,6.3289,0.0316,0.1434,6.6220
83,6.7725,6.4641,0.0310,0.1712,6.8177
84,6.8607,6.6458,0.0265,0.1983,6.9776
85,7.0270,6.5140,0.0339,0.2576,6.9578
86,7.0317,6.7208,0.0416,0.1189,7.0253
87,7.1441,6.2945,0.0303,0.1649,6.6065
88,6.6507,6.4355,0.0234,0.2472,6.8071
89,6.8523,6.5221,0.0235,0.1952,6.8414
90,6.8838,6.6755,0.0267,0.2430,7.0503
91,7.1004,6.1575,0.0259,0.2204,6.5028
92,6.5464,6.6784,0.0262,0.2032,7.0115
93,7.0529,6.5967,0.0296,0.2160,6.9441
94,7.0110,6.4918,0.0224,0.2233,6.8374
95,6.8779,6.5956,0.0443,0.1251,6.9101
96,6.9826,6.6105,0.0318,0.1802,6.9503
97,7.0062,6.4822,0.0261,0.1831,6.8028
98,6.8500,6.5728,0.0219,0.1945,6.8945
99,6.9391,6.5499,0.0228,0.1735,6.8563
100,6.9024,6.7691,0.0273,0.1933,7.0923
101,7.1385,6.3883,0.0371,0.1654,6.7220
102,6.7870,6.5939,0.0295,0.1811,6.9277
103,7.0314,6.4948,0.0211,0.2040,6.8160
104,6.8552,7.0598,0.0373,0.2072,7.4114
105,7.4798,6.2757,0.0314,0.1744,6.6070
106,6.6577,6.3606,0.0252,0.2735,6.7535
107,6.7949,6.8698,0.0273,0.0793,7.0804
108,7.1567,6.4012,0.0287,0.2422,6.7979
109,6.8733,6.5264,0.0284,0.2234,6.8817
110,6.9297,6.2580,0.0318,0.1924,6.6071
111,6.6697,6.6224,0.0263,0.2019,6.9619
112,7.0054,6.5565,0.0210,0.2164,6.8884
113,6.9297,6.5780,0.0238,0.2210,6.9216
114,6.9619,6.6255,0.0270,0.2023,6.9506
115,6.9922,6.5018,0.0253,0.2209,6.8448
116,6.9005,6.5298,0.0226,0.2130,6.8595
117,6.8992,6.5899,0.0260,0.2033,6.9213
118,6.9661,6.6662,0.0243,0.2096,7.0009
119,7.0418,6.4956,0.0290,0.1844,6.8194
120,6.8685,6.5574,0.0366,0.1858,6.9013
121,6.9815,13.8014,0.0485,0.1222,14.1330
122,14.2677,6.1911,0.0420,0.2158,6.6090
123,6.6881,6.3381,0.0411,0.1749,6.7010
124,6.7863,6.5797,0.0281,0.1959,6.9220
125,7.0120,6.4633,0.0270,0.1961,6.7910
126,6.8347,6.5786,0.0250,0.2114,6.9211
127,6.9652,6.4668,0.0226,0.2134,6.7941
128,6.8379,6.6524,0.0260,0.2252,6.9977
129,7.0530,6.5606,0.0258,0.2200,6.9025
130,6.9509,6.5692,0.0238,0.2189,6.9065
131,6.9497,6.3997,0.0262,0.2031,6.7293
132,6.7829,6.6818,0.0247,0.2109,7.0113
133,7.0575,6.6004,0.0244,0.2120,6.9287
134,6.9730,6.4538,0.0451,0.1788,6.7817
135,6.8280,6.7507,0.0264,0.2163,7.0875
136,7.2134,6.2051,0.0283,0.2282,6.5540
137,6.5963,6.7231,0.0271,0.2085,7.0564
138,7.1018,6.5103,0.0325,0.1970,6.8488
139,6.9093,6.6114,0.0267,0.2056,6.9472
140,6.9961,6.6349,0.0243,0.2192,6.9725
141,7.0192,6.5370,0.0219,0.1968,6.8456
142,6.8870,6.6129,0.0472,0.1108,6.9076
143,7.1403,7.1782,0.0333,0.1888,7.5101
144,7.5626,6.6497,0.0315,0.1941,6.9839
145,7.0381,5.5002,0.0222,0.2427,5.8571
146,5.9047,6.7386,0.0533,0.1493,7.0848
147,7.1317,6.3361,0.0225,0.2189,6.6696
148,6.7150,6.6946,0.0245,0.2129,7.0229
149,7.0693,6.5953,0.0246,0.2373,6.9485
150,6.9919,6.5418,0.0230,0.2332,6.8897
151,6.9340,6.5653,0.0215,0.2309,6.9071
152,6.9526,6.5183,0.0395,0.2294,6.9172
153,6.9876,6.5352,0.0283,0.1866,6.8742
154,6.9315,6.5242,0.0284,0.1898,6.8512
155,6.8942,6.6125,0.0429,0.2486,7.0394
156,7.1638,6.4704,0.0550,0.1575,6.8495
157,6.9497,6.2090,0.0343,0.2047,6.5631
158,6.6423,6.6333,0.0240,0.1975,6.9662
159,7.0330,6.5590,0.0259,0.2131,6.8925
160,6.9798,7.3774,0.0323,0.1992,7.7172
161,7.7692,6.5586,0.0295,0.2005,6.8917
162,6.9404,13.3455,0.0454,0.1450,13.6721
163,13.7705,6.1027,0.0405,0.2371,6.5116
164,6.6370,6.2172,0.0272,0.2601,6.6172
165,6.7561,6.2522,0.0303,0.1441,6.5493
166,6.6010,6.5564,0.0369,0.1707,6.8937
167,6.9522,6.6853,0.0289,0.2245,7.0711
168,7.1492,6.5876,0.0356,0.1689,6.9248
169,6.9921,6.5055,0.0333,0.2296,6.9017
170,6.9663,6.4266,0.0288,0.2262,6.8036
171,6.8624,6.5089,0.0397,0.1036,6.7889
172,6.8524,6.5438,0.0381,0.1706,6.8818
173,6.9477,6.5941,0.0440,0.2392,7.0132
174,7.0803,6.6123,0.0858,0.1445,6.9822
175,7.1140,6.3863,0.0328,0.2013,6.7477
176,6.8824,6.4497,0.0328,0.2027,6.8065
177,6.8662,6.6066,0.4422,0.1004,7.2734
178,7.3453,6.1185,0.0254,0.3098,6.5650
179,6.6120,6.5009,0.0289,0.1867,6.8334
180,6.8831,6.2894,0.0375,0.1656,6.6280
181,6.6985,6.4176,0.0282,0.1919,6.7533
182,6.8606,6.6342,0.0249,0.1836,6.9514
183,6.9921,6.5902,0.0237,0.1877,6.9015
184,6.9413,6.6979,0.0244,0.2409,7.0675
185,7.1154,6.4830,0.0206,0.2139,6.8193
186,6.8621,6.5610,0.0236,0.2037,6.8835
187,6.9260,6.5724,0.0225,0.1902,6.8840
188,6.9242,6.7410,0.0286,0.2446,7.1172
189,7.1680,6.4881,0.0283,0.1606,6.7818
190,6.8298,6.6655,0.0480,0.1288,6.9786
191,7.0224,6.5871,0.0338,0.2205,6.9869
192,7.0350,6.4709,0.0265,0.2562,6.8758
193,6.9215,6.5376,0.0313,0.1774,6.9290
194,6.9791,6.4550,0.0432,0.2809,6.9001
195,6.9720,6.1931,0.0319,0.1740,6.5236
196,6.5809,6.4415,0.0262,0.2217,6.8143
197,6.8793,6.4899,0.0249,0.2044,6.8255
198,6.8723,6.6790,0.0263,0.1363,6.9461
199,6.9923,6.7671,0.0353,0.2046,7.1078
200,7.1585,6.3845,0.0255,0.2188,6.7764
201,6.8712,6.6930,0.0257,0.2722,7.1220
202,7.1675,6.4612,0.0229,0.1963,6.7744
203,6.8149,6.6078,0.0228,0.2022,6.9268
204,6.9676,6.6043,0.0290,0.2258,6.9623
205,7.0194,6.5476,0.0492,0.1438,6.9270
206,7.0231,9.0976,0.0488,0.1266,9.4317
207,9.5175,4.3907,0.0369,0.2114,4.7577
208,4.8742,5.7960,0.0278,0.2066,6.1551
209,6.2039,6.5407,0.0520,0.1855,6.9204
210,7.0053,6.3529,0.0367,0.2010,6.7047
211,6.7682,6.6386,0.0239,0.2381,6.9939
212,7.0393,6.5128,0.0202,0.2231,6.8420
213,6.8845,6.5781,0.0240,0.2032,6.8990
214,6.9426,6.5973,0.0293,0.2261,6.9539
215,7.0291,6.5031,0.0232,0.2319,6.8501
216,6.8891,6.5432,0.0303,0.1368,6.8209
217,6.8771,6.6449,0.0246,0.2267,6.9976
218,7.0461,6.6086,0.0283,0.1801,6.9294
219,6.9825,6.4963,0.0238,0.2160,6.8230
220,6.8701,6.5436,0.0229,0.2193,6.8762
221,6.9329,6.5788,0.0240,0.2367,6.9288
222,6.9743,6.5611,0.0313,0.1941,6.8989
223,6.9462,6.4495,0.0303,0.1967,6.7819
224,6.9072,6.4812,0.0346,0.1868,6.8147
225,6.8764,6.6970,0.0329,0.2023,7.0419
226,7.0942,6.5014,0.0255,0.2237,6.8460
227,6.8982,6.5396,0.0261,0.1830,6.8558
228,6.8971,6.5655,0.0222,0.2189,6.8963
229,6.9395,6.5984,0.0395,0.2041,6.9394
230,6.9899,6.5427,0.0242,0.2311,6.8896
231,6.9312,6.5886,0.0229,0.2179,6.9221
232,6.9676,6.4263,0.0256,0.2427,6.7886
233,6.8753,6.4913,0.0271,0.2079,6.8244
234,6.8660,6.6518,0.0259,0.2284,6.9990
235,7.0424,6.6863,0.0394,0.1657,7.0213
236,7.0996,6.6121,0.0378,0.1857,6.9572
237,7.0257,6.1928,0.0349,0.1933,6.5311
238,6.5963,6.6130,0.0403,0.1752,6.9627
239,7.0377,6.4785,0.0352,0.1901,6.8166
240,6.9095,6.7407,0.0376,0.1744,7.0806
241,7.1472,6.3698,0.0367,0.1743,6.7151
242,6.7745,6.7249,0.0395,0.1436,7.0383
243,7.1676,6.4627,0.0434,0.1242,6.7942
244,6.9081,6.5904,0.0378,0.1372,6.8982
245,6.9604,6.7272,0.0365,0.2418,7.1216
246,7.2279,6.4921,0.0374,0.1206,6.7825
247,6.9188,6.4675,0.0662,0.1090,6.7868
248,6.8562,6.4809,0.0353,0.2328,6.8698
249,6.9304,14.2598,0.0518,0.5129,15.0064
250,15.0877,5.4192,0.0392,0.1739,5.7661
251,5.9199,6.3733,0.0376,0.1237,6.6686
252,6.7322,6.2505,0.0426,0.1093,6.5406
253,6.6164,6.8950,0.0437,0.1698,7.2708
254,7.3518,6.1815,0.0433,0.1820,6.5500
255,6.6235,6.3388,0.0364,0.1861,6.7058
256,6.7657,6.7384,0.0248,0.2037,7.0848
257,7.1780,6.4684,0.0240,0.2177,6.8233
258,6.8672,6.5374,0.0220,0.2238,6.8896
259,6.9323,6.4384,0.0270,0.1939,6.7632
260,6.8050,6.7154,0.0301,0.1438,7.0129
261,7.0538,6.6658,0.0228,0.2039,6.9996
262,7.0685,6.4121,0.0271,0.2122,6.7667
263,6.8183,7.0354,0.0255,0.1637,7.3503
264,7.3889,6.1390,0.0231,0.2141,6.4684
265,6.5055,6.7977,0.0245,0.0770,6.9976
266,7.0388,6.7835,0.0428,0.1314,7.1765
267,7.2507,6.2324,0.0292,0.1882,6.5546
268,6.6192,6.6076,0.0314,0.2495,6.9970
269,7.0395,6.5480,0.0290,0.1221,6.8197
270,6.8615,6.6530,0.0269,0.1713,6.9479
271,6.9875,6.5229,0.0235,0.2197,6.8660
272,6.9302,6.5639,0.0246,0.1805,6.8681
273,6.9144,6.5537,0.0224,0.2910,6.9755
274,7.0208,6.6422,0.0246,0.1562,6.9121
275,6.9812,6.6571,0.0621,0.1878,7.0052
276,7.0437,6.8521,0.0301,0.1587,7.1473
277,7.1955,6.6155,0.0410,0.2817,7.0873
278,7.1566,6.3946,0.0417,0.3373,6.9224
279,6.9984,6.5195,0.0387,0.2813,6.9907
280,7.1240,6.0984,0.0741,0.2279,6.6225
281,6.6947,5.9781,0.0323,0.1561,6.3047
282,6.4332,6.4768,0.0281,0.1143,6.7257
283,6.7720,6.5711,0.0332,0.1317,6.8395
284,6.8853,6.6956,0.0276,0.1125,6.9698
285,7.0145,6.5905,0.0603,0.1547,6.9243
286,7.0331,7.6179,0.0387,0.1322,7.9580
287,8.0246,6.6341,0.0358,0.1482,6.9494
288,7.0163,6.6725,0.0944,0.1113,7.0147
289,7.0809,6.0207,0.0707,0.1573,6.3910
290,6.4562,6.4477,0.0263,0.1074,6.6906
291,6.7314,7.1162,0.0322,0.1151,7.3773
292,7.4413,13.9647,0.0551,0.1250,14.4150
293,14.5084,5.0224,0.0461,0.1411,5.3356
294,5.3901,6.3919,0.0393,0.1133,6.6771
295,6.7482,6.3153,0.0345,0.1788,6.6526
296,6.7335,6.7668,0.0274,0.2007,7.1173
297,7.1802,6.5674,0.0351,0.1578,6.8797
298,7.0071,6.4075,0.0238,0.1905,6.7375
299,6.7785,6.4031,0.0216,0.3879,6.9177
300,6.9576,6.6357,0.0290,0.1508,6.9162
301,6.9594,6.6995,0.0257,0.0756,6.9114
302,6.9558,6.8374,0.0262,0.0812,7.0431
303,7.1426,6.1816,0.0261,0.1446,6.4722
304,6.5173,6.8748,0.0261,0.2258,7.2212
305,7.2850,7.2818,0.0338,0.2345,7.6954
306,7.7466,9.4479,0.0303,0.1287,9.7285
307,9.7846,2.8306,0.0259,0.2359,3.1898
308,3.2334,6.6596,0.0257,0.1451,6.9740
309,7.0415,6.2617,0.0356,0.3405,6.7651
310,6.8394,6.8453,0.0353,0.1022,7.1043
311,7.1618,6.1255,0.0271,0.1655,6.4933
312,6.5358,6.6308,0.0229,0.2118,6.9644
313,7.0043,6.6409,0.0258,0.1799,6.9494
314,6.9944,6.4377,0.0304,0.1522,6.7533
315,6.7885,6.7908,0.0258,0.1512,7.0596
316,7.1022,6.6222,0.0216,0.2237,6.9608
317,7.0029,6.5151,0.0236,0.2114,6.8592
318,6.9200,6.6082,0.0270,0.1127,6.9107
319,6.9507,6.5008,0.0250,0.1640,6.7969
320,6.8365,7.0103,0.0533,0.1658,7.3175
321,7.3599,6.3319,0.0512,0.0811,6.5557
322,6.6028,7.2096,0.0378,0.1028,7.4689
323,7.5453,6.6727,0.0504,0.1103,6.9721
324,7.0485,5.7243,0.0251,0.2092,6.0594
325,6.1047,6.4672,0.0542,0.1381,6.7859
326,6.8266,6.5418,0.0328,0.1401,6.8348
327,6.8753,6.5772,0.0265,0.2257,6.9196
328,6.9590,6.8622,0.0246,0.2093,7.1943
329,7.2349,6.6617,0.0402,0.1320,6.9601
330,7.0074,6.4754,0.0217,0.2038,6.8018
331,6.8974,6.7712,0.0255,0.1658,7.0594
332,7.0998,6.6768,0.0218,0.2297,7.0138
333,7.0538,13.5536,0.0994,0.2933,14.1125
334,14.2342,6.1931,0.0498,0.1139,6.6032
335,6.6615,6.4439,0.0300,0.2121,6.8015
336,6.8391,6.6449,0.0595,0.0886,7.0695
337,7.1775,6.2821,0.0397,0.1214,6.5780
338,6.6510,6.7038,0.0372,0.2416,7.1069
339,7.2418,6.3922,0.0304,0.0991,6.6879
340,6.7322,6.5036,0.0268,0.1073,6.7561
341,6.8257,6.6398,0.0274,0.1628,6.9241
342,6.9686,6.3540,0.0251,0.1387,6.6703
343,6.7069,6.7167,0.0240,0.0723,6.9130
344,6.9581,6.7201,0.0263,0.1412,7.0216
345,7.0597,6.6891,0.0258,0.2622,7.0800
346,7.1394,6.5123,0.0254,0.1595,6.8477
347,6.8907,6.3549,0.0389,0.1067,6.6721
348,6.7115,6.7531,0.0245,0.1532,7.0377
349,7.0794,6.3911,0.0245,0.2373,6.7523
350,6.7950,6.9401,0.0253,0.1725,7.2459
351,7.2878,6.4522,0.0363,0.1373,6.7574
352,6.8470,6.1862,0.0363,0.1962,6.5314
353,6.5887,6.5177,0.0264,0.1813,6.8473
354,6.8917,6.7307,0.0316,0.1926,7.0940
355,7.1894,6.3476,0.0231,0.2685,6.7351
356,6.8045,6.5762,0.0289,0.1805,6.9149
357,6.9606,6.5937,0.0205,0.2058,6.9251
358,6.9796,6.5217,0.0231,0.0706,6.7038
359,6.7768,7.0654,0.0237,0.1829,7.3631
360,7.4134,6.3052,0.0285,0.0752,6.5797
361,6.6221,6.5108,0.0308,0.1121,6.8365
362,6.8856,6.8484,0.0245,0.1600,7.1624
363,7.2057,6.7623,0.0262,0.0799,6.9989
364,7.0417,6.2303,0.0251,0.3086,6.6709
365,6.7186,6.9336,0.0288,0.3168,7.3939
366,7.4522,6.1080,0.0848,0.2104,6.5704
367,6.6483,6.4082,0.0281,0.1300,6.6910
368,6.7460,6.9990,0.0313,0.2166,7.3868
369,7.4281,6.3909,0.0262,0.0879,6.6026
370,6.6436,6.6026,0.0289,0.1499,6.9052
371,6.9525,6.9254,0.0282,0.1727,7.2564
372,7.3127,6.2778,0.0335,0.1035,6.5168
373,6.5585,6.7487,0.0333,0.1008,7.0451
374,7.1103,6.2276,0.0271,0.0851,6.4409
375,6.4801,15.2570,0.0785,0.1272,15.6215
376,15.7416,4.8710,0.0411,0.0982,5.2513
377,5.3050,6.4213,0.0287,0.1822,6.7669
378,6.8056,6.6210,0.0280,0.0833,6.9490
379,7.0229,6.4979,0.0570,0.0956,6.8706
380,6.9144,6.2595,0.0383,0.1841,6.6754
381,6.7548,6.6714,0.0315,0.1816,7.0677
382,7.1291,6.2631,0.0303,0.2037,6.6861
383,6.7283,7.0337,0.0241,0.1625,7.3644
384,7.4089,6.4186,0.0266,0.1030,6.7084
385,6.7516,6.2201,0.0243,0.2355,6.6236
386,6.6665,6.7586,0.0236,0.1756,7.1548
387,7.1969,6.8637,0.0270,0.0836,7.1249
388,7.1710,5.9251,0.0215,0.2234,6.3150
389,6.3538,6.7590,0.0753,0.1743,7.1512
390,7.1905,6.6065,0.0205,0.2471,7.0140
391,7.0556,6.5981,0.0250,0.2094,6.9818
392,7.0251,6.3313,0.0305,0.0895,6.6479
393,6.6924,6.7840,0.0269,0.1022,7.0718
394,7.1114,6.9782,0.0505,0.1174,7.3932
395,7.4819,6.3687,0.0345,0.0907,6.7812
396,6.8411,6.2684,0.0434,0.1251,6.6242
397,6.6699,6.3544,0.0317,0.2381,6.8173
398,6.9553,6.3791,0.0253,0.3230,6.8864
399,6.9306,6.3767,0.0214,0.2908,6.8734
400,6.9118,6.4353,0.0320,0.1392,6.7662
401,6.8092,6.5934,0.0302,0.1561,6.9468
402,6.9865,6.7458,0.0227,0.1507,7.0913
403,7.1417,6.5079,0.0220,0.1505,6.8296
404,6.8676,6.6285,0.0784,0.2599,7.1557
405,7.2385,6.0796,0.0288,0.1162,6.4252
406,6.4682,6.4036,0.0253,0.1538,6.7486
407,6.7910,6.3992,0.0233,0.1358,6.7105
408,6.7685,7.1507,0.0326,0.0942,7.4516
409,7.5043,6.0419,0.1014,0.1898,6.5633
410,6.6410,6.4501,0.0671,0.1714,6.8399
411,6.8847,6.6490,0.0224,0.1593,6.9847
412,7.0247,6.4955,0.0276,0.1122,6.8193
413,6.8600,6.8757,0.0258,0.1097,7.1748
414,7.2164,6.4746,0.0281,0.0767,6.7666
415,6.8141,6.9479,0.0272,0.0824,7.2366
416,7.2761,5.9472,0.0549,0.0823,6.3117
417,6.4971,9.3832,0.0815,0.2010,9.9958
418,10.0709,5.1179,0.0443,0.2605,5.6229
419,5.6923,4.9792,0.0292,0.1097,5.2969
420,5.3495,6.5970,0.0317,0.1377,6.8790
421,6.9920,6.2859,0.0274,0.1531,6.6142
422,6.6627,6.5284,0.0270,0.2394,6.9108
423,6.9516,6.3604,0.0367,0.2350,6.7631
424,6.8283,6.5827,0.0420,0.1790,6.9490
425,7.0230,6.8578,0.0384,0.1067,7.1468
426,7.2281,6.3298,0.0398,0.1449,6.6374
427,6.6902,6.5565,0.0332,0.1749,6.8705
428,6.9702,6.1945,0.0303,0.2040,6.5687
429,6.6221,6.7452,0.0286,0.1881,7.0753
430,7.1213,6.5895,0.0243,0.2029,6.9233
431,6.9658,6.5582,0.0258,0.2032,6.9103
432,6.9534,6.5585,0.0289,0.1822,6.8728
433,6.9119,6.4013,0.0305,0.1611,6.7155
434,6.7528,6.8206,0.0292,0.2034,7.1643
435,7.2106,6.5568,0.0229,0.2013,6.9012
436,6.9487,6.3800,0.0468,0.1602,6.7336
437,6.7748,6.8650,0.0227,0.1530,7.1361
438,7.2068,6.5515,0.0307,0.2082,6.9150
439,6.9752,6.3938,0.0316,0.2401,6.7663
440,6.8717,6.3398,0.0373,0.1416,6.6761
441,6.7326,6.6792,0.0315,0.2150,7.0504
442,7.1063,6.3703,0.0354,0.2419,6.7862
443,6.8541,6.4745,0.0317,0.1539,6.7948
444,6.8728,6.6417,0.0296,0.1979,6.9891
445,7.0637,6.2662,0.0232,0.2180,6.6146
446,6.7116,6.6927,0.0326,0.1918,7.0391
447,7.0873,6.6527,0.0224,0.2009,6.9995
448,7.0484,6.7242,0.0249,0.1914,7.0384
449,7.0860,6.4525,0.0289,0.0812,6.7536
450,6.7947,6.6778,0.0293,0.2295,7.0299
451,7.0746,6.5264,0.0253,0.1551,6.8398
452,6.8820,6.7270,0.0434,0.1140,7.0361
453,7.1140,6.6961,0.0358,0.1175,6.9885
454,7.0582,6.0757,0.0410,0.2068,6.4399
455,6.5431,6.6031,0.0256,0.1840,6.9428
456,6.9863,6.5774,0.0289,0.1531,6.9059
457,6.9508,6.6121,0.0267,0.1848,6.9256
458,6.9678,6.3944,0.0300,0.1849,6.7373
459,6.7770,6.6864,0.0233,0.2042,7.0243
460,7.0684,6.3883,0.0264,0.2004,6.7328
461,6.7734,6.7482,0.0285,0.2037,7.1006
462,7.1443,14.2643,0.0485,0.1917,14.6706
463,14.7874,5.8895,0.0430,0.1115,6.1906
464,6.3696,6.0366,0.0326,0.2147,6.3894
465,6.4381,6.5288,0.0261,0.1774,6.8400
466,7.0725,6.4036,0.0387,0.1662,6.7437
467,6.8078,6.4584,0.0268,0.1866,6.7940
468,6.8399,6.8441,0.0258,0.2109,7.1874
469,7.2257,6.4503,0.0251,0.1999,6.7803
470,6.8231,6.5423,0.0235,0.2023,6.8739
471,6.9138,6.6486,0.0253,0.2459,7.0187
472,7.0807,6.3686,0.0318,0.1567,6.6919
473,6.7269,6.7687,0.0262,0.1848,7.0766
474,7.1321,6.6433,0.0242,0.2150,6.9893
475,7.0332,6.5180,0.0231,0.2023,6.8609
476,6.9152,6.6211,0.0400,0.1515,6.9391
477,6.9791,6.6414,0.0229,0.1563,6.9116
478,6.9794,6.4428,0.0263,0.2278,6.8014
479,6.8404,6.7695,0.0257,0.1605,7.0938
480,7.1330,6.3066,0.0312,0.2161,6.6695
481,6.7354,6.3897,0.0269,0.2159,6.7535
482,6.8519,6.6190,0.0243,0.2177,6.9774
483,7.0403,6.5912,0.0314,0.1542,6.9210
484,6.9654,6.5271,0.0227,0.2050,6.8662
485,6.9757,6.5348,0.0276,0.1767,6.8659
486,6.9112,6.5240,0.0208,0.2240,6.8738
487,6.9177,6.6184,0.0351,0.1570,6.9481
488,6.9917,6.7199,0.0237,0.1886,7.0258
489,7.0670,6.4864,0.0220,0.1478,6.7503
490,6.7916,6.8742,0.0255,0.2466,7.2411
491,7.2845,6.3301,0.0243,0.0744,6.5295
492,6.5710,6.6382,0.0254,0.1178,6.8789
493,6.9562,6.6326,0.0237,0.2621,7.0171
494,7.0630,6.8322,0.0242,0.2012,7.2125
495,7.3109,5.9454,0.0399,0.2852,6.4471
496,6.5139,6.7420,0.0348,0.1408,7.0435
497,7.1818,6.5442,0.0280,0.2156,6.9333
498,7.0029,6.0578,0.0230,0.2239,6.4080
499,6.4471,6.6494,0.0235,0.2078,7.0142
500,7.0698,6.4721,0.0623,0.1389,6.7918
501,6.8303,6.6773,0.0236,0.2262,7.0266
502,7.0677,6.4364,0.0216,0.2302,6.7991
503,6.8452,14.3476,0.0466,0.4337,15.0148
504,15.1199,5.8064,0.0376,0.1556,6.1424
505,6.2518,6.1011,0.0306,0.2688,6.5196
506,6.5654,6.4274,0.0458,0.1659,6.8000
507,6.8803,7.1117,0.0509,0.1326,7.4591
508,7.5481,6.0275,0.0559,0.1451,6.4276
509,6.5230,6.2258,0.0431,0.1591,6.5931
510,6.6706,6.5796,0.0334,0.1830,6.9381
511,7.0655,6.5522,0.0288,0.1967,6.9283
512,7.0044,6.5113,0.0242,0.2019,6.8499
513,6.9047,6.5023,0.0213,0.2195,6.8428
514,6.8828,6.6602,0.0274,0.1955,6.9925
515,7.0397,6.5453,0.0233,0.2044,6.8775
