frame,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms
505,6.9504,6.3729,0.0306,0.1955,6.7262
506,6.7666,6.7625,0.0370,0.2199,7.1278
507,7.1661,6.7516,0.0257,0.2025,7.0852
508,7.1282,6.5381,0.0237,0.1839,6.8432
509,6.8808,6.4137,0.0489,0.1063,6.7085
510,6.7455,14.4292,0.0640,0.2832,14.9967
511,15.1256,5.4237,0.0385,0.1212,5.7309
512,5.7978,6.6017,0.0342,0.2150,6.9860
513,7.1663,6.4373,0.0261,0.1873,6.7746
514,6.8517,6.5516,0.0254,0.1846,6.8751
515,6.9142,6.3916,0.0309,0.1624,6.6944
516,6.7345,6.6565,0.0328,0.1628,6.9822
517,7.0283,6.7532,0.0226,0.1618,7.0427
518,7.0798,6.7747,0.0520,0.1508,7.0768
519,7.1215,6.3378,0.0505,0.0870,6.6210
520,6.6605,6.7785,0.0265,0.1836,7.1029
521,7.1512,6.1204,0.0244,0.1130,6.3629
522,6.4075,6.8450,0.0240,0.2301,7.2119
523,7.2530,6.7492,0.0252,0.0792,6.9633
524,7.0348,6.3958,0.0261,0.2094,6.7285
525,6.7994,6.6814,0.0246,0.0853,6.9019
526,6.9704,6.9123,0.0319,0.2326,7.3020
527,7.3667,6.1600,0.0585,0.2187,6.5671
528,6.6096,6.4450,0.0630,0.2102,6.8312
529,6.8724,6.6133,0.0253,0.2312,6.9810
530,7.0231,6.8267,0.0653,0.2472,7.2391
531,7.3395,6.2728,0.0279,0.2294,6.6376
532,6.6790,6.2793,0.0237,0.1609,6.5755
533,6.6156,6.4479,0.0291,0.2436,6.8426
534,6.8888,6.9949,0.0242,0.2142,7.3383
535,7.4783,6.5013,0.0248,0.1035,6.7360
536,6.7760,6.3063,0.0244,0.1918,6.6626
537,6.6998,6.7067,0.0244,0.0747,6.9715
538,7.0094,7.0056,0.0258,0.1295,7.3025
539,7.3455,6.2102,0.0270,0.0879,6.4247
540,6.4625,6.5895,0.0454,0.1707,6.9444
541,7.0314,6.2827,0.0348,0.1914,6.6436
542,6.7032,6.7394,0.0278,0.2013,7.0942
543,7.2058,6.4468,0.0268,0.1968,6.7923
544,6.8352,6.5310,0.0206,0.2309,6.8799
545,6.9268,6.6516,0.0225,0.2102,6.9891
546,7.0278,6.4973,0.0264,0.2040,6.8276
547,6.8662,6.6067,0.0614,0.1737,6.9495
548,6.9914,6.3858,0.0209,0.1765,6.6884
549,6.7891,6.5743,0.0201,0.2260,6.9240
550,6.9623,6.6000,0.0213,0.1842,6.9095
551,6.9642,6.6081,0.0274,0.2052,6.9571
552,7.0195,7.9871,0.0497,0.3982,8.6239
553,8.7030,5.0989,0.0753,0.1348,5.4394
554,5.4870,6.3172,0.0233,0.2537,6.7186
555,6.7559,6.5178,0.0396,0.1122,6.8270
556,6.9119,6.3769,0.0276,0.1794,6.7137
557,6.7544,6.8009,0.0257,0.0815,7.0213
558,7.0885,6.5030,0.0331,0.1344,6.7776
559,6.8185,6.7852,0.0280,0.1629,7.1141
560,7.1575,6.8519,0.0406,0.1046,7.1227
561,7.1903,6.2899,0.0247,0.1477,6.6295
562,6.6845,6.4059,0.0309,0.0762,6.7252
563,6.7668,6.8564,0.0255,0.1575,7.1707
564,7.2109,6.6068,0.0564,0.1466,7.0129
565,7.0793,6.3445,0.0252,0.1125,6.6825
566,6.7221,6.7928,0.0270,0.1516,7.1049
567,7.1499,6.2477,0.0320,0.1743,6.5937
568,6.7416,6.8121,0.0257,0.1851,7.1288
569,7.1721,6.5004,0.0348,0.0991,6.8291
570,6.8876,6.7523,0.0370,0.1133,7.1258
571,7.2006,5.8987,0.0253,0.2256,6.2567
572,6.3055,6.5275,0.0223,0.2138,6.8818
573,6.9335,6.5394,0.0280,0.2302,6.9163
574,6.9685,6.5026,0.0246,0.2230,6.8573
575,6.8991,6.4475,0.0311,0.1408,6.7498
576,6.7892,6.7171,0.0426,0.1643,7.0372
577,7.2735,6.5198,0.0873,0.0999,6.8235
578,6.8682,6.4009,0.0311,0.1583,6.7085
579,6.8321,6.5714,0.0256,0.1681,6.8853
580,6.9245,6.9418,0.0242,0.1602,7.2538
581,7.2952,6.3529,0.0233,0.1333,6.6132
582,6.6542,7.0244,0.0390,0.2103,7.4052
583,7.4981,6.3939,0.0247,0.0756,6.6015
584,6.6441,7.1140,0.0424,0.1417,7.5319
585,7.6347,6.0580,0.0314,0.0784,6.4004
586,6.4776,6.4849,0.0318,0.2004,6.8475
587,7.0010,6.3418,0.0308,0.0889,6.6217
588,6.6645,6.6230,0.0240,0.1768,6.9534
589,6.9957,6.8187,0.0312,0.2094,7.1890
590,7.2496,6.2243,0.0268,0.3015,6.6617
591,6.7595,6.6844,0.0364,0.0861,7.0424
592,7.0963,6.3484,0.0230,0.1615,6.6365
593,6.6815,6.5675,0.0252,0.1351,6.8471
594,6.9955,14.8882,0.0905,0.1296,15.3763
595,15.5948,4.6802,0.0981,0.1515,5.1253
596,5.2136,6.4913,0.0334,0.2227,6.8709
597,6.9210,6.5341,0.0401,0.2245,6.9122
598,6.9593,6.1272,0.0382,0.1882,6.4908
599,6.5550,6.6095,0.0355,0.1376,6.9458
600,6.9964,6.5334,0.0222,0.2017,6.8771
601,6.9850,6.5773,0.0225,0.1999,6.9132
602,7.0142,6.8332,0.0254,0.1485,7.1308
603,7.1745,6.4830,0.0309,0.1878,6.8042
604,6.8452,6.4110,0.0250,0.1284,6.7404
605,6.7967,6.7291,0.0237,0.1770,7.0301
606,7.0696,6.5987,0.0823,0.2133,7.0101
607,7.0670,6.2298,0.0247,0.1377,6.5652
608,6.6086,6.9402,0.0261,0.0816,7.1848
609,7.2277,6.8188,0.0582,0.1099,7.1129
610,7.1715,6.1512,0.0263,0.1109,6.4723
611,6.5163,6.6499,0.0337,0.1537,6.9811
612,7.0252,6.9216,0.1059,0.1834,7.3848
613,7.4603,5.7784,0.0261,0.1815,6.1232
614,6.1702,6.6878,0.0318,0.1500,6.9748
615,7.0227,6.5332,0.0241,0.2360,6.9219
616,6.9648,6.4917,0.0330,0.1723,6.8283
617,6.8783,6.6587,0.0239,0.2066,6.9933
618,7.0313,6.5639,0.0251,0.2249,6.9134
619,6.9642,6.5385,0.0267,0.1442,6.8127
620,6.8528,6.7071,0.0709,0.1083,6.9964
621,7.0388,6.4337,0.0717,0.1167,6.7698
622,6.8084,7.4060,0.0519,0.0804,7.6786
623,7.7238,6.1927,0.0236,0.0790,6.3975
624,6.4669,6.7660,0.0689,0.0930,7.1281
625,7.2178,6.7675,0.0560,0.1229,7.0852
626,7.1456,5.8199,0.0337,0.2048,6.2262
627,6.3042,7.1491,0.0451,0.1210,7.4695
628,7.5518,6.3497,0.0359,0.0869,6.6594
629,6.7090,6.1478,0.0283,0.1778,6.4767
630,6.5187,6.5821,0.0265,0.2133,6.9286
631,7.0163,6.5864,0.0326,0.1717,6.9202
632,6.9659,6.5222,0.0301,0.1627,6.8419
633,6.8848,6.5500,0.0246,0.2227,6.8973
634,6.9419,6.5175,0.0211,0.1873,6.8281
635,6.8978,6.8175,0.0255,0.1880,7.1396
636,7.1836,6.3541,0.0230,0.1923,6.6698
637,6.7095,6.7745,0.0245,0.2362,7.1633
638,7.2287,14.3148,0.0665,0.5178,15.1132
639,15.2490,5.1106,0.0342,0.2374,5.5227
640,5.6464,6.4193,0.0396,0.2362,6.9120
641,6.9797,5.9783,0.0372,0.1846,6.3405
642,6.3919,6.6103,0.0222,0.2087,6.9567
643,6.9952,6.5393,0.0413,0.1705,6.8730
644,6.9118,6.5916,0.0220,0.2112,6.9222
645,6.9571,6.5477,0.0213,0.2093,6.8827
646,6.9171,6.6704,0.0212,0.1972,6.9930
647,7.0329,6.8914,0.0289,0.0857,7.1628
648,7.2019,6.5563,0.0251,0.1663,6.8634
649,6.9061,6.4896,0.0250,0.1753,6.7960
650,6.8417,7.0487,0.0256,0.1574,7.3571
651,7.4067,6.3089,0.0257,0.1635,6.6397
652,6.6889,6.1816,0.0356,0.2457,6.6395
653,6.6983,6.7080,0.0335,0.2576,7.1600
654,7.2476,6.4374,0.0526,0.1028,6.7530
655,6.8201,6.2423,0.0379,0.1480,6.5942
656,6.6618,6.6486,0.0381,0.1611,6.9926
657,7.0377,6.5524,0.0229,0.2015,6.8821
658,6.9190,6.4490,0.0180,0.2153,6.7766
659,6.8079,6.5845,0.0250,0.1824,6.9042
660,6.9425,6.9657,0.0254,0.1240,7.2200
661,7.2749,6.5314,0.0280,0.0846,6.7798
662,6.8530,7.0929,0.0258,0.0855,7.3046
663,7.3453,6.2681,0.0280,0.2439,6.6433
664,6.6861,6.6367,0.0233,0.1186,6.8763
665,6.9157,6.4910,0.0643,0.0853,6.7970
666,6.9863,6.6519,0.0259,0.1530,6.9285
667,7.0144,6.3794,0.0241,0.1178,6.6773
668,6.7172,7.2277,0.0474,0.1679,7.5635
669,7.6170,6.3066,0.0444,0.2751,6.7808
670,6.8809,6.3828,0.0361,0.1064,6.6967
671,6.8494,5.9649,0.0280,0.2162,6.3246
672,6.3835,6.5090,0.0261,0.2105,6.8765
673,6.9159,6.4865,0.0256,0.2563,6.8674
674,6.9412,6.5664,0.0240,0.2221,6.9022
675,6.9415,6.6018,0.0273,0.1553,6.8906
676,6.9305,6.5691,0.0250,0.1468,6.8343
677,6.8719,6.7579,0.0260,0.1763,7.0572
678,7.1234,6.9076,0.0221,0.1541,7.1752
679,7.2134,8.9199,0.0350,0.9502,10.1037
680,10.1799,4.7139,0.0820,0.1374,5.1856
681,5.2619,4.8186,0.0388,0.1168,5.1938
682,5.2468,6.4509,0.0249,0.2009,6.7931
683,6.8293,6.9266,0.0531,0.1416,7.2309
684,7.2768,6.0467,0.0379,0.1427,6.3583
685,6.4279,6.5272,0.0302,0.2008,6.8783
686,6.9944,6.4461,0.0237,0.2064,6.7849
687,6.8262,6.5320,0.0221,0.2089,6.8665
688,6.9060,6.8476,0.0243,0.1713,7.1427
689,7.2323,6.6863,0.0243,0.1476,6.9534
690,6.9935,6.9994,0.0270,0.1695,7.3016
691,7.3581,6.0649,0.0494,0.0750,6.3297
692,6.3749,6.6179,0.0235,0.2012,6.9381
693,6.9905,6.8725,0.0248,0.1912,7.1840
694,7.2263,6.4121,0.0439,0.1238,6.6787
695,6.7204,7.0116,0.0318,0.1869,7.4071
696,7.4689,6.3028,0.0403,0.2899,6.7814
697,6.8435,6.1372,0.0250,0.0833,6.3866
698,6.4340,6.3725,0.0328,0.1627,6.7068
699,6.7691,6.8058,0.0351,0.1740,7.1520
700,7.2112,6.3268,0.0211,0.2406,6.7062
701,6.7464,6.5849,0.0312,0.4082,7.1279
702,7.1882,6.4520,0.0301,0.2171,6.8162
703,6.8701,6.4516,0.0313,0.1598,6.7431
704,6.8449,6.6019,0.0382,0.1667,6.9074
705,6.9461,6.7316,0.0230,0.1216,6.9694
706,7.0109,7.0165,0.0238,0.1542,7.2912
707,7.3362,6.4191,0.0266,0.0877,6.7215
708,6.7669,6.6758,0.0328,0.1606,6.9792
709,7.0517,6.6443,0.0276,0.0966,6.8770
710,6.9333,6.2768,0.0350,0.1894,6.6143
711,6.6694,6.6847,0.0258,0.1732,7.0197
712,7.0631,6.3352,0.0654,0.1553,6.6518
713,6.6945,6.7681,0.0428,0.2278,7.1787
714,7.2443,6.2769,0.0271,0.1131,6.5804
715,6.6242,7.2459,0.0303,0.1814,7.5780
716,7.6283,5.9647,0.0259,0.2335,6.3437
717,6.4002,6.3398,0.0343,0.1389,6.6655
718,6.7103,6.5383,0.0221,0.2389,6.9074
719,6.9473,6.6774,0.0361,0.1788,6.9920
720,7.2115,6.4112,0.0344,0.1951,6.7540
721,6.7978,6.6535,0.0310,0.3461,7.1359
722,7.2047,6.4675,0.0307,0.2569,6.8601
723,6.9565,7.7737,0.0525,0.3247,8.3353
724,8.4379,4.5770,0.0294,0.2267,4.9455
725,4.9925,6.6814,0.0257,0.2267,7.0325
726,7.1026,6.6221,0.0275,0.1756,6.9307
727,7.0087,6.7961,0.0452,0.2819,7.2614
728,7.3441,5.8910,0.0272,0.2251,6.2586
729,6.3327,6.5353,0.0418,0.1956,6.8823
730,6.9366,6.6209,0.0224,0.2112,6.9605
731,7.0034,6.4559,0.0284,0.2138,6.8040
732,6.8490,6.5199,0.0236,0.2009,6.8529
733,6.8980,6.8513,0.0299,0.1462,7.1273
734,7.1717,6.5906,0.0251,0.2433,6.9802
735,7.0185,6.5071,0.0268,0.2172,6.8551
736,6.9062,6.6469,0.0219,0.1657,6.9486
737,6.9886,6.6987,0.0276,0.2215,7.0482
738,7.1003,6.9051,0.0271,0.2117,7.2746
739,7.3249,6.1645,0.0331,0.1263,6.5037
740,6.5791,7.3369,0.0582,0.1517,7.7317
741,7.7972,5.6142,0.0271,0.1233,5.9135
742,5.9789,6.4446,0.0390,0.2459,6.8800
743,6.9512,6.5805,0.0585,0.2411,7.0080
744,7.0729,6.4393,0.0774,0.1363,6.8211
745,6.8820,6.7138,0.0249,0.1932,7.0369
746,7.0769,6.5047,0.0265,0.1438,6.7750
747,6.8165,6.4791,0.0235,0.1794,6.7820
748,6.8226,6.4715,0.0335,0.0845,6.7437
749,6.7886,6.9284,0.0276,0.1793,7.2399
750,7.2854,7.0925,0.0289,0.2578,7.4890
751,7.5452,5.8682,0.0298,0.2847,6.2956
752,6.3387,6.5716,0.0304,0.1413,6.8742
753,6.9658,6.6024,0.0317,0.1941,6.9498
754,7.0057,6.2319,0.0526,0.1251,6.5110
755,6.5496,6.8437,0.0262,0.1046,7.0702
756,7.1136,6.5497,0.0266,0.0876,6.7688
757,6.8126,6.4463,0.0355,0.1894,6.8004
758,6.8663,6.5022,0.0263,0.2382,6.8974
759,6.9377,6.4945,0.0237,0.1929,6.8321
760,6.8839,6.5630,0.0318,0.1522,6.8683
761,6.9140,6.5085,0.0469,0.1761,6.8464
762,6.8913,6.7150,0.0251,0.3483,7.1905
763,7.2289,6.5656,0.0242,0.2291,6.9152
764,6.9516,10.0256,0.0361,0.1099,10.2880
765,10.3604,4.9919,0.0439,0.1455,5.3310
766,5.4158,4.7367,0.0292,0.2435,5.1287
767,5.2108,6.4823,0.0255,0.2968,6.9145
768,6.9564,6.4377,0.0267,0.2195,6.7832
769,6.8880,6.2442,0.0340,0.2569,6.6497
770,6.7206,6.5798,0.0381,0.1829,6.9318
771,7.0057,6.5368,0.0409,0.2737,6.9770
772,7.1019,6.3983,0.0330,0.1899,6.7365
773,6.8277,6.4579,0.0351,0.2169,6.8317
774,6.9182,6.6260,0.0328,0.1730,6.9591
775,7.0166,6.7245,0.0382,0.0954,7.0010
776,7.0782,6.2009,0.0262,0.2604,6.6125
777,6.6559,6.5524,0.0322,0.1408,6.8311
778,6.9873,6.4328,0.0305,0.2170,6.7795
779,6.8172,6.9549,0.0239,0.1852,7.2529
780,7.2943,6.3454,0.0269,0.1741,6.6558
781,6.6975,6.8964,0.0237,0.1029,7.1128
782,7.1563,6.4027,0.0241,0.2157,6.7287
783,6.7692,6.6874,0.0247,0.1926,6.9957
784,7.0373,6.5129,0.0284,0.1646,6.8207
785,6.8592,6.8018,0.0536,0.1700,7.1274
786,7.1748,7.2189,0.0560,0.1355,7.6109
787,7.6870,5.3142,0.0269,0.2216,5.6788
788,5.7814,7.0157,0.0291,0.0901,7.2393
789,7.2801,6.4510,0.0351,0.1849,6.7733
790,6.8097,6.9707,0.0243,0.1517,7.2390
791,7.3429,6.1509,0.0339,0.0732,6.4245
792,6.4649,6.7682,0.0296,0.0945,7.0141
793,7.0516,6.7683,0.0254,0.0833,6.9738
794,7.0116,6.8856,0.0263,0.0797,7.0945
795,7.1336,6.5754,0.0271,0.1131,6.8852
796,6.9268,7.0697,0.0518,0.0989,7.3475
797,7.4440,6.1392,0.0352,0.0765,6.4006
798,6.4416,6.6448,0.0361,0.2915,7.1014
799,7.2024,6.3059,0.0317,0.2425,6.6978
800,6.7419,6.4306,0.0405,0.2122,6.8360
801,6.9084,6.6062,0.0570,0.0896,6.8706
802,6.9299,6.6032,0.0330,0.2374,7.0077
803,7.0504,6.5198,0.0250,0.1858,6.8347
804,6.8752,6.5063,0.0382,0.2195,6.8592
805,6.9022,6.5619,0.0241,0.0845,6.7739
806,6.8158,6.8666,0.0242,0.1330,7.1262
807,7.1630,6.3561,0.0287,0.0735,6.5965
808,6.6389,6.8404,0.0251,0.1170,7.0852
809,7.1250,14.7929,0.0493,0.2829,15.3169
810,15.4112,5.2959,0.0665,0.0922,5.6326
811,5.7380,5.9685,0.0550,0.0841,6.2543
812,6.2997,6.7108,0.0340,0.0732,6.9684
813,7.0556,6.7984,0.0470,0.1368,7.1080
814,7.2064,6.0600,0.0472,0.1672,6.4017
815,6.4660,6.4930,0.0382,0.1978,6.8453
816,6.8949,6.5932,0.0231,0.2521,6.9797
817,7.0461,6.5253,0.0226,0.2169,6.8602
818,6.9067,6.5212,0.0259,0.1595,6.8317
819,6.8753,6.8103,0.0274,0.1784,7.1091
820,7.1495,6.5329,0.0227,0.1726,6.8168
821,6.8527,7.0716,0.0244,0.2778,7.4720
822,7.5187,6.3681,0.0275,0.0833,6.6054
823,6.6448,6.4663,0.0237,0.0693,6.6544
824,6.7003,6.5919,0.0228,0.2002,6.9074
825,6.9450,7.0946,0.0233,0.1543,7.3657
826,7.4139,6.3308,0.0317,0.0869,6.6315
827,6.6869,6.5143,0.0336,0.2103,6.8784
828,6.9576,6.8799,0.0410,0.4409,7.5194
829,7.5995,6.2957,0.0292,0.1010,6.5460
830,6.6018,6.1859,0.0253,0.1150,6.4535
831,6.5745,6.5125,0.0310,0.1421,6.8271
832,6.9638,6.3765,0.0289,0.1625,6.6906
833,6.7284,6.4139,0.0290,0.1879,6.7334
834,6.8668,6.6552,0.0314,0.1487,6.9424
835,7.0781,6.5784,0.0270,0.1808,6.8866
836,6.9328,6.8027,0.0240,0.1794,7.0979
837,7.1398,6.7336,0.0237,0.1498,7.0033
838,7.0411,6.5766,0.0391,0.1979,6.9318
839,6.9799,6.4347,0.0284,0.0884,6.6476
840,6.6999,7.0387,0.0316,0.0990,7.2964
841,7.4326,6.5003,0.0277,0.0797,6.7102
842,6.7501,6.3822,0.0644,0.0843,6.7378
843,6.7817,6.1981,0.0361,0.2827,6.7415
844,6.8183,6.3040,0.0599,0.1633,6.6327
845,6.6857,6.5036,0.0234,0.2006,6.8416
846,6.8894,6.6262,0.0264,0.1984,6.9524
847,7.0153,6.6130,0.0264,0.1461,6.9114
848,6.9704,6.6410,0.0306,0.1692,6.9708
849,7.0139,6.5967,0.0247,0.2083,6.9278
850,6.9783,6.3846,0.0293,0.1557,6.7121
851,6.7517,13.9274,0.1699,0.1465,14.5305
852,14.8485,6.0650,0.0377,0.0979,6.3273
853,6.3796,6.4117,0.0315,0.1482,6.7022
854,6.8328,6.4578,0.0268,0.1622,6.7768
855,6.8209,6.6504,0.0262,0.1802,6.9556
856,7.0010,6.4192,0.0327,0.2505,6.8209
857,6.8795,6.5214,0.0348,0.1659,6.8436
858,6.8972,6.3904,0.0229,0.2145,6.7421
859,6.7840,6.5706,0.0223,0.2099,6.8976
860,6.9349,6.7362,0.0216,0.2081,7.0551
861,7.0918,6.7972,0.0266,0.1960,7.1240
862,7.1671,6.3768,0.0394,0.2465,6.7811
863,7.2451,6.7918,0.0313,0.2005,7.2374
864,7.2847,6.8576,0.0307,0.1615,7.1681
865,7.2503,6.4067,0.0243,0.1802,6.7150
866,6.7599,6.4657,0.0274,0.2195,6.8333
867,6.9004,6.4507,0.0245,0.1160,6.6856
868,6.7247,6.8937,0.0323,0.2718,7.3142
869,7.3744,6.2948,0.0253,0.2353,6.6514
870,6.7174,6.6550,0.0239,0.2232,6.9982
871,7.0402,5.8250,0.0301,0.1841,6.1771
872,6.2775,6.1689,0.0474,0.1658,6.5084
873,6.5492,6.9564,0.0250,0.2087,7.3000
874,7.3441,6.3322,0.0276,0.2284,6.6943
875,6.7327,6.7517,0.0249,0.1773,7.0619
876,7.1002,6.4314,0.0226,0.1599,6.7027
877,6.7393,6.8656,0.0223,0.1843,7.1736
878,7.2108,6.9093,0.0263,0.0777,7.1079
879,7.1467,6.4743,0.0308,0.0807,6.6877
880,6.7943,6.4500,0.0257,0.0858,6.6631
881,6.7550,6.9829,0.0347,0.0999,7.2282
882,7.2959,7.1270,0.0606,0.0883,7.3973
883,7.4487,6.6330,0.0621,0.0889,6.9614
884,7.0111,5.5619,0.0387,0.1077,5.8711
885,5.9969,6.3042,0.0302,0.2134,6.6654
886,6.7563,6.4563,0.0333,0.2150,6.8172
887,6.8717,6.5916,0.0278,0.1966,6.9227
888,6.9666,6.5111,0.0272,0.2220,6.8656
889,6.9069,6.5256,0.0233,0.2466,6.8849
890,6.9262,6.6398,0.0195,0.2525,6.9998
891,7.0383,7.1990,0.0263,0.2414,7.5747
892,7.6265,6.0523,0.0245,0.1662,6.3506
893,6.4144,13.1806,0.0657,0.2907,13.7343
894,13.9579,6.4607,0.0686,0.1440,6.8129
895,6.8826,6.4957,0.0254,0.2072,6.8291
896,6.8983,6.4943,0.0288,0.2284,6.8518
897,6.9607,6.4955,0.0230,0.2080,6.8189
898,6.8616,6.6105,0.0277,0.1679,6.9193
899,6.9738,6.4645,0.0405,0.1075,6.7560
900,6.9006,6.5280,0.0280,0.2416,6.9101
901,6.9825,6.3943,0.0293,0.2498,6.7778
902,6.8192,6.5868,0.0221,0.1755,6.9126
903,6.9573,6.6329,0.0323,0.2263,7.0012
904,7.0486,6.4747,0.0235,0.1682,6.7808
905,6.8306,6.5753,0.0222,0.2028,6.9085
906,6.9837,6.4977,0.0213,0.2220,6.8793
907,6.9212,6.4350,0.0255,0.1939,6.7556
908,6.8001,6.7625,0.0248,0.1942,7.0927
909,7.1350,6.9458,0.0255,0.1180,7.1972
910,7.2391,6.7479,0.0243,0.1570,7.0165
911,7.0642,6.2919,0.0262,0.0779,6.5036
912,6.5427,6.9006,0.0246,0.1703,7.2058
913,7.2504,6.6506,0.0247,0.1934,6.9601
914,6.9979,7.0144,0.0616,0.1453,7.3901
915,7.4643,5.7300,0.0396,0.1891,6.0788
916,6.1196,6.5669,0.0603,0.0807,6.8792
917,6.9201,6.5450,0.0632,0.1257,6.8609
918,6.9014,6.5621,0.0246,0.3174,7.0033
919,7.0582,6.9001,0.0246,0.2022,7.2266
920,7.2687,6.7061,0.0284,0.1853,7.0582
921,7.1145,6.0954,0.0283,0.1581,6.4046
922,6.4944,6.2960,0.0298,0.1180,6.5655
923,6.6191,6.9128,0.0329,0.1688,7.2248
924,7.2716,6.5370,0.0232,0.1782,6.8355
925,6.8740,6.7911,0.0261,0.1655,7.0985
926,7.1406,6.7788,0.0248,0.0732,6.9707
927,7.0084,6.3647,0.0639,0.1595,6.6895
928,6.8205,6.6914,0.0556,0.1853,7.0857
929,7.2088,5.9928,0.0278,0.1755,6.3309
930,6.3814,6.4352,0.0295,0.1981,6.7700
931,6.8162,6.6173,0.0236,0.1978,6.9617
932,7.0553,6.5100,0.0269,0.2086,6.8415
933,6.8782,6.6971,0.0260,0.2114,7.0357
934,7.0771,6.5603,0.0254,0.2229,6.9058
935,6.9672,6.4499,0.0206,0.2293,6.8188
936,6.8587,7.5410,0.0501,0.5655,8.3464
937,8.4523,5.1697,0.0392,0.1429,5.4761
938,5.5538,6.5178,0.0433,0.1151,6.8126
939,6.8841,6.6185,0.0412,0.1167,6.9206
940,6.9983,6.5919,0.0407,0.1819,6.9410
941,7.0183,6.4078,0.0378,0.1766,6.7685
942,6.8454,6.7501,0.0452,0.1670,7.0983
943,7.2369,6.1332,0.0328,0.2062,6.4896
944,6.5560,6.4695,0.0285,0.2114,6.8179
945,6.8705,6.5194,0.0278,0.2128,6.9016
946,6.9556,6.5746,0.0298,0.1865,6.9101
947,6.9665,6.7420,0.0602,0.0879,7.0165
948,7.0999,6.5255,0.0354,0.1910,6.8656
949,6.9412,6.5360,0.0249,0.2102,6.8697
950,6.9614,6.7275,0.0270,0.2706,7.1288
951,7.1831,6.2142,0.0222,0.1930,6.5269
952,6.5739,6.8362,0.0264,0.2713,7.2317
953,7.2780,6.5345,0.0283,0.2297,6.8993
954,6.9495,6.3307,0.0244,0.1198,6.5786
955,6.6227,6.7281,0.0306,0.1805,7.0479
956,7.1459,6.5037,0.0246,0.2632,6.8996
957,6.9410,6.3725,0.0746,0.1211,6.7355
958,6.8428,6.7135,0.0375,0.2321,7.1354
959,7.2323,6.1005,0.0249,0.2110,6.4406
960,6.5019,6.6185,0.0221,0.1946,6.9374
961,7.0711,6.5463,0.0215,0.1972,6.8609
962,6.9599,6.7271,0.0346,0.2728,7.1664
963,7.2074,6.1907,0.0229,0.2373,6.5440
964,6.6357,6.5484,0.0240,0.2018,6.8676
965,6.9563,6.7459,0.0259,0.2265,7.0980
966,7.1389,6.9368,0.0546,0.1884,7.2808
967,7.3448,6.3167,0.0254,0.0825,6.5184
968,6.5561,6.2952,0.0258,0.1417,6.6019
969,6.6483,7.1513,0.0307,0.1930,7.4893
970,7.5444,6.5608,0.0624,0.0980,6.8533
971,6.9082,6.5712,0.0530,0.0996,6.8972
972,6.9686,6.0952,0.0370,0.1957,6.4779
973,6.6103,6.4149,0.0220,0.2084,6.7549
974,6.7961,6.3582,0.0218,0.2063,6.6806
975,6.7212,6.5595,0.0389,0.1841,6.8862
976,6.9343,6.6353,0.0213,0.2103,6.9651
977,7.0016,6.5030,0.0242,0.2008,6.8256
978,6.8790,7.9221,0.0527,0.1376,8.3352
979,8.4624,5.2474,0.0302,0.1398,5.5636
980,5.6136,6.5608,0.0290,0.3036,7.0075
981,7.0515,6.4868,0.0299,0.1607,6.7994
982,6.8449,6.6856,0.0267,0.1874,6.9988
983,7.0400,6.6846,0.0411,0.1941,7.0305
984,7.0737,6.3115,0.0338,0.2971,6.8017
985,6.8454,6.8337,0.0237,0.1568,7.1374
986,7.1753,6.2523,0.0666,0.1108,6.5649
987,6.6409,6.7726,0.0319,0.1081,7.0421
988,7.0989,6.2707,0.0282,0.1650,6.5945
989,6.6490,6.5966,0.0258,0.1191,6.8481
990,6.8922,6.7370,0.0241,0.1991,7.0595
991,7.1032,6.5903,0.0258,0.3086,7.0261
992,7.0705,6.4511,0.0249,0.1901,6.7609
993,6.8190,6.6900,0.0257,0.1219,6.9313
994,6.9703,6.9934,0.0235,0.1860,7.3047
995,7.3511,6.2793,0.0272,0.1841,6.5880
996,6.6315,6.8195,0.0246,0.1680,7.1115
997,7.1914,6.4219,0.0303,0.1469,6.7010
998,6.7412,6.7159,0.0228,0.2260,7.0642
999,7.1820,6.4139,0.0239,0.0766,6.6140
1000,6.6509,6.6549,0.0262,0.0747,6.8789
1001,6.9248,7.0339,0.0424,0.0998,7.3104
1002,7.4116,6.0806,0.0263,0.1843,6.4134
1003,6.5088,6.4137,0.0266,0.1839,6.7383
1004,6.8126,6.5963,0.0553,0.1981,7.0191
1005,7.0644,6.6152,0.0394,0.2141,6.9752
1006,7.0150,6.5130,0.0208,0.2056,6.8406
1007,6.9220,7.1805,0.0262,0.2170,7.5413
1008,7.5875,6.4047,0.0222,0.2507,6.7847
1009,6.8241,6.3631,0.0214,0.2082,6.6927
1010,6.7293,6.5196,0.0218,0.2169,6.8565
1011,6.8916,6.9283,0.0231,0.2047,7.2600
1012,7.2995,6.2366,0.0209,0.2118,6.5672
1013,6.6031,6.7140,0.0250,0.2036,7.0484
1014,7.0878,6.4164,0.0231,0.2065,6.7526
1015,6.7885,6.7950,0.0364,0.1672,7.1342
1016,7.2004,6.2649,0.0280,0.1816,6.6002
1017,6.6499,6.3014,0.0268,0.2009,6.6486
1018,6.6958,6.4853,0.0263,0.2289,6.8629
1019,6.9071,6.7893,0.0251,0.0783,6.9929
1020,7.0319,6.5648,0.0241,0.2572,6.9567
