frame,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms
188,6.9807,6.5984,0.0258,0.1533,6.9170
189,6.9586,6.6996,0.0251,0.1750,7.0120
190,7.0582,6.6376,0.0290,0.1129,6.9243
191,6.9742,6.6584,0.0372,0.1636,7.0894
192,7.1673,6.1954,0.0295,0.1543,6.5858
193,6.6359,6.8044,0.0239,0.1617,7.0906
194,7.1372,6.1780,0.0238,0.1882,6.4827
195,6.5204,6.6513,0.0222,0.1139,6.8800
196,6.9241,6.6758,0.0261,0.1827,7.0258
197,7.0981,6.5537,0.0414,0.0958,6.8238
198,6.9321,7.1042,0.0468,0.1133,7.4108
199,7.4736,6.2782,0.0354,0.0790,6.6206
200,6.7403,6.3501,0.0318,0.1642,6.6669
201,6.7432,6.3932,0.0278,0.1909,6.7179
202,6.7678,6.8138,0.0415,0.0844,7.0825
203,7.1263,6.3465,0.0253,0.1291,6.5950
204,6.6332,6.6882,0.0576,0.1180,6.9894
205,7.0335,7.2201,0.0534,0.3468,7.7425
206,7.8218,5.7834,0.0283,0.1769,6.1205
207,6.1907,6.4903,0.0223,0.1225,6.7501
208,6.8886,6.6782,0.0404,0.1499,7.0146
209,7.0806,6.6508,0.0370,0.2119,7.0133
210,7.1300,6.3474,0.0439,0.1111,6.6209
211,6.7456,6.6319,0.0416,0.1130,6.9456
212,7.0225,6.2234,0.0330,0.2149,6.6030
213,6.6716,6.3950,0.0302,0.1811,6.7280
214,6.7859,6.6217,0.0289,0.1836,6.9591
215,7.0230,6.5593,0.0337,0.1810,6.9002
216,6.9637,6.4863,0.0281,0.1932,6.8268
217,6.9574,6.5629,0.0303,0.1836,6.8997
218,6.9487,6.5588,0.0301,0.3292,7.0162
219,7.0603,6.3037,0.0326,0.1730,6.6407
220,6.6900,6.5719,0.0312,0.2320,6.9536
221,7.0103,6.5011,0.0225,0.2088,6.8746
222,6.9171,6.5664,0.0247,0.2020,6.8990
223,6.9434,6.5459,0.0208,0.2089,6.8705
224,6.9079,6.7083,0.0282,0.1944,7.0311
225,7.0961,8.0626,0.0526,0.3876,8.6850
226,8.7706,5.0461,0.0746,0.1133,5.4663
227,5.5601,6.2386,0.0357,0.1277,6.5729
228,6.6214,6.6512,0.0308,0.1496,6.9477
229,6.9889,6.4224,0.0251,0.2262,6.7660
230,6.8191,6.5349,0.0277,0.1538,6.8304
231,6.8828,6.4908,0.0298,0.2296,6.8485
232,6.8894,6.5810,0.0255,0.1752,6.8982
233,6.9377,6.9791,0.0245,0.1696,7.2659
234,7.3120,6.9095,0.0420,0.2555,7.3260
235,7.4095,6.5595,0.0417,0.0972,6.8633
236,6.9181,6.0018,0.0343,0.2582,6.4191
237,6.4930,6.3257,0.0341,0.1899,6.6780
238,6.8320,6.5408,0.0232,0.1772,6.8533
239,6.9013,6.5297,0.0309,0.1227,6.7965
240,6.8376,6.5648,0.0305,0.2210,6.9285
241,6.9813,6.4940,0.0246,0.2152,6.8313
242,6.8824,6.5299,0.0280,0.1766,6.8681
243,6.9467,6.7286,0.0238,0.1745,7.0243
244,7.0671,6.4549,0.0252,0.1584,6.7667
245,6.8051,7.0117,0.0272,0.1469,7.3056
246,7.3515,6.2974,0.0263,0.1040,6.5278
247,6.5657,6.4181,0.0245,0.1696,6.7181
248,6.7562,7.4483,0.0416,0.1291,7.7585
249,7.8326,6.2976,0.0366,0.2168,6.6778
250,6.7567,6.1938,0.0288,0.0922,6.4233
251,6.4704,6.3390,0.0283,0.1009,6.6294
252,6.6701,7.1833,0.0263,0.1141,7.4189
253,7.4595,6.5306,0.0685,0.1803,6.8859
254,6.9445,6.3055,0.0245,0.1248,6.5632
255,6.6101,6.5877,0.0230,0.2028,6.9236
256,6.9662,6.7269,0.0215,0.2048,7.0472
257,7.1221,6.8004,0.0256,0.1655,7.0974
258,7.1416,6.6007,0.0262,0.1154,6.8628
259,6.9117,6.3906,0.0255,0.2465,6.7624
260,6.8048,6.8536,0.0305,0.1317,7.1629
261,7.2151,6.1877,0.0232,0.1674,6.4768
262,6.5135,6.6581,0.0628,0.2762,7.1248
263,7.1714,6.8321,0.0467,0.3730,7.4123
264,7.4966,5.9452,0.0365,0.1639,6.2776
265,6.3542,6.5347,0.0327,0.1496,6.8548
266,6.9138,6.5427,0.0281,0.2790,6.9720
267,7.3382,5.9445,0.0405,0.1822,6.2885
268,6.3782,8.4521,0.0472,0.1787,8.8706
269,9.0408,4.2949,0.0315,0.1863,4.6401
270,4.6974,6.6361,0.0291,0.2297,7.0079
271,7.0525,6.6104,0.0291,0.2114,6.9583
272,7.0041,6.6201,0.0280,0.2068,6.9622
273,7.0073,6.4761,0.0250,0.2056,6.8012
274,6.8588,6.6400,0.0293,0.2158,7.0020
275,7.0512,6.4076,0.0273,0.2346,6.7654
276,6.8141,6.4981,0.0258,0.2811,6.9057
277,6.9499,6.8668,0.0506,0.1594,7.1645
278,7.2136,6.4595,0.0397,0.2143,6.8570
279,6.9256,6.3685,0.0275,0.2579,6.7748
280,6.8186,6.8163,0.0388,0.0929,7.1039
281,7.1595,6.2718,0.0404,0.2214,6.6307
282,6.7173,6.6719,0.0286,0.1475,6.9533
283,7.0004,6.5162,0.0372,0.1315,6.7805
284,6.8824,6.6964,0.0276,0.0730,6.8953
285,6.9696,6.6832,0.0246,0.1334,6.9624
286,7.0021,6.3447,0.0410,0.3016,6.7922
287,6.8362,6.4727,0.0259,0.1291,6.7607
288,6.9983,7.2539,0.0288,0.2175,7.6013
289,7.6714,6.4280,0.0253,0.2118,6.7621
290,6.8040,6.6905,0.0258,0.1587,6.9707
291,7.0117,6.5047,0.0519,0.0724,6.7242
292,6.7641,6.0686,0.0330,0.2518,6.4746
293,6.5424,6.4799,0.0314,0.1509,6.7849
294,6.8335,6.3770,0.0247,0.1844,6.6809
295,6.7278,6.9454,0.0340,0.0813,7.2025
296,7.2497,6.5066,0.0300,0.1279,6.8705
297,6.9136,6.4082,0.0219,0.2747,6.7994
298,6.8400,6.7309,0.0282,0.1407,7.0082
299,7.0580,6.3934,0.0267,0.1031,6.6266
300,6.6702,6.5584,0.0298,0.2352,6.9393
301,6.9881,6.4919,0.0248,0.2263,6.8425
302,6.8849,6.5829,0.0228,0.2025,6.9088
303,6.9497,6.8160,0.0251,0.1585,7.1249
304,7.1665,7.6341,0.0278,0.1924,7.9573
305,8.0037,5.5799,0.0305,0.2529,5.9712
306,6.0303,6.8754,0.0266,0.0805,7.1122
307,7.1633,6.1436,0.0421,0.1235,6.4435
308,6.5052,6.8427,0.0300,0.1223,7.1048
309,7.1571,14.3701,0.0954,0.1185,14.7334
310,14.8451,5.7210,0.0748,0.1212,6.0863
311,6.1416,6.5367,0.0338,0.1304,6.8616
312,6.9187,6.3672,0.0512,0.1526,6.7271
313,6.7687,6.6849,0.0252,0.0932,6.9059
314,6.9450,6.3966,0.0516,0.1133,6.6862
315,6.7620,7.0669,0.0299,0.0923,7.2992
316,7.3869,6.2594,0.0266,0.1408,6.5387
317,6.5789,6.9179,0.0312,0.1303,7.1923
318,7.2495,6.1702,0.0406,0.2850,6.6083
319,6.6454,6.8602,0.0262,0.0748,7.0697
320,7.1171,6.4632,0.0262,0.0876,6.6791
321,6.7552,6.4761,0.0434,0.2349,6.9389
322,7.0122,6.5712,0.0498,0.1611,6.9060
323,6.9569,6.4594,0.0318,0.1417,6.7431
324,6.9033,6.5726,0.0329,0.1694,6.8969
325,6.9569,6.4112,0.0542,0.0967,6.6817
326,6.7320,6.6481,0.0243,0.1732,6.9478
327,6.9946,6.6806,0.0350,0.1671,7.0358
328,7.0855,6.4182,0.0280,0.1069,6.6609
329,6.7000,6.6987,0.0263,0.1287,6.9541
330,6.9928,7.0087,0.0259,0.1880,7.3138
331,7.3666,6.3854,0.0256,0.1567,6.6821
332,6.7521,6.4019,0.0287,0.0791,6.7534
333,6.8205,6.7181,0.0258,0.1603,7.0167
334,7.0863,6.5450,0.0252,0.1662,6.8573
335,6.9317,6.2704,0.0375,0.4438,6.8688
336,6.9436,6.7364,0.0270,0.1926,7.0532
337,7.1023,6.2588,0.0366,0.1872,6.6105
338,6.6562,6.5610,0.0236,0.2016,6.8794
339,6.9570,6.5726,0.0607,0.0753,6.8077
340,6.8568,6.6131,0.0339,0.2038,6.9909
341,7.0615,6.8667,0.0337,0.0978,7.1062
342,7.1837,6.5875,0.0250,0.1634,6.8694
343,6.9116,6.1748,0.0282,0.1758,6.4920
344,6.5403,6.5277,0.0257,0.2211,6.8799
345,6.9231,6.5836,0.0248,0.2224,6.9271
346,6.9694,6.5809,0.0240,0.1867,6.8880
347,6.9456,6.5315,0.0275,0.2123,6.8787
348,6.9216,6.6442,0.0269,0.2116,7.0016
349,7.0568,6.5179,0.0271,0.2093,6.8634
350,6.9187,6.5951,0.0338,0.1622,6.9185
351,6.9834,6.6247,0.0319,0.1047,6.8892
352,6.9597,7.5503,0.0422,0.2635,8.0350
353,8.1183,5.6568,0.0321,0.1887,5.9917
354,6.0678,6.0904,0.0240,0.2203,6.4322
355,6.4724,6.5606,0.0236,0.2568,6.9332
356,6.9724,6.5060,0.0221,0.2140,6.8377
357,6.8758,6.5806,0.0202,0.2159,6.9010
358,6.9342,7.1207,0.0268,0.1674,7.4514
359,7.5004,6.3115,0.0258,0.1215,6.6396
360,6.7170,6.5474,0.0275,0.0837,6.7538
361,6.7983,6.3732,0.0211,0.1736,6.6538
362,6.6937,6.9324,0.0277,0.1971,7.2628
363,7.3114,6.6616,0.0244,0.1867,6.9960
364,7.0374,6.7886,0.0437,0.3136,7.2954
365,7.3658,5.9451,0.0276,0.1989,6.2688
366,6.3049,6.3174,0.0240,0.1934,6.6240
367,6.6618,6.7568,0.0266,0.1932,7.0866
368,7.1520,6.5798,0.0296,0.2064,6.9133
369,6.9577,6.5637,0.0233,0.2480,6.9308
370,6.9744,6.4929,0.1005,0.1407,6.8427
371,6.8886,6.5231,0.0272,0.1997,6.8828
372,6.9265,6.5755,0.0336,0.1616,6.8732
373,6.9153,6.8089,0.0249,0.1894,7.1570
374,7.1973,6.8371,0.0252,0.1414,7.1238
375,7.1704,6.2571,0.0217,0.1550,6.5258
376,6.5700,6.8951,0.0287,0.1204,7.1536
377,7.2000,6.4759,0.0364,0.0680,6.7002
378,6.7376,7.0549,0.0291,0.0878,7.3381
379,7.3857,5.9744,0.0932,0.2550,6.5695
380,6.6441,6.2778,0.0590,0.1175,6.6735
381,6.7215,6.4790,0.0247,0.2512,6.9448
382,6.9882,6.7293,0.0244,0.1910,7.1477
383,7.2521,6.0545,0.0248,0.2735,6.4973
384,6.5864,6.8517,0.0236,0.1538,7.1813
385,7.2200,6.4149,0.0233,0.1727,6.7559
386,6.7955,6.5895,0.0248,0.1742,6.9732
387,7.0188,6.6022,0.0396,0.0772,6.8680
388,6.9225,6.4169,0.0248,0.2528,6.8390
389,6.9035,6.5154,0.0226,0.1906,6.8916
390,6.9715,6.7882,0.0228,0.1714,7.1284
391,7.1682,6.3853,0.0372,0.1160,6.7299
392,6.8161,6.4335,0.0263,0.1922,6.8074
393,6.8497,6.5216,0.0327,0.2208,6.9752
394,7.0451,6.3959,0.0341,0.2074,6.8767
395,6.9421,6.3952,0.0277,0.1540,6.8317
396,6.9048,14.5007,0.0417,0.1791,14.9004
397,15.0028,5.5109,0.0313,0.1639,5.8864
398,5.9419,6.3543,0.0265,0.2770,6.8617
399,6.9458,6.2730,0.0357,0.2609,6.7621
400,6.8013,6.3560,0.0242,0.2396,6.8386
401,6.8783,6.3988,0.0244,0.4039,7.0087
402,7.0532,6.5710,0.0280,0.0710,6.8488
403,6.8930,6.2987,0.0267,0.1899,6.6669
404,6.7075,6.6688,0.0281,0.0790,7.0386
405,7.0866,6.9039,0.0258,0.1540,7.2632
406,7.3103,6.2768,0.0286,0.1367,6.6398
407,6.6814,6.2057,0.0339,0.1389,6.5391
408,6.6344,6.4482,0.0302,0.2411,6.9329
409,7.0157,6.4598,0.0259,0.2162,6.8645
410,6.9236,6.4785,0.0279,0.1953,6.9028
411,6.9866,6.4301,0.0243,0.1777,6.8339
412,6.8775,6.5050,0.0421,0.1495,6.8495
413,6.8956,6.7475,0.0656,0.1580,7.1602
414,7.2095,6.2964,0.0294,0.1825,6.6826
415,6.7581,6.4666,0.0260,0.1753,6.8712
416,6.9223,6.5333,0.0276,0.1455,6.8992
417,7.0136,6.8337,0.0248,0.1657,7.1901
418,7.2381,6.4213,0.0231,0.2051,6.7926
419,6.8409,6.5812,0.0264,0.2045,7.0288
420,7.0742,6.3883,0.0704,0.1146,6.6788
421,6.7339,6.4226,0.0350,0.1691,6.7486
422,6.8236,6.7515,0.0331,0.1735,7.0737
423,7.1517,6.2988,0.0274,0.1670,6.6063
424,6.7260,6.7656,0.0291,0.2393,7.1451
425,7.1956,6.3943,0.0256,0.2242,6.7500
426,6.7926,6.2602,0.0297,0.1953,6.6128
427,6.6624,6.6331,0.0198,0.2022,6.9504
428,6.9883,6.7256,0.0244,0.1283,6.9721
429,7.0356,6.7943,0.0240,0.1703,7.0931
430,7.1398,6.4566,0.0242,0.1987,6.7725
431,6.9687,7.0507,0.0301,0.2572,7.4758
432,7.5434,6.0259,0.0315,0.0797,6.3730
433,6.4231,6.5385,0.0249,0.1777,6.8476
434,6.8927,6.7117,0.0241,0.1600,6.9966
435,7.0436,6.4907,0.0260,0.1673,6.7948
436,6.8355,6.4788,0.0319,0.2387,6.8789
437,6.9765,14.2047,0.0413,0.3019,14.6897
438,14.8078,5.5778,0.0284,0.1415,5.8631
439,5.9745,6.7015,0.0262,0.1934,7.0338
440,7.0861,6.2854,0.0239,0.1750,6.5911
441,6.6352,6.8513,0.0290,0.1249,7.1686
442,7.2202,6.5125,0.0321,0.0816,6.7329
443,6.7751,6.7516,0.0275,0.1550,7.0506
444,7.0909,6.8354,0.0256,0.1528,7.1421
445,7.1863,6.1050,0.0255,0.2069,6.4457
446,6.4954,6.8487,0.0296,0.1540,7.1497
447,7.2283,6.6029,0.0274,0.0930,6.8323
448,6.9334,6.5394,0.0340,0.0938,6.7968
449,6.8477,6.5686,0.0410,0.1279,6.8728
450,6.9462,6.3730,0.0713,0.0921,6.6983
451,6.7572,6.5886,0.0284,0.2031,6.9581
452,7.0001,6.4440,0.0252,0.2236,6.8004
453,6.8423,6.5867,0.0251,0.2022,6.9335
454,6.9722,6.4014,0.0266,0.1671,6.7207
455,6.7640,6.5853,0.0215,0.2542,6.9603
456,6.9976,6.7510,0.0227,0.2104,7.0889
457,7.1597,6.6644,0.0265,0.2119,7.0124
458,7.0532,6.5468,0.0242,0.1520,6.8243
459,6.8894,6.3697,0.0260,0.0844,6.5831
460,6.6203,6.7019,0.0250,0.1390,6.9805
461,7.0204,6.8044,0.0250,0.0774,7.0102
462,7.0806,6.6150,0.0237,0.2077,6.9925
463,7.0467,6.5471,0.0217,0.0712,6.7440
464,6.7825,7.0602,0.0383,0.3396,7.5686
465,7.6473,5.7961,0.0317,0.1314,6.0957
466,6.1551,6.5145,0.0267,0.1985,6.8737
467,6.9274,6.5658,0.0248,0.2459,6.9411
468,6.9883,6.5470,0.0212,0.1942,6.8604
469,6.9046,6.5341,0.0239,0.2281,6.8911
470,6.9376,6.5577,0.0271,0.2526,6.9461
471,6.9949,6.4719,0.0231,0.2290,6.8292
472,6.8713,6.9733,0.0242,0.1803,7.2744
473,7.3209,6.3016,0.0578,0.2283,6.6804
474,6.7187,7.0345,0.0269,0.2523,7.4237
475,7.4664,6.3259,0.0223,0.0739,6.5160
476,6.5652,6.9211,0.0261,0.0833,7.1585
477,7.1999,6.4027,0.0311,0.0758,6.6768
478,6.7280,7.0149,0.0446,0.1281,7.3809
479,7.5712,5.8981,0.0360,0.2044,6.2845
480,6.3567,7.9506,0.0733,0.4976,8.6827
481,8.7619,5.1844,0.0363,0.1709,5.5147
482,5.6135,5.7300,0.0310,0.2075,6.0923
483,6.1876,6.5152,0.0401,0.1151,6.8213
484,6.8763,6.5231,0.0208,0.1982,6.8465
485,6.8992,6.5607,0.0219,0.2325,6.9138
486,6.9605,6.8769,0.0265,0.0899,7.1515
487,7.2292,6.4875,0.0267,0.2076,6.8841
488,6.9286,6.5031,0.0347,0.2449,6.8979
489,6.9353,6.7180,0.0235,0.0754,6.9218
490,6.9612,6.5891,0.0234,0.1617,6.9022
491,6.9459,6.6061,0.0249,0.0788,6.8159
492,6.8548,6.7842,0.0274,0.1279,7.0651
493,7.1220,6.7847,0.0535,0.1462,7.1347
494,7.2218,5.9334,0.0299,0.1339,6.2359
495,6.2952,6.5626,0.0267,0.1690,6.8944
496,6.9369,6.5794,0.0239,0.1912,6.9042
497,6.9769,6.5539,0.0323,0.1644,6.8837
498,6.9263,6.5729,0.0211,0.1741,6.8908
499,6.9316,6.8026,0.0279,0.0937,7.0916
500,7.1342,6.6912,0.0231,0.0703,6.9625
501,7.0027,6.7203,0.0251,0.1247,6.9841
502,7.0587,7.2336,0.0390,0.2006,7.6209
503,7.7191,5.9036,0.0287,0.0828,6.1673
504,6.2089,6.3762,0.0292,0.1983,6.7259
505,6.7940,6.7976,0.0306,0.0876,7.0351
506,7.0795,6.7958,0.0317,0.0909,7.0810
507,7.1366,6.3398,0.0483,0.1102,6.6352
508,6.7091,6.1631,0.0270,0.1850,6.4948
509,6.5538,6.6080,0.0251,0.2226,6.9676
510,7.0156,6.4978,0.0268,0.1923,6.8421
511,6.8852,6.6205,0.0226,0.1683,6.9231
512,7.0747,6.4708,0.0213,0.1838,6.7888
513,6.8588,6.7924,0.0311,0.1369,7.1244
514,7.1778,6.3687,0.0290,0.1233,6.6724
515,6.7272,6.6258,0.0257,0.1726,6.9420
