# start_unix_ms 1790344281283
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0164,0.0690,0.1404,21.9156,0.0000,0.0000,0.0000
1,22.013,22.0126,0.0000,0.0215,0.2086,0.1592,0.5008,0.0000,0.0000,0.0000
2,22.548,0.5352,0.0000,14.5205,0.0717,0.0734,14.8949,0.2793,0.2028,0.0000
3,37.539,14.9912,0.0000,7.4281,0.0622,0.0711,7.7122,0.2753,0.2017,0.0000
4,45.361,7.8221,0.0000,7.6737,0.1158,0.0981,8.2102,0.2748,0.2017,0.0000
5,53.674,8.3128,0.0000,7.1789,0.0570,0.0720,7.4439,0.2760,0.1987,0.0000
6,61.183,7.5087,0.0000,7.5645,0.0482,0.0614,7.8054,0.2750,0.1987,0.0000
7,69.042,7.8597,0.0000,7.5874,0.1013,0.1115,7.9551,0.2737,0.1987,0.0000
8,77.104,8.0615,0.0000,7.4925,0.0561,0.0715,7.7663,0.2730,0.1956,0.0000
9,85.058,7.9539,0.0000,6.5330,0.0467,0.1261,6.8679,0.2740,0.1987,0.0000
10,92.160,7.1023,0.0000,6.5126,0.0442,0.0477,6.7224,0.2779,0.1956,0.0000
11,98.926,6.7660,0.0000,6.8347,0.0341,0.0657,7.0513,0.2757,0.1956,0.0000
12,106.033,7.1069,0.0000,6.7388,0.0385,0.0603,6.9574,0.2754,0.1966,0.0000
13,113.085,7.0518,0.0000,6.7423,0.0318,0.0476,6.9388,0.2759,0.1956,0.0000
14,120.074,6.9896,0.0000,6.7519,0.0289,0.0427,6.9270,0.2750,0.1956,0.0010
15,127.043,6.9690,0.0000,6.8141,0.0377,0.0480,7.0118,0.6043,0.1956,0.0000
16,134.109,7.0656,0.0000,6.7915,0.0321,0.0399,6.9757,0.2766,0.1956,0.0000
17,141.161,7.0525,0.0000,6.6918,0.0307,0.0410,6.9238,0.2750,0.1946,0.0000
18,148.193,7.0318,0.0000,6.1913,0.0325,0.0366,6.3688,0.2435,0.1956,0.0000
19,154.609,6.4158,0.0000,6.2699,0.0408,0.0562,6.4834,0.2443,0.1956,0.0000
20,161.142,6.5331,0.0000,6.2361,0.0329,0.0444,6.4246,0.2412,0.1956,0.0000
21,167.616,6.4741,0.0000,6.2580,0.0281,0.0439,6.4352,0.2436,0.1946,0.0000
22,174.094,6.4774,0.0000,6.2708,0.0276,0.3232,6.7251,0.2427,0.1946,0.0000
23,180.873,6.7789,0.0000,8.3350,0.0528,0.0998,8.7126,0.2415,0.1956,0.0000
24,191.534,10.6617,0.0000,2.2390,0.0704,0.0835,2.6913,0.2426,0.1956,0.0000
25,194.581,3.0464,0.0000,5.7230,0.0681,0.0885,6.1163,0.5330,0.1956,0.0000
26,200.794,6.2136,0.0000,6.1127,0.0898,0.1090,6.5630,0.2415,0.1946,0.0000
27,207.474,6.6798,0.0000,5.7696,0.1651,0.1756,6.4180,0.5361,0.1946,0.0000
28,214.099,6.6249,0.0000,5.6006,0.0836,0.1079,6.0450,0.2435,0.1946,0.0000
29,220.278,6.1788,0.0000,5.8908,0.0835,0.1134,6.3452,0.5331,0.1946,0.0000
30,226.751,6.4731,0.0000,5.8815,0.0904,0.1137,6.3585,0.2437,0.1946,0.0000
31,233.243,6.4924,0.0000,5.8884,0.0832,0.1041,6.3378,0.5339,0.1946,0.0000
32,239.710,6.4671,0.0000,5.9680,0.0869,0.1099,6.4361,0.2444,0.1946,0.0000
33,246.283,6.5724,0.0000,5.9889,0.0868,0.1205,6.4789,0.2430,0.1946,0.0000
34,252.890,6.6072,0.0000,5.9290,0.0848,0.1689,6.4472,0.2438,0.1946,0.0000
35,259.470,6.5802,0.0000,5.9508,0.0808,0.1031,6.3874,0.5414,0.1935,0.0000
36,265.974,6.5044,0.0000,6.1162,0.0723,0.0895,6.5109,0.5404,0.1946,0.0000
37,272.592,6.6171,0.0000,6.0579,0.1025,0.1124,6.5124,0.2465,0.1946,0.0000
38,279.285,6.6932,0.0000,5.9607,0.0990,0.1142,6.4651,0.2468,0.1935,0.0000
39,285.884,6.5992,0.0000,6.0075,0.0902,0.0972,6.4418,0.2472,0.1946,0.0000
40,292.430,6.5463,0.0000,6.0843,0.0694,0.0972,6.4786,0.2460,0.1946,0.0000
41,298.994,6.5638,0.0000,6.1271,0.0636,0.0903,6.5032,0.2456,0.1946,0.0000
42,305.582,6.5881,0.0000,6.1119,0.0757,1.0200,7.4161,0.2439,0.1946,0.0000
43,313.092,7.5095,0.0000,5.2353,0.0650,0.3960,5.9096,0.5348,0.1946,0.0000
44,319.084,5.9925,0.0000,5.8484,0.0631,0.8047,6.9227,0.5392,0.1946,0.0000
45,326.094,7.0100,0.0000,5.5299,0.0598,0.1413,5.9392,0.5247,0.1956,0.0000
46,332.286,6.1923,0.0000,5.8523,0.0615,0.0886,6.2136,0.5280,0.1935,0.0000
47,338.595,6.3081,0.0000,6.2318,0.0615,0.0836,6.5805,0.2467,0.1935,0.0000
48,345.260,6.6654,0.0000,6.1060,0.0510,0.0596,6.3896,0.2450,0.1946,0.0000
49,351.715,6.4547,0.0000,6.6070,0.0539,0.0579,6.8939,0.2451,0.1935,0.0000
50,358.679,6.9647,0.0000,6.0042,0.0674,2.1056,8.3619,0.2458,0.1935,0.0000
51,367.140,8.4606,0.0000,4.1318,0.0701,0.1567,4.6131,0.2471,0.1946,0.0000
52,371.853,4.7129,0.0000,6.1774,0.0493,0.0620,6.4584,0.2449,0.1935,0.0000
53,378.375,6.5224,0.0000,6.5511,0.0405,0.0534,6.7891,0.2607,0.1946,0.0000
54,385.218,6.8426,0.0000,6.7181,0.0412,0.0622,7.0595,0.5684,0.1935,0.0000
55,392.419,7.2016,0.0000,6.3070,0.0297,0.0451,6.4943,0.2588,0.1946,0.0000
56,399.018,6.5980,0.0000,6.6503,0.0400,0.0496,6.8702,0.5717,0.1946,0.0000
57,405.941,6.9233,0.0000,6.5754,0.0382,0.0520,6.7922,0.2587,0.1946,0.0000
58,412.781,6.8406,0.0000,6.7264,0.0513,0.0596,6.9920,0.5698,0.1935,0.0000
59,419.850,7.0689,0.0000,6.5335,0.0357,0.0610,6.7780,0.2598,0.1946,0.0000
60,426.681,6.8312,0.0000,6.6184,0.0365,0.0613,6.8575,0.5763,0.1946,0.0000
61,433.587,6.9051,0.0000,6.6182,0.0388,0.0624,6.8631,0.2584,0.1946,0.0000
62,440.501,6.9139,0.0000,6.7072,0.0438,0.0648,6.9554,0.5746,0.1946,0.0000
63,447.507,7.0063,0.0000,6.4452,0.0354,0.0615,6.6851,0.2583,0.1935,0.0000
64,454.241,6.7345,0.0000,6.6344,0.0403,0.0599,6.8904,0.5703,0.1946,0.0000
65,461.199,6.9575,0.0000,6.6280,0.0396,0.0502,6.8574,0.2575,0.1946,0.0000
66,468.110,6.9108,0.0000,6.5903,0.0389,0.0628,6.8396,0.5682,0.1946,0.0000
67,475.038,6.9287,0.0000,6.6331,0.0339,0.0459,6.8472,0.2581,0.1935,0.0000
