# start_unix_ms 1790344127426
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0163,0.0667,0.1402,18.1791,0.0000,0.0000,0.0000
1,18.281,18.2813,0.0000,0.0167,0.2316,0.0717,0.5524,0.0000,0.0000,0.0000
2,18.871,0.5901,0.0000,14.2639,0.0671,0.0604,14.6691,0.2794,0.2017,0.0000
3,33.630,14.7589,0.0000,7.3645,0.0560,0.0733,7.7504,0.6144,0.2017,0.0000
4,41.535,7.9046,0.0000,7.4090,0.0655,0.0561,7.7866,0.2749,0.2017,0.0000
5,49.396,7.8614,0.0000,7.3844,0.0835,0.0822,7.8083,0.2744,0.1987,0.0000
6,57.280,7.8834,0.0000,7.4334,0.0737,0.0758,7.8357,0.2751,0.1987,0.0000
7,65.201,7.9217,0.0000,7.3153,0.0720,0.0886,7.7312,0.2733,0.1987,0.0000
8,73.020,7.8187,0.0000,7.4073,0.0664,0.0776,7.7989,0.2730,0.1987,0.0000
9,80.879,7.8592,0.0000,6.5276,0.0552,0.0735,6.9005,0.2738,0.1976,0.0000
10,87.837,6.9580,0.0000,6.6368,0.1254,0.0566,7.0685,0.2740,0.1987,0.0000
11,94.976,7.1386,0.0000,6.5608,0.0450,0.0732,6.9155,0.2757,0.1976,0.0000
12,101.957,6.9808,0.0000,6.5848,0.0541,0.0756,6.9472,0.2772,0.1966,0.0000
13,108.969,7.0124,0.0000,6.5696,0.0310,0.0517,6.8809,0.2749,0.1966,0.0000
14,115.897,6.9281,0.0000,6.6479,0.0307,0.0513,6.9360,0.2749,0.1956,0.0000
15,122.881,6.9835,0.0000,6.6750,0.0302,0.0486,6.9597,0.6042,0.1966,0.0000
16,129.887,7.0061,0.0000,6.6684,0.0382,0.0455,6.9809,0.2740,0.1956,0.0010
17,136.927,7.0406,0.0000,6.6715,0.0357,0.0485,6.9845,0.2749,0.1956,0.0000
18,143.964,7.0368,0.0000,6.5992,0.0341,0.0431,6.8985,0.2744,0.1956,0.0000
19,150.916,6.9518,0.0000,6.6622,0.0335,0.0647,6.9712,0.6033,0.1956,0.0000
20,157.939,7.0229,0.0000,6.1706,0.0320,0.0473,6.4646,0.2760,0.1946,0.0000
21,164.454,6.5153,0.0000,6.1728,0.0328,0.0527,6.4740,0.2438,0.1946,0.0000
22,170.981,6.5264,0.0000,6.0826,0.0319,0.3355,6.6598,0.5347,0.1946,0.0000
23,177.688,6.7076,0.0000,5.8251,0.0260,0.0446,6.1030,0.2441,0.1956,0.0000
24,183.840,6.1522,0.0000,6.1509,0.0296,0.0437,6.4300,0.2441,0.1946,0.0000
25,190.310,6.4699,0.0000,6.1733,0.0279,0.0421,6.4495,0.2425,0.1946,0.0000
26,196.801,6.4911,0.0000,6.1554,0.0291,0.0429,6.4323,0.2441,0.1946,0.0000
27,203.276,6.4743,0.0000,6.1695,0.0300,0.0393,6.4420,0.2428,0.1946,0.0000
28,209.757,6.4811,0.0000,6.1553,0.0258,0.0410,6.4158,0.5347,0.1946,0.0000
29,216.215,6.4577,0.0000,6.2280,0.0332,0.0462,6.5105,0.2438,0.1946,0.0000
30,222.770,6.5555,0.0000,6.1281,0.0323,0.0425,6.4099,0.2451,0.1946,0.0000
31,229.226,6.4558,0.0000,6.1652,0.0277,0.0407,6.4345,0.2428,0.1946,0.0000
32,235.702,6.4762,0.0000,6.2669,0.0349,0.0504,6.5935,0.2426,0.1946,0.0000
33,242.376,6.6738,0.0000,6.4014,0.1064,0.0819,6.8810,0.2465,0.1935,0.0000
34,249.402,7.0264,0.0000,5.9352,0.0478,0.0510,6.3407,0.2462,0.1946,0.0000
35,255.808,6.4053,0.0000,6.0271,0.0684,0.0750,6.3853,0.2458,0.1946,0.0000
36,262.233,6.4258,0.0000,6.1122,0.0366,0.0575,6.5345,0.2469,0.1946,0.0000
37,268.823,6.5899,0.0000,6.3478,0.0316,0.0427,6.6401,0.2467,0.1946,0.0000
38,275.510,6.6867,0.0000,6.1949,0.1391,0.0743,6.6491,0.2461,0.1946,0.0000
39,282.226,6.7160,0.0000,6.1776,0.0332,0.0445,6.4793,0.2457,0.1956,0.0000
40,288.767,6.5410,0.0000,6.2154,0.0267,0.0384,6.4831,0.2454,0.1946,0.0000
41,295.291,6.5237,0.0000,6.3705,0.0420,0.0483,6.7005,0.2451,0.1946,0.0000
42,302.061,6.7700,0.0000,6.2080,0.0402,0.0465,6.5270,0.2444,0.1946,0.0000
43,308.652,6.5913,0.0000,6.3487,0.0432,0.0499,6.6922,0.2448,0.1946,0.0000
44,315.418,6.7656,0.0000,6.1354,0.0409,0.3000,6.7194,0.2439,0.1946,0.0000
45,322.207,6.7897,0.0000,6.0343,0.0301,0.0418,6.3197,0.2460,0.1956,0.0000
46,328.576,6.3686,0.0000,6.2666,0.0329,0.0444,6.5629,0.2445,0.1946,0.0000
