# start_unix_ms 1790344963679
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0158,0.0684,0.1429,17.8053,0.0000,0.0000,0.0000
1,17.888,17.8884,0.0000,0.0209,0.2102,0.0649,0.4101,0.0000,0.0000,0.0000
2,18.394,0.5053,0.0000,14.5790,0.0648,0.0720,14.9296,0.2805,0.2017,0.0000
3,33.395,15.0008,0.0000,7.4623,0.0589,0.0725,7.7368,0.2784,0.2028,0.0000
4,41.200,7.8059,0.0000,7.6652,0.0570,0.0528,7.9122,0.2749,0.2007,0.0000
5,49.180,7.9799,0.0000,7.5596,0.0539,0.0720,7.8075,0.2758,0.1987,0.0000
6,57.044,7.8633,0.0000,7.5860,0.0507,0.0627,7.8220,0.2725,0.1987,0.0000
7,64.918,7.8746,0.0000,7.6057,0.0626,0.0893,7.9013,0.2748,0.1976,0.0000
8,72.882,7.9636,0.0000,7.5912,0.0516,0.0694,7.8491,0.2745,0.1997,0.0000
9,80.885,8.0029,0.0000,6.6444,0.0536,0.0867,6.9227,0.2726,0.1987,0.0000
10,88.423,7.5385,0.0000,6.1491,0.1745,0.1076,6.6569,0.2738,0.1987,0.0000
11,95.216,6.7929,0.0000,6.5114,0.0475,0.0977,6.7991,0.2751,0.1976,0.0000
12,102.090,6.8739,0.0000,6.6266,0.0471,0.0701,6.8829,0.2756,0.1966,0.0000
13,109.033,6.9428,0.0000,6.7041,0.0341,0.1335,6.9830,0.2740,0.1956,0.0000
14,116.068,7.0351,0.0000,6.6837,0.0331,0.0853,6.9314,0.2758,0.1956,0.0000
15,123.043,6.9753,0.0000,6.7574,0.0995,0.1396,7.1675,0.6008,0.1956,0.0000
16,130.270,7.2270,0.0000,6.6272,0.0432,0.0426,6.9234,0.2758,0.1956,0.0000
17,137.253,6.9828,0.0000,6.9020,0.0396,0.0826,7.1889,0.2762,0.1956,0.0000
18,144.502,7.2486,0.0000,6.6220,0.0403,0.0840,6.8722,0.6052,0.1956,0.0000
19,151.529,7.0271,0.0000,6.4454,0.0416,0.0600,6.7182,0.2757,0.1956,0.0000
20,158.314,6.7850,0.0000,6.9270,0.0540,0.0627,7.2308,0.2757,0.1956,0.0000
21,165.616,7.3023,0.0000,6.4304,0.0430,0.0645,6.7403,0.6095,0.1956,0.0000
22,172.415,6.7986,0.0000,6.6465,0.0539,0.4891,7.3334,0.2751,0.1946,0.0000
23,179.815,7.4007,0.0000,6.0092,0.0338,0.0450,6.2287,0.2487,0.1956,0.0000
24,186.126,6.3110,0.0000,6.1451,0.0332,0.0520,6.3656,0.2458,0.1956,0.0000
25,192.542,6.4155,0.0000,6.2499,0.0424,0.0872,6.6168,0.2458,0.1946,0.0000
26,199.223,6.6812,0.0000,6.1468,0.0404,0.0654,6.4603,0.2455,0.1946,0.0000
27,205.758,6.5355,0.0000,6.1445,0.0408,0.0504,6.3860,0.2464,0.1956,0.0000
28,212.201,6.4428,0.0000,6.2236,0.0371,0.0607,6.4549,0.2474,0.1956,0.0000
29,218.714,6.5126,0.0000,6.3533,0.0527,0.0492,6.6429,0.5548,0.1946,0.0000
30,225.415,6.7010,0.0000,6.1153,0.0396,0.0501,6.3542,0.2461,0.1956,0.0000
