timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:18:52.118, P0, 2010 MHz, 43.86 W, 77, 0x0000000000000020
2026/09/25 16:18:52.379, P0, 2010 MHz, 43.86 W, 77, 0x0000000000000020
2026/09/25 16:18:52.636, [Unknown Error], 1740 MHz, 3.10 W, 73, 0x0000000000000001
2026/09/25 16:18:53.666, P0, 1740 MHz, 20.11 W, 73, 0x0000000000000001
2026/09/25 16:18:53.919, P0, 1740 MHz, 20.11 W, 73, 0x0000000000000001
2026/09/25 16:18:54.169, P0, 1740 MHz, 19.17 W, 74, 0x0000000000000001
2026/09/25 16:18:54.434, P0, 1740 MHz, 19.17 W, 74, 0x0000000000000001
2026/09/25 16:18:54.699, P0, 1837 MHz, 67.99 W, 83, 0x0000000000000020
2026/09/25 16:18:54.951, P0, 1837 MHz, 67.99 W, 83, 0x0000000000000020
2026/09/25 16:18:55.216, P0, 1650 MHz, 54.81 W, 80, 0x0000000000000020
2026/09/25 16:18:55.481, P0, 1642 MHz, 54.56 W, 80, 0x0000000000000020
2026/09/25 16:18:55.747, P0, 1642 MHz, 54.56 W, 80, 0x0000000000000020
2026/09/25 16:18:56.012, P0, 1642 MHz, 54.45 W, 80, 0x0000000000000020
2026/09/25 16:18:56.274, P0, 1642 MHz, 54.45 W, 80, 0x0000000000000020
2026/09/25 16:18:56.526, P0, 1635 MHz, 55.02 W, 80, 0x0000000000000020
2026/09/25 16:18:56.789, P0, 1635 MHz, 55.02 W, 80, 0x0000000000000020
2026/09/25 16:18:57.040, P0, 1627 MHz, 54.78 W, 80, 0x0000000000000020
2026/09/25 16:18:57.292, P0, 1627 MHz, 54.78 W, 80, 0x0000000000000020
2026/09/25 16:18:57.544, P0, 1657 MHz, 56.95 W, 79, 0x0000000000000020
2026/09/25 16:18:57.808, P0, 1657 MHz, 56.95 W, 79, 0x0000000000000020
2026/09/25 16:18:58.059, P0, 1642 MHz, 55.41 W, 80, 0x0000000000000020
2026/09/25 16:18:58.309, P0, 1642 MHz, 55.41 W, 80, 0x0000000000000020
2026/09/25 16:18:58.574, P0, 1642 MHz, 54.74 W, 80, 0x0000000000000020
2026/09/25 16:18:58.839, P0, 1642 MHz, 54.74 W, 80, 0x0000000000000020
2026/09/25 16:18:59.104, P0, 1657 MHz, 55.21 W, 80, 0x0000000000000020
2026/09/25 16:18:59.370, P0, 1657 MHz, 55.21 W, 80, 0x0000000000000020
2026/09/25 16:18:59.634, P0, 1657 MHz, 55.05 W, 80, 0x0000000000000020
2026/09/25 16:18:59.899, P0, 1657 MHz, 55.05 W, 80, 0x0000000000000020
2026/09/25 16:19:00.150, P0, 1717 MHz, 54.23 W, 80, 0x0000000000000020
2026/09/25 16:19:00.415, P0, 1717 MHz, 54.23 W, 80, 0x0000000000000020
2026/09/25 16:19:00.665, P0, 1725 MHz, 55.24 W, 80, 0x0000000000000020
2026/09/25 16:19:00.916, P0, 1725 MHz, 55.24 W, 80, 0x0000000000000020
2026/09/25 16:19:01.168, P0, 1732 MHz, 55.05 W, 80, 0x0000000000000020
2026/09/25 16:19:01.431, P0, 1732 MHz, 55.05 W, 80, 0x0000000000000020
2026/09/25 16:19:01.681, P0, 1672 MHz, 55.37 W, 80, 0x0000000000000020
2026/09/25 16:19:01.946, P0, 1672 MHz, 55.37 W, 80, 0x0000000000000020
2026/09/25 16:19:02.210, P0, 1672 MHz, 55.37 W, 80, 0x0000000000000020
2026/09/25 16:19:02.460, P0, 1672 MHz, 55.37 W, 80, 0x0000000000000020
2026/09/25 16:19:02.711, P0, 1687 MHz, 55.08 W, 80, 0x0000000000000020
2026/09/25 16:19:02.974, P0, 1687 MHz, 55.08 W, 80, 0x0000000000000020
2026/09/25 16:19:03.225, P0, 1747 MHz, 54.74 W, 80, 0x0000000000000020
2026/09/25 16:19:03.477, P0, 1747 MHz, 54.74 W, 80, 0x0000000000000020
2026/09/25 16:19:03.740, P0, 1920 MHz, 53.40 W, 79, 0x0000000000000020
2026/09/25 16:19:04.006, P0, 1740 MHz, 58.81 W, 80, 0x0000000000000020
2026/09/25 16:19:04.256, P0, 1740 MHz, 58.81 W, 80, 0x0000000000000020
2026/09/25 16:19:04.509, P0, 1875 MHz, 49.87 W, 79, 0x0000000000000020
2026/09/25 16:19:04.763, P0, 1875 MHz, 49.87 W, 79, 0x0000000000000020
2026/09/25 16:19:05.014, P0, 1567 MHz, 50.75 W, 79, 0x0000000000000020
2026/09/25 16:19:05.267, P0, 1567 MHz, 50.75 W, 79, 0x0000000000000020
2026/09/25 16:19:05.531, P0, 1582 MHz, 50.48 W, 79, 0x0000000000000020
2026/09/25 16:19:05.783, P0, 1582 MHz, 50.48 W, 79, 0x0000000000000020
