timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:17:37.698, P0, 1597 MHz, 47.93 W, 79, 0x0000000000000020
2026/09/25 16:17:37.960, P0, 2010 MHz, 27.61 W, 77, 0x0000000000000400
2026/09/25 16:17:38.211, [Unknown Error], 1740 MHz, 20.67 W, 72, 0x0000000000000001
2026/09/25 16:17:39.237, P0, 1740 MHz, 19.92 W, 73, 0x0000000000000001
2026/09/25 16:17:39.489, P0, 1740 MHz, 19.92 W, 73, 0x0000000000000001
2026/09/25 16:17:39.740, P0, 1740 MHz, 19.19 W, 74, 0x0000000000000001
2026/09/25 16:17:39.991, P0, 1740 MHz, 19.19 W, 74, 0x0000000000000001
2026/09/25 16:17:40.244, P0, 1815 MHz, 78.91 W, 82, 0x0000000000000020
2026/09/25 16:17:40.494, P0, 1815 MHz, 78.91 W, 82, 0x0000000000000020
2026/09/25 16:17:40.758, P0, 1612 MHz, 51.92 W, 80, 0x0000000000000020
2026/09/25 16:17:41.022, P0, 1612 MHz, 51.92 W, 80, 0x0000000000000020
2026/09/25 16:17:41.287, P0, 1612 MHz, 52.66 W, 80, 0x0000000000000020
2026/09/25 16:17:41.552, P0, 1597 MHz, 52.40 W, 80, 0x0000000000000020
2026/09/25 16:17:41.816, P0, 1597 MHz, 52.40 W, 80, 0x0000000000000020
2026/09/25 16:17:42.080, P0, 1597 MHz, 52.48 W, 80, 0x0000000000000020
2026/09/25 16:17:42.344, P0, 1597 MHz, 52.48 W, 80, 0x0000000000000020
2026/09/25 16:17:42.609, P0, 1582 MHz, 52.69 W, 79, 0x0000000000000020
2026/09/25 16:17:42.861, P0, 1582 MHz, 52.69 W, 79, 0x0000000000000020
2026/09/25 16:17:43.125, P0, 1605 MHz, 56.67 W, 80, 0x0000000000000020
2026/09/25 16:17:43.375, P0, 1605 MHz, 56.67 W, 80, 0x0000000000000020
2026/09/25 16:17:43.640, P0, 1597 MHz, 52.74 W, 79, 0x0000000000000020
2026/09/25 16:17:43.905, P0, 1597 MHz, 52.74 W, 79, 0x0000000000000020
2026/09/25 16:17:44.169, P0, 1597 MHz, 53.16 W, 79, 0x0000000000000020
2026/09/25 16:17:44.420, P0, 1597 MHz, 53.16 W, 79, 0x0000000000000020
2026/09/25 16:17:44.670, P0, 1612 MHz, 53.01 W, 79, 0x0000000000000020
2026/09/25 16:17:44.934, P0, 1612 MHz, 53.01 W, 79, 0x0000000000000020
2026/09/25 16:17:45.197, P0, 1612 MHz, 52.95 W, 79, 0x0000000000000020
2026/09/25 16:17:45.461, P0, 1612 MHz, 52.95 W, 79, 0x0000000000000020
2026/09/25 16:17:45.714, P0, 1665 MHz, 52.73 W, 79, 0x0000000000000020
2026/09/25 16:17:45.978, P0, 1665 MHz, 52.73 W, 79, 0x0000000000000020
2026/09/25 16:17:46.228, P0, 1695 MHz, 52.52 W, 79, 0x0000000000000020
2026/09/25 16:17:46.492, P0, 1695 MHz, 52.52 W, 79, 0x0000000000000020
2026/09/25 16:17:46.743, P0, 1695 MHz, 52.76 W, 79, 0x0000000000000020
2026/09/25 16:17:47.008, P0, 1695 MHz, 52.76 W, 79, 0x0000000000000020
2026/09/25 16:17:47.271, P0, 1665 MHz, 53.15 W, 79, 0x0000000000000020
2026/09/25 16:17:47.522, P0, 1665 MHz, 53.15 W, 79, 0x0000000000000020
2026/09/25 16:17:47.787, P0, 1642 MHz, 53.01 W, 79, 0x0000000000000020
2026/09/25 16:17:48.039, P0, 1642 MHz, 52.94 W, 79, 0x0000000000000020
2026/09/25 16:17:48.305, P0, 1642 MHz, 52.94 W, 79, 0x0000000000000020
2026/09/25 16:17:48.565, P0, 1717 MHz, 49.47 W, 79, 0x0000000000000020
2026/09/25 16:17:48.816, P0, 1717 MHz, 49.47 W, 79, 0x0000000000000020
2026/09/25 16:17:49.066, P0, 1882 MHz, 53.38 W, 79, 0x0000000000000020
2026/09/25 16:17:49.332, P0, 1882 MHz, 53.38 W, 79, 0x0000000000000020
2026/09/25 16:17:49.583, P0, 1717 MHz, 59.83 W, 80, 0x0000000000000020
2026/09/25 16:17:49.845, P0, 1717 MHz, 59.83 W, 80, 0x0000000000000020
2026/09/25 16:17:50.099, P0, 1897 MHz, 52.46 W, 80, 0x0000000000000020
2026/09/25 16:17:50.363, P0, 1897 MHz, 52.46 W, 80, 0x0000000000000020
2026/09/25 16:17:50.617, P0, 1605 MHz, 52.24 W, 79, 0x0000000000000020
2026/09/25 16:17:50.869, P0, 1605 MHz, 52.24 W, 79, 0x0000000000000020
2026/09/25 16:17:51.135, P0, 1597 MHz, 52.27 W, 79, 0x0000000000000020
2026/09/25 16:17:51.388, P0, 1597 MHz, 52.27 W, 79, 0x0000000000000020
