timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:11:30.648, P0, 2010 MHz, 33.49 W, 77, 0x0000000000000400
2026/09/25 16:11:30.908, P0, 2010 MHz, 33.49 W, 77, 0x0000000000000400
2026/09/25 16:11:31.164, [Unknown Error], 1740 MHz, 20.67 W, 73, 0x0000000000000001
2026/09/25 16:11:32.195, P0, 1740 MHz, 19.90 W, 73, 0x0000000000000001
2026/09/25 16:11:32.446, P0, 1740 MHz, 19.90 W, 73, 0x0000000000000001
2026/09/25 16:11:32.710, P0, 1740 MHz, 19.78 W, 74, 0x0000000000000001
2026/09/25 16:11:32.972, P0, 1740 MHz, 19.78 W, 74, 0x0000000000000001
2026/09/25 16:11:33.235, P0, 1852 MHz, 77.70 W, 82, 0x0000000000000020
2026/09/25 16:11:33.486, P0, 1852 MHz, 77.70 W, 82, 0x0000000000000020
2026/09/25 16:11:33.751, P0, 1665 MHz, 55.20 W, 80, 0x0000000000000020
2026/09/25 16:11:34.016, P0, 1672 MHz, 55.59 W, 80, 0x0000000000000020
2026/09/25 16:11:34.268, P0, 1672 MHz, 55.59 W, 80, 0x0000000000000020
2026/09/25 16:11:34.532, P0, 1672 MHz, 55.25 W, 80, 0x0000000000000020
2026/09/25 16:11:34.797, P0, 1672 MHz, 55.25 W, 80, 0x0000000000000020
2026/09/25 16:11:35.063, P0, 1650 MHz, 55.81 W, 80, 0x0000000000000020
2026/09/25 16:11:35.328, P0, 1650 MHz, 55.81 W, 80, 0x0000000000000020
2026/09/25 16:11:35.593, P0, 1650 MHz, 55.67 W, 79, 0x0000000000000020
2026/09/25 16:11:35.858, P0, 1650 MHz, 55.67 W, 79, 0x0000000000000020
2026/09/25 16:11:36.123, P0, 1665 MHz, 54.73 W, 79, 0x0000000000000020
2026/09/25 16:11:36.388, P0, 1665 MHz, 54.73 W, 79, 0x0000000000000020
2026/09/25 16:11:36.639, P0, 1657 MHz, 55.15 W, 80, 0x0000000000000020
2026/09/25 16:11:36.891, P0, 1657 MHz, 55.15 W, 80, 0x0000000000000020
2026/09/25 16:11:37.157, P0, 1657 MHz, 56.31 W, 79, 0x0000000000000020
2026/09/25 16:11:37.407, P0, 1657 MHz, 56.31 W, 79, 0x0000000000000020
2026/09/25 16:11:37.670, P0, 1650 MHz, 56.19 W, 80, 0x0000000000000020
2026/09/25 16:11:37.933, P0, 1650 MHz, 56.19 W, 80, 0x0000000000000020
2026/09/25 16:11:38.196, P0, 1650 MHz, 56.22 W, 80, 0x0000000000000020
2026/09/25 16:11:38.459, P0, 1650 MHz, 56.22 W, 80, 0x0000000000000020
2026/09/25 16:11:38.724, P0, 1725 MHz, 55.64 W, 79, 0x0000000000000020
2026/09/25 16:11:38.975, P0, 1725 MHz, 55.64 W, 79, 0x0000000000000020
2026/09/25 16:11:39.240, P0, 1740 MHz, 55.92 W, 80, 0x0000000000000020
2026/09/25 16:11:39.490, P0, 1740 MHz, 55.92 W, 80, 0x0000000000000020
2026/09/25 16:11:39.754, P0, 1740 MHz, 55.99 W, 80, 0x0000000000000020
2026/09/25 16:11:40.018, P0, 1672 MHz, 56.19 W, 80, 0x0000000000000020
2026/09/25 16:11:40.283, P0, 1672 MHz, 56.19 W, 80, 0x0000000000000020
2026/09/25 16:11:40.535, P0, 1680 MHz, 56.02 W, 80, 0x0000000000000020
2026/09/25 16:11:40.800, P0, 1680 MHz, 56.02 W, 80, 0x0000000000000020
2026/09/25 16:11:41.051, P0, 1702 MHz, 55.87 W, 80, 0x0000000000000020
2026/09/25 16:11:41.302, P0, 1702 MHz, 55.87 W, 80, 0x0000000000000020
2026/09/25 16:11:41.553, P0, 1852 MHz, 53.87 W, 80, 0x0000000000000020
2026/09/25 16:11:41.819, P0, 1852 MHz, 53.87 W, 80, 0x0000000000000020
2026/09/25 16:11:42.070, P0, 1890 MHz, 50.02 W, 79, 0x0000000000000020
2026/09/25 16:11:42.334, P0, 1890 MHz, 50.02 W, 79, 0x0000000000000020
2026/09/25 16:11:42.585, P0, 1845 MHz, 64.57 W, 79, 0x0000000000000020
2026/09/25 16:11:42.837, P0, 1845 MHz, 64.57 W, 79, 0x0000000000000020
2026/09/25 16:11:43.091, P0, 1852 MHz, 49.64 W, 79, 0x0000000000000020
2026/09/25 16:11:43.342, P0, 1852 MHz, 49.64 W, 79, 0x0000000000000020
2026/09/25 16:11:43.608, P0, 1650 MHz, 54.46 W, 80, 0x0000000000000020
2026/09/25 16:11:43.870, P0, 1650 MHz, 54.46 W, 80, 0x0000000000000020
2026/09/25 16:11:44.123, P0, 1650 MHz, 54.76 W, 80, 0x0000000000000020
2026/09/25 16:11:44.374, P0, 1650 MHz, 54.76 W, 80, 0x0000000000000020
2026/09/25 16:11:44.624, P0, 1650 MHz, 54.23 W, 80, 0x0000000000000020
2026/09/25 16:11:44.889, P0, 1650 MHz, 54.23 W, 80, 0x0000000000000020
2026/09/25 16:11:45.140, P0, 1537 MHz, 49.69 W, 79, 0x0000000000000020
2026/09/25 16:11:45.391, P0, 1537 MHz, 49.69 W, 79, 0x0000000000000020
2026/09/25 16:11:45.656, P0, 1537 MHz, 49.36 W, 79, 0x0000000000000020
2026/09/25 16:11:45.907, P0, 1537 MHz, 49.36 W, 79, 0x0000000000000020
2026/09/25 16:11:46.160, P0, 1575 MHz, 49.04 W, 79, 0x0000000000000020
2026/09/25 16:11:46.413, P0, 1575 MHz, 49.04 W, 79, 0x0000000000000020
2026/09/25 16:11:46.664, P0, 1545 MHz, 49.42 W, 79, 0x0000000000000020
2026/09/25 16:11:46.928, P0, 1545 MHz, 49.42 W, 79, 0x0000000000000020
2026/09/25 16:11:47.193, P0, 1545 MHz, 49.73 W, 79, 0x0000000000000020
2026/09/25 16:11:47.457, P0, 1545 MHz, 49.73 W, 79, 0x0000000000000020
2026/09/25 16:11:47.709, P0, 1552 MHz, 49.65 W, 79, 0x0000000000000020
2026/09/25 16:11:47.974, P0, 1552 MHz, 49.65 W, 79, 0x0000000000000020
2026/09/25 16:11:48.239, P0, 1567 MHz, 49.52 W, 79, 0x0000000000000020
2026/09/25 16:11:48.491, P0, 1567 MHz, 49.52 W, 79, 0x0000000000000020
2026/09/25 16:11:48.756, P0, 1627 MHz, 50.08 W, 79, 0x0000000000000020
2026/09/25 16:11:49.021, P0, 1635 MHz, 49.96 W, 79, 0x0000000000000020
2026/09/25 16:11:49.286, P0, 1635 MHz, 49.96 W, 79, 0x0000000000000020
2026/09/25 16:11:49.537, P0, 1642 MHz, 49.79 W, 79, 0x0000000000000020
2026/09/25 16:11:49.801, P0, 1642 MHz, 49.79 W, 79, 0x0000000000000020
2026/09/25 16:11:50.065, P0, 1657 MHz, 55.27 W, 80, 0x0000000000000020
2026/09/25 16:11:50.328, P0, 1657 MHz, 55.27 W, 80, 0x0000000000000020
2026/09/25 16:11:50.591, P0, 1672 MHz, 54.80 W, 80, 0x0000000000000020
2026/09/25 16:11:50.843, P0, 1672 MHz, 54.80 W, 80, 0x0000000000000020
2026/09/25 16:11:51.105, P0, 1740 MHz, 54.67 W, 80, 0x0000000000000020
2026/09/25 16:11:51.356, P0, 1740 MHz, 54.67 W, 80, 0x0000000000000020
2026/09/25 16:11:51.618, P0, 1755 MHz, 54.55 W, 80, 0x0000000000000020
2026/09/25 16:11:51.883, P0, 1755 MHz, 54.55 W, 80, 0x0000000000000020
2026/09/25 16:11:52.134, P0, 1657 MHz, 54.86 W, 80, 0x0000000000000020
2026/09/25 16:11:52.399, P0, 1657 MHz, 54.86 W, 80, 0x0000000000000020
2026/09/25 16:11:52.663, P0, 1650 MHz, 54.89 W, 80, 0x0000000000000020
2026/09/25 16:11:52.927, P0, 1650 MHz, 54.89 W, 80, 0x0000000000000020
2026/09/25 16:11:53.189, P0, 1657 MHz, 54.53 W, 80, 0x0000000000000020
2026/09/25 16:11:53.453, P0, 1657 MHz, 54.53 W, 80, 0x0000000000000020
2026/09/25 16:11:53.716, P0, 1650 MHz, 54.36 W, 80, 0x0000000000000020
2026/09/25 16:11:53.982, P0, 1650 MHz, 54.36 W, 80, 0x0000000000000020
2026/09/25 16:11:54.247, P0, 1642 MHz, 54.32 W, 80, 0x0000000000000020
2026/09/25 16:11:54.511, P0, 1627 MHz, 54.71 W, 80, 0x0000000000000020
2026/09/25 16:11:54.776, P0, 1627 MHz, 54.71 W, 80, 0x0000000000000020
2026/09/25 16:11:55.039, P0, 1657 MHz, 54.27 W, 80, 0x0000000000000020
2026/09/25 16:11:55.291, P0, 1657 MHz, 54.27 W, 80, 0x0000000000000020
2026/09/25 16:11:55.556, P0, 1635 MHz, 55.41 W, 80, 0x0000000000000020
2026/09/25 16:11:55.810, P0, 1635 MHz, 55.41 W, 80, 0x0000000000000020
2026/09/25 16:11:56.075, P0, 1635 MHz, 55.20 W, 80, 0x0000000000000020
2026/09/25 16:11:56.336, P0, 1635 MHz, 55.20 W, 80, 0x0000000000000020
2026/09/25 16:11:56.601, P0, 1635 MHz, 55.46 W, 80, 0x0000000000000020
2026/09/25 16:11:56.866, P0, 1635 MHz, 55.46 W, 80, 0x0000000000000020
2026/09/25 16:11:57.130, P0, 1642 MHz, 55.27 W, 80, 0x0000000000000020
2026/09/25 16:11:57.395, P0, 1642 MHz, 55.27 W, 80, 0x0000000000000020
