timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:49:59.687, P0, 1740 MHz, 51.92 W, 80, 0x0000000000000020
2026/09/25 15:49:59.947, P0, 2010 MHz, 27.48 W, 76, 0x0000000000000400
2026/09/25 15:50:00.209, [Unknown Error], 1740 MHz, 20.63 W, 72, 0x0000000000000001
2026/09/25 15:50:01.239, P0, 1740 MHz, 19.87 W, 73, 0x0000000000000001
2026/09/25 15:50:01.503, P0, 1740 MHz, 19.87 W, 73, 0x0000000000000001
2026/09/25 15:50:01.767, P0, 1740 MHz, 19.16 W, 74, 0x0000000000000001
2026/09/25 15:50:02.033, P0, 1740 MHz, 19.16 W, 74, 0x0000000000000001
2026/09/25 15:50:02.298, P0, 1837 MHz, 75.29 W, 83, 0x0000000000000020
2026/09/25 15:50:02.550, P0, 1552 MHz, 49.07 W, 79, 0x0000000000000020
2026/09/25 15:50:02.813, P0, 1552 MHz, 49.07 W, 79, 0x0000000000000020
2026/09/25 15:50:03.078, P0, 1635 MHz, 54.38 W, 79, 0x0000000000000020
2026/09/25 15:50:03.344, P0, 1635 MHz, 54.38 W, 79, 0x0000000000000020
2026/09/25 15:50:03.595, P0, 1635 MHz, 53.90 W, 80, 0x0000000000000020
2026/09/25 15:50:03.861, P0, 1635 MHz, 53.90 W, 80, 0x0000000000000020
2026/09/25 15:50:04.125, P0, 1627 MHz, 54.32 W, 79, 0x0000000000000020
2026/09/25 15:50:04.391, P0, 1627 MHz, 54.32 W, 79, 0x0000000000000020
2026/09/25 15:50:04.645, P0, 1627 MHz, 54.31 W, 79, 0x0000000000000020
2026/09/25 15:50:04.898, P0, 1627 MHz, 54.31 W, 79, 0x0000000000000020
2026/09/25 15:50:05.149, P0, 1717 MHz, 54.65 W, 80, 0x0000000000000020
2026/09/25 15:50:05.399, P0, 1717 MHz, 54.65 W, 80, 0x0000000000000020
2026/09/25 15:50:05.663, P0, 1650 MHz, 54.99 W, 80, 0x0000000000000020
2026/09/25 15:50:05.927, P0, 1650 MHz, 54.99 W, 80, 0x0000000000000020
2026/09/25 15:50:06.192, P0, 1635 MHz, 55.72 W, 79, 0x0000000000000020
2026/09/25 15:50:06.458, P0, 1635 MHz, 55.72 W, 79, 0x0000000000000020
2026/09/25 15:50:06.711, P0, 1642 MHz, 54.87 W, 79, 0x0000000000000020
2026/09/25 15:50:06.976, P0, 1642 MHz, 54.87 W, 79, 0x0000000000000020
2026/09/25 15:50:07.240, P0, 1642 MHz, 55.06 W, 80, 0x0000000000000020
2026/09/25 15:50:07.506, P0, 1642 MHz, 55.06 W, 80, 0x0000000000000020
2026/09/25 15:50:07.771, P0, 1725 MHz, 54.20 W, 79, 0x0000000000000020
2026/09/25 15:50:08.021, P0, 1725 MHz, 54.20 W, 79, 0x0000000000000020
2026/09/25 15:50:08.284, P0, 1815 MHz, 52.83 W, 79, 0x0000000000000020
2026/09/25 15:50:08.550, P0, 1807 MHz, 54.19 W, 79, 0x0000000000000020
