# start_unix_ms 1790344661585
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0157,0.0677,0.1374,13.7022,0.0000,0.0000,0.0000
1,13.788,13.7877,0.0000,0.0164,0.2159,0.0594,0.4124,0.0000,0.0000,0.0000
2,14.234,0.4466,0.0000,14.4650,0.0642,0.0664,14.7727,0.2816,0.2017,0.0000
3,29.074,14.8401,0.0000,7.2937,0.0675,0.0701,7.6041,0.6187,0.2017,0.0000
4,36.775,7.7008,0.0000,7.3094,0.0617,0.0560,7.5945,0.2738,0.2017,0.0000
5,44.444,7.6687,0.0000,7.2674,0.0694,0.1118,7.6312,0.2746,0.1997,0.0000
6,52.206,7.7622,0.0000,7.2286,0.0535,0.0612,7.4976,0.2733,0.1997,0.0000
7,59.773,7.5671,0.0000,7.3365,0.0567,0.0789,7.6318,0.2743,0.1966,0.0000
8,67.464,7.6906,0.0000,7.2897,0.0612,0.0768,7.6120,0.2734,0.1987,0.0000
9,75.163,7.6989,0.0000,6.4402,0.0900,0.0732,6.7702,0.2738,0.1987,0.0000
10,81.996,6.8337,0.0000,6.3886,0.0682,0.0617,6.6975,0.2760,0.1966,0.0000
11,88.770,6.7731,0.0000,6.4696,0.0465,0.0806,6.7556,0.2749,0.1997,0.0000
12,95.595,6.8254,0.0000,6.4359,0.0439,0.0898,6.7135,0.2772,0.1966,0.0000
13,102.370,6.7754,0.0000,6.4307,0.0359,0.0494,6.6594,0.2754,0.1956,0.0000
14,109.086,6.7160,0.0000,6.5034,0.0383,0.0498,6.7194,0.2751,0.1966,0.0000
15,115.859,6.7729,0.0000,6.5683,0.0526,0.0517,6.8135,0.2751,0.1956,0.0000
16,122.732,6.8733,0.0000,6.4194,0.0376,0.0533,6.6460,0.2749,0.1956,0.0000
17,129.441,6.7086,0.0000,6.4952,0.0658,0.0540,6.7859,0.2812,0.1956,0.0000
18,136.303,6.8624,0.0000,6.3971,0.0414,0.0462,6.6355,0.2755,0.1956,0.0000
19,142.998,6.6940,0.0000,6.1325,0.1071,0.1726,6.6579,0.5833,0.1946,0.0000
20,149.740,6.7426,0.0000,5.6928,0.0393,0.0735,5.9462,0.2449,0.1956,0.0000
21,155.778,6.0376,0.0000,6.0328,0.0996,0.0502,6.3642,0.2449,0.1956,0.0000
22,162.190,6.4125,0.0000,5.8824,0.0308,0.8248,6.8575,0.5381,0.1946,0.0010
23,169.109,6.9185,0.0000,5.2715,0.0583,0.0463,5.5144,0.2448,0.1956,0.0000
24,174.674,5.5657,0.0000,6.1265,0.0375,0.0605,6.3622,0.2450,0.1946,0.0000
25,181.109,6.4346,0.0000,5.9616,0.0351,0.0490,6.1893,0.5374,0.1946,0.0000
26,187.353,6.2438,0.0000,6.2616,0.0413,0.0463,6.4801,0.2447,0.1956,0.0000
27,193.887,6.5346,0.0000,5.7994,0.0420,0.0495,6.0433,0.2442,0.1946,0.0000
28,200.001,6.1135,0.0000,6.0136,0.0423,0.0506,6.2539,0.5385,0.1946,0.0000
29,206.321,6.3202,0.0000,6.0559,0.0391,0.1166,6.3596,0.2431,0.1956,0.0000
30,212.759,6.4377,0.0000,5.7514,0.0467,0.0541,6.0159,0.2448,0.1946,0.0000
31,218.847,6.0887,0.0000,6.1430,0.0591,0.0704,6.4467,0.5331,0.1946,0.0000
32,225.360,6.5121,0.0000,5.9034,0.0359,0.1350,6.2227,0.2473,0.1946,0.0000
33,231.716,6.3569,0.0000,5.9493,0.0385,0.0497,6.3234,0.2457,0.1946,0.0000
34,238.110,6.3938,0.0000,6.0180,0.0388,0.0468,6.2413,0.2453,0.1956,0.0000
35,244.402,6.2920,0.0000,6.0829,0.0356,0.0503,6.3018,0.5391,0.1946,0.0000
