timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:55:04.510, P0, 1530 MHz, 44.79 W, 80, 0x0000000000000020
2026/09/25 15:55:04.766, P0, 2002 MHz, 27.79 W, 77, 0x0000000000000400
2026/09/25 15:55:05.022, [Unknown Error], 1740 MHz, 20.63 W, 73, 0x0000000000000001
2026/09/25 15:55:06.046, P0, 1740 MHz, 20.01 W, 74, 0x0000000000000001
2026/09/25 15:55:06.311, P0, 1740 MHz, 20.01 W, 74, 0x0000000000000001
2026/09/25 15:55:06.563, P0, 1740 MHz, 19.61 W, 75, 0x0000000000000001
2026/09/25 15:55:06.827, P0, 1740 MHz, 19.61 W, 75, 0x0000000000000001
2026/09/25 15:55:07.092, P0, 1867 MHz, 71.06 W, 84, 0x0000000000000020
2026/09/25 15:55:07.358, P0, 1530 MHz, 51.19 W, 81, 0x0000000000000020
2026/09/25 15:55:07.620, P0, 1530 MHz, 51.19 W, 81, 0x0000000000000020
2026/09/25 15:55:07.883, P0, 1530 MHz, 48.62 W, 80, 0x0000000000000020
2026/09/25 15:55:08.145, P0, 1530 MHz, 48.62 W, 80, 0x0000000000000020
2026/09/25 15:55:08.409, P0, 1530 MHz, 48.93 W, 80, 0x0000000000000020
2026/09/25 15:55:08.660, P0, 1530 MHz, 48.93 W, 80, 0x0000000000000020
2026/09/25 15:55:08.923, P0, 1530 MHz, 49.40 W, 80, 0x0000000000000020
2026/09/25 15:55:09.188, P0, 1530 MHz, 49.40 W, 80, 0x0000000000000020
2026/09/25 15:55:09.452, P0, 1530 MHz, 49.77 W, 80, 0x0000000000000020
2026/09/25 15:55:09.704, P0, 1530 MHz, 49.77 W, 80, 0x0000000000000020
2026/09/25 15:55:09.967, P0, 1530 MHz, 46.82 W, 79, 0x0000000000000020
2026/09/25 15:55:10.219, P0, 1530 MHz, 46.82 W, 79, 0x0000000000000020
2026/09/25 15:55:10.484, P0, 1530 MHz, 47.66 W, 80, 0x0000000000000020
2026/09/25 15:55:10.735, P0, 1530 MHz, 47.66 W, 80, 0x0000000000000020
2026/09/25 15:55:10.985, P0, 1530 MHz, 48.66 W, 80, 0x0000000000000020
2026/09/25 15:55:11.236, P0, 1530 MHz, 48.66 W, 80, 0x0000000000000020
2026/09/25 15:55:11.487, P0, 1530 MHz, 49.46 W, 80, 0x0000000000000020
2026/09/25 15:55:11.751, P0, 1530 MHz, 49.46 W, 80, 0x0000000000000020
2026/09/25 15:55:12.002, P0, 1530 MHz, 49.17 W, 80, 0x0000000000000020
