timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:47:34.698, P0, 2010 MHz, 26.08 W, 77, 0x0000000000000400
2026/09/25 15:47:34.962, P0, 2010 MHz, 26.08 W, 77, 0x0000000000000400
2026/09/25 15:47:35.214, [Unknown Error], 1740 MHz, 14.70 W, 72, 0x0000000000000001
2026/09/25 15:47:36.238, P0, 1740 MHz, 19.70 W, 73, 0x0000000000000001
2026/09/25 15:47:36.488, P0, 1740 MHz, 19.70 W, 73, 0x0000000000000001
2026/09/25 15:47:36.739, P0, 1740 MHz, 19.07 W, 74, 0x0000000000000001
2026/09/25 15:47:37.001, P0, 1740 MHz, 19.07 W, 74, 0x0000000000000001
2026/09/25 15:47:37.262, P0, 1740 MHz, 23.04 W, 76, 0x0000000000000001
2026/09/25 15:47:37.514, P0, 1740 MHz, 23.04 W, 76, 0x0000000000000001
2026/09/25 15:47:37.766, P0, 1800 MHz, 67.10 W, 81, 0x0000000000000020
2026/09/25 15:47:38.023, P0, 1800 MHz, 67.10 W, 81, 0x0000000000000020
2026/09/25 15:47:38.279, P0, 1627 MHz, 58.05 W, 80, 0x0000000000000020
2026/09/25 15:47:38.538, P0, 1627 MHz, 58.05 W, 80, 0x0000000000000020
2026/09/25 15:47:38.794, P0, 1642 MHz, 55.90 W, 79, 0x0000000000000020
2026/09/25 15:47:39.050, P0, 1627 MHz, 53.87 W, 80, 0x0000000000000020
2026/09/25 15:47:39.303, P0, 1627 MHz, 53.87 W, 80, 0x0000000000000020
2026/09/25 15:47:39.561, P0, 1620 MHz, 54.46 W, 79, 0x0000000000000020
2026/09/25 15:47:39.821, P0, 1620 MHz, 54.46 W, 79, 0x0000000000000020
2026/09/25 15:47:40.077, P0, 1642 MHz, 53.15 W, 80, 0x0000000000000020
2026/09/25 15:47:40.334, P0, 1642 MHz, 53.15 W, 80, 0x0000000000000020
2026/09/25 15:47:40.602, P0, 1702 MHz, 60.01 W, 80, 0x0000000000000020
2026/09/25 15:47:40.854, P0, 1702 MHz, 60.01 W, 80, 0x0000000000000020
2026/09/25 15:47:41.111, P0, 1627 MHz, 57.27 W, 80, 0x0000000000000020
2026/09/25 15:47:41.378, P0, 1627 MHz, 57.27 W, 80, 0x0000000000000020
2026/09/25 15:47:41.632, P0, 1635 MHz, 55.03 W, 80, 0x0000000000000020
2026/09/25 15:47:41.897, P0, 1635 MHz, 55.03 W, 80, 0x0000000000000020
2026/09/25 15:47:42.155, P0, 1642 MHz, 53.87 W, 80, 0x0000000000000020
2026/09/25 15:47:42.415, P0, 1642 MHz, 53.87 W, 80, 0x0000000000000020
2026/09/25 15:47:42.668, P0, 1642 MHz, 53.93 W, 80, 0x0000000000000020
