timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:57:39.861, P0, 2010 MHz, 19.86 W, 77, 0x0000000000000020
2026/09/25 15:57:40.116, [Unknown Error], 1740 MHz, 3.10 W, 72, 0x0000000000000001
2026/09/25 15:57:41.222, P0, 1740 MHz, 19.97 W, 73, 0x0000000000000001
2026/09/25 15:57:41.473, P0, 1740 MHz, 19.97 W, 73, 0x0000000000000001
2026/09/25 15:57:41.737, P0, 1740 MHz, 19.58 W, 74, 0x0000000000000001
2026/09/25 15:57:41.989, P0, 1740 MHz, 19.58 W, 74, 0x0000000000000001
2026/09/25 15:57:42.240, P0, 1837 MHz, 68.53 W, 83, 0x0000000000000020
2026/09/25 15:57:42.506, P0, 1837 MHz, 68.53 W, 83, 0x0000000000000020
2026/09/25 15:57:42.771, P0, 1552 MHz, 50.18 W, 79, 0x0000000000000020
2026/09/25 15:57:43.021, P0, 1552 MHz, 50.18 W, 79, 0x0000000000000020
2026/09/25 15:57:43.286, P0, 1642 MHz, 54.81 W, 80, 0x0000000000000020
2026/09/25 15:57:43.551, P0, 1642 MHz, 54.80 W, 80, 0x0000000000000020
2026/09/25 15:57:43.816, P0, 1642 MHz, 54.80 W, 80, 0x0000000000000020
2026/09/25 15:57:44.081, P0, 1627 MHz, 54.64 W, 80, 0x0000000000000020
2026/09/25 15:57:44.344, P0, 1627 MHz, 54.64 W, 80, 0x0000000000000020
2026/09/25 15:57:44.608, P0, 1627 MHz, 55.00 W, 80, 0x0000000000000020
2026/09/25 15:57:44.862, P0, 1627 MHz, 55.00 W, 80, 0x0000000000000020
2026/09/25 15:57:45.127, P0, 1650 MHz, 63.87 W, 79, 0x0000000000000020
2026/09/25 15:57:45.391, P0, 1650 MHz, 63.87 W, 79, 0x0000000000000020
2026/09/25 15:57:45.654, P0, 1642 MHz, 54.47 W, 80, 0x0000000000000020
2026/09/25 15:57:45.905, P0, 1642 MHz, 54.47 W, 80, 0x0000000000000020
2026/09/25 15:57:46.169, P0, 1642 MHz, 54.65 W, 80, 0x0000000000000020
2026/09/25 15:57:46.434, P0, 1642 MHz, 54.65 W, 80, 0x0000000000000020
2026/09/25 15:57:46.699, P0, 1537 MHz, 49.00 W, 80, 0x0000000000000020
2026/09/25 15:57:46.963, P0, 1537 MHz, 49.00 W, 80, 0x0000000000000020
2026/09/25 15:57:47.214, P0, 1545 MHz, 48.72 W, 79, 0x0000000000000020
2026/09/25 15:57:47.465, P0, 1545 MHz, 48.72 W, 79, 0x0000000000000020
2026/09/25 15:57:47.717, P0, 1702 MHz, 53.56 W, 79, 0x0000000000000020
2026/09/25 15:57:47.981, P0, 1702 MHz, 53.56 W, 79, 0x0000000000000020
2026/09/25 15:57:48.246, P0, 1702 MHz, 54.15 W, 80, 0x0000000000000020
2026/09/25 15:57:48.511, P0, 1702 MHz, 54.15 W, 80, 0x0000000000000020
2026/09/25 15:57:48.776, P0, 1717 MHz, 54.12 W, 80, 0x0000000000000020
2026/09/25 15:57:49.037, P0, 1717 MHz, 54.12 W, 80, 0x0000000000000020
2026/09/25 15:57:49.287, P0, 1642 MHz, 53.64 W, 80, 0x0000000000000020
2026/09/25 15:57:49.539, P0, 1642 MHz, 53.64 W, 80, 0x0000000000000020
2026/09/25 15:57:49.804, P0, 1650 MHz, 54.69 W, 80, 0x0000000000000020
2026/09/25 15:57:50.054, P0, 1665 MHz, 54.20 W, 80, 0x0000000000000020
2026/09/25 15:57:50.319, P0, 1665 MHz, 54.20 W, 80, 0x0000000000000020
2026/09/25 15:57:50.582, P0, 1807 MHz, 53.83 W, 80, 0x0000000000000020
2026/09/25 15:57:50.846, P0, 1807 MHz, 53.83 W, 80, 0x0000000000000020
2026/09/25 15:57:51.109, P0, 1860 MHz, 49.23 W, 79, 0x0000000000000020
2026/09/25 15:57:51.375, P0, 1860 MHz, 49.23 W, 79, 0x0000000000000020
2026/09/25 15:57:51.625, P0, 1672 MHz, 52.18 W, 79, 0x0000000000000020
2026/09/25 15:57:51.878, P0, 1672 MHz, 52.18 W, 79, 0x0000000000000020
2026/09/25 15:57:52.129, P0, 1845 MHz, 49.91 W, 79, 0x0000000000000020
2026/09/25 15:57:52.381, P0, 1845 MHz, 49.91 W, 79, 0x0000000000000020
2026/09/25 15:57:52.633, P0, 1642 MHz, 54.62 W, 80, 0x0000000000000020
2026/09/25 15:57:52.883, P0, 1642 MHz, 54.62 W, 80, 0x0000000000000020
2026/09/25 15:57:53.146, P0, 1642 MHz, 53.51 W, 80, 0x0000000000000020
2026/09/25 15:57:53.409, P0, 1642 MHz, 53.51 W, 80, 0x0000000000000020
2026/09/25 15:57:53.661, P0, 1530 MHz, 47.95 W, 79, 0x0000000000000020
2026/09/25 15:57:53.924, P0, 1530 MHz, 47.95 W, 79, 0x0000000000000020
2026/09/25 15:57:54.174, P0, 1530 MHz, 48.37 W, 79, 0x0000000000000020
2026/09/25 15:57:54.425, P0, 1530 MHz, 48.37 W, 79, 0x0000000000000020
2026/09/25 15:57:54.679, P0, 1530 MHz, 48.63 W, 79, 0x0000000000000020
2026/09/25 15:57:54.930, P0, 1530 MHz, 48.63 W, 79, 0x0000000000000020
2026/09/25 15:57:55.195, P0, 1582 MHz, 51.14 W, 79, 0x0000000000000020
