timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:53:43.494, P0, 1927 MHz, 49.25 W, 78, 0x0000000000000020
2026/09/25 15:53:43.753, [Unknown Error], 1740 MHz, 3.10 W, 73, 0x0000000000000001
2026/09/25 15:53:44.847, P0, 1740 MHz, 19.86 W, 74, 0x0000000000000001
2026/09/25 15:53:45.113, P0, 1740 MHz, 19.86 W, 74, 0x0000000000000001
2026/09/25 15:53:45.377, P0, 1740 MHz, 19.21 W, 74, 0x0000000000000001
2026/09/25 15:53:45.631, P0, 1740 MHz, 19.21 W, 74, 0x0000000000000001
2026/09/25 15:53:45.889, P0, 1792 MHz, 39.51 W, 83, 0x0000000000000020
2026/09/25 15:53:46.139, P0, 1792 MHz, 39.51 W, 83, 0x0000000000000020
2026/09/25 15:53:46.403, P0, 1597 MHz, 51.11 W, 80, 0x0000000000000020
2026/09/25 15:53:46.659, P0, 1597 MHz, 51.11 W, 80, 0x0000000000000020
2026/09/25 15:53:46.915, P0, 1612 MHz, 50.96 W, 79, 0x0000000000000020
2026/09/25 15:53:47.167, P0, 1582 MHz, 50.90 W, 80, 0x0000000000000020
2026/09/25 15:53:47.420, P0, 1582 MHz, 50.90 W, 80, 0x0000000000000020
2026/09/25 15:53:47.679, P0, 1582 MHz, 51.78 W, 80, 0x0000000000000020
2026/09/25 15:53:47.936, P0, 1582 MHz, 51.78 W, 80, 0x0000000000000020
2026/09/25 15:53:48.198, P0, 1560 MHz, 51.20 W, 80, 0x0000000000000020
2026/09/25 15:53:48.457, P0, 1560 MHz, 51.20 W, 80, 0x0000000000000020
2026/09/25 15:53:48.708, P0, 1597 MHz, 50.41 W, 80, 0x0000000000000020
2026/09/25 15:53:48.967, P0, 1597 MHz, 50.41 W, 80, 0x0000000000000020
2026/09/25 15:53:49.234, P0, 1582 MHz, 51.29 W, 80, 0x0000000000000020
2026/09/25 15:53:49.500, P0, 1582 MHz, 51.29 W, 80, 0x0000000000000020
