timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:15:10.226, P0, 2010 MHz, 43.99 W, 77, 0x0000000000000020
2026/09/25 16:15:10.483, [Unknown Error], 1740 MHz, 3.10 W, 73, 0x0000000000000001
2026/09/25 16:15:11.616, P0, 1740 MHz, 20.02 W, 73, 0x0000000000000001
2026/09/25 16:15:11.881, P0, 1740 MHz, 20.02 W, 73, 0x0000000000000001
2026/09/25 16:15:12.146, P0, 1740 MHz, 19.09 W, 74, 0x0000000000000001
2026/09/25 16:15:12.409, P0, 1740 MHz, 19.09 W, 74, 0x0000000000000001
2026/09/25 16:15:12.673, P0, 1860 MHz, 80.40 W, 83, 0x0000000000000020
2026/09/25 16:15:12.938, P0, 1567 MHz, 50.35 W, 79, 0x0000000000000020
2026/09/25 16:15:13.188, P0, 1567 MHz, 50.35 W, 79, 0x0000000000000020
2026/09/25 16:15:13.454, P0, 1665 MHz, 53.63 W, 80, 0x0000000000000020
2026/09/25 16:15:13.718, P0, 1665 MHz, 53.63 W, 80, 0x0000000000000020
2026/09/25 16:15:13.982, P0, 1665 MHz, 55.31 W, 79, 0x0000000000000020
2026/09/25 16:15:14.232, P0, 1665 MHz, 55.31 W, 79, 0x0000000000000020
2026/09/25 16:15:14.497, P0, 1650 MHz, 55.66 W, 80, 0x0000000000000020
2026/09/25 16:15:14.748, P0, 1650 MHz, 55.66 W, 80, 0x0000000000000020
2026/09/25 16:15:14.999, P0, 1642 MHz, 55.28 W, 80, 0x0000000000000020
2026/09/25 16:15:15.263, P0, 1642 MHz, 55.28 W, 80, 0x0000000000000020
2026/09/25 16:15:15.529, P0, 1665 MHz, 55.33 W, 80, 0x0000000000000020
2026/09/25 16:15:15.780, P0, 1665 MHz, 55.33 W, 80, 0x0000000000000020
2026/09/25 16:15:16.042, P0, 1657 MHz, 55.47 W, 80, 0x0000000000000020
2026/09/25 16:15:16.292, P0, 1657 MHz, 55.47 W, 80, 0x0000000000000020
2026/09/25 16:15:16.543, P0, 1650 MHz, 55.72 W, 80, 0x0000000000000020
2026/09/25 16:15:16.807, P0, 1650 MHz, 55.72 W, 80, 0x0000000000000020
2026/09/25 16:15:17.057, P0, 1650 MHz, 55.49 W, 80, 0x0000000000000020
2026/09/25 16:15:17.321, P0, 1650 MHz, 55.49 W, 80, 0x0000000000000020
2026/09/25 16:15:17.585, P0, 1650 MHz, 55.45 W, 80, 0x0000000000000020
2026/09/25 16:15:17.850, P0, 1650 MHz, 55.45 W, 80, 0x0000000000000020
2026/09/25 16:15:18.114, P0, 1725 MHz, 55.13 W, 79, 0x0000000000000020
