# start_unix_ms 1790345193224
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0172,0.0657,0.1332,18.0638,0.0000,0.0000,0.0000
1,18.175,18.1748,0.0000,0.0172,0.2231,0.0752,0.4346,0.0000,0.0000,0.0000
2,18.643,0.4682,0.0000,14.5841,0.0630,0.0734,14.8738,0.2791,0.2017,0.0000
3,33.590,14.9471,0.0000,7.4396,0.0633,0.0747,7.7468,0.6164,0.2028,0.0000
4,41.435,7.8446,0.0000,7.4677,0.0650,0.0547,7.7323,0.2746,0.2028,0.0000
5,49.243,7.8087,0.0000,7.4129,0.0590,0.0765,7.6732,0.2737,0.1987,0.0000
6,57.010,7.7666,0.0000,7.4382,0.0470,0.0605,7.6676,0.2740,0.1976,0.0000
7,64.730,7.7199,0.0000,7.4742,0.0568,0.0813,7.7548,0.2739,0.2048,0.0000
8,72.545,7.8154,0.0000,7.5411,0.0894,0.1110,7.9791,0.2732,0.1987,0.0010
9,80.645,8.0997,0.0000,6.2998,0.0476,0.0706,6.5405,0.2790,0.1987,0.0000
10,87.230,6.5847,0.0000,6.5948,0.0536,0.0530,6.8300,0.2730,0.1966,0.0000
11,94.114,6.8846,0.0000,6.6259,0.0316,0.0630,6.8251,0.2772,0.1976,0.0000
12,100.981,6.8670,0.0000,6.6927,0.0409,0.0813,6.9571,0.2773,0.1966,0.0000
13,107.996,7.0146,0.0000,6.6128,0.0323,0.0576,6.8158,0.2804,0.1966,0.0000
14,114.856,6.8604,0.0000,6.6887,0.0311,0.0554,6.9053,0.2758,0.1966,0.0000
15,121.807,6.9504,0.0000,6.7022,0.0415,0.0495,6.9212,0.2757,0.1956,0.0000
16,128.782,6.9752,0.0000,6.7694,0.0745,0.0798,7.1766,0.6002,0.1956,0.0000
17,136.062,7.2798,0.0000,6.3765,0.0411,0.0439,6.6427,0.2764,0.1956,0.0000
