timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:21:18.665, P0, 1777 MHz, 55.57 W, 80, 0x0000000000000020
2026/09/25 16:21:18.927, P0, 2010 MHz, 27.50 W, 76, 0x0000000000000400
2026/09/25 16:21:19.177, [Unknown Error], 1740 MHz, 20.62 W, 72, 0x0000000000000001
2026/09/25 16:21:20.194, P0, 1740 MHz, 19.80 W, 73, 0x0000000000000001
2026/09/25 16:21:20.445, P0, 1740 MHz, 19.80 W, 73, 0x0000000000000001
2026/09/25 16:21:20.710, P0, 1740 MHz, 19.57 W, 74, 0x0000000000000001
2026/09/25 16:21:20.962, P0, 1740 MHz, 19.57 W, 74, 0x0000000000000001
2026/09/25 16:21:21.213, P0, 1890 MHz, 78.27 W, 82, 0x0000000000000020
2026/09/25 16:21:21.476, P0, 1890 MHz, 78.27 W, 82, 0x0000000000000020
2026/09/25 16:21:21.741, P0, 1702 MHz, 57.86 W, 80, 0x0000000000000020
2026/09/25 16:21:21.991, P0, 1702 MHz, 57.86 W, 80, 0x0000000000000020
2026/09/25 16:21:22.256, P0, 1702 MHz, 58.54 W, 80, 0x0000000000000020
2026/09/25 16:21:22.506, P0, 1687 MHz, 57.34 W, 80, 0x0000000000000020
2026/09/25 16:21:22.771, P0, 1687 MHz, 57.34 W, 80, 0x0000000000000020
2026/09/25 16:21:23.034, P0, 1680 MHz, 57.91 W, 80, 0x0000000000000020
2026/09/25 16:21:23.300, P0, 1680 MHz, 57.91 W, 80, 0x0000000000000020
2026/09/25 16:21:23.550, P0, 1680 MHz, 57.90 W, 80, 0x0000000000000020
2026/09/25 16:21:23.802, P0, 1680 MHz, 57.90 W, 80, 0x0000000000000020
2026/09/25 16:21:24.052, P0, 1710 MHz, 60.63 W, 79, 0x0000000000000020
2026/09/25 16:21:24.318, P0, 1710 MHz, 60.63 W, 79, 0x0000000000000020
2026/09/25 16:21:24.569, P0, 1612 MHz, 53.45 W, 79, 0x0000000000000020
2026/09/25 16:21:24.832, P0, 1612 MHz, 53.45 W, 79, 0x0000000000000020
2026/09/25 16:21:25.083, P0, 1612 MHz, 53.36 W, 79, 0x0000000000000020
2026/09/25 16:21:25.346, P0, 1612 MHz, 53.36 W, 79, 0x0000000000000020
2026/09/25 16:21:25.611, P0, 1620 MHz, 53.24 W, 79, 0x0000000000000020
2026/09/25 16:21:25.876, P0, 1620 MHz, 53.24 W, 79, 0x0000000000000020
2026/09/25 16:21:26.141, P0, 1612 MHz, 53.36 W, 79, 0x0000000000000020
2026/09/25 16:21:26.405, P0, 1612 MHz, 53.36 W, 79, 0x0000000000000020
2026/09/25 16:21:26.656, P0, 1702 MHz, 52.76 W, 79, 0x0000000000000020
2026/09/25 16:21:26.920, P0, 1702 MHz, 52.76 W, 79, 0x0000000000000020
2026/09/25 16:21:27.184, P0, 1890 MHz, 48.85 W, 80, 0x0000000000000020
2026/09/25 16:21:27.449, P0, 1890 MHz, 48.85 W, 80, 0x0000000000000020
2026/09/25 16:21:27.714, P0, 1882 MHz, 55.42 W, 80, 0x0000000000000020
2026/09/25 16:21:27.979, P0, 1882 MHz, 55.42 W, 80, 0x0000000000000020
2026/09/25 16:21:28.230, P0, 1882 MHz, 55.24 W, 80, 0x0000000000000020
2026/09/25 16:21:28.496, P0, 1717 MHz, 57.22 W, 80, 0x0000000000000020
2026/09/25 16:21:28.760, P0, 1717 MHz, 57.22 W, 80, 0x0000000000000020
2026/09/25 16:21:29.025, P0, 1672 MHz, 51.36 W, 79, 0x0000000000000020
2026/09/25 16:21:29.276, P0, 1672 MHz, 51.36 W, 79, 0x0000000000000020
2026/09/25 16:21:29.541, P0, 1747 MHz, 55.86 W, 80, 0x0000000000000020
2026/09/25 16:21:29.807, P0, 1747 MHz, 55.86 W, 80, 0x0000000000000020
2026/09/25 16:21:30.072, P0, 1965 MHz, 51.43 W, 79, 0x0000000000000020
2026/09/25 16:21:30.336, P0, 1965 MHz, 51.43 W, 79, 0x0000000000000020
2026/09/25 16:21:30.601, P0, 1965 MHz, 49.27 W, 79, 0x0000000000000020
2026/09/25 16:21:30.865, P0, 1965 MHz, 49.27 W, 79, 0x0000000000000020
2026/09/25 16:21:31.116, P0, 1717 MHz, 55.54 W, 80, 0x0000000000000020
2026/09/25 16:21:31.366, P0, 1717 MHz, 55.54 W, 80, 0x0000000000000020
2026/09/25 16:21:31.630, P0, 1680 MHz, 56.83 W, 80, 0x0000000000000020
2026/09/25 16:21:31.896, P0, 1680 MHz, 56.83 W, 80, 0x0000000000000020
2026/09/25 16:21:32.161, P0, 1680 MHz, 55.95 W, 80, 0x0000000000000020
2026/09/25 16:21:32.426, P0, 1680 MHz, 55.95 W, 80, 0x0000000000000020
2026/09/25 16:21:32.691, P0, 1597 MHz, 54.70 W, 79, 0x0000000000000020
2026/09/25 16:21:32.959, P0, 1597 MHz, 54.70 W, 79, 0x0000000000000020
2026/09/25 16:21:33.222, P0, 1822 MHz, 48.42 W, 78, 0x0000000000000020
2026/09/25 16:21:33.475, P0, 1822 MHz, 48.42 W, 78, 0x0000000000000020
2026/09/25 16:21:33.726, P0, 1755 MHz, 54.93 W, 80, 0x0000000000000020
2026/09/25 16:21:33.979, P0, 1755 MHz, 54.93 W, 80, 0x0000000000000020
2026/09/25 16:21:34.229, P0, 1882 MHz, 47.74 W, 80, 0x0000000000000020
2026/09/25 16:21:34.482, P0, 1882 MHz, 47.74 W, 80, 0x0000000000000020
2026/09/25 16:21:34.735, P0, 1552 MHz, 53.12 W, 80, 0x0000000000000020
2026/09/25 16:21:34.985, P0, 1552 MHz, 53.12 W, 80, 0x0000000000000020
2026/09/25 16:21:35.248, P0, 1582 MHz, 50.40 W, 79, 0x0000000000000020
2026/09/25 16:21:35.500, P0, 1552 MHz, 50.82 W, 79, 0x0000000000000020
2026/09/25 16:21:35.753, P0, 1552 MHz, 50.82 W, 79, 0x0000000000000020
2026/09/25 16:21:36.015, P0, 1552 MHz, 50.70 W, 79, 0x0000000000000020
2026/09/25 16:21:36.279, P0, 1552 MHz, 50.70 W, 79, 0x0000000000000020
2026/09/25 16:21:36.531, P0, 1567 MHz, 51.20 W, 79, 0x0000000000000020
2026/09/25 16:21:36.782, P0, 1567 MHz, 51.20 W, 79, 0x0000000000000020
2026/09/25 16:21:37.033, P0, 1575 MHz, 51.44 W, 79, 0x0000000000000020
2026/09/25 16:21:37.297, P0, 1575 MHz, 51.44 W, 79, 0x0000000000000020
2026/09/25 16:21:37.549, P0, 1867 MHz, 49.35 W, 79, 0x0000000000000020
2026/09/25 16:21:37.812, P0, 1867 MHz, 49.35 W, 79, 0x0000000000000020
2026/09/25 16:21:38.064, P0, 1852 MHz, 52.99 W, 80, 0x0000000000000020
2026/09/25 16:21:38.328, P0, 1852 MHz, 52.99 W, 80, 0x0000000000000020
2026/09/25 16:21:38.592, P0, 1852 MHz, 52.61 W, 80, 0x0000000000000020
2026/09/25 16:21:38.857, P0, 1852 MHz, 52.61 W, 80, 0x0000000000000020
