# start_unix_ms 1790344733716
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0539,0.1447,0.3117,18.7463,0.0000,0.0000,0.0000
1,18.891,18.8906,0.0000,0.0196,0.2116,0.0780,0.5398,0.0000,0.0000,0.0000
2,19.467,0.5765,0.0000,13.5817,0.0633,0.0603,13.9564,0.2796,0.2017,0.0000
3,33.498,14.0314,0.0000,7.4066,0.0601,0.0721,7.7820,0.6107,0.2017,0.0000
4,41.353,7.8541,0.0000,7.4737,0.0569,0.0533,7.8330,0.2756,0.1987,0.0000
5,49.250,7.8973,0.0000,7.4234,0.0457,0.0716,7.7580,0.2734,0.1987,0.0000
6,57.057,7.8070,0.0000,7.4723,0.0507,0.0605,7.7995,0.2731,0.1997,0.0000
7,64.909,7.8520,0.0000,7.4746,0.0526,0.0785,7.8332,0.2730,0.1987,0.0000
8,72.802,7.8934,0.0000,7.4963,0.1197,0.1590,8.1593,0.2754,0.2099,0.0000
9,81.171,8.3689,0.0000,6.2796,0.0665,0.1001,6.7698,0.2758,0.1987,0.0000
10,88.008,6.8364,0.0000,6.4202,0.0968,0.0777,6.8898,0.2748,0.2120,0.0000
11,95.027,7.0191,0.0000,6.4751,0.0459,0.0747,6.8847,0.2752,0.1987,0.0000
12,101.984,6.9569,0.0000,6.4752,0.0379,0.0655,6.7935,0.2741,0.1966,0.0000
13,108.843,6.8589,0.0000,6.6873,0.0537,0.0723,7.1337,0.2772,0.1956,0.0000
14,116.055,7.2127,0.0000,6.3974,0.0405,0.0924,6.8348,0.2837,0.1956,0.0000
15,122.989,6.9337,0.0000,6.5487,0.0508,0.0705,6.9387,0.6056,0.1956,0.0000
16,129.985,6.9960,0.0000,6.6099,0.0562,0.0558,6.9731,0.2750,0.1956,0.0000
17,137.063,7.0777,0.0000,6.6336,0.0406,0.0467,6.9610,0.2754,0.1956,0.0000
18,144.080,7.0173,0.0000,6.4073,0.0529,0.0478,6.7371,0.2772,0.1956,0.0000
19,150.892,6.8123,0.0000,6.0693,0.0396,0.0684,6.3987,0.5367,0.1956,0.0000
20,157.348,6.4556,0.0000,6.1027,0.0458,0.0490,6.4642,0.2462,0.1946,0.0000
21,163.941,6.5936,0.0000,6.1226,0.0348,0.0520,6.4815,0.2436,0.1956,0.0000
22,170.473,6.5317,0.0000,6.0183,0.0344,0.5575,6.8297,0.2430,0.1946,0.0000
23,177.442,6.9690,0.0000,5.4465,0.1578,0.0556,6.0108,0.2450,0.1956,0.0000
24,183.533,6.0907,0.0000,5.9474,0.0403,0.0630,6.2895,0.2431,0.1946,0.0000
25,189.883,6.3498,0.0000,6.0926,0.0390,0.0623,6.4282,0.2438,0.1946,0.0000
26,196.370,6.4873,0.0000,6.2200,0.0530,0.0541,6.5806,0.5347,0.1946,0.0000
27,203.033,6.6635,0.0000,5.9885,0.0482,0.0528,6.3372,0.2451,0.1946,0.0000
28,209.452,6.4187,0.0000,5.9431,0.0444,0.0499,6.3469,0.2444,0.1946,0.0000
29,215.869,6.4173,0.0000,6.1379,0.0396,0.0502,6.4657,0.2445,0.1946,0.0000
30,222.395,6.5261,0.0000,6.0836,0.0382,0.0605,6.4219,0.2433,0.1946,0.0000
31,228.877,6.4811,0.0000,6.0458,0.0391,0.0472,6.3732,0.2448,0.1946,0.0000
32,235.305,6.4284,0.0000,6.1933,0.0468,0.0579,6.5475,0.2442,0.1946,0.0000
33,241.929,6.6243,0.0000,6.1443,0.0436,0.0574,6.4928,0.5407,0.1946,0.0000
34,248.486,6.5564,0.0000,7.2692,0.0696,0.0643,7.7232,0.5383,0.1946,0.0000
35,256.291,7.8051,0.0000,4.9656,0.0518,0.0710,5.3651,0.2445,0.1946,0.0000
36,261.783,5.4922,0.0000,6.1882,0.0424,0.0560,6.5324,0.2473,0.1946,0.0000
37,268.396,6.6125,0.0000,6.1003,0.0521,0.0798,6.4922,0.2476,0.1946,0.0000
38,274.943,6.5476,0.0000,6.2121,0.0409,0.0518,6.5467,0.2473,0.1946,0.0000
39,281.547,6.6037,0.0000,6.2660,0.0841,0.0563,6.7841,0.2457,0.1946,0.0000
40,288.387,6.8399,0.0000,5.9479,0.0388,0.0454,6.3284,0.2474,0.1956,0.0000
41,294.769,6.3823,0.0000,6.2931,0.0387,0.0480,6.6209,0.2464,0.1946,0.0000
42,301.452,6.6826,0.0000,6.2495,0.0412,0.0505,6.5732,0.2437,0.1946,0.0000
43,308.089,6.6370,0.0000,6.2805,0.0436,0.0514,6.6149,0.2470,0.1946,0.0000
44,314.778,6.6896,0.0000,6.1890,0.0539,0.4804,6.9805,0.2480,0.1956,0.0000
45,321.832,7.0539,0.0000,5.8834,0.0456,0.0513,6.2191,0.2469,0.1956,0.0000
46,328.124,6.2922,0.0000,6.1551,0.0466,0.0522,6.4969,0.2471,0.1946,0.0000
47,334.698,6.5734,0.0000,6.2468,0.0425,0.0499,6.5721,0.2478,0.1946,0.0000
48,341.341,6.6437,0.0000,6.2957,0.0374,0.0481,6.6202,0.2452,0.1946,0.0000
49,348.022,6.6805,0.0000,6.2317,0.0378,0.0484,6.5423,0.2458,0.1946,0.0000
50,354.627,6.6049,0.0000,6.2633,0.0399,0.0488,6.5933,0.2448,0.1946,0.0000
51,361.280,6.6532,0.0000,6.2847,0.0393,0.0485,6.6159,0.2468,0.1946,0.0000
52,367.953,6.6730,0.0000,6.2690,0.0397,0.0505,6.5906,0.2437,0.1946,0.0000
53,374.603,6.6504,0.0000,6.2226,0.0389,0.0500,6.5487,0.2450,0.1946,0.0000
54,381.207,6.6034,0.0000,6.2835,0.0388,0.0473,6.6074,0.2434,0.1946,0.0000
55,387.869,6.6622,0.0000,6.3737,0.0375,0.0467,6.6912,0.2428,0.1946,0.0000
56,394.616,6.7468,0.0000,6.6036,0.0372,0.0478,6.9166,0.5828,0.1946,0.0000
57,401.590,6.9742,0.0000,6.5773,0.0395,0.0502,6.9175,0.2597,0.1946,0.0000
58,408.566,6.9758,0.0000,6.5938,0.0391,0.0506,6.9091,0.2632,0.1946,0.0000
59,415.545,6.9792,0.0000,6.6323,0.0372,0.0490,6.9503,0.2623,0.1935,0.0000
60,422.550,7.0051,0.0000,6.5565,0.0500,0.0663,6.9169,0.5771,0.1946,0.0000
61,429.567,7.0172,0.0000,6.3950,0.0519,0.0562,6.7627,0.2615,0.1946,0.0000
62,436.406,6.8388,0.0000,6.4922,0.0402,0.0553,6.8328,0.2613,0.1946,0.0000
63,443.300,6.8937,0.0000,6.5397,0.0380,0.0525,6.8602,0.2616,0.1946,0.0000
64,450.217,6.9172,0.0000,6.5691,0.0371,0.0523,6.8927,0.5702,0.1935,0.0000
65,457.180,6.9626,0.0000,6.5429,0.0399,0.0521,6.8683,0.2579,0.1935,0.0000
66,464.104,6.9247,0.0000,6.5508,0.0384,0.0507,6.8701,0.2600,0.1946,0.0000
67,471.028,6.9236,0.0000,6.5960,0.0390,0.0502,6.9201,0.2595,0.1946,0.0000
68,478.004,6.9761,0.0000,6.5729,0.0358,0.0492,6.8927,0.5714,0.1946,0.0000
69,484.949,6.9446,0.0000,6.5670,0.0403,0.0499,6.9000,0.2585,0.1946,0.0000
70,491.907,6.9585,0.0000,6.5445,0.0387,0.0485,6.8725,0.2583,0.1946,0.0000
71,498.832,6.9248,0.0000,6.6411,0.0369,0.0480,6.9732,0.2593,0.1946,0.0000
72,505.855,7.0230,0.0000,6.6346,0.0391,0.0481,6.9600,0.2602,0.1935,0.0000
73,512.866,7.0114,0.0000,6.6436,0.0397,0.0484,6.9606,0.2582,0.1946,0.0000
74,519.882,7.0161,0.0000,6.5252,0.0472,0.0587,6.8854,0.2593,0.1946,0.0000
75,526.851,6.9687,0.0000,6.5345,0.0392,0.0484,6.8656,0.5710,0.1946,0.0000
76,533.774,6.9227,0.0000,6.9329,0.0503,0.1845,7.8968,0.2564,0.1946,0.0000
77,541.751,7.9774,0.0000,5.6716,0.0477,0.0549,6.0278,0.2565,0.1946,0.0010
78,547.855,6.1034,0.0000,6.4531,0.0463,0.0692,6.8113,0.2584,0.1946,0.0000
79,554.731,6.8765,0.0000,6.5593,0.0411,0.0645,6.8921,0.5695,0.1935,0.0000
80,561.679,6.9475,0.0000,6.5786,0.0378,0.0625,6.9071,0.2586,0.1946,0.0000
81,568.640,6.9612,0.0000,6.6082,0.0411,0.0649,6.9448,0.2668,0.1946,0.0000
82,575.642,7.0022,0.0000,6.5328,0.0418,0.0544,6.8524,0.5662,0.1956,0.0000
83,582.552,6.9100,0.0000,6.7167,0.0387,0.0630,7.0557,0.2628,0.1946,0.0000
84,589.666,7.1141,0.0000,7.0464,0.0403,0.0646,7.3847,0.2812,0.1956,0.0000
85,597.109,7.4428,0.0000,7.1189,0.0400,0.0616,7.4484,0.2808,0.1956,0.0000
86,604.617,7.5077,0.0000,7.1136,0.0368,0.0471,7.4246,0.6228,0.1946,0.0000
87,612.112,7.4959,0.0000,7.1427,0.0385,0.0593,7.4661,0.2926,0.1956,0.0000
88,619.630,7.5178,0.0000,7.1526,0.0370,0.0458,7.4576,0.2901,0.1946,0.0000
89,627.145,7.5143,0.0000,7.2169,0.0427,0.0466,7.5248,0.2885,0.1956,0.0000
90,634.723,7.5781,0.0000,7.2601,0.0443,0.0504,7.7232,0.2950,0.1946,0.0000
91,642.546,7.8232,0.0000,6.7376,0.0454,0.0581,7.5664,0.6356,0.1956,0.0000
92,650.250,7.7042,0.0000,6.7846,0.0426,0.0520,7.1151,0.2848,0.1946,0.0000
93,657.426,7.1760,0.0000,7.1250,0.0443,0.0648,7.4814,0.2877,0.1956,0.0000
94,664.972,7.5461,0.0000,7.2332,0.0417,0.0503,7.5608,0.2906,0.1956,0.0000
95,672.591,7.6192,0.0000,7.0881,0.0363,0.0610,7.4171,0.2863,0.1956,0.0000
96,680.066,7.4745,0.0000,7.2738,0.0420,0.0632,7.6219,0.6289,0.1946,0.0000
97,687.753,7.6869,0.0000,7.2310,0.0432,0.0512,7.5688,0.2877,0.1946,0.0000
98,695.389,7.6361,0.0000,7.1314,0.0355,0.0457,7.4358,0.2888,0.1956,0.0000
