# start_unix_ms 1790345564572
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0164,0.0692,0.1306,17.8824,0.0000,0.0000,0.0000
1,17.969,17.9689,0.0000,0.0195,0.2170,0.0651,0.4247,0.0000,0.0000,0.0000
2,18.454,0.4847,0.0000,14.6466,0.0651,0.0623,14.9259,0.2775,0.2028,0.0000
3,33.453,14.9993,0.0000,7.6193,0.0605,0.0731,7.9250,0.2764,0.2028,0.0000
4,41.462,8.0087,0.0000,7.5289,0.0624,0.0524,7.8057,0.2770,0.2017,0.0000
5,49.334,7.8722,0.0000,7.5272,0.0526,0.0743,7.7922,0.2740,0.1997,0.0000
6,57.179,7.8456,0.0000,7.6074,0.0529,0.0610,7.8700,0.2744,0.1987,0.0000
7,65.117,7.9379,0.0000,7.4876,0.0541,0.0799,7.7678,0.2734,0.1987,0.0000
8,72.951,7.8336,0.0000,7.5844,0.0610,0.0785,7.8898,0.2749,0.1976,0.0000
9,80.921,7.9704,0.0000,6.6869,0.0668,0.0780,7.0736,0.2727,0.1987,0.0000
10,88.081,7.1593,0.0000,6.5634,0.0728,0.0607,7.3329,0.2751,0.1966,0.0000
11,95.480,7.3999,0.0000,6.2403,0.0382,0.0654,6.4684,0.2756,0.1987,0.0000
12,101.998,6.5170,0.0000,6.7186,0.0480,0.0644,6.9588,0.2787,0.1956,0.0000
13,109.171,7.1730,0.0000,6.6051,0.0367,0.0556,6.8326,0.2750,0.1956,0.0000
14,116.058,6.8875,0.0000,6.7991,0.0391,0.0473,7.0138,0.2768,0.1956,0.0000
15,123.129,7.0705,0.0000,6.7294,0.0406,0.0489,6.9493,0.6031,0.1956,0.0000
16,130.134,7.0054,0.0000,6.7930,0.0415,0.0441,7.0157,0.2752,0.1956,0.0000
17,137.211,7.0774,0.0000,6.7315,0.0420,0.0434,6.9578,0.2756,0.1956,0.0000
18,144.227,7.0156,0.0000,6.8818,0.0359,0.0403,7.1047,0.6031,0.1946,0.0000
19,151.386,7.1593,0.0000,5.8875,0.0386,0.0613,6.1316,0.2430,0.1946,0.0000
20,157.579,6.1928,0.0000,6.3350,0.0407,0.0656,6.5785,0.5366,0.1956,0.0000
21,164.222,6.6431,0.0000,6.2085,0.0370,0.0497,6.4529,0.2418,0.1946,0.0000
22,170.732,6.5103,0.0000,6.2163,0.0362,0.5676,6.9543,0.2471,0.1946,0.0000
23,177.749,7.0170,0.0000,5.6027,0.0347,0.0474,5.8273,0.2428,0.1956,0.0000
24,183.632,5.8830,0.0000,6.2190,0.0414,0.0489,6.4524,0.2420,0.1956,0.0000
25,190.148,6.5159,0.0000,6.2054,0.0368,0.0471,6.4418,0.2435,0.1956,0.0000
26,196.645,6.4972,0.0000,6.2745,0.0467,0.0585,6.5296,0.2442,0.1946,0.0000
27,203.241,6.5954,0.0000,6.2032,0.0399,0.0546,6.4404,0.5331,0.1956,0.0000
28,209.741,6.5000,0.0000,6.1984,0.0449,0.0540,6.4401,0.2439,0.1946,0.0000
29,216.239,6.4977,0.0000,6.2046,0.0384,0.0674,6.4634,0.2443,0.1946,0.0000
30,222.761,6.5224,0.0000,6.1350,0.0457,0.0495,6.4519,0.2456,0.1946,0.0000
31,229.277,6.5164,0.0000,6.1794,0.0333,0.0433,6.3889,0.2449,0.1946,0.0000
32,235.722,6.4449,0.0000,6.4188,0.0435,0.0502,6.7166,0.2447,0.1946,0.0000
33,242.541,6.8190,0.0000,6.1004,0.0335,0.3221,6.5870,0.2451,0.1946,0.0000
34,249.186,6.6452,0.0000,6.1136,0.0405,0.0486,6.3507,0.2447,0.1935,0.0000
35,255.602,6.4157,0.0000,6.2838,0.0379,0.0506,6.5069,0.2458,0.1946,0.0000
36,262.162,6.5602,0.0000,6.5000,0.0446,0.0627,6.7641,0.2451,0.1946,0.0000
37,269.002,6.8397,0.0000,6.0962,0.0389,0.0459,6.3185,0.2460,0.1946,0.0000
38,275.377,6.3749,0.0000,6.3601,0.0410,0.0490,6.5996,0.2463,0.1946,0.0000
39,282.033,6.6555,0.0000,6.4317,0.0421,0.0477,6.6662,0.2452,0.1956,0.0000
40,288.753,6.7206,0.0000,6.3420,0.0377,0.1297,6.6493,0.2450,0.1935,0.0000
41,295.522,6.7684,0.0000,6.2593,0.0375,0.0486,6.4922,0.2444,0.1935,0.0000
42,302.075,6.5531,0.0000,6.3095,0.0358,0.0469,6.5315,0.2443,0.1946,0.0000
43,308.678,6.6032,0.0000,6.3708,0.0397,0.0512,6.6415,0.2437,0.1935,0.0000
44,315.387,6.7091,0.0000,6.2756,0.0363,0.5221,6.9725,0.2440,0.1946,0.0000
45,322.424,7.0369,0.0000,5.9078,0.0357,0.0477,6.1396,0.2485,0.1946,0.0000
46,328.625,6.2011,0.0000,6.3606,0.0368,0.0494,6.5934,0.2454,0.1946,0.0000
47,335.277,6.6524,0.0000,6.3835,0.0346,0.0473,6.6058,0.2468,0.1946,0.0000
48,341.938,6.6611,0.0000,6.4379,0.0365,0.0532,6.6702,0.2437,0.1946,0.0000
49,348.665,6.7268,0.0000,6.3733,0.0397,0.0479,6.6294,0.2455,0.1946,0.0000
50,355.351,6.6856,0.0000,6.3304,0.0369,0.0737,6.6062,0.2444,0.1946,0.0000
51,362.015,6.6644,0.0000,6.2625,0.0351,0.0523,6.5161,0.2461,0.1946,0.0000
52,368.589,6.5736,0.0000,6.3756,0.0381,0.0496,6.5973,0.2444,0.1946,0.0000
53,375.321,6.7324,0.0000,6.4552,0.0354,0.0560,6.6883,0.2446,0.1935,0.0000
54,382.118,6.7965,0.0000,6.2048,0.0416,0.0466,6.5426,0.2432,0.1946,0.0000
55,388.710,6.5922,0.0000,6.5730,0.0445,0.0493,7.1034,0.2566,0.1935,0.0000
56,395.888,7.1777,0.0000,6.5735,0.0654,0.1454,7.0620,0.2571,0.1935,0.0000
57,403.038,7.1505,0.0000,5.9982,0.0477,0.0533,6.6855,0.5700,0.1946,0.0000
58,409.788,6.7500,0.0000,6.1789,0.0403,0.0479,6.4428,0.2574,0.1946,0.0000
59,416.285,6.4974,0.0000,6.6003,0.0466,0.0761,6.9997,0.2604,0.1935,0.0000
60,423.354,7.0681,0.0000,6.5171,0.0354,0.0488,6.7365,0.2573,0.1946,0.0000
61,430.145,6.7916,0.0000,6.6453,0.0382,0.0512,6.8768,0.2574,0.1946,0.0000
62,437.081,6.9358,0.0000,6.6958,0.0396,0.0492,6.9387,0.2571,0.1946,0.0000
63,444.086,7.0048,0.0000,6.4545,0.0373,0.0573,6.6863,0.2615,0.1935,0.0000
64,450.924,6.8380,0.0000,6.6068,0.0427,0.0474,6.8965,0.2579,0.1946,0.0000
65,457.902,6.9786,0.0000,6.6069,0.0378,0.0467,6.8719,0.2574,0.1946,0.0000
66,464.830,6.9274,0.0000,6.5242,0.0410,0.0495,6.7578,0.2595,0.1935,0.0000
67,471.651,6.8214,0.0000,6.7663,0.0370,0.0509,7.0034,0.2580,0.1946,0.0000
68,478.730,7.0790,0.0000,6.5298,0.0377,0.0473,6.8198,0.2547,0.1946,0.0000
69,485.604,6.8736,0.0000,6.7187,0.0360,0.3208,7.2113,0.2586,0.1946,0.0000
70,492.915,7.3114,0.0000,6.2843,0.0421,0.5708,7.0475,0.2570,0.1946,0.0000
71,500.042,7.1263,0.0000,5.9864,0.0436,0.5426,6.7440,0.2559,0.1946,0.0000
72,506.856,6.8141,0.0000,6.1368,0.0383,0.1350,6.5005,0.2696,0.1935,0.0000
73,513.427,6.5716,0.0000,6.5049,0.0384,0.0453,6.7686,0.5651,0.1935,0.0000
74,520.244,6.8165,0.0000,6.5662,0.0375,0.0497,6.8004,0.2570,0.1946,0.0000
75,527.152,6.9080,0.0000,6.7193,0.0411,0.1165,7.0648,0.2559,0.1946,0.0000
76,534.282,7.1299,0.0000,6.5090,0.0365,0.1946,6.8724,0.2550,0.1946,0.0000
77,541.324,7.0426,0.0000,6.4462,0.0395,0.0464,6.7789,0.5673,0.1935,0.0000
78,548.152,6.8282,0.0000,6.5017,0.0450,0.0581,6.8103,0.2567,0.1946,0.0000
79,555.022,6.8695,0.0000,6.6479,0.0469,0.0522,6.8959,0.2540,0.1946,0.0000
80,562.006,6.9844,0.0000,6.5922,0.0484,0.0510,6.8940,0.2563,0.1946,0.0000
81,569.038,7.0312,0.0000,6.5160,0.0435,0.0463,6.8125,0.5681,0.1946,0.0000
82,575.907,6.8691,0.0000,6.6730,0.0422,0.0532,6.9159,0.2536,0.1935,0.0000
83,583.023,7.1166,0.0000,6.4924,0.0401,0.0641,6.8070,0.2558,0.1946,0.0000
84,589.899,6.8757,0.0000,6.8402,0.0445,0.0594,7.1119,0.2563,0.1946,0.0000
85,597.129,7.2300,0.0000,7.0250,0.0454,0.0559,7.2998,0.2796,0.1946,0.0000
86,604.579,7.4498,0.0000,7.0140,0.0490,0.0686,7.2835,0.2785,0.1946,0.0000
87,611.927,7.3486,0.0000,7.0630,0.0385,0.0476,7.2833,0.2850,0.1946,0.0000
88,619.268,7.3410,0.0000,7.3175,0.0348,0.0628,7.5471,0.2832,0.1946,0.0000
89,626.874,7.6060,0.0000,7.1040,0.0406,0.0615,7.3382,0.2863,0.1946,0.0000
90,634.273,7.3983,0.0000,7.2050,0.0416,0.0556,7.4431,0.6328,0.1946,0.0000
91,641.778,7.5052,0.0000,7.0552,0.0394,0.0629,7.2925,0.2818,0.1946,0.0000
92,649.131,7.3527,0.0000,7.1272,0.0338,0.0462,7.3441,0.2805,0.1946,0.0000
93,656.523,7.3927,0.0000,7.3217,0.0361,0.0600,7.5697,0.6311,0.1946,0.0000
94,664.150,7.6270,0.0000,7.0540,0.0382,0.0487,7.2827,0.2851,0.1946,0.0000
95,671.490,7.3402,0.0000,7.2137,0.0340,0.0618,7.4436,0.2837,0.1946,0.0000
96,678.988,7.4979,0.0000,7.1215,0.0378,0.0477,7.3520,0.2816,0.1946,0.0000
97,686.481,7.4932,0.0000,7.2527,0.2168,0.1016,7.9024,0.6365,0.1946,0.0000
98,694.492,8.0102,0.0000,6.7055,0.0638,0.1436,7.0963,0.2815,0.1946,0.0000
99,701.673,7.1811,0.0000,6.7992,0.0433,0.0564,7.0814,0.2799,0.1946,0.0000
100,708.856,7.1837,0.0000,7.0539,0.0353,0.0513,7.3776,0.6223,0.1946,0.0000
101,716.297,7.4400,0.0000,7.1253,0.0374,0.0489,7.3483,0.2836,0.1946,0.0000
102,723.703,7.4061,0.0000,7.1880,0.0439,0.0640,7.4386,0.2824,0.1946,0.0000
103,731.198,7.4955,0.0000,7.1123,0.0390,0.0633,7.3531,0.6271,0.1946,0.0000
104,738.607,7.4090,0.0000,7.0993,0.0376,0.0475,7.3239,0.2820,0.1956,0.0000
105,745.988,7.3805,0.0000,7.2797,0.0378,0.0614,7.5148,0.2839,0.1935,0.0000
106,753.557,7.5697,0.0000,7.1081,0.0408,0.0504,7.3531,0.2812,0.1946,0.0000
107,760.975,7.4173,0.0000,7.3702,0.0348,0.0482,7.5890,0.6199,0.1956,0.0000
108,768.624,7.6494,0.0000,6.8508,0.0404,0.0606,7.1998,0.2840,0.1946,0.0000
109,775.884,7.2604,0.0000,7.1945,0.0342,0.0456,7.4153,0.2831,0.1946,0.0000
110,783.357,7.4727,0.0000,7.3507,0.0373,0.0482,7.5751,0.6247,0.1946,0.0000
111,791.061,7.7039,0.0000,6.9516,0.0498,0.1333,7.3028,0.2834,0.1946,0.0000
112,798.431,7.3705,0.0000,7.0351,0.0455,0.0534,7.3680,0.2860,0.1946,0.0000
113,805.870,7.4386,0.0000,7.2020,0.0422,0.0488,7.4652,0.2818,0.1946,0.0000
