# start_unix_ms 1790345338643
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0158,0.0657,0.1336,18.0536,0.0000,0.0000,0.0000
1,18.135,18.1348,0.0000,0.0187,0.3868,0.0677,0.6041,0.0000,0.0000,0.0000
2,18.820,0.6855,0.0000,14.1839,0.0695,0.0922,14.5921,0.2800,0.2017,0.0000
3,33.502,14.6813,0.0000,7.1475,0.0545,0.0705,7.4309,0.6180,0.2017,0.0000
4,41.000,7.4985,0.0000,7.3082,0.0613,0.0538,7.6217,0.2736,0.2007,0.0000
5,48.701,7.7005,0.0000,7.2634,0.0537,0.0708,7.5277,0.2763,0.1997,0.0000
6,56.280,7.5796,0.0000,7.3568,0.0559,0.0660,7.6252,0.2740,0.1987,0.0000
7,63.963,7.6827,0.0000,11.5062,0.0618,0.0879,11.8379,0.2736,0.1987,0.0000
8,75.876,11.9132,0.0000,3.0424,0.0554,0.0629,3.3193,0.2756,0.1966,0.0000
9,79.239,3.3627,0.0000,6.5315,0.0420,0.0622,6.7741,0.2743,0.1976,0.0000
10,86.073,6.8344,0.0000,6.4686,0.0640,0.0539,6.7432,0.2759,0.1966,0.0000
11,92.917,6.8437,0.0000,6.5212,0.0467,0.0719,6.7943,0.2743,0.1987,0.0000
12,99.789,6.8725,0.0000,6.3951,0.0393,0.0716,6.6372,0.2796,0.1966,0.0000
13,106.537,6.7476,0.0000,6.4407,0.0418,0.0508,6.6906,0.2746,0.1956,0.0000
14,113.300,6.7635,0.0000,6.4274,0.0473,0.0495,6.6684,0.2751,0.1966,0.0000
15,120.038,6.7378,0.0000,6.5391,0.0566,0.0495,6.7839,0.2755,0.1956,0.0000
16,126.892,6.8533,0.0000,6.8291,0.0440,0.0628,7.0973,0.2759,0.1966,0.0000
17,134.487,7.5958,0.0000,6.0176,0.0453,0.0460,6.2668,0.2778,0.1956,0.0000
18,140.821,6.3338,0.0000,6.4883,0.0400,0.0428,6.7104,0.2766,0.1956,0.0000
19,147.591,6.7703,0.0000,6.4713,0.0435,0.0797,6.7490,0.6102,0.1956,0.0000
20,154.404,6.8124,0.0000,6.2163,0.0440,0.0550,6.4620,0.6039,0.1956,0.0000
21,160.931,6.5267,0.0000,5.9605,0.0443,0.0489,6.2013,0.2452,0.1956,0.0000
22,167.195,6.2648,0.0000,6.0343,0.0422,0.4989,6.7213,0.2444,0.1956,0.0000
23,173.987,6.7921,0.0000,5.5126,0.0474,0.0744,5.8342,0.2433,0.1956,0.0000
24,179.944,5.9564,0.0000,5.8579,0.0348,0.0469,6.0874,0.2429,0.1956,0.0000
25,186.081,6.1375,0.0000,6.1121,0.0380,0.0557,6.3972,0.2433,0.1956,0.0000
26,192.535,6.4536,0.0000,5.9850,0.0403,0.0467,6.2173,0.2436,0.1946,0.0000
27,198.802,6.2665,0.0000,5.9705,0.0362,0.0473,6.2087,0.2441,0.1946,0.0000
28,205.065,6.2631,0.0000,5.9548,0.0402,0.0473,6.1754,0.2451,0.1946,0.0000
29,211.292,6.2275,0.0000,6.0054,0.0419,0.0472,6.2316,0.2428,0.1946,0.0000
30,217.580,6.2882,0.0000,6.0996,0.0351,0.0487,6.3215,0.2451,0.1956,0.0000
31,223.958,6.3773,0.0000,6.0787,0.0408,0.0538,6.3228,0.2462,0.1946,0.0000
32,230.345,6.3873,0.0000,5.9955,0.0380,0.0610,6.2461,0.2421,0.1946,0.0000
33,236.664,6.3190,0.0000,6.0202,0.0406,0.0528,6.2937,0.5170,0.1946,0.0000
34,243.016,6.3521,0.0000,6.0830,0.0404,0.0482,6.3608,0.2475,0.1946,0.0000
35,249.433,6.4169,0.0000,6.0564,0.0360,0.0675,6.2978,0.2473,0.1956,0.0000
36,255.786,6.3531,0.0000,6.3919,0.0744,0.0554,6.7174,0.2475,0.1956,0.0000
37,262.569,6.7830,0.0000,5.9294,0.0358,0.0494,6.1370,0.5434,0.1946,0.0010
38,268.750,6.1808,0.0000,6.0737,0.0383,0.0592,6.3109,0.2491,0.1946,0.0000
39,275.114,6.3638,0.0000,6.1962,0.0429,0.0643,6.4543,0.2470,0.1956,0.0000
40,281.621,6.5076,0.0000,6.1028,0.0355,0.0471,6.3281,0.2494,0.1946,0.0000
41,288.002,6.3807,0.0000,6.1623,0.0388,0.0475,6.3864,0.2456,0.1946,0.0000
42,294.443,6.4410,0.0000,6.2555,0.0361,0.0462,6.4966,0.5388,0.1946,0.0000
43,300.996,6.5526,0.0000,6.1161,0.0362,0.0492,6.3445,0.2453,0.1946,0.0000
44,307.396,6.4003,0.0000,6.0692,0.0415,0.3371,6.5937,0.2449,0.1946,0.0000
45,314.055,6.6591,0.0000,5.8771,0.0386,0.0515,6.1115,0.2461,0.1956,0.0000
46,320.221,6.1659,0.0000,6.1527,0.0410,0.0599,6.4048,0.2465,0.1946,0.0000
47,326.687,6.4658,0.0000,6.1466,0.0415,0.0611,6.3950,0.5383,0.1946,0.0000
48,333.136,6.4493,0.0000,6.1353,0.0542,0.0598,6.4020,0.2448,0.1946,0.0000
49,339.597,6.4609,0.0000,6.1168,0.0380,0.0599,6.3761,0.2468,0.1946,0.0000
50,346.042,6.4455,0.0000,6.1292,0.0404,0.0681,6.4651,0.2470,0.1946,0.0000
51,353.067,7.0245,0.0000,5.7441,0.0428,0.0495,6.0404,0.2491,0.1946,0.0000
52,359.161,6.0945,0.0000,6.0590,0.0447,0.0510,6.2961,0.2435,0.1935,0.0000
53,365.528,6.3669,0.0000,6.1145,0.0372,0.0533,6.3363,0.5229,0.1946,0.0000
54,371.917,6.3888,0.0000,6.1325,0.0362,0.0461,6.3532,0.2436,0.1946,0.0000
55,378.325,6.4083,0.0000,6.1743,0.0400,0.0620,6.4207,0.2522,0.1946,0.0000
56,384.806,6.4806,0.0000,6.2803,0.0397,0.0492,6.5289,0.2451,0.1946,0.0000
57,391.393,6.5875,0.0000,6.1591,0.0384,0.0644,6.3996,0.2502,0.1946,0.0000
58,397.855,6.4618,0.0000,6.3856,0.0422,0.0525,6.6240,0.2579,0.1946,0.0000
59,404.547,6.6915,0.0000,6.3592,0.0370,0.0490,6.5927,0.2604,0.1956,0.0000
60,411.199,6.6526,0.0000,6.4576,0.0375,0.0478,6.6802,0.2588,0.1946,0.0000
61,417.950,6.7510,0.0000,6.4145,0.0411,0.0629,6.6712,0.2564,0.1946,0.0010
62,424.688,6.7375,0.0000,6.4262,0.0505,0.0660,6.7056,0.2563,0.1946,0.0000
63,431.464,6.7757,0.0000,6.3280,0.0443,0.0523,6.5787,0.2580,0.1946,0.0000
