timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:02:41.810, P0, 1530 MHz, 45.36 W, 79, 0x0000000000000020
2026/09/25 16:02:42.062, P0, 2010 MHz, 27.63 W, 77, 0x0000000000000400
2026/09/25 16:02:42.319, [Unknown Error], 1740 MHz, 20.56 W, 72, 0x0000000000000001
2026/09/25 16:02:43.337, P0, 1740 MHz, 20.04 W, 74, 0x0000000000000001
2026/09/25 16:02:43.590, P0, 1740 MHz, 20.04 W, 74, 0x0000000000000001
2026/09/25 16:02:43.840, P0, 1740 MHz, 20.10 W, 75, 0x0000000000000001
2026/09/25 16:02:44.103, P0, 1740 MHz, 20.10 W, 75, 0x0000000000000001
2026/09/25 16:02:44.367, P0, 1837 MHz, 77.47 W, 84, 0x0000000000000020
2026/09/25 16:02:44.631, P0, 1837 MHz, 77.47 W, 84, 0x0000000000000020
2026/09/25 16:02:44.895, P0, 1530 MHz, 48.38 W, 80, 0x0000000000000020
2026/09/25 16:02:45.148, P0, 1530 MHz, 48.49 W, 80, 0x0000000000000020
2026/09/25 16:02:45.411, P0, 1530 MHz, 48.49 W, 80, 0x0000000000000020
2026/09/25 16:02:45.661, P0, 1530 MHz, 48.98 W, 80, 0x0000000000000020
2026/09/25 16:02:45.924, P0, 1530 MHz, 48.98 W, 80, 0x0000000000000020
2026/09/25 16:02:46.188, P0, 1530 MHz, 49.30 W, 80, 0x0000000000000020
2026/09/25 16:02:46.449, P0, 1530 MHz, 49.30 W, 80, 0x0000000000000020
2026/09/25 16:02:46.701, P0, 1530 MHz, 49.65 W, 80, 0x0000000000000020
2026/09/25 16:02:46.953, P0, 1530 MHz, 49.65 W, 80, 0x0000000000000020
2026/09/25 16:02:47.204, P0, 1530 MHz, 47.53 W, 78, 0x0000000000000020
2026/09/25 16:02:47.454, P0, 1530 MHz, 47.53 W, 78, 0x0000000000000020
2026/09/25 16:02:47.719, P0, 1530 MHz, 49.12 W, 80, 0x0000000000000020
2026/09/25 16:02:47.982, P0, 1530 MHz, 49.12 W, 80, 0x0000000000000020
2026/09/25 16:02:48.234, P0, 1530 MHz, 49.22 W, 80, 0x0000000000000020
2026/09/25 16:02:48.485, P0, 1530 MHz, 49.22 W, 80, 0x0000000000000020
2026/09/25 16:02:48.749, P0, 1530 MHz, 49.26 W, 80, 0x0000000000000020
2026/09/25 16:02:49.014, P0, 1530 MHz, 49.26 W, 80, 0x0000000000000020
2026/09/25 16:02:49.277, P0, 1530 MHz, 48.84 W, 79, 0x0000000000000020
2026/09/25 16:02:49.528, P0, 1530 MHz, 48.84 W, 79, 0x0000000000000020
