timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:52:32.588, P0, 1687 MHz, 52.01 W, 79, 0x0000000000000020
2026/09/25 15:52:32.848, [Unknown Error], 1740 MHz, 3.10 W, 72, 0x0000000000000001
2026/09/25 15:52:33.970, P0, 1740 MHz, 19.82 W, 73, 0x0000000000000001
2026/09/25 15:52:34.233, P0, 1740 MHz, 19.82 W, 73, 0x0000000000000001
2026/09/25 15:52:34.489, P0, 1740 MHz, 19.33 W, 74, 0x0000000000000001
2026/09/25 15:52:34.750, P0, 1740 MHz, 19.33 W, 74, 0x0000000000000001
2026/09/25 15:52:35.003, P0, 1740 MHz, 19.11 W, 74, 0x0000000000000001
2026/09/25 15:52:35.256, P0, 1740 MHz, 19.11 W, 74, 0x0000000000000001
2026/09/25 15:52:35.507, P0, 1815 MHz, 68.75 W, 81, 0x0000000000000020
2026/09/25 15:52:35.773, P0, 1815 MHz, 68.75 W, 81, 0x0000000000000020
2026/09/25 15:52:36.028, P0, 1612 MHz, 52.95 W, 79, 0x0000000000000020
2026/09/25 15:52:36.283, P0, 1612 MHz, 53.25 W, 79, 0x0000000000000020
2026/09/25 15:52:36.540, P0, 1612 MHz, 53.25 W, 79, 0x0000000000000020
2026/09/25 15:52:36.803, P0, 1612 MHz, 52.87 W, 79, 0x0000000000000020
2026/09/25 15:52:37.057, P0, 1612 MHz, 52.87 W, 79, 0x0000000000000020
2026/09/25 15:52:37.315, P0, 1597 MHz, 52.79 W, 79, 0x0000000000000020
2026/09/25 15:52:37.572, P0, 1597 MHz, 52.79 W, 79, 0x0000000000000020
2026/09/25 15:52:37.829, P0, 1582 MHz, 53.05 W, 79, 0x0000000000000020
2026/09/25 15:52:38.081, P0, 1582 MHz, 53.05 W, 79, 0x0000000000000020
2026/09/25 15:52:38.337, P0, 1687 MHz, 54.67 W, 80, 0x0000000000000020
2026/09/25 15:52:38.588, P0, 1687 MHz, 54.67 W, 80, 0x0000000000000020
2026/09/25 15:52:38.844, P0, 1687 MHz, 57.64 W, 80, 0x0000000000000020
2026/09/25 15:52:39.102, P0, 1687 MHz, 57.64 W, 80, 0x0000000000000020
2026/09/25 15:52:39.363, P0, 1597 MHz, 55.31 W, 80, 0x0000000000000020
2026/09/25 15:52:39.620, P0, 1597 MHz, 55.31 W, 80, 0x0000000000000020
2026/09/25 15:52:39.876, P0, 1612 MHz, 52.89 W, 80, 0x0000000000000020
2026/09/25 15:52:40.136, P0, 1612 MHz, 52.89 W, 80, 0x0000000000000020
2026/09/25 15:52:40.396, P0, 1620 MHz, 52.79 W, 80, 0x0000000000000020
2026/09/25 15:52:40.648, P0, 1620 MHz, 52.79 W, 80, 0x0000000000000020
2026/09/25 15:52:40.900, P0, 1680 MHz, 52.38 W, 80, 0x0000000000000020
2026/09/25 15:52:41.157, P0, 1680 MHz, 52.38 W, 80, 0x0000000000000020
2026/09/25 15:52:41.417, P0, 1687 MHz, 53.19 W, 80, 0x0000000000000020
2026/09/25 15:52:41.668, P0, 1687 MHz, 53.19 W, 80, 0x0000000000000020
2026/09/25 15:52:41.921, P0, 1695 MHz, 52.83 W, 80, 0x0000000000000020
2026/09/25 15:52:42.178, P0, 1695 MHz, 52.83 W, 80, 0x0000000000000020
2026/09/25 15:52:42.434, P0, 1627 MHz, 53.12 W, 80, 0x0000000000000020
2026/09/25 15:52:42.691, P0, 1627 MHz, 53.12 W, 80, 0x0000000000000020
2026/09/25 15:52:42.947, P0, 1627 MHz, 53.18 W, 80, 0x0000000000000020
2026/09/25 15:52:43.211, P0, 1627 MHz, 53.18 W, 80, 0x0000000000000020
2026/09/25 15:52:43.465, P0, 1642 MHz, 53.02 W, 80, 0x0000000000000020
2026/09/25 15:52:43.717, P0, 1642 MHz, 53.02 W, 80, 0x0000000000000020
2026/09/25 15:52:43.967, P0, 1845 MHz, 50.49 W, 80, 0x0000000000000020
2026/09/25 15:52:44.223, P0, 1845 MHz, 50.49 W, 80, 0x0000000000000020
2026/09/25 15:52:44.480, P0, 1845 MHz, 48.95 W, 79, 0x0000000000000020
2026/09/25 15:52:44.737, P0, 1845 MHz, 48.95 W, 79, 0x0000000000000020
2026/09/25 15:52:44.995, P0, 1642 MHz, 56.74 W, 79, 0x0000000000000020
2026/09/25 15:52:45.248, P0, 1642 MHz, 56.74 W, 79, 0x0000000000000020
2026/09/25 15:52:45.503, P0, 1837 MHz, 49.49 W, 79, 0x0000000000000020
2026/09/25 15:52:45.758, P0, 1837 MHz, 49.49 W, 79, 0x0000000000000020
2026/09/25 15:52:46.017, P0, 1612 MHz, 52.85 W, 80, 0x0000000000000020
2026/09/25 15:52:46.272, P0, 1612 MHz, 52.85 W, 80, 0x0000000000000020
2026/09/25 15:52:46.525, P0, 1620 MHz, 53.47 W, 80, 0x0000000000000020
2026/09/25 15:52:46.782, P0, 1627 MHz, 52.49 W, 80, 0x0000000000000020
2026/09/25 15:52:47.034, P0, 1627 MHz, 52.49 W, 80, 0x0000000000000020
2026/09/25 15:52:47.292, P0, 1605 MHz, 52.56 W, 80, 0x0000000000000020
2026/09/25 15:52:47.546, P0, 1605 MHz, 52.56 W, 80, 0x0000000000000020
2026/09/25 15:52:47.799, P0, 1597 MHz, 52.17 W, 80, 0x0000000000000020
2026/09/25 15:52:48.050, P0, 1597 MHz, 52.17 W, 80, 0x0000000000000020
2026/09/25 15:52:48.300, P0, 1597 MHz, 52.43 W, 80, 0x0000000000000020
2026/09/25 15:52:48.551, P0, 1597 MHz, 52.43 W, 80, 0x0000000000000020
2026/09/25 15:52:48.806, P0, 1627 MHz, 53.01 W, 80, 0x0000000000000020
2026/09/25 15:52:49.060, P0, 1627 MHz, 53.01 W, 80, 0x0000000000000020
2026/09/25 15:52:49.317, P0, 1635 MHz, 52.91 W, 80, 0x0000000000000020
2026/09/25 15:52:49.570, P0, 1635 MHz, 52.91 W, 80, 0x0000000000000020
2026/09/25 15:52:49.827, P0, 1627 MHz, 53.13 W, 80, 0x0000000000000020
2026/09/25 15:52:50.083, P0, 1627 MHz, 53.13 W, 80, 0x0000000000000020
2026/09/25 15:52:50.335, P0, 1680 MHz, 52.21 W, 80, 0x0000000000000020
2026/09/25 15:52:50.594, P0, 1680 MHz, 52.21 W, 80, 0x0000000000000020
2026/09/25 15:52:50.848, P0, 1710 MHz, 52.52 W, 80, 0x0000000000000020
2026/09/25 15:52:51.100, P0, 1710 MHz, 52.52 W, 80, 0x0000000000000020
2026/09/25 15:52:51.354, P0, 1710 MHz, 52.73 W, 80, 0x0000000000000020
2026/09/25 15:52:51.611, P0, 1710 MHz, 52.73 W, 80, 0x0000000000000020
2026/09/25 15:52:51.864, P0, 1627 MHz, 52.63 W, 80, 0x0000000000000020
2026/09/25 15:52:52.122, P0, 1627 MHz, 52.63 W, 80, 0x0000000000000020
2026/09/25 15:52:52.380, P0, 1635 MHz, 53.97 W, 80, 0x0000000000000020
2026/09/25 15:52:52.639, P0, 1635 MHz, 53.97 W, 80, 0x0000000000000020
2026/09/25 15:52:52.895, P0, 1672 MHz, 52.89 W, 80, 0x0000000000000020
2026/09/25 15:52:53.158, P0, 1672 MHz, 52.89 W, 80, 0x0000000000000020
2026/09/25 15:52:53.410, P0, 1717 MHz, 52.65 W, 80, 0x0000000000000020
2026/09/25 15:52:53.668, P0, 1717 MHz, 52.65 W, 80, 0x0000000000000020
2026/09/25 15:52:53.918, P0, 1642 MHz, 52.77 W, 80, 0x0000000000000020
2026/09/25 15:52:54.175, P0, 1642 MHz, 52.77 W, 80, 0x0000000000000020
2026/09/25 15:52:54.433, P0, 1627 MHz, 52.96 W, 80, 0x0000000000000020
2026/09/25 15:52:54.684, P0, 1627 MHz, 52.96 W, 80, 0x0000000000000020
2026/09/25 15:52:54.937, P0, 1620 MHz, 52.64 W, 80, 0x0000000000000020
2026/09/25 15:52:55.191, P0, 1620 MHz, 52.64 W, 80, 0x0000000000000020
2026/09/25 15:52:55.448, P0, 1627 MHz, 52.83 W, 80, 0x0000000000000020
2026/09/25 15:52:55.706, P0, 1627 MHz, 52.83 W, 80, 0x0000000000000020
2026/09/25 15:52:55.966, P0, 1597 MHz, 52.67 W, 80, 0x0000000000000020
2026/09/25 15:52:56.217, P0, 1597 MHz, 52.67 W, 80, 0x0000000000000020
2026/09/25 15:52:56.474, P0, 1582 MHz, 52.38 W, 79, 0x0000000000000020
2026/09/25 15:52:56.724, P0, 1582 MHz, 52.38 W, 79, 0x0000000000000020
2026/09/25 15:52:56.982, P0, 1620 MHz, 52.40 W, 79, 0x0000000000000020
2026/09/25 15:52:57.236, P0, 1620 MHz, 52.40 W, 79, 0x0000000000000020
2026/09/25 15:52:57.486, P0, 1620 MHz, 52.67 W, 80, 0x0000000000000020
2026/09/25 15:52:57.742, P0, 1620 MHz, 52.67 W, 80, 0x0000000000000020
2026/09/25 15:52:57.996, P0, 1627 MHz, 52.58 W, 80, 0x0000000000000020
2026/09/25 15:52:58.249, P0, 1627 MHz, 52.58 W, 80, 0x0000000000000020
2026/09/25 15:52:58.500, P0, 1635 MHz, 52.95 W, 79, 0x0000000000000020
2026/09/25 15:52:58.758, P0, 1635 MHz, 52.95 W, 79, 0x0000000000000020
