# start_unix_ms 1790344201570
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
83,598.485,7.4439,0.0000,6.2602,0.0259,0.1586,6.5550,0.2579,0.1935,0.0000
84,605.092,6.6078,0.0000,7.3809,0.0371,0.0922,7.6681,0.2546,0.2068,0.0000
85,612.808,7.7162,0.0000,6.4734,0.0647,0.0812,6.7790,0.2819,0.1935,0.0000
86,619.640,6.8313,0.0000,7.5895,0.0441,0.1348,7.9336,0.6175,0.2079,0.0000
87,627.646,8.0060,0.0000,6.8261,0.0488,0.1124,7.1634,0.2858,0.1946,0.0000
88,634.867,7.2213,0.0000,7.3182,0.0304,0.1095,7.5928,0.5058,0.2079,0.0000
89,642.509,7.6423,0.0000,7.1460,0.0283,0.0661,7.3637,0.2886,0.1935,0.0000
90,649.915,7.4054,0.0000,7.0900,0.0321,0.0714,7.3337,0.2832,0.1946,0.0000
91,657.294,7.3796,0.0000,7.1855,0.0320,0.0687,7.4149,0.2836,0.1946,0.0000
92,664.755,7.4601,0.0000,7.2259,0.0375,0.0823,7.4822,0.2829,0.1946,0.0000
93,672.294,7.5393,0.0000,7.1638,0.0275,0.0670,7.3899,0.2851,0.1946,0.0000
94,679.728,7.4337,0.0000,7.2344,0.0323,0.0695,7.4561,0.2845,0.1946,0.0000
95,687.229,7.5018,0.0000,7.3784,0.0314,0.0684,7.5953,0.2838,0.1946,0.0000
96,694.869,7.6395,0.0000,7.3633,0.0281,0.1515,7.6704,0.2825,0.1946,0.0000
97,702.588,7.7196,0.0000,6.8898,0.0353,0.0677,7.1304,0.2859,0.1946,0.0000
98,709.762,7.1734,0.0000,7.3375,0.0396,0.0856,7.5964,0.2884,0.1946,0.0000
99,717.414,7.6521,0.0000,7.2409,0.0343,0.0828,7.4887,0.2825,0.1946,0.0000
100,724.953,7.5395,0.0000,7.0049,0.0287,0.0665,7.2147,0.2823,0.1946,0.0000
101,732.209,7.2552,0.0000,7.2643,0.0287,0.0664,7.4722,0.2833,0.1946,0.0000
102,739.720,7.5117,0.0000,7.2887,0.0323,0.0781,7.5329,0.2852,0.1946,0.0000
103,747.308,7.5879,0.0000,7.1729,0.0415,0.0901,7.4378,0.2848,0.1946,0.0000
104,754.803,7.4945,0.0000,7.1821,0.0286,0.0656,7.3859,0.2882,0.1946,0.0000
105,762.229,7.4267,0.0000,7.1717,0.0301,0.0712,7.3976,0.2874,0.1946,0.0000
106,769.674,7.4446,0.0000,7.2657,0.0366,0.0874,7.5197,0.2851,0.1946,0.0000
107,777.246,7.5722,0.0000,7.1826,0.1155,0.0793,7.5027,0.2835,0.1946,0.0000
108,784.792,7.5455,0.0000,7.1495,0.0294,0.0685,7.3833,0.2877,0.1946,0.0000
109,792.218,7.4260,0.0000,7.2628,0.0400,0.0784,7.5266,0.2851,0.1946,0.0000
110,799.806,7.5887,0.0000,7.4064,0.0486,0.1211,7.8022,0.2820,0.1946,0.0000
111,807.681,7.8742,0.0000,7.1494,0.0552,0.1497,7.5298,0.3003,0.2089,0.0000
112,815.284,7.6034,0.0000,7.3737,0.0505,0.1394,7.7311,0.3081,0.2089,0.0000
113,823.087,7.8034,0.0000,7.3222,0.0404,0.1011,7.6055,0.3019,0.1946,0.0000
114,830.763,7.6755,0.0000,7.4964,0.0511,0.1055,7.8027,0.3033,0.1946,0.0000
115,838.640,7.8776,0.0000,7.5140,0.0470,0.1007,7.8042,0.3044,0.1956,0.0000
116,846.514,7.8739,0.0000,7.6334,0.0462,0.3824,8.2401,0.3052,0.1946,0.0000
117,854.829,8.3149,0.0000,7.1433,0.0669,0.1122,7.4675,0.3031,0.1946,0.0000
118,862.452,7.6232,0.0000,7.4202,0.0447,0.1630,7.7732,0.6654,0.1946,0.0000
119,870.321,7.8683,0.0000,7.4387,0.0520,0.1033,7.7439,0.6649,0.1946,0.0000
120,878.135,7.8143,0.0000,7.5147,0.0454,0.2438,7.9406,0.6632,0.1946,0.0000
121,886.156,8.0207,0.0000,7.3879,0.0441,0.0939,7.6662,0.6657,0.1946,0.0000
122,893.892,7.7361,0.0000,7.5429,0.0334,0.0811,7.7794,0.3028,0.1946,0.0000
123,901.723,7.8310,0.0000,7.6422,0.0418,0.1079,7.9646,0.3031,0.1946,0.0000
124,909.761,8.0379,0.0000,7.9048,0.0465,0.0979,8.2097,0.3023,0.1956,0.0000
125,918.042,8.2810,0.0000,7.5050,0.0432,0.1116,7.8246,0.3050,0.1946,0.0000
126,925.932,7.8900,0.0000,7.5631,0.0420,0.0892,7.8489,0.3028,0.1946,0.0000
127,933.852,7.9199,0.0000,7.5833,0.0394,0.0960,7.8645,0.3007,0.1946,0.0000
128,941.779,7.9275,0.0000,7.4189,0.0292,0.0721,7.6469,0.6795,0.1946,0.0000
129,949.495,7.7153,0.0000,7.6477,0.0401,0.0821,7.9062,0.3004,0.1946,0.0000
130,957.456,7.9616,0.0000,7.6919,0.0508,0.0850,8.0156,0.3025,0.1946,0.0000
131,965.524,8.0676,0.0000,7.5073,0.0319,0.0671,7.7334,0.3015,0.1946,0.0000
132,973.301,7.7776,0.0000,7.6071,0.0355,0.0794,7.9094,0.3010,0.1946,0.0000
133,981.258,7.9569,0.0000,7.6752,0.0445,0.0927,7.9488,0.3013,0.1946,0.0000
134,989.267,8.0092,0.0000,7.5578,0.0359,0.0790,7.8287,0.3030,0.1946,0.0000
135,997.158,7.8902,0.0000,7.6790,0.0353,0.0688,7.9022,0.2993,0.1946,0.0000
136,1005.193,8.0354,0.0000,7.5540,0.0415,0.0795,7.8081,0.6669,0.1946,0.0000
137,1013.056,7.8625,0.0000,7.6806,0.0451,0.3817,8.2859,0.3008,0.1946,0.0000
138,1021.396,8.3401,0.0000,7.2613,0.0529,0.0817,7.5712,0.3014,0.1946,0.0000
139,1029.026,7.6302,0.0000,7.7367,0.0333,0.0687,7.9719,0.3048,0.1946,0.0000
140,1037.041,8.0153,0.0000,7.6444,0.0334,0.0785,7.8691,0.3033,0.1946,0.0000
141,1044.969,7.9283,0.0000,7.7318,0.0320,0.0702,7.9438,0.6779,0.1946,0.0000
142,1052.968,7.9991,0.0000,7.7245,0.0268,0.0625,7.9198,0.6680,0.1946,0.0000
143,1060.925,7.9562,0.0000,7.8222,0.0266,0.0639,8.0191,0.3041,0.1946,0.0000
144,1068.982,8.0576,0.0000,8.1650,0.0370,0.0865,8.4212,0.3045,0.1946,0.0000
145,1077.462,8.4799,0.0000,7.4124,0.0300,0.0655,7.6226,0.3093,0.1946,0.0000
146,1085.128,7.6660,0.0000,7.7442,0.0267,0.0666,7.9439,0.6679,0.1956,0.0000
147,1093.122,7.9940,0.0000,7.9592,0.0351,0.2587,8.3886,0.3045,0.1956,0.0000
148,1101.577,8.4551,0.0000,7.4547,0.0498,0.0916,7.7533,0.3058,0.1946,0.0000
149,1109.435,7.8579,0.0000,7.5827,0.0330,0.0749,7.8177,0.3050,0.1946,0.0000
150,1117.306,7.8709,0.0000,7.8630,0.0744,0.4106,8.5071,0.3020,0.1946,0.0000
151,1125.893,8.5869,0.0000,7.3151,0.0618,0.1093,7.6518,0.3013,0.1946,0.0000
152,1133.611,7.7184,0.0000,7.6696,0.0319,0.0723,7.9118,0.3033,0.1956,0.0000
153,1141.570,7.9588,0.0000,7.7316,0.0370,0.0762,7.9766,0.3061,0.1946,0.0000
154,1149.593,8.0232,0.0000,7.7819,0.0335,0.0730,8.0192,0.6654,0.1946,0.0000
155,1157.658,8.0646,0.0000,7.7299,0.0246,0.0615,7.9298,0.3004,0.1946,0.0000
