# start_unix_ms 1790345711975
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0163,0.0783,0.1631,16.9765,0.0000,0.0000,0.0000
1,17.150,17.1504,0.0000,0.0214,0.2258,0.0700,0.5537,0.0000,0.0000,0.0000
2,17.743,0.5927,0.0000,14.1065,0.0731,0.0722,14.5359,0.2802,0.2017,0.0000
3,32.353,14.6104,0.0000,7.3240,0.0615,0.0753,7.7122,0.6156,0.2017,0.0000
4,40.142,7.7881,0.0000,7.5115,0.0618,0.0546,7.8745,0.2748,0.2028,0.0000
5,48.113,7.9710,0.0000,7.3782,0.0492,0.0734,7.7262,0.2741,0.1976,0.0000
6,55.893,7.7806,0.0000,7.4618,0.0466,0.0609,7.7879,0.2747,0.1997,0.0000
7,63.732,7.8390,0.0000,7.5710,0.0474,0.0735,7.9277,0.2748,0.1966,0.0000
8,71.714,7.9816,0.0000,7.4716,0.0660,0.1028,7.9243,0.2741,0.1987,0.0000
9,79.730,8.0167,0.0000,6.4317,0.0475,0.0745,6.7905,0.2764,0.1987,0.0000
10,86.580,6.8494,0.0000,6.6838,0.0787,0.0802,7.1337,0.2736,0.1987,0.0000
11,94.097,7.5172,0.0000,7.0985,0.0402,0.0654,7.4728,0.2768,0.1976,0.0000
12,101.621,7.5240,0.0000,5.7372,0.0502,0.1011,6.1436,0.2768,0.1966,0.0000
13,107.889,6.2680,0.0000,6.3539,0.0348,0.0621,6.6952,0.2761,0.1956,0.0000
14,114.647,6.7579,0.0000,6.6177,0.0320,0.0463,6.9175,0.2803,0.1956,0.0000
15,121.610,6.9631,0.0000,6.9272,0.0432,0.0520,7.2711,0.6009,0.1966,0.0000
16,128.945,7.3350,0.0000,6.7648,0.0458,0.0448,7.1610,0.2767,0.1956,0.0000
17,136.302,7.3570,0.0000,5.6089,0.0559,0.0536,5.9852,0.2419,0.1956,0.0000
18,142.387,6.0849,0.0000,5.7893,0.0336,0.0387,6.0897,0.2407,0.1946,0.0000
19,148.531,6.1439,0.0000,6.0105,0.0342,0.0580,6.4556,0.2411,0.1956,0.0000
20,155.042,6.5107,0.0000,6.1087,0.0372,0.0468,6.4225,0.5328,0.1946,0.0010
