timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:01:28.138, P0, 1815 MHz, 54.05 W, 80, 0x0000000000000020
2026/09/25 16:01:28.394, P0, 2010 MHz, 27.42 W, 76, 0x0000000000000400
2026/09/25 16:01:28.658, [Unknown Error], 1740 MHz, 20.61 W, 74, 0x0000000000000001
2026/09/25 16:01:29.682, P0, 1740 MHz, 19.89 W, 73, 0x0000000000000001
2026/09/25 16:01:29.947, P0, 1740 MHz, 19.89 W, 73, 0x0000000000000001
2026/09/25 16:01:30.212, P0, 1740 MHz, 19.86 W, 74, 0x0000000000000001
2026/09/25 16:01:30.475, P0, 1852 MHz, 79.33 W, 83, 0x0000000000000020
2026/09/25 16:01:30.726, P0, 1852 MHz, 79.33 W, 83, 0x0000000000000020
2026/09/25 16:01:30.991, P0, 1575 MHz, 50.43 W, 80, 0x0000000000000020
2026/09/25 16:01:31.255, P0, 1575 MHz, 50.43 W, 80, 0x0000000000000020
2026/09/25 16:01:31.520, P0, 1665 MHz, 54.54 W, 79, 0x0000000000000020
2026/09/25 16:01:31.770, P0, 1665 MHz, 54.54 W, 79, 0x0000000000000020
2026/09/25 16:01:32.035, P0, 1672 MHz, 54.77 W, 80, 0x0000000000000020
2026/09/25 16:01:32.287, P0, 1672 MHz, 54.77 W, 80, 0x0000000000000020
2026/09/25 16:01:32.539, P0, 1650 MHz, 55.06 W, 80, 0x0000000000000020
2026/09/25 16:01:32.804, P0, 1650 MHz, 55.06 W, 80, 0x0000000000000020
2026/09/25 16:01:33.069, P0, 1650 MHz, 55.47 W, 80, 0x0000000000000020
2026/09/25 16:01:33.335, P0, 1650 MHz, 55.47 W, 80, 0x0000000000000020
2026/09/25 16:01:33.598, P0, 1672 MHz, 58.23 W, 80, 0x0000000000000020
2026/09/25 16:01:33.848, P0, 1672 MHz, 58.23 W, 80, 0x0000000000000020
2026/09/25 16:01:34.113, P0, 1650 MHz, 55.57 W, 80, 0x0000000000000020
2026/09/25 16:01:34.375, P0, 1650 MHz, 55.57 W, 80, 0x0000000000000020
2026/09/25 16:01:34.639, P0, 1552 MHz, 51.56 W, 79, 0x0000000000000020
2026/09/25 16:01:34.901, P0, 1552 MHz, 51.56 W, 79, 0x0000000000000020
2026/09/25 16:01:35.154, P0, 1552 MHz, 50.39 W, 79, 0x0000000000000020
2026/09/25 16:01:35.418, P0, 1552 MHz, 50.39 W, 79, 0x0000000000000020
2026/09/25 16:01:35.669, P0, 1552 MHz, 50.10 W, 79, 0x0000000000000020
2026/09/25 16:01:35.920, P0, 1552 MHz, 50.10 W, 79, 0x0000000000000020
2026/09/25 16:01:36.186, P0, 1687 MHz, 49.96 W, 79, 0x0000000000000020
2026/09/25 16:01:36.450, P0, 1687 MHz, 49.96 W, 79, 0x0000000000000020
2026/09/25 16:01:36.716, P0, 1725 MHz, 55.33 W, 80, 0x0000000000000020
2026/09/25 16:01:36.967, P0, 1725 MHz, 55.33 W, 80, 0x0000000000000020
2026/09/25 16:01:37.232, P0, 1732 MHz, 54.83 W, 80, 0x0000000000000020
2026/09/25 16:01:37.484, P0, 1650 MHz, 55.39 W, 80, 0x0000000000000020
2026/09/25 16:01:37.747, P0, 1650 MHz, 55.39 W, 80, 0x0000000000000020
2026/09/25 16:01:38.011, P0, 1672 MHz, 55.26 W, 80, 0x0000000000000020
2026/09/25 16:01:38.263, P0, 1672 MHz, 55.26 W, 80, 0x0000000000000020
2026/09/25 16:01:38.527, P0, 1680 MHz, 55.35 W, 80, 0x0000000000000020
2026/09/25 16:01:38.780, P0, 1680 MHz, 55.35 W, 80, 0x0000000000000020
2026/09/25 16:01:39.045, P0, 1785 MHz, 54.97 W, 80, 0x0000000000000020
2026/09/25 16:01:39.309, P0, 1785 MHz, 54.97 W, 80, 0x0000000000000020
2026/09/25 16:01:39.559, P0, 1852 MHz, 52.17 W, 80, 0x0000000000000020
2026/09/25 16:01:39.824, P0, 1852 MHz, 52.17 W, 80, 0x0000000000000020
2026/09/25 16:01:40.077, P0, 1680 MHz, 55.47 W, 80, 0x0000000000000020
2026/09/25 16:01:40.328, P0, 1680 MHz, 55.47 W, 80, 0x0000000000000020
2026/09/25 16:01:40.592, P0, 1890 MHz, 49.75 W, 79, 0x0000000000000020
2026/09/25 16:01:40.842, P0, 1890 MHz, 49.75 W, 79, 0x0000000000000020
2026/09/25 16:01:41.095, P0, 1582 MHz, 49.99 W, 80, 0x0000000000000020
2026/09/25 16:01:41.358, P0, 1582 MHz, 49.99 W, 80, 0x0000000000000020
2026/09/25 16:01:41.622, P0, 1575 MHz, 50.26 W, 79, 0x0000000000000020
2026/09/25 16:01:41.875, P0, 1575 MHz, 50.26 W, 79, 0x0000000000000020
2026/09/25 16:01:42.127, P0, 1582 MHz, 49.77 W, 79, 0x0000000000000020
2026/09/25 16:01:42.390, P0, 1582 MHz, 49.77 W, 79, 0x0000000000000020
2026/09/25 16:01:42.641, P0, 1552 MHz, 50.27 W, 80, 0x0000000000000020
2026/09/25 16:01:42.894, P0, 1552 MHz, 50.27 W, 80, 0x0000000000000020
2026/09/25 16:01:43.159, P0, 1552 MHz, 49.78 W, 79, 0x0000000000000020
2026/09/25 16:01:43.423, P0, 1552 MHz, 49.78 W, 79, 0x0000000000000020
2026/09/25 16:01:43.674, P0, 1567 MHz, 45.97 W, 80, 0x0000000000000020
2026/09/25 16:01:43.938, P0, 1567 MHz, 45.97 W, 80, 0x0000000000000020
2026/09/25 16:01:44.203, P0, 1567 MHz, 50.42 W, 80, 0x0000000000000020
2026/09/25 16:01:44.468, P0, 1567 MHz, 50.42 W, 80, 0x0000000000000020
2026/09/25 16:01:44.731, P0, 1560 MHz, 50.76 W, 80, 0x0000000000000020
2026/09/25 16:01:44.983, P0, 1552 MHz, 50.21 W, 80, 0x0000000000000020
2026/09/25 16:01:45.248, P0, 1552 MHz, 50.21 W, 80, 0x0000000000000020
2026/09/25 16:01:45.512, P0, 1575 MHz, 50.31 W, 79, 0x0000000000000020
2026/09/25 16:01:45.778, P0, 1575 MHz, 50.31 W, 79, 0x0000000000000020
2026/09/25 16:01:46.044, P0, 1642 MHz, 50.64 W, 79, 0x0000000000000020
2026/09/25 16:01:46.308, P0, 1642 MHz, 50.64 W, 79, 0x0000000000000020
2026/09/25 16:01:46.573, P0, 1657 MHz, 50.65 W, 79, 0x0000000000000020
2026/09/25 16:01:46.839, P0, 1657 MHz, 50.65 W, 79, 0x0000000000000020
2026/09/25 16:01:47.103, P0, 1567 MHz, 50.56 W, 79, 0x0000000000000020
2026/09/25 16:01:47.367, P0, 1567 MHz, 50.56 W, 79, 0x0000000000000020
2026/09/25 16:01:47.631, P0, 1590 MHz, 51.03 W, 79, 0x0000000000000020
2026/09/25 16:01:47.895, P0, 1590 MHz, 51.03 W, 79, 0x0000000000000020
2026/09/25 16:01:48.157, P0, 1605 MHz, 50.88 W, 79, 0x0000000000000020
2026/09/25 16:01:48.420, P0, 1605 MHz, 50.88 W, 79, 0x0000000000000020
2026/09/25 16:01:48.683, P0, 1687 MHz, 50.43 W, 79, 0x0000000000000020
2026/09/25 16:01:48.945, P0, 1687 MHz, 50.43 W, 79, 0x0000000000000020
2026/09/25 16:01:49.210, P0, 1680 MHz, 50.28 W, 79, 0x0000000000000020
2026/09/25 16:01:49.461, P0, 1680 MHz, 50.28 W, 79, 0x0000000000000020
2026/09/25 16:01:49.724, P0, 1567 MHz, 50.51 W, 79, 0x0000000000000020
2026/09/25 16:01:49.990, P0, 1575 MHz, 50.05 W, 80, 0x0000000000000020
2026/09/25 16:01:50.252, P0, 1575 MHz, 50.05 W, 80, 0x0000000000000020
2026/09/25 16:01:50.515, P0, 1582 MHz, 50.11 W, 79, 0x0000000000000020
2026/09/25 16:01:50.780, P0, 1582 MHz, 50.11 W, 79, 0x0000000000000020
2026/09/25 16:01:51.043, P0, 1582 MHz, 50.15 W, 79, 0x0000000000000020
2026/09/25 16:01:51.307, P0, 1582 MHz, 50.15 W, 79, 0x0000000000000020
2026/09/25 16:01:51.572, P0, 1567 MHz, 50.28 W, 79, 0x0000000000000020
2026/09/25 16:01:51.836, P0, 1567 MHz, 50.28 W, 79, 0x0000000000000020
2026/09/25 16:01:52.101, P0, 1552 MHz, 50.12 W, 79, 0x0000000000000020
2026/09/25 16:01:52.366, P0, 1552 MHz, 50.12 W, 79, 0x0000000000000020
2026/09/25 16:01:52.618, P0, 1590 MHz, 50.09 W, 80, 0x0000000000000020
2026/09/25 16:01:52.870, P0, 1590 MHz, 50.09 W, 80, 0x0000000000000020
2026/09/25 16:01:53.125, P0, 1567 MHz, 50.46 W, 80, 0x0000000000000020
2026/09/25 16:01:53.378, P0, 1567 MHz, 50.46 W, 80, 0x0000000000000020
2026/09/25 16:01:53.643, P0, 1560 MHz, 51.00 W, 80, 0x0000000000000020
2026/09/25 16:01:53.893, P0, 1560 MHz, 51.00 W, 80, 0x0000000000000020
2026/09/25 16:01:54.145, P0, 1552 MHz, 51.46 W, 80, 0x0000000000000020
2026/09/25 16:01:54.410, P0, 1552 MHz, 51.46 W, 80, 0x0000000000000020
2026/09/25 16:01:54.675, P0, 1560 MHz, 50.41 W, 80, 0x0000000000000020
2026/09/25 16:01:54.940, P0, 1560 MHz, 50.41 W, 80, 0x0000000000000020
2026/09/25 16:01:55.205, P0, 1665 MHz, 50.72 W, 80, 0x0000000000000020
2026/09/25 16:01:55.469, P0, 1665 MHz, 50.72 W, 80, 0x0000000000000020
2026/09/25 16:01:55.720, P0, 1665 MHz, 50.63 W, 80, 0x0000000000000020
2026/09/25 16:01:55.972, P0, 1665 MHz, 50.63 W, 80, 0x0000000000000020
2026/09/25 16:01:56.222, P0, 1672 MHz, 50.70 W, 80, 0x0000000000000020
2026/09/25 16:01:56.473, P0, 1672 MHz, 50.70 W, 80, 0x0000000000000020
2026/09/25 16:01:56.737, P0, 1575 MHz, 50.84 W, 80, 0x0000000000000020
2026/09/25 16:01:57.002, P0, 1597 MHz, 51.16 W, 80, 0x0000000000000020
2026/09/25 16:01:57.266, P0, 1597 MHz, 51.16 W, 80, 0x0000000000000020
2026/09/25 16:01:57.518, P0, 1657 MHz, 50.40 W, 80, 0x0000000000000020
2026/09/25 16:01:57.770, P0, 1657 MHz, 50.40 W, 80, 0x0000000000000020
2026/09/25 16:01:58.034, P0, 1680 MHz, 50.41 W, 80, 0x0000000000000020
2026/09/25 16:01:58.299, P0, 1680 MHz, 50.41 W, 80, 0x0000000000000020
2026/09/25 16:01:58.550, P0, 1530 MHz, 48.73 W, 80, 0x0000000000000020
2026/09/25 16:01:58.802, P0, 1530 MHz, 48.73 W, 80, 0x0000000000000020
2026/09/25 16:01:59.054, P0, 1530 MHz, 48.71 W, 80, 0x0000000000000020
2026/09/25 16:01:59.307, P0, 1530 MHz, 48.71 W, 80, 0x0000000000000020
2026/09/25 16:01:59.571, P0, 1530 MHz, 48.39 W, 80, 0x0000000000000020
2026/09/25 16:01:59.835, P0, 1530 MHz, 48.39 W, 80, 0x0000000000000020
2026/09/25 16:02:00.099, P0, 1530 MHz, 47.44 W, 80, 0x0000000000000020
2026/09/25 16:02:00.362, P0, 1530 MHz, 47.44 W, 80, 0x0000000000000020
2026/09/25 16:02:00.628, P0, 1530 MHz, 49.00 W, 80, 0x0000000000000020
2026/09/25 16:02:00.890, P0, 1530 MHz, 49.00 W, 80, 0x0000000000000020
2026/09/25 16:02:01.155, P0, 1530 MHz, 49.45 W, 80, 0x0000000000000020
2026/09/25 16:02:01.418, P0, 1530 MHz, 49.45 W, 80, 0x0000000000000020
2026/09/25 16:02:01.684, P0, 1530 MHz, 48.13 W, 80, 0x0000000000000020
2026/09/25 16:02:01.948, P0, 1530 MHz, 48.13 W, 80, 0x0000000000000020
2026/09/25 16:02:02.212, P0, 1530 MHz, 49.68 W, 80, 0x0000000000000020
2026/09/25 16:02:02.477, P0, 1530 MHz, 49.68 W, 80, 0x0000000000000020
