timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:46:52.280, P0, 1657 MHz, 53.87 W, 79, 0x0000000000000020
2026/09/25 15:46:52.534, P0, 1672 MHz, 53.74 W, 79, 0x0000000000000020
2026/09/25 15:46:52.789, P0, 1672 MHz, 53.74 W, 79, 0x0000000000000020
2026/09/25 15:46:53.046, P0, 1785 MHz, 58.22 W, 80, 0x0000000000000020
2026/09/25 15:46:53.300, P0, 1785 MHz, 58.22 W, 80, 0x0000000000000020
2026/09/25 15:46:53.553, P0, 1717 MHz, 58.41 W, 80, 0x0000000000000020
2026/09/25 15:46:53.807, P0, 1717 MHz, 58.41 W, 80, 0x0000000000000020
2026/09/25 15:46:54.062, P0, 1702 MHz, 57.34 W, 80, 0x0000000000000020
2026/09/25 15:46:54.319, P0, 1702 MHz, 57.34 W, 80, 0x0000000000000020
2026/09/25 15:46:54.577, P0, 1687 MHz, 56.99 W, 80, 0x0000000000000020
2026/09/25 15:46:54.835, P0, 1687 MHz, 56.99 W, 80, 0x0000000000000020
2026/09/25 15:46:55.089, P0, 1687 MHz, 56.44 W, 80, 0x0000000000000020
2026/09/25 15:46:55.342, P0, 1687 MHz, 56.44 W, 80, 0x0000000000000020
2026/09/25 15:46:55.594, P0, 1680 MHz, 56.64 W, 80, 0x0000000000000020
2026/09/25 15:46:55.848, P0, 1680 MHz, 56.64 W, 80, 0x0000000000000020
2026/09/25 15:46:56.104, P0, 1665 MHz, 56.00 W, 80, 0x0000000000000020
2026/09/25 15:46:56.357, P0, 1665 MHz, 56.00 W, 80, 0x0000000000000020
2026/09/25 15:46:56.617, P0, 1687 MHz, 56.87 W, 80, 0x0000000000000020
2026/09/25 15:46:56.876, P0, 1687 MHz, 56.87 W, 80, 0x0000000000000020
2026/09/25 15:46:57.134, P0, 1687 MHz, 56.85 W, 80, 0x0000000000000020
2026/09/25 15:46:57.390, P0, 1687 MHz, 56.85 W, 80, 0x0000000000000020
2026/09/25 15:46:57.648, P0, 1687 MHz, 57.42 W, 80, 0x0000000000000020
2026/09/25 15:46:57.902, P0, 1687 MHz, 57.42 W, 80, 0x0000000000000020
2026/09/25 15:46:58.153, P0, 1695 MHz, 56.65 W, 80, 0x0000000000000020
2026/09/25 15:46:58.405, P0, 1695 MHz, 56.65 W, 80, 0x0000000000000020
2026/09/25 15:46:58.657, P0, 1702 MHz, 57.07 W, 80, 0x0000000000000020
2026/09/25 15:46:58.913, P0, 1702 MHz, 57.07 W, 80, 0x0000000000000020
2026/09/25 15:46:59.174, P0, 1770 MHz, 57.31 W, 80, 0x0000000000000020
2026/09/25 15:46:59.433, P0, 1770 MHz, 57.31 W, 80, 0x0000000000000020
2026/09/25 15:46:59.686, P0, 1777 MHz, 56.85 W, 80, 0x0000000000000020
2026/09/25 15:46:59.940, P0, 1777 MHz, 56.85 W, 80, 0x0000000000000020
2026/09/25 15:47:00.197, P0, 1687 MHz, 57.60 W, 80, 0x0000000000000020
2026/09/25 15:47:00.455, P0, 1687 MHz, 57.60 W, 80, 0x0000000000000020
2026/09/25 15:47:00.711, P0, 1717 MHz, 57.12 W, 80, 0x0000000000000020
2026/09/25 15:47:00.970, P0, 1717 MHz, 57.12 W, 80, 0x0000000000000020
2026/09/25 15:47:01.230, P0, 1740 MHz, 57.03 W, 80, 0x0000000000000020
2026/09/25 15:47:01.496, P0, 1740 MHz, 57.03 W, 80, 0x0000000000000020
2026/09/25 15:47:01.753, P0, 1935 MHz, 55.83 W, 79, 0x0000000000000020
2026/09/25 15:47:02.009, P0, 1935 MHz, 55.83 W, 79, 0x0000000000000020
2026/09/25 15:47:02.268, P0, 1710 MHz, 56.82 W, 80, 0x0000000000000020
2026/09/25 15:47:02.528, P0, 1680 MHz, 56.64 W, 80, 0x0000000000000020
2026/09/25 15:47:02.783, P0, 1680 MHz, 56.64 W, 80, 0x0000000000000020
2026/09/25 15:47:03.033, P0, 1702 MHz, 56.92 W, 79, 0x0000000000000020
2026/09/25 15:47:03.291, P0, 1702 MHz, 56.92 W, 79, 0x0000000000000020
2026/09/25 15:47:03.550, P0, 1695 MHz, 56.91 W, 79, 0x0000000000000020
2026/09/25 15:47:03.802, P0, 1695 MHz, 56.91 W, 79, 0x0000000000000020
2026/09/25 15:47:04.056, P0, 1672 MHz, 56.68 W, 80, 0x0000000000000020
2026/09/25 15:47:04.309, P0, 1672 MHz, 56.68 W, 80, 0x0000000000000020
2026/09/25 15:47:04.566, P0, 1665 MHz, 56.38 W, 79, 0x0000000000000020
2026/09/25 15:47:04.823, P0, 1665 MHz, 56.38 W, 79, 0x0000000000000020
2026/09/25 15:47:05.081, P0, 1680 MHz, 56.47 W, 80, 0x0000000000000020
2026/09/25 15:47:05.339, P0, 1680 MHz, 56.47 W, 80, 0x0000000000000020
2026/09/25 15:47:05.594, P0, 1672 MHz, 56.69 W, 80, 0x0000000000000020
2026/09/25 15:47:05.850, P0, 1672 MHz, 56.69 W, 80, 0x0000000000000020
2026/09/25 15:47:06.121, P0, 1672 MHz, 56.80 W, 79, 0x0000000000000020
2026/09/25 15:47:06.379, P0, 1672 MHz, 56.80 W, 79, 0x0000000000000020
2026/09/25 15:47:06.638, P0, 1680 MHz, 57.26 W, 79, 0x0000000000000020
2026/09/25 15:47:06.893, P0, 1680 MHz, 57.26 W, 79, 0x0000000000000020
2026/09/25 15:47:07.152, P0, 1680 MHz, 57.00 W, 80, 0x0000000000000020
2026/09/25 15:47:07.404, P0, 1680 MHz, 57.00 W, 80, 0x0000000000000020
2026/09/25 15:47:07.661, P0, 1725 MHz, 56.53 W, 79, 0x0000000000000020
2026/09/25 15:47:07.911, P0, 1725 MHz, 56.53 W, 79, 0x0000000000000020
2026/09/25 15:47:08.167, P0, 1762 MHz, 56.72 W, 80, 0x0000000000000020
2026/09/25 15:47:08.424, P0, 1762 MHz, 56.72 W, 80, 0x0000000000000020
2026/09/25 15:47:08.675, P0, 1762 MHz, 56.82 W, 79, 0x0000000000000020
2026/09/25 15:47:08.931, P0, 1762 MHz, 56.82 W, 79, 0x0000000000000020
2026/09/25 15:47:09.192, P0, 1680 MHz, 60.69 W, 79, 0x0000000000000020
2026/09/25 15:47:09.446, P0, 1680 MHz, 60.69 W, 79, 0x0000000000000020
2026/09/25 15:47:09.696, P0, 1702 MHz, 56.70 W, 79, 0x0000000000000020
2026/09/25 15:47:09.954, P0, 1702 MHz, 56.70 W, 79, 0x0000000000000020
2026/09/25 15:47:10.204, P0, 1732 MHz, 57.11 W, 80, 0x0000000000000020
2026/09/25 15:47:10.460, P0, 1732 MHz, 57.11 W, 80, 0x0000000000000020
2026/09/25 15:47:10.717, P0, 1845 MHz, 56.70 W, 79, 0x0000000000000020
2026/09/25 15:47:10.972, P0, 1845 MHz, 56.70 W, 79, 0x0000000000000020
2026/09/25 15:47:11.234, P0, 1687 MHz, 56.84 W, 79, 0x0000000000000020
2026/09/25 15:47:11.491, P0, 1687 MHz, 56.84 W, 79, 0x0000000000000020
2026/09/25 15:47:11.750, P0, 1702 MHz, 57.00 W, 80, 0x0000000000000020
2026/09/25 15:47:12.010, P0, 1702 MHz, 57.00 W, 80, 0x0000000000000020
2026/09/25 15:47:12.261, P0, 1702 MHz, 57.24 W, 79, 0x0000000000000020
2026/09/25 15:47:12.520, P0, 1702 MHz, 57.24 W, 79, 0x0000000000000020
2026/09/25 15:47:12.778, P0, 1687 MHz, 56.93 W, 80, 0x0000000000000020
2026/09/25 15:47:13.029, P0, 1687 MHz, 56.68 W, 79, 0x0000000000000020
2026/09/25 15:47:13.286, P0, 1687 MHz, 56.68 W, 79, 0x0000000000000020
2026/09/25 15:47:13.544, P0, 1672 MHz, 56.68 W, 79, 0x0000000000000020
2026/09/25 15:47:13.803, P0, 1672 MHz, 56.68 W, 79, 0x0000000000000020
2026/09/25 15:47:14.060, P0, 1687 MHz, 56.45 W, 80, 0x0000000000000020
2026/09/25 15:47:14.317, P0, 1687 MHz, 56.45 W, 80, 0x0000000000000020
2026/09/25 15:47:14.574, P0, 1687 MHz, 56.65 W, 80, 0x0000000000000020
2026/09/25 15:47:14.835, P0, 1687 MHz, 56.65 W, 80, 0x0000000000000020
2026/09/25 15:47:15.092, P0, 1687 MHz, 57.01 W, 80, 0x0000000000000020
2026/09/25 15:47:15.344, P0, 1687 MHz, 57.01 W, 80, 0x0000000000000020
2026/09/25 15:47:15.596, P0, 1687 MHz, 57.24 W, 79, 0x0000000000000020
2026/09/25 15:47:15.852, P0, 1687 MHz, 57.24 W, 79, 0x0000000000000020
2026/09/25 15:47:16.110, P0, 1695 MHz, 56.77 W, 80, 0x0000000000000020
2026/09/25 15:47:16.366, P0, 1695 MHz, 56.77 W, 80, 0x0000000000000020
2026/09/25 15:47:16.623, P0, 1785 MHz, 56.59 W, 79, 0x0000000000000020
2026/09/25 15:47:16.877, P0, 1785 MHz, 56.59 W, 79, 0x0000000000000020
2026/09/25 15:47:17.135, P0, 1852 MHz, 57.15 W, 80, 0x0000000000000020
2026/09/25 15:47:17.387, P0, 1852 MHz, 57.15 W, 80, 0x0000000000000020
2026/09/25 15:47:17.646, P0, 1785 MHz, 58.19 W, 80, 0x0000000000000020
2026/09/25 15:47:17.905, P0, 1785 MHz, 58.19 W, 80, 0x0000000000000020
2026/09/25 15:47:18.164, P0, 1717 MHz, 58.17 W, 80, 0x0000000000000020
2026/09/25 15:47:18.423, P0, 1717 MHz, 58.17 W, 80, 0x0000000000000020
2026/09/25 15:47:18.681, P0, 1710 MHz, 57.32 W, 80, 0x0000000000000020
2026/09/25 15:47:18.933, P0, 1710 MHz, 57.32 W, 80, 0x0000000000000020
2026/09/25 15:47:19.189, P0, 1785 MHz, 56.99 W, 80, 0x0000000000000020
2026/09/25 15:47:19.441, P0, 1785 MHz, 56.99 W, 80, 0x0000000000000020
2026/09/25 15:47:19.701, P0, 1807 MHz, 57.44 W, 80, 0x0000000000000020
2026/09/25 15:47:19.954, P0, 1807 MHz, 57.44 W, 80, 0x0000000000000020
2026/09/25 15:47:20.212, P0, 1710 MHz, 57.16 W, 80, 0x0000000000000020
2026/09/25 15:47:20.465, P0, 1710 MHz, 57.16 W, 80, 0x0000000000000020
2026/09/25 15:47:20.721, P0, 1702 MHz, 57.15 W, 80, 0x0000000000000020
2026/09/25 15:47:20.981, P0, 1702 MHz, 57.15 W, 80, 0x0000000000000020
2026/09/25 15:47:21.239, P0, 1695 MHz, 56.62 W, 80, 0x0000000000000020
2026/09/25 15:47:21.498, P0, 1695 MHz, 56.62 W, 80, 0x0000000000000020
2026/09/25 15:47:21.757, P0, 1687 MHz, 56.95 W, 80, 0x0000000000000020
2026/09/25 15:47:22.008, P0, 1687 MHz, 56.95 W, 80, 0x0000000000000020
2026/09/25 15:47:22.264, P0, 1672 MHz, 56.81 W, 80, 0x0000000000000020
2026/09/25 15:47:22.515, P0, 1672 MHz, 56.81 W, 80, 0x0000000000000020
2026/09/25 15:47:22.767, P0, 1680 MHz, 56.65 W, 79, 0x0000000000000020
2026/09/25 15:47:23.019, P0, 1680 MHz, 56.65 W, 79, 0x0000000000000020
2026/09/25 15:47:23.270, P0, 1687 MHz, 56.68 W, 80, 0x0000000000000020
20
