timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:06:31.265, P0, 1875 MHz, 53.77 W, 80, 0x0000000000000020
2026/09/25 16:06:31.524, P0, 2010 MHz, 27.58 W, 76, [Unknown Error]
2026/09/25 16:06:31.868, [Unknown Error], 1740 MHz, 3.10 W, 72, 0x0000000000000001
2026/09/25 16:06:32.863, P0, 1740 MHz, 19.93 W, 73, 0x0000000000000001
2026/09/25 16:06:33.116, P0, 1740 MHz, 19.93 W, 73, 0x0000000000000001
2026/09/25 16:06:33.367, P0, 1740 MHz, 19.08 W, 74, 0x0000000000000001
2026/09/25 16:06:33.617, P0, 1740 MHz, 19.08 W, 74, 0x0000000000000001
2026/09/25 16:06:33.867, P0, 1852 MHz, 83.64 W, 83, 0x0000000000000020
2026/09/25 16:06:34.132, P0, 1852 MHz, 83.64 W, 83, 0x0000000000000020
2026/09/25 16:06:34.396, P0, 1657 MHz, 54.69 W, 80, 0x0000000000000020
2026/09/25 16:06:34.648, P0, 1657 MHz, 54.69 W, 80, 0x0000000000000020
2026/09/25 16:06:34.914, P0, 1665 MHz, 55.17 W, 79, 0x0000000000000020
2026/09/25 16:06:35.179, P0, 1672 MHz, 54.57 W, 80, 0x0000000000000020
2026/09/25 16:06:35.444, P0, 1672 MHz, 54.57 W, 80, 0x0000000000000020
2026/09/25 16:06:35.710, P0, 1650 MHz, 54.68 W, 79, 0x0000000000000020
2026/09/25 16:06:35.961, P0, 1650 MHz, 54.68 W, 79, 0x0000000000000020
2026/09/25 16:06:36.225, P0, 1642 MHz, 54.60 W, 80, 0x0000000000000020
2026/09/25 16:06:36.478, P0, 1642 MHz, 54.60 W, 80, 0x0000000000000020
2026/09/25 16:06:36.743, P0, 1672 MHz, 57.93 W, 79, 0x0000000000000020
2026/09/25 16:06:37.006, P0, 1672 MHz, 57.93 W, 79, 0x0000000000000020
2026/09/25 16:06:37.258, P0, 1650 MHz, 55.72 W, 80, 0x0000000000000020
2026/09/25 16:06:37.509, P0, 1650 MHz, 55.72 W, 80, 0x0000000000000020
2026/09/25 16:06:37.773, P0, 1642 MHz, 55.53 W, 80, 0x0000000000000020
2026/09/25 16:06:38.037, P0, 1642 MHz, 55.53 W, 80, 0x0000000000000020
