# start_unix_ms 1790345784240
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0175,0.0726,0.1459,17.6157,0.0000,0.0000,0.0000
1,17.704,17.7043,0.0000,0.0190,0.2139,0.0613,0.4209,0.0000,0.0000,0.0000
2,18.291,0.5868,0.0000,14.4900,0.0716,0.0747,14.8138,0.2788,0.2007,0.0000
3,33.229,14.9382,0.0000,7.5293,0.0795,0.0827,7.9304,0.6158,0.2017,0.0000
4,41.247,8.0174,0.0000,7.2093,0.0694,0.0570,7.4890,0.2783,0.2028,0.0000
5,48.822,7.5754,0.0000,7.4130,0.0616,0.0745,7.6904,0.2769,0.1987,0.0000
6,56.578,7.7561,0.0000,7.4511,0.0575,0.0655,7.7188,0.2743,0.1987,0.0000
7,64.362,7.7835,0.0000,7.3899,0.0626,0.0791,7.6796,0.2742,0.1987,0.0000
8,72.110,7.7479,0.0000,7.4620,0.0597,0.0763,7.7484,0.2738,0.1987,0.0000
9,79.925,7.8150,0.0000,6.6071,0.0446,0.0704,6.8486,0.2733,0.1987,0.0000
10,86.825,6.9003,0.0000,6.6466,0.0556,0.0645,6.9039,0.2746,0.1956,0.0000
11,93.791,6.9661,0.0000,6.6395,0.0337,0.0657,6.8442,0.2772,0.1976,0.0000
12,100.678,6.8873,0.0000,6.9834,0.0496,0.0661,7.2225,0.2777,0.1976,0.0000
13,107.963,7.2849,0.0000,6.6509,0.0306,0.0492,6.8471,0.2768,0.1966,0.0000
14,114.856,6.8925,0.0000,6.7247,0.0294,0.0443,6.9227,0.2747,0.1966,0.0000
15,121.825,6.9689,0.0000,6.7539,0.0555,0.0549,6.9975,0.2763,0.1956,0.0000
16,128.877,7.0527,0.0000,6.7380,0.0387,0.0409,6.9460,0.6027,0.1966,0.0000
17,135.901,7.0238,0.0000,6.8077,0.0392,0.0422,7.0660,0.2765,0.1946,0.0000
18,143.023,7.1222,0.0000,6.2486,0.0359,0.0416,6.4572,0.2768,0.1956,0.0000
19,149.533,6.5096,0.0000,6.0423,0.0394,0.0741,6.3052,0.2460,0.1956,0.0000
20,155.894,6.3609,0.0000,6.1799,0.0370,0.0480,6.4024,0.2457,0.1946,0.0000
21,162.352,6.4577,0.0000,6.0695,0.0401,0.0474,6.3330,0.2433,0.1946,0.0000
22,168.750,6.3986,0.0000,6.1168,0.0381,0.4701,6.7552,0.2443,0.1946,0.0000
23,175.561,6.8112,0.0000,5.7299,0.0386,0.0613,5.9775,0.2429,0.1956,0.0000
24,181.596,6.0352,0.0000,6.1961,0.0413,0.0484,6.4644,0.2429,0.1946,0.0000
25,188.120,6.5231,0.0000,5.9849,0.0381,0.0616,6.2442,0.2427,0.1956,0.0000
26,194.424,6.3043,0.0000,6.4507,0.0408,0.0536,6.6757,0.5351,0.1946,0.0000
27,201.198,6.7737,0.0000,5.8396,0.0331,0.0526,6.1307,0.2437,0.1956,0.0000
28,208.100,6.9027,0.0000,5.3144,0.0322,0.0447,5.5171,0.2479,0.1946,0.0000
29,213.666,5.5658,0.0000,6.2997,0.0357,0.0585,6.5238,0.2444,0.1946,0.0000
30,220.263,6.5973,0.0000,6.0863,0.0368,0.0471,6.3153,0.2436,0.1946,0.0000
31,226.632,6.3688,0.0000,6.0991,0.0363,0.0460,6.3148,0.5370,0.1946,0.0000
32,233.002,6.3702,0.0000,6.3585,0.0419,0.0490,6.5976,0.2446,0.1946,0.0000
33,239.674,6.6715,0.0000,6.1439,0.0355,0.0469,6.3699,0.2487,0.1946,0.0000
34,246.100,6.4264,0.0000,6.2864,0.0403,0.0498,6.5230,0.2464,0.1946,0.0000
35,252.681,6.5809,0.0000,6.1752,0.0339,0.0519,6.4017,0.2469,0.1946,0.0000
36,259.137,6.4558,0.0000,6.2816,0.0392,0.0485,6.5080,0.2484,0.1946,0.0000
37,265.702,6.5646,0.0000,6.3289,0.0500,0.0504,6.5696,0.2473,0.1946,0.0000
38,272.329,6.6273,0.0000,6.2283,0.0452,0.0499,6.4838,0.2487,0.1946,0.0000
39,278.885,6.5562,0.0000,6.2824,0.0468,0.0486,6.5149,0.5413,0.1935,0.0000
40,285.481,6.5955,0.0000,6.1718,0.0465,0.0574,6.4446,0.5409,0.1946,0.0000
41,292.016,6.5358,0.0000,6.3072,0.0500,0.0639,6.5937,0.2471,0.1946,0.0000
42,298.680,6.6635,0.0000,6.1376,0.0470,0.0536,6.4299,0.2436,0.1946,0.0000
43,305.180,6.4996,0.0000,6.4040,0.0329,0.0487,6.6337,0.2449,0.1946,0.0000
44,311.881,6.7015,0.0000,6.0726,0.0460,0.5775,7.0542,0.2442,0.1946,0.0000
45,319.081,7.2004,0.0000,5.5989,0.0628,0.0588,5.9052,0.2489,0.1956,0.0000
46,325.223,6.1419,0.0000,5.9714,0.0396,0.0497,6.2664,0.2456,0.1946,0.0000
47,331.548,6.3246,0.0000,6.2871,0.0369,0.0483,6.5223,0.2464,0.1946,0.0000
48,338.129,6.5808,0.0000,6.3072,0.0377,0.0514,6.5333,0.2435,0.1946,0.0000
49,344.716,6.5875,0.0000,6.3166,0.0339,0.0449,6.5344,0.2453,0.1946,0.0000
50,351.304,6.5874,0.0000,6.3805,0.0348,0.0478,6.6063,0.2439,0.1946,0.0000
51,357.966,6.6625,0.0000,6.2905,0.0351,0.0463,6.5224,0.2471,0.1946,0.0000
52,364.544,6.5776,0.0000,6.2695,0.0346,0.0463,6.4872,0.2448,0.1935,0.0000
53,371.086,6.5424,0.0000,6.4095,0.0431,0.0480,6.6445,0.2454,0.1935,0.0000
54,377.785,6.6989,0.0000,6.2498,0.0458,0.0462,6.4789,0.2444,0.1946,0.0000
55,384.323,6.5380,0.0000,6.3991,0.0532,0.0662,6.6630,0.2435,0.1946,0.0000
56,391.055,6.7319,0.0000,6.5808,0.0403,0.0488,6.8235,0.2580,0.1946,0.0000
57,397.943,6.8885,0.0000,6.5206,0.0357,0.0480,6.7379,0.2552,0.1946,0.0000
58,404.736,6.7929,0.0000,6.6491,0.0412,0.0515,6.8777,0.2592,0.1935,0.0000
59,411.672,6.9356,0.0000,6.5549,0.0382,0.0623,6.7954,0.2590,0.1935,0.0000
