# start_unix_ms 1790345412111
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0162,0.0635,0.3519,17.2617,0.0000,0.0000,0.0000
1,17.398,17.3975,0.0000,0.0248,0.2225,0.1377,0.5297,0.0000,0.0000,0.0000
2,17.973,0.5758,0.0000,14.4790,0.0655,0.1133,14.8685,0.2783,0.2007,0.0000
3,32.910,14.9366,0.0000,7.4106,0.0557,0.1172,7.7236,0.2778,0.2028,0.0000
4,40.692,7.7822,0.0000,7.5840,0.0536,0.0849,7.8575,0.2748,0.2007,0.0000
5,48.608,7.9157,0.0000,7.4786,0.0516,0.0957,7.7455,0.2752,0.1987,0.0000
6,56.398,7.7899,0.0000,7.0414,0.0570,0.1034,7.3405,0.2742,0.1966,0.0000
7,63.794,7.3963,0.0000,7.5723,0.0501,0.1046,7.8766,0.2755,0.1987,0.0000
8,71.723,7.9290,0.0000,6.9741,0.0491,0.1113,7.2838,0.2744,0.1956,0.0000
9,79.059,7.3362,0.0000,29.2876,0.0655,0.1324,29.6936,0.2758,0.2120,0.0000
10,108.943,29.8835,0.0000,5.8919,0.0575,0.0817,6.1773,0.2743,0.1956,0.0000
11,115.238,6.2949,0.0000,7.4715,0.0722,0.3084,8.1433,0.2774,0.2099,0.0000
12,123.524,8.2863,0.0000,5.6800,0.0381,0.1062,5.9650,0.2775,0.1966,0.0000
13,129.555,6.0310,0.0000,6.9811,0.0430,0.1466,7.3628,0.2768,0.2099,0.0000
14,137.035,7.4797,0.0000,5.9417,0.0331,0.0879,6.2144,0.2781,0.1946,0.0000
15,143.318,6.2831,0.0000,6.9308,0.0714,0.0886,7.3296,0.2764,0.2089,0.0000
16,150.728,7.4101,0.0000,6.1255,0.0390,0.0873,6.4043,0.2775,0.1956,0.0000
17,157.191,6.4628,0.0000,14.0338,0.0496,0.1720,14.4556,0.2415,0.2089,0.0000
18,171.718,14.5269,0.0000,5.2335,0.0728,0.3142,5.7994,0.2442,0.1935,0.0000
19,177.563,5.8457,0.0000,7.1134,0.0443,0.1279,7.4738,0.2397,0.2079,0.0000
20,185.108,7.5449,0.0000,5.6641,0.0270,0.0945,5.9726,0.2399,0.1946,0.0000
21,191.117,6.0092,0.0000,7.6277,0.0478,0.1274,7.9868,0.2412,0.2079,0.0000
22,199.171,8.0535,0.0000,5.5326,0.0295,0.9311,6.6375,0.2423,0.1946,0.0000
23,205.874,6.7031,0.0000,6.9654,0.0493,0.0998,7.3081,0.2385,0.2089,0.0000
24,213.248,7.3739,0.0000,5.2431,0.0260,0.1450,5.5390,0.2408,0.1935,0.0000
25,218.823,5.5756,0.0000,7.5562,0.0507,0.1018,8.0124,0.2413,0.2079,0.0000
26,226.898,8.0750,0.0000,5.5345,0.0474,0.6313,6.4211,0.2440,0.1935,0.0000
27,233.409,6.5109,0.0000,6.9364,0.0441,0.1221,7.3001,0.2493,0.2089,0.0000
28,240.816,7.4067,0.0000,5.5605,0.0288,0.0688,5.8225,0.2446,0.1946,0.0000
29,246.675,5.8588,0.0000,7.5372,0.0501,0.1045,7.8629,0.2417,0.2089,0.0000
30,254.603,7.9280,0.0000,5.7212,0.0304,0.0709,5.9644,0.2436,0.1935,0.0000
31,260.602,5.9993,0.0000,7.6307,0.0720,0.0959,7.9662,0.2436,0.2089,0.0000
32,268.721,8.1189,0.0000,5.5381,0.0284,0.1197,5.8137,0.2466,0.1935,0.0000
33,274.575,5.8543,0.0000,7.4216,0.0477,0.1031,7.7416,0.2416,0.2079,0.0000
34,282.396,7.8203,0.0000,5.5901,0.0278,0.0664,5.8117,0.2450,0.1935,0.0000
35,288.257,5.8616,0.0000,7.6307,0.0504,0.1045,7.9674,0.2420,0.2068,0.0000
36,296.305,8.0480,0.0000,5.6982,0.0265,0.0704,5.9148,0.2494,0.1935,0.0000
37,302.256,5.9505,0.0000,7.4543,0.0575,0.0954,7.8270,0.2454,0.2068,0.0000
38,310.164,7.9084,0.0000,5.7038,0.0283,0.0708,5.9324,0.2484,0.1935,0.0000
39,316.132,5.9675,0.0000,7.4367,0.0528,0.0987,7.7649,0.2444,0.2079,0.0000
40,323.971,7.8395,0.0000,5.6714,0.0868,0.5818,6.5538,0.2467,0.1935,0.0000
41,330.577,6.6062,0.0000,6.8144,0.0478,0.0923,7.1452,0.2451,0.2079,0.0000
42,337.800,7.2227,0.0000,5.8394,0.0276,0.0710,6.0569,0.2429,0.1935,0.0000
43,343.891,6.0913,0.0000,7.5959,0.0466,0.1163,8.0107,0.2428,0.2079,0.0000
44,351.988,8.0966,0.0000,5.5207,0.0259,0.7432,6.4140,0.2446,0.1946,0.0000
45,358.453,6.4655,0.0000,6.8628,0.0582,0.1211,7.2517,0.2599,0.2058,0.0000
46,365.766,7.3123,0.0000,5.6057,0.0400,0.6163,6.4512,0.2452,0.1935,0.0000
47,372.286,6.5206,0.0000,6.7403,0.0479,0.1017,7.0838,0.2449,0.2068,0.0000
48,379.431,7.1443,0.0000,5.7416,0.0300,0.0810,5.9914,0.2441,0.1946,0.0000
49,385.498,6.0677,0.0000,7.1806,0.0557,0.1469,7.6175,0.2420,0.2068,0.0000
50,393.188,7.6897,0.0000,5.7670,0.0324,0.1416,6.1508,0.2459,0.1946,0.0000
51,399.384,6.1956,0.0000,7.4179,0.0664,0.1099,7.7863,0.2586,0.2079,0.0000
52,407.231,7.8474,0.0000,5.9285,0.0289,0.0960,6.1908,0.2586,0.1946,0.0000
53,413.500,6.2689,0.0000,7.3464,0.0444,0.0971,7.7525,0.2588,0.2079,0.0000
54,421.325,7.8253,0.0000,6.6866,0.0463,0.0903,7.0395,0.2616,0.1935,0.0000
55,428.426,7.1012,0.0000,6.5118,0.0446,0.1215,6.8654,0.2575,0.2068,0.0000
56,435.379,6.9528,0.0000,6.0604,0.0343,0.0859,6.3248,0.2605,0.1935,0.0000
57,442.007,6.6274,0.0000,14.0804,0.0469,0.1075,14.5133,0.2570,0.2079,0.0000
58,456.607,14.6005,0.0000,6.1379,0.0439,0.1043,6.4544,0.2624,0.1935,0.0000
59,463.229,6.6222,0.0000,6.3933,0.0478,0.1065,6.7288,0.2575,0.2079,0.0000
60,470.014,6.7847,0.0000,6.0446,0.0491,0.3434,6.6205,0.2551,0.1935,0.0000
61,476.778,6.7644,0.0000,6.7239,0.0592,0.0985,7.0622,0.2521,0.2079,0.0000
62,483.902,7.1237,0.0000,5.9440,0.0360,0.3095,6.4605,0.2501,0.1935,0.0000
