timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:12:42.688, P0, 1980 MHz, 45.86 W, 77, 0x0000000000000020
2026/09/25 16:12:42.942, P0, 1980 MHz, 45.86 W, 77, 0x0000000000000020
2026/09/25 16:12:43.193, [Unknown Error], 1740 MHz, 20.67 W, 72, 0x0000000000000001
2026/09/25 16:12:44.239, P0, 1740 MHz, 19.93 W, 73, 0x0000000000000001
2026/09/25 16:12:44.493, P0, 1740 MHz, 19.93 W, 73, 0x0000000000000001
2026/09/25 16:12:44.757, P0, 1740 MHz, 19.80 W, 74, 0x0000000000000001
2026/09/25 16:12:45.021, P0, 1740 MHz, 19.80 W, 74, 0x0000000000000001
2026/09/25 16:12:45.285, P0, 1852 MHz, 70.67 W, 82, 0x0000000000000020
2026/09/25 16:12:45.548, P0, 1665 MHz, 56.06 W, 80, 0x0000000000000020
2026/09/25 16:12:45.812, P0, 1665 MHz, 56.06 W, 80, 0x0000000000000020
2026/09/25 16:12:46.063, P0, 1665 MHz, 55.45 W, 79, 0x0000000000000020
2026/09/25 16:12:46.328, P0, 1665 MHz, 55.45 W, 79, 0x0000000000000020
2026/09/25 16:12:46.591, P0, 1665 MHz, 55.72 W, 79, 0x0000000000000020
2026/09/25 16:12:46.854, P0, 1665 MHz, 55.72 W, 79, 0x0000000000000020
2026/09/25 16:12:47.120, P0, 1642 MHz, 56.02 W, 79, 0x0000000000000020
2026/09/25 16:12:47.384, P0, 1642 MHz, 56.02 W, 79, 0x0000000000000020
2026/09/25 16:12:47.638, P0, 1642 MHz, 55.96 W, 79, 0x0000000000000020
2026/09/25 16:12:47.889, P0, 1642 MHz, 55.96 W, 79, 0x0000000000000020
2026/09/25 16:12:48.154, P0, 1665 MHz, 60.80 W, 79, 0x0000000000000020
2026/09/25 16:12:48.418, P0, 1665 MHz, 60.80 W, 79, 0x0000000000000020
2026/09/25 16:12:48.683, P0, 1665 MHz, 55.86 W, 80, 0x0000000000000020
2026/09/25 16:12:48.945, P0, 1665 MHz, 55.86 W, 80, 0x0000000000000020
2026/09/25 16:12:49.210, P0, 1657 MHz, 56.01 W, 80, 0x0000000000000020
2026/09/25 16:12:49.475, P0, 1657 MHz, 56.01 W, 80, 0x0000000000000020
2026/09/25 16:12:49.726, P0, 1657 MHz, 55.82 W, 80, 0x0000000000000020
2026/09/25 16:12:49.978, P0, 1657 MHz, 55.82 W, 80, 0x0000000000000020
2026/09/25 16:12:50.243, P0, 1665 MHz, 55.87 W, 80, 0x0000000000000020
2026/09/25 16:12:50.495, P0, 1665 MHz, 55.87 W, 80, 0x0000000000000020
2026/09/25 16:12:50.747, P0, 1740 MHz, 55.48 W, 79, 0x0000000000000020
2026/09/25 16:12:50.997, P0, 1740 MHz, 55.48 W, 79, 0x0000000000000020
2026/09/25 16:12:51.260, P0, 1740 MHz, 55.89 W, 80, 0x0000000000000020
2026/09/25 16:12:51.512, P0, 1740 MHz, 55.89 W, 80, 0x0000000000000020
2026/09/25 16:12:51.776, P0, 1747 MHz, 55.98 W, 80, 0x0000000000000020
2026/09/25 16:12:52.038, P0, 1680 MHz, 55.95 W, 80, 0x0000000000000020
2026/09/25 16:12:52.300, P0, 1680 MHz, 55.95 W, 80, 0x0000000000000020
2026/09/25 16:12:52.565, P0, 1680 MHz, 55.95 W, 80, 0x0000000000000020
2026/09/25 16:12:52.827, P0, 1680 MHz, 55.95 W, 80, 0x0000000000000020
2026/09/25 16:12:53.079, P0, 1702 MHz, 56.12 W, 80, 0x0000000000000020
2026/09/25 16:12:53.331, P0, 1702 MHz, 56.12 W, 80, 0x0000000000000020
2026/09/25 16:12:53.595, P0, 1822 MHz, 54.89 W, 80, 0x0000000000000020
2026/09/25 16:12:53.858, P0, 1822 MHz, 54.89 W, 80, 0x0000000000000020
2026/09/25 16:12:54.122, P0, 1875 MHz, 52.88 W, 79, 0x0000000000000020
2026/09/25 16:12:54.387, P0, 1875 MHz, 52.88 W, 79, 0x0000000000000020
2026/09/25 16:12:54.641, P0, 1770 MHz, 60.61 W, 80, 0x0000000000000020
2026/09/25 16:12:54.905, P0, 1770 MHz, 60.61 W, 80, 0x0000000000000020
2026/09/25 16:12:55.156, P0, 1852 MHz, 49.96 W, 79, 0x0000000000000020
2026/09/25 16:12:55.408, P0, 1852 MHz, 49.96 W, 79, 0x0000000000000020
2026/09/25 16:12:55.660, P0, 1650 MHz, 54.73 W, 80, 0x0000000000000020
2026/09/25 16:12:55.911, P0, 1650 MHz, 54.73 W, 80, 0x0000000000000020
2026/09/25 16:12:56.162, P0, 1657 MHz, 53.89 W, 80, 0x0000000000000020
2026/09/25 16:12:56.414, P0, 1657 MHz, 53.89 W, 80, 0x0000000000000020
2026/09/25 16:12:56.665, P0, 1650 MHz, 54.13 W, 80, 0x0000000000000020
2026/09/25 16:12:56.931, P0, 1650 MHz, 54.13 W, 80, 0x0000000000000020
2026/09/25 16:12:57.181, P0, 1627 MHz, 51.02 W, 80, 0x0000000000000020
2026/09/25 16:12:57.442, P0, 1627 MHz, 51.02 W, 80, 0x0000000000000020
2026/09/25 16:12:57.693, P0, 1627 MHz, 54.12 W, 80, 0x0000000000000020
2026/09/25 16:12:57.959, P0, 1627 MHz, 54.12 W, 80, 0x0000000000000020
2026/09/25 16:12:58.210, P0, 1620 MHz, 54.49 W, 80, 0x0000000000000020
2026/09/25 16:12:58.475, P0, 1620 MHz, 54.49 W, 80, 0x0000000000000020
2026/09/25 16:12:58.739, P0, 1545 MHz, 48.39 W, 79, 0x0000000000000020
2026/09/25 16:12:59.003, P0, 1545 MHz, 48.39 W, 79, 0x0000000000000020
2026/09/25 16:12:59.266, P0, 1545 MHz, 48.09 W, 79, 0x0000000000000020
2026/09/25 16:12:59.530, P0, 1545 MHz, 48.09 W, 79, 0x0000000000000020
2026/09/25 16:12:59.793, P0, 1537 MHz, 48.18 W, 79, 0x0000000000000020
2026/09/25 16:13:00.057, P0, 1657 MHz, 52.90 W, 80, 0x0000000000000020
2026/09/25 16:13:00.322, P0, 1657 MHz, 52.90 W, 80, 0x0000000000000020
2026/09/25 16:13:00.586, P0, 1725 MHz, 53.56 W, 80, 0x0000000000000020
2026/09/25 16:13:00.852, P0, 1725 MHz, 53.56 W, 80, 0x0000000000000020
2026/09/25 16:13:01.116, P0, 1725 MHz, 53.29 W, 80, 0x0000000000000020
2026/09/25 16:13:01.380, P0, 1725 MHz, 53.29 W, 80, 0x0000000000000020
2026/09/25 16:13:01.645, P0, 1612 MHz, 53.42 W, 80, 0x0000000000000020
2026/09/25 16:13:01.908, P0, 1612 MHz, 53.42 W, 80, 0x0000000000000020
2026/09/25 16:13:02.171, P0, 1597 MHz, 50.53 W, 79, 0x0000000000000020
2026/09/25 16:13:02.437, P0, 1597 MHz, 50.53 W, 79, 0x0000000000000020
2026/09/25 16:13:02.702, P0, 1605 MHz, 50.06 W, 79, 0x0000000000000020
2026/09/25 16:13:02.967, P0, 1605 MHz, 50.06 W, 79, 0x0000000000000020
2026/09/25 16:13:03.231, P0, 1687 MHz, 49.57 W, 79, 0x0000000000000020
2026/09/25 16:13:03.482, P0, 1687 MHz, 49.57 W, 79, 0x0000000000000020
2026/09/25 16:13:03.747, P0, 1672 MHz, 49.75 W, 79, 0x0000000000000020
2026/09/25 16:13:04.010, P0, 1672 MHz, 49.75 W, 79, 0x0000000000000020
2026/09/25 16:13:04.276, P0, 1567 MHz, 50.16 W, 79, 0x0000000000000020
2026/09/25 16:13:04.528, P0, 1567 MHz, 50.16 W, 79, 0x0000000000000020
2026/09/25 16:13:04.790, P0, 1567 MHz, 49.58 W, 79, 0x0000000000000020
2026/09/25 16:13:05.042, P0, 1567 MHz, 49.69 W, 79, 0x0000000000000020
2026/09/25 16:13:05.307, P0, 1567 MHz, 49.69 W, 79, 0x0000000000000020
2026/09/25 16:13:05.573, P0, 1552 MHz, 49.70 W, 79, 0x0000000000000020
2026/09/25 16:13:05.837, P0, 1552 MHz, 49.70 W, 79, 0x0000000000000020
2026/09/25 16:13:06.087, P0, 1537 MHz, 49.92 W, 79, 0x0000000000000020
2026/09/25 16:13:06.338, P0, 1537 MHz, 49.92 W, 79, 0x0000000000000020
2026/09/25 16:13:06.589, P0, 1537 MHz, 49.57 W, 79, 0x0000000000000020
2026/09/25 16:13:06.851, P0, 1537 MHz, 49.57 W, 79, 0x0000000000000020
2026/09/25 16:13:07.103, P0, 1560 MHz, 49.42 W, 79, 0x0000000000000020
2026/09/25 16:13:07.354, P0, 1560 MHz, 49.42 W, 79, 0x0000000000000020
2026/09/25 16:13:07.618, P0, 1567 MHz, 50.11 W, 79, 0x0000000000000020
2026/09/25 16:13:07.872, P0, 1567 MHz, 50.11 W, 79, 0x0000000000000020
2026/09/25 16:13:08.122, P0, 1552 MHz, 50.16 W, 79, 0x0000000000000020
2026/09/25 16:13:08.372, P0, 1552 MHz, 50.16 W, 79, 0x0000000000000020
2026/09/25 16:13:08.637, P0, 1567 MHz, 50.33 W, 80, 0x0000000000000020
2026/09/25 16:13:08.900, P0, 1567 MHz, 50.33 W, 80, 0x0000000000000020
2026/09/25 16:13:09.165, P0, 1575 MHz, 49.99 W, 80, 0x0000000000000020
2026/09/25 16:13:09.416, P0, 1575 MHz, 49.99 W, 80, 0x0000000000000020
2026/09/25 16:13:09.680, P0, 1650 MHz, 48.96 W, 79, 0x0000000000000020
2026/09/25 16:13:09.946, P0, 1650 MHz, 48.96 W, 79, 0x0000000000000020
2026/09/25 16:13:10.210, P0, 1665 MHz, 50.26 W, 80, 0x0000000000000020
2026/09/25 16:13:10.463, P0, 1665 MHz, 50.26 W, 80, 0x0000000000000020
2026/09/25 16:13:10.728, P0, 1665 MHz, 49.72 W, 80, 0x0000000000000020
2026/09/25 16:13:10.993, P0, 1665 MHz, 49.72 W, 80, 0x0000000000000020
2026/09/25 16:13:11.258, P0, 1590 MHz, 49.88 W, 80, 0x0000000000000020
