timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 15:45:17.031, P0, 1740 MHz, 17.66 W, 55, 0x0000000000000001
2026/09/25 15:45:17.291, P0, 1740 MHz, 17.66 W, 55, 0x0000000000000001
2026/09/25 15:45:17.555, P0, 1740 MHz, 16.14 W, 56, 0x0000000000000001
2026/09/25 15:45:17.807, P0, 1740 MHz, 16.14 W, 56, 0x0000000000000001
2026/09/25 15:45:18.067, P0, 2002 MHz, 84.30 W, 65, 0x0000000000000004
2026/09/25 15:45:18.331, P0, 2002 MHz, 84.30 W, 65, 0x0000000000000004
2026/09/25 15:45:18.588, P0, 1980 MHz, 81.91 W, 67, 0x0000000000000004
2026/09/25 15:45:18.842, P0, 1980 MHz, 81.91 W, 67, 0x0000000000000004
2026/09/25 15:45:19.105, P0, 1980 MHz, 79.88 W, 67, 0x0000000000000004
2026/09/25 15:45:19.360, P0, 1980 MHz, 79.88 W, 67, 0x0000000000000004
2026/09/25 15:45:19.613, P0, 1972 MHz, 79.96 W, 68, 0x0000000000000004
2026/09/25 15:45:19.870, P0, 1972 MHz, 79.96 W, 68, 0x0000000000000004
2026/09/25 15:45:20.132, P0, 1965 MHz, 80.73 W, 68, 0x0000000000000004
2026/09/25 15:45:20.383, P0, 1965 MHz, 80.73 W, 68, 0x0000000000000004
2026/09/25 15:45:20.635, P0, 2002 MHz, 83.38 W, 69, 0x0000000000000004
2026/09/25 15:45:20.890, P0, 2002 MHz, 83.38 W, 69, 0x0000000000000004
2026/09/25 15:45:21.146, P0, 2002 MHz, 75.23 W, 67, 0x0000000000000400
2026/09/25 15:45:21.397, P0, 2002 MHz, 75.23 W, 67, 0x0000000000000400
2026/09/25 15:45:21.647, P0, 2017 MHz, 92.39 W, 71, 0x0000000000000004
2026/09/25 15:45:21.905, P0, 2017 MHz, 92.39 W, 71, 0x0000000000000004
2026/09/25 15:45:22.156, P0, 1995 MHz, 89.31 W, 71, 0x0000000000000004
2026/09/25 15:45:22.410, P0, 1995 MHz, 89.31 W, 71, 0x0000000000000004
2026/09/25 15:45:22.671, P0, 2025 MHz, 96.09 W, 72, 0x0000000000000004
2026/09/25 15:45:22.925, P0, 2025 MHz, 96.09 W, 72, 0x0000000000000004
2026/09/25 15:45:23.182, P0, 2032 MHz, 89.11 W, 72, 0x0000000000000400
2026/09/25 15:45:23.442, P0, 2032 MHz, 89.11 W, 72, 0x0000000000000400
2026/09/25 15:45:23.697, P0, 2032 MHz, 83.09 W, 71, 0x0000000000000400
2026/09/25 15:45:23.951, P0, 2032 MHz, 83.09 W, 71, 0x0000000000000400
2026/09/25 15:45:24.210, P0, 2032 MHz, 80.82 W, 72, 0x0000000000000400
2026/09/25 15:45:24.462, P0, 2032 MHz, 80.82 W, 72, 0x0000000000000400
2026/09/25 15:45:24.719, P0, 1995 MHz, 85.51 W, 72, 0x0000000000000004
2026/09/25 15:45:24.980, P0, 1965 MHz, 85.24 W, 73, 0x0000000000000004
2026/09/25 15:45:25.240, P0, 1965 MHz, 85.24 W, 73, 0x0000000000000004
2026/09/25 15:45:25.493, P0, 2032 MHz, 82.76 W, 73, 0x0000000000000400
2026/09/25 15:45:25.753, P0, 2032 MHz, 82.76 W, 73, 0x0000000000000400
2026/09/25 15:45:26.005, P0, 2032 MHz, 80.29 W, 73, 0x0000000000000400
2026/09/25 15:45:26.258, P0, 2032 MHz, 80.29 W, 73, 0x0000000000000400
2026/09/25 15:45:26.509, P0, 2002 MHz, 86.27 W, 74, 0x0000000000000004
2026/09/25 15:45:26.763, P0, 2002 MHz, 86.27 W, 74, 0x0000000000000004
2026/09/25 15:45:27.018, P0, 2032 MHz, 70.89 W, 75, 0x0000000000000400
2026/09/25 15:45:27.272, P0, 2032 MHz, 70.89 W, 75, 0x0000000000000400
2026/09/25 15:45:27.523, P0, 2032 MHz, 69.40 W, 72, 0x0000000000000400
2026/09/25 15:45:27.779, P0, 2032 MHz, 69.40 W, 72, 0x0000000000000400
2026/09/25 15:45:28.031, P0, 2032 MHz, 80.85 W, 73, 0x0000000000000400
