timestamp, pstate, clocks.current.graphics [MHz], power.draw [W], temperature.gpu, clocks_event_reasons.active
2026/09/25 16:10:50.984, P0, 1770 MHz, 49.50 W, 79, 0x0000000000000020
2026/09/25 16:10:51.235, P0, 1612 MHz, 50.65 W, 80, 0x0000000000000020
2026/09/25 16:10:51.498, P0, 1612 MHz, 50.65 W, 80, 0x0000000000000020
2026/09/25 16:10:51.749, P0, 1627 MHz, 52.26 W, 80, 0x0000000000000020
2026/09/25 16:10:52.012, P0, 1627 MHz, 52.26 W, 80, 0x0000000000000020
2026/09/25 16:10:52.275, P0, 1635 MHz, 52.10 W, 80, 0x0000000000000020
2026/09/25 16:10:52.540, P0, 1635 MHz, 52.10 W, 80, 0x0000000000000020
2026/09/25 16:10:52.804, P0, 1807 MHz, 50.80 W, 79, 0x0000000000000020
2026/09/25 16:10:53.069, P0, 1807 MHz, 50.80 W, 79, 0x0000000000000020
2026/09/25 16:10:53.333, P0, 1950 MHz, 49.28 W, 80, 0x0000000000000020
2026/09/25 16:10:53.597, P0, 1710 MHz, 51.36 W, 81, 0x0000000000000020
2026/09/25 16:10:53.861, P0, 1710 MHz, 51.36 W, 81, 0x0000000000000020
2026/09/25 16:10:54.124, P0, 1612 MHz, 54.10 W, 80, 0x0000000000000020
2026/09/25 16:10:54.388, P0, 1612 MHz, 54.10 W, 80, 0x0000000000000020
2026/09/25 16:10:54.651, P0, 1612 MHz, 52.57 W, 80, 0x0000000000000020
2026/09/25 16:10:54.916, P0, 1612 MHz, 52.57 W, 80, 0x0000000000000020
2026/09/25 16:10:55.166, P0, 1597 MHz, 52.36 W, 80, 0x0000000000000020
2026/09/25 16:10:55.431, P0, 1597 MHz, 52.36 W, 80, 0x0000000000000020
2026/09/25 16:10:55.694, P0, 1590 MHz, 52.53 W, 80, 0x0000000000000020
2026/09/25 16:10:55.945, P0, 1590 MHz, 52.53 W, 80, 0x0000000000000020
2026/09/25 16:10:56.210, P0, 1567 MHz, 52.47 W, 80, 0x0000000000000020
2026/09/25 16:10:56.471, P0, 1567 MHz, 52.47 W, 80, 0x0000000000000020
2026/09/25 16:10:56.722, P0, 1582 MHz, 52.37 W, 80, 0x0000000000000020
2026/09/25 16:10:56.973, P0, 1582 MHz, 52.37 W, 80, 0x0000000000000020
2026/09/25 16:10:57.223, P0, 1582 MHz, 52.43 W, 80, 0x0000000000000020
2026/09/25 16:10:57.474, P0, 1582 MHz, 52.43 W, 80, 0x0000000000000020
2026/09/25 16:10:57.737, P0, 1597 MHz, 52.92 W, 80, 0x0000000000000020
2026/09/25 16:10:58.002, P0, 1597 MHz, 52.92 W, 80, 0x0000000000000020
2026/09/25 16:10:58.267, P0, 1582 MHz, 52.56 W, 80, 0x0000000000000020
2026/09/25 16:10:58.519, P0, 1582 MHz, 52.56 W, 80, 0x0000000000000020
2026/09/25 16:10:58.784, P0, 1582 MHz, 52.38 W, 80, 0x0000000000000020
2026/09/25 16:10:59.050, P0, 1582 MHz, 52.38 W, 80, 0x0000000000000020
2026/09/25 16:10:59.315, P0, 1755 MHz, 44.26 W, 80, 0x0000000000000020
2026/09/25 16:10:59.578, P0, 1755 MHz, 44.26 W, 80, 0x0000000000000020
2026/09/25 16:10:59.841, P0, 1792 MHz, 50.95 W, 79, 0x0000000000000020
2026/09/25 16:11:00.104, P0, 1792 MHz, 48.85 W, 79, 0x0000000000000020
2026/09/25 16:11:00.366, P0, 1792 MHz, 48.85 W, 79, 0x0000000000000020
2026/09/25 16:11:00.630, P0, 1830 MHz, 49.88 W, 79, 0x0000000000000020
2026/09/25 16:11:00.894, P0, 1830 MHz, 49.88 W, 79, 0x0000000000000020
2026/09/25 16:11:01.160, P0, 1627 MHz, 52.60 W, 80, 0x0000000000000020
2026/09/25 16:11:01.417, P0, 1627 MHz, 52.60 W, 80, 0x0000000000000020
2026/09/25 16:11:01.677, P0, 1627 MHz, 52.76 W, 80, 0x0000000000000020
2026/09/25 16:11:01.940, P0, 1627 MHz, 52.76 W, 80, 0x0000000000000020
