# start_unix_ms 1790345859574
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0276,0.0952,0.1516,17.9806,0.0000,0.0000,0.0000
1,18.073,18.0728,0.0000,0.0210,0.2125,0.0594,0.4234,0.0000,0.0000,0.0000
2,18.534,0.4616,0.0000,14.5540,0.0688,0.0715,14.8759,0.2790,0.2017,0.0000
3,33.495,14.9609,0.0000,7.4888,0.0588,0.0701,7.7707,0.2799,0.2017,0.0000
4,41.338,7.8425,0.0000,7.6525,0.0768,0.0574,7.9551,0.2751,0.2017,0.0000
5,49.439,8.1013,0.0000,7.3937,0.0716,0.0813,7.7012,0.2737,0.1987,0.0000
6,57.217,7.7776,0.0000,7.5366,0.1656,0.1167,8.0412,0.2732,0.1997,0.0000
7,65.443,8.2263,0.0000,7.1259,0.0603,0.0813,7.4241,0.2747,0.1987,0.0000
8,72.935,7.4916,0.0000,7.5611,0.0663,0.0763,7.8537,0.2736,0.1987,0.0000
9,80.862,7.9278,0.0000,6.7154,0.0568,0.0724,6.9918,0.2731,0.1976,0.0000
10,87.919,7.0566,0.0000,6.7501,0.0605,0.0539,7.0080,0.2771,0.1976,0.0000
11,95.005,7.0855,0.0000,6.7585,0.0468,0.0811,7.0206,0.2756,0.1987,0.0000
12,102.096,7.0910,0.0000,6.6581,0.0488,0.0758,6.9149,0.2769,0.1956,0.0000
13,109.087,6.9910,0.0000,6.8430,0.0414,0.0531,7.0867,0.2759,0.1966,0.0000
14,116.237,7.1501,0.0000,6.6811,0.0418,0.0501,6.9069,0.2740,0.1956,0.0000
15,123.208,6.9716,0.0000,6.7343,0.0518,0.0541,6.9922,0.6033,0.1956,0.0000
16,130.267,7.0589,0.0000,6.7050,0.0448,0.0450,6.9260,0.2774,0.1956,0.0000
17,137.295,7.0275,0.0000,6.7104,0.0470,0.0514,6.9575,0.2749,0.1966,0.0000
18,144.318,7.0230,0.0000,6.6481,0.0425,0.0453,6.8680,0.6074,0.1956,0.0000
19,151.253,6.9355,0.0000,6.1783,0.0411,0.0628,6.4516,0.2447,0.1946,0.0000
20,157.769,6.5157,0.0000,6.2190,0.0380,0.0483,6.4324,0.2452,0.1956,0.0000
21,164.264,6.4950,0.0000,6.2117,0.0400,0.0495,6.4352,0.5411,0.1946,0.0000
22,170.761,6.4975,0.0000,6.2720,0.0404,0.3816,6.8183,0.2437,0.1946,0.0000
23,177.641,6.8797,0.0000,5.9143,0.0414,0.0489,6.1407,0.2442,0.1956,0.0000
24,183.886,6.2446,0.0000,6.2207,0.0414,0.0507,6.4473,0.2440,0.1946,0.0000
25,190.413,6.5279,0.0000,6.2166,0.0441,0.0518,6.4675,0.2452,0.1946,0.0000
26,196.944,6.5309,0.0000,6.2615,0.0534,0.0589,6.5376,0.2452,0.1956,0.0000
27,203.582,6.6373,0.0000,6.0978,0.0421,0.0674,6.3601,0.2448,0.1946,0.0000
28,210.056,6.4745,0.0000,6.2287,0.0421,0.0529,6.4714,0.2444,0.1946,0.0000
29,216.628,6.5715,0.0000,6.1022,0.0715,0.0574,6.4246,0.5382,0.1946,0.0000
30,223.185,6.5572,0.0000,6.1407,0.0359,0.1000,6.4247,0.5409,0.1946,0.0000
31,229.807,6.6220,0.0000,6.0369,0.0367,0.0469,6.2620,0.2440,0.1946,0.0000
32,236.128,6.3211,0.0000,6.3514,0.0364,0.0484,6.5805,0.2466,0.1935,0.0000
33,242.773,6.6447,0.0000,6.3457,0.0443,0.0531,6.5881,0.2478,0.1946,0.0000
34,249.427,6.6541,0.0000,6.3549,0.0724,0.0514,6.6271,0.2484,0.1946,0.0000
35,256.121,6.6939,0.0000,6.1871,0.0377,0.0549,6.4252,0.2467,0.1935,0.0000
36,262.604,6.4830,0.0000,6.4626,0.0375,0.0476,6.6942,0.2487,0.1946,0.0000
37,269.356,6.7518,0.0000,6.3595,0.0461,0.0507,6.5968,0.2484,0.1946,0.0000
38,276.015,6.6592,0.0000,6.3908,0.0466,0.0500,6.6498,0.2469,0.1935,0.0000
39,282.747,6.7322,0.0000,6.2533,0.0485,0.0526,6.5040,0.2486,0.1946,0.0000
40,289.317,6.5702,0.0000,6.3162,0.0482,0.0561,6.6051,0.2480,0.1946,0.0000
41,296.043,6.7263,0.0000,6.4002,0.0466,0.0530,6.6618,0.2458,0.1946,0.0000
42,302.774,6.7306,0.0000,6.2947,0.0442,0.0533,6.5318,0.2451,0.1946,0.0000
43,309.437,6.6632,0.0000,6.2691,0.0440,0.0633,6.5175,0.2460,0.1935,0.0000
44,316.021,6.5839,0.0000,6.3888,0.0466,0.4221,6.9975,0.2467,0.1935,0.0000
45,323.080,7.0585,0.0000,5.9223,0.0411,0.0513,6.1566,0.2472,0.1956,0.0000
46,329.298,6.2186,0.0000,6.4249,0.0404,0.0509,6.6506,0.5320,0.1946,0.0000
47,336.008,6.7102,0.0000,6.4167,0.0402,0.0566,6.6534,0.5515,0.1935,0.0000
48,342.723,6.7144,0.0000,6.3921,0.0357,0.0550,6.6151,0.5434,0.1946,0.0000
49,349.394,6.6711,0.0000,6.3603,0.0385,0.0516,6.5819,0.5420,0.1946,0.0000
50,356.059,6.6649,0.0000,6.3630,0.0382,0.0487,6.5820,0.5455,0.1946,0.0000
51,362.709,6.6497,0.0000,6.3703,0.0393,0.0499,6.6270,0.5473,0.1935,0.0000
52,369.395,6.6866,0.0000,6.4214,0.0372,0.1007,6.6889,0.5449,0.1946,0.0000
53,376.168,6.7729,0.0000,6.5230,0.0398,0.0674,6.7935,0.5446,0.1946,0.0000
54,383.016,6.8478,0.0000,6.7250,0.0529,0.0712,7.0132,0.2611,0.1946,0.0000
55,390.098,7.0820,0.0000,6.6193,0.0607,0.0569,7.0110,0.2621,0.1946,0.0000
56,397.174,7.0766,0.0000,6.4728,0.0459,0.0554,6.7268,0.2620,0.1946,0.0000
57,403.968,6.7934,0.0000,6.6883,0.0817,0.0563,7.0275,0.5781,0.1946,0.0000
58,411.066,7.0983,0.0000,6.5467,0.0457,0.0561,6.8258,0.2643,0.1946,0.0000
59,417.954,6.8877,0.0000,6.6458,0.0395,0.0516,6.8741,0.2647,0.1946,0.0000
60,424.889,6.9355,0.0000,6.6970,0.0412,0.0516,6.9277,0.5758,0.1946,0.0000
61,431.935,7.0460,0.0000,6.6655,0.0396,0.0474,6.8792,0.2628,0.1946,0.0000
62,438.872,6.9368,0.0000,6.7255,0.0401,0.0487,6.9451,0.2622,0.1935,0.0000
63,445.881,7.0090,0.0000,6.6978,0.0380,0.0457,6.9046,0.2631,0.1946,0.0000
64,452.841,6.9603,0.0000,6.7497,0.0382,0.0515,6.9846,0.2627,0.1946,0.0000
65,460.003,7.1620,0.0000,6.6366,0.0425,0.0528,6.8652,0.2617,0.1946,0.0000
66,466.927,6.9236,0.0000,6.6963,0.0431,0.0532,6.9287,0.2624,0.1935,0.0000
67,473.916,6.9892,0.0000,6.7777,0.0390,0.0552,7.0136,0.2621,0.1946,0.0000
68,480.987,7.0711,0.0000,6.6767,0.0449,0.0682,6.9389,0.2626,0.1946,0.0000
69,488.006,7.0190,0.0000,6.6716,0.0531,0.0602,6.9228,0.2634,0.1946,0.0000
70,495.021,7.0144,0.0000,6.7034,0.0448,0.0525,6.9412,0.2646,0.1946,0.0000
71,502.027,7.0061,0.0000,6.7701,0.0428,0.0616,7.0147,0.2603,0.1946,0.0000
72,509.103,7.0763,0.0000,6.7455,0.0417,0.0636,6.9977,0.2612,0.1946,0.0000
73,516.161,7.0579,0.0000,6.6632,0.0466,0.0610,6.9153,0.2594,0.1935,0.0000
74,523.143,6.9823,0.0000,6.6752,0.0412,0.0545,6.9134,0.2617,0.1946,0.0000
75,530.121,6.9778,0.0000,6.7323,0.0381,0.0631,6.9802,0.2619,0.1935,0.0000
76,537.159,7.0382,0.0000,6.8624,0.0392,0.0673,7.1134,0.2587,0.1946,0.0000
77,544.333,7.1736,0.0000,6.6124,0.0517,0.0576,6.9413,0.2595,0.1946,0.0000
78,551.348,7.0153,0.0000,6.5630,0.0407,0.0536,6.8021,0.5581,0.1935,0.0000
79,558.211,6.8631,0.0000,6.8321,0.0447,0.0538,7.0755,0.2609,0.1946,0.0010
80,565.351,7.1393,0.0000,6.6296,0.0395,0.0534,6.8660,0.2591,0.1946,0.0000
81,572.273,6.9227,0.0000,6.8387,0.0412,0.0512,7.0701,0.5528,0.1935,0.0000
82,579.402,7.1284,0.0000,7.2653,0.0386,0.0515,7.4945,0.2892,0.1956,0.0000
83,586.953,7.5512,0.0000,7.2876,0.0442,0.0592,7.5373,0.6404,0.1946,0.0000
84,594.554,7.6010,0.0000,7.1935,0.0481,0.0598,7.5770,0.2892,0.1946,0.0000
85,602.204,7.6503,0.0000,7.4033,0.0569,0.0615,7.7018,0.2940,0.1956,0.0000
86,610.438,8.2339,0.0000,6.5637,0.0470,0.0551,6.8251,0.2909,0.1946,0.0000
87,617.335,6.8965,0.0000,7.2136,0.0457,0.0550,7.4838,0.2937,0.1946,0.0000
88,624.889,7.5541,0.0000,7.2727,0.0523,0.0587,7.6363,0.2927,0.1946,0.0000
89,632.630,7.7411,0.0000,7.0808,0.0520,0.1449,7.4353,0.6651,0.1946,0.0000
90,640.146,7.5165,0.0000,7.1752,0.0540,0.0791,7.4815,0.2933,0.1946,0.0000
91,647.760,7.6133,0.0000,7.2518,0.0464,0.0516,7.5084,0.2902,0.1946,0.0000
92,655.348,7.5880,0.0000,7.3218,0.0479,0.0514,7.5762,0.2907,0.1946,0.0000
93,662.995,7.6474,0.0000,7.1621,0.0454,0.0529,7.4165,0.2905,0.1946,0.0000
94,670.485,7.4903,0.0000,7.3601,0.0473,0.0545,7.6240,0.2925,0.1956,0.0000
95,678.221,7.7358,0.0000,7.1961,0.0432,0.0557,7.4459,0.6402,0.1946,0.0000
96,685.753,7.5320,0.0000,7.2170,0.0430,0.0496,7.4763,0.2949,0.1946,0.0000
97,693.293,7.5401,0.0000,7.3143,0.0358,0.0606,7.5459,0.2948,0.1956,0.0000
98,700.899,7.6058,0.0000,7.3578,0.0368,0.0599,7.5931,0.2933,0.1946,0.0000
99,708.550,7.6506,0.0000,7.3139,0.0395,0.0700,7.5801,0.2959,0.1946,0.0000
100,716.188,7.6388,0.0000,7.2712,0.0405,0.0642,7.5853,0.2905,0.1946,0.0000
101,723.832,7.6435,0.0000,7.3486,0.0380,0.0470,7.5785,0.2947,0.1956,0.0000
102,731.470,7.6381,0.0000,7.6709,0.0376,0.0474,7.8868,0.6456,0.1946,0.0000
103,739.411,7.9406,0.0000,6.9694,0.0355,0.0470,7.1867,0.2932,0.1946,0.0000
104,746.652,7.2411,0.0000,7.6485,0.0429,0.0516,7.8829,0.2937,0.1946,0.0000
105,754.596,7.9446,0.0000,7.0393,0.0323,0.0461,7.2568,0.2924,0.1946,0.0000
106,761.900,7.3041,0.0000,7.4031,0.0373,0.0577,7.6264,0.2935,0.1946,0.0000
107,769.580,7.6794,0.0000,7.3659,0.0376,0.0447,7.5846,0.2930,0.1946,0.0000
108,777.217,7.6369,0.0000,7.4918,0.0375,0.0473,7.7064,0.2939,0.1946,0.0000
109,784.976,7.7596,0.0000,7.3837,0.0377,0.0817,7.6348,0.2940,0.1946,0.0000
110,792.689,7.7128,0.0000,7.2265,0.0550,0.0708,7.5445,0.6391,0.1946,0.0000
111,800.318,7.6288,0.0000,7.4639,0.0392,0.0468,7.7032,0.2934,0.1946,0.0000
112,808.080,7.7622,0.0000,7.4047,0.0417,0.0498,7.6603,0.2947,0.1946,0.0000
113,815.805,7.7244,0.0000,7.0423,0.0385,0.0486,7.2647,0.2945,0.1956,0.0000
114,823.126,7.3220,0.0000,7.3675,0.0512,0.0550,7.6334,0.2911,0.1946,0.0000
115,830.840,7.7137,0.0000,7.2130,0.0477,0.0546,7.4720,0.2924,0.1946,0.0000
116,838.380,7.5398,0.0000,7.4212,0.0426,0.0624,7.6918,0.2916,0.1956,0.0000
117,846.155,7.7749,0.0000,7.4031,0.0427,0.0508,7.6394,0.2910,0.1946,0.0000
118,853.862,7.7074,0.0000,7.3336,0.0665,0.0608,7.6117,0.6376,0.1946,0.0000
119,861.586,7.7237,0.0000,7.1223,0.0462,0.0692,7.4040,0.2899,0.1946,0.0000
120,869.091,7.5050,0.0000,7.2471,0.0555,0.0635,7.5329,0.2896,0.1946,0.0000
121,876.766,7.6753,0.0000,7.2403,0.0473,0.0542,7.5014,0.2894,0.1956,0.0000
122,884.343,7.5762,0.0000,7.3558,0.0508,0.0682,7.6361,0.2898,0.1956,0.0000
123,892.054,7.7116,0.0000,7.3498,0.0495,0.0581,7.7553,0.2890,0.1946,0.0000
124,899.884,7.8301,0.0000,7.1972,0.0517,0.0537,7.4786,0.2924,0.1946,0.0000
125,907.431,7.5470,0.0000,7.3574,0.0351,0.0608,7.5770,0.2918,0.1946,0.0000
126,915.063,7.6317,0.0000,7.4343,0.0364,0.0566,7.6544,0.2917,0.1946,0.0000
127,922.776,7.7127,0.0000,7.4194,0.0473,0.0653,7.6925,0.2907,0.1956,0.0000
128,930.534,7.7579,0.0000,7.3850,0.0463,0.0573,7.6575,0.6402,0.1946,0.0000
129,938.285,7.7516,0.0000,7.3897,0.0858,0.0633,7.7352,0.6411,0.1946,0.0000
130,946.101,7.8154,0.0000,7.2077,0.0377,0.0508,7.4801,0.6211,0.1946,0.0000
131,953.642,7.5410,0.0000,7.3856,0.0362,0.0496,7.6081,0.2896,0.1946,0.0000
132,961.315,7.6734,0.0000,7.4080,0.0359,0.0479,7.6123,0.2902,0.1946,0.0000
