# start_unix_ms 1790346080533
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms,gpu_ray_ms
0,0.000,0.0000,0.0000,0.0176,0.0720,0.2146,17.3553,0.0000,0.0000,0.0000
1,17.444,17.4442,0.0000,0.0174,0.2225,0.1038,0.4763,0.0000,0.0000,0.0000
2,17.956,0.5122,0.0000,14.6008,0.0634,0.1227,14.9524,0.2781,0.2007,0.0000
3,32.979,15.0224,0.0000,7.3471,0.0641,0.1165,7.6959,0.2754,0.2007,0.0000
4,40.741,7.7624,0.0000,7.5403,0.0769,0.8898,8.7164,0.2736,0.2007,0.0000
5,49.529,8.7883,0.0000,6.5811,0.0739,0.1223,6.9466,0.2735,0.1976,0.0000
6,56.546,7.0168,0.0000,6.9194,0.0755,0.1320,7.3068,0.2736,0.1966,0.0000
7,63.939,7.3929,0.0000,6.8652,0.0609,0.1362,7.4352,0.2756,0.1966,0.0000
8,71.431,7.4917,0.0000,7.2303,0.0533,0.1308,7.5597,0.2739,0.1976,0.0000
9,79.049,7.6181,0.0000,6.5642,0.0470,0.0979,6.8552,0.2734,0.1987,0.0000
10,85.952,6.9026,0.0000,25.7068,0.0646,0.1887,26.1449,0.2755,0.2109,0.0000
11,112.172,26.2208,0.0000,6.5466,0.0340,0.1404,6.9269,0.2777,0.2120,0.0000
12,119.148,6.9760,0.0000,6.9375,0.0719,0.1187,7.4194,0.2761,0.2099,0.0000
13,126.624,7.4757,0.0000,5.9693,0.0494,0.1055,6.3750,0.2754,0.2089,0.0000
14,133.149,6.5249,0.0000,6.3903,0.0356,0.0869,6.6726,0.2776,0.2099,0.0000
15,139.878,6.7291,0.0000,8.0626,0.0585,0.0998,8.4330,0.2770,0.2089,0.0000
16,148.414,8.5356,0.0000,6.5105,0.0513,0.0814,6.8373,0.2820,0.2089,0.0000
17,155.316,6.9025,0.0000,6.1841,0.0382,0.0989,6.5317,0.2432,0.2089,0.0010
18,161.907,6.5909,0.0000,5.8175,0.0481,0.1080,6.1661,0.2468,0.2089,0.0000
19,168.134,6.2273,0.0000,6.2548,0.0327,0.1031,6.5446,0.2463,0.2079,0.0000
20,174.820,6.6861,0.0000,6.5569,0.0396,0.1028,6.8566,0.2437,0.2079,0.0000
21,181.749,6.9288,0.0000,6.4339,0.0398,0.0828,6.7130,0.2448,0.2079,0.0000
22,188.517,6.7678,0.0000,6.5720,0.0426,0.5856,7.3729,0.2431,0.2089,0.0000
23,195.950,7.4332,0.0000,6.2826,0.0502,0.1685,6.6958,0.2447,0.2089,0.0000
24,202.720,6.7696,0.0000,6.3090,0.0501,0.1010,6.6250,0.2448,0.2079,0.0000
25,209.479,6.7587,0.0000,6.3456,0.0427,0.1017,6.7026,0.2454,0.2079,0.0000
26,217.182,7.7031,0.0000,5.6199,0.0540,0.1029,5.9645,0.2448,0.2079,0.0000
27,223.215,6.0331,0.0000,6.2080,0.0820,0.1707,6.6570,0.2453,0.2079,0.0000
28,229.947,6.7320,0.0000,6.8050,0.0454,0.0991,7.1210,0.2430,0.2079,0.0000
29,237.130,7.1835,0.0000,6.7112,0.0739,0.1722,7.1341,0.2435,0.2079,0.0000
30,244.338,7.2074,0.0000,6.2498,0.0458,0.0974,6.5731,0.2468,0.2079,0.0000
31,250.976,6.6382,0.0000,6.7068,0.0421,0.1475,7.0684,0.2458,0.2079,0.0000
32,258.807,7.8310,0.0000,5.6708,0.0403,0.0940,5.9962,0.2460,0.2079,0.0000
33,264.888,6.0815,0.0000,6.6583,0.0444,0.1051,6.9792,0.2462,0.2079,0.0000
34,272.067,7.1783,0.0000,6.3440,0.0422,0.1343,6.7024,0.2465,0.2079,0.0000
35,278.839,6.7723,0.0000,6.4123,0.0457,0.1010,6.7431,0.2456,0.2079,0.0000
36,285.650,6.8113,0.0000,6.6638,0.0447,0.1029,7.0179,0.2476,0.2079,0.0000
37,292.752,7.1012,0.0000,6.3553,0.0476,0.2386,6.8434,0.2477,0.2079,0.0000
38,299.771,7.0197,0.0000,6.2192,0.0485,0.1066,6.5811,0.2493,0.2079,0.0000
39,306.427,6.6556,0.0000,6.4047,0.0480,0.0894,6.7334,0.2470,0.2079,0.0000
40,313.220,6.7930,0.0000,6.6857,0.0562,0.1045,7.0425,0.2483,0.2089,0.0000
41,320.335,7.1155,0.0000,6.5047,0.0450,0.0975,6.8302,0.2458,0.2068,0.0000
42,327.232,6.8969,0.0000,6.5035,0.0491,0.0976,6.8398,0.2440,0.2079,0.0000
43,334.138,6.9057,0.0000,6.8534,0.0500,0.1448,7.2558,0.2439,0.2028,0.0000
44,341.468,7.3300,0.0000,6.2737,0.0413,0.5173,7.0157,0.2455,0.2079,0.0000
45,348.546,7.0785,0.0000,5.9820,0.0466,0.0918,6.3226,0.2478,0.2079,0.0000
