# start_unix_ms 1790232809280
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
130,481.703,5.5410,0.0285,0.9512,0.1040,1.2914,0.2348,0.1096
131,483.059,1.3564,0.0231,5.3822,0.1087,5.6332,0.2352,0.1096
132,488.762,5.7031,0.0206,0.8651,0.0764,1.1983,0.2349,0.1106
133,490.024,1.2614,0.0193,5.2517,0.2215,5.6441,0.2372,0.1096
134,495.822,5.7980,0.0546,0.8323,0.1050,1.2346,0.2357,0.1116
135,497.137,1.3150,0.0230,5.3436,0.1298,5.7412,0.2338,0.1096
136,503.124,5.9872,0.0633,0.6517,0.0700,0.9810,0.2395,0.1106
137,504.170,1.0463,0.0512,4.9976,0.1500,5.3120,0.2363,0.1116
138,509.561,5.3903,0.0305,0.9115,0.0697,1.1814,0.2360,0.1116
139,510.803,1.2419,0.0226,5.2899,0.0914,5.5501,0.2336,0.1106
140,516.409,5.6064,0.0157,0.8865,0.0973,1.2327,0.2318,0.1106
141,517.702,1.2935,0.0219,5.3819,0.2673,5.8288,0.2361,0.1106
142,523.715,6.0128,0.0308,0.8023,0.0734,1.0285,0.2353,0.1126
143,524.827,1.1115,0.0171,5.1224,0.1853,5.4326,0.2354,0.1106
144,530.354,5.5276,0.0422,0.8661,0.0957,1.2135,0.2358,0.1116
145,531.631,1.2769,0.0213,5.3745,0.3696,5.9354,0.2364,0.1106
146,537.667,6.0361,0.0339,0.8545,0.1049,1.1386,0.2345,0.1116
147,538.866,1.1984,0.0220,4.9800,0.2375,5.3888,0.2352,0.1116
148,544.402,5.5359,0.0407,0.7405,0.1058,1.1191,0.2397,0.1116
149,545.607,1.2055,0.0241,6.8754,0.1158,7.1947,0.2349,0.1116
150,553.072,7.4651,0.0377,0.6195,0.0683,0.9062,0.2348,0.1126
151,554.035,0.9626,0.0166,4.5738,0.1259,4.8508,0.2334,0.1126
152,559.085,5.0503,0.0534,0.6111,0.0996,0.9818,0.2345,0.1116
153,560.117,1.0322,0.0158,4.5216,0.2023,4.8503,0.2329,0.1126
154,565.054,4.9370,0.0422,0.8629,0.1016,1.2631,0.2358,0.1116
155,566.376,1.3215,0.0198,5.1281,0.1261,5.4254,0.2336,0.1116
156,571.888,5.5119,0.0228,0.9583,0.0972,1.2301,0.2376,0.1137
157,573.184,1.2964,0.0188,5.3341,0.1279,5.5992,0.2335,0.1126
158,578.858,5.6735,0.0835,0.8295,0.0940,1.1939,0.2340,0.1126
159,580.202,1.3448,0.0299,5.2359,0.1263,5.5140,0.2333,0.1116
160,585.789,5.5866,0.0246,0.9349,0.0803,1.3057,0.2352,0.1137
161,587.156,1.3667,0.0207,5.3605,0.0999,5.6165,0.2333,0.1126
162,592.904,5.7479,0.0428,0.8220,0.0963,1.1490,0.2357,0.1126
163,594.109,1.2053,0.0199,5.4619,0.1817,5.8567,0.2316,0.1116
164,600.059,5.9495,0.0355,0.9329,0.0741,1.2376,0.2327,0.1126
165,601.403,1.3441,0.0209,5.0753,0.1166,5.3069,0.2337,0.1116
166,606.784,5.3813,0.0370,0.8751,0.2233,1.3287,0.2359,0.1126
167,608.266,1.4819,0.0230,4.9963,0.2618,5.3886,0.2330,0.1126
168,613.741,5.4752,0.0480,0.8289,0.2060,1.3045,0.2351,0.1126
169,615.193,1.4523,0.0594,5.1052,0.1056,5.4601,0.2329,0.1116
170,620.778,5.5842,0.0504,1.0453,0.1428,1.4708,0.2358,0.1116
171,622.358,1.5802,0.0356,4.7335,0.1171,5.0977,0.2374,0.1116
172,627.550,5.1927,0.0474,0.9598,0.2238,1.4607,0.2395,0.1126
173,629.148,1.5973,0.0397,4.9459,0.1845,5.3832,0.2331,0.1126
174,634.646,5.4983,0.0339,0.8895,0.1089,1.2300,0.2360,0.1116
175,636.089,1.4427,0.0307,5.0119,0.0804,5.2533,0.2343,0.1116
176,641.414,5.3253,0.0345,0.9320,0.0666,1.1633,0.2341,0.1137
177,642.634,1.2203,0.0175,5.6147,0.1614,5.9814,0.2310,0.1126
178,648.887,6.2523,0.0546,0.5736,0.0907,0.9590,0.2329,0.1137
179,650.022,1.1356,0.0281,5.0913,0.1062,5.3439,0.2344,0.1137
180,655.430,5.4077,0.0221,0.9854,0.0878,1.2477,0.2336,0.1126
181,656.737,1.3075,0.0131,5.3170,0.1322,5.5928,0.2315,0.1126
182,662.447,5.7092,0.0345,0.9160,0.1011,1.3874,0.2332,0.1126
183,663.955,1.5085,0.0306,5.0585,0.1088,5.3254,0.2348,0.1116
184,669.367,5.4118,0.0227,0.9273,0.0690,1.1472,0.2347,0.1137
185,670.559,1.1919,0.0188,5.4261,0.0704,5.6130,0.2329,0.1126
186,676.230,5.6711,0.0200,0.9653,0.0573,1.1680,0.2329,0.1137
187,677.434,1.2042,0.0108,5.3845,0.1168,5.6194,0.2342,0.1126
188,683.159,5.7252,0.0610,0.9520,0.0785,1.2843,0.2316,0.1126
189,684.498,1.3388,0.0190,5.2039,0.1069,5.4623,0.2352,0.1116
190,690.046,5.5477,0.0569,0.8431,0.1114,1.2172,0.2363,0.1126
191,691.324,1.2781,0.0226,5.5435,0.1637,5.9537,0.2324,0.1126
192,697.393,6.0689,0.0385,0.9396,0.1914,1.4075,0.2343,0.1137
193,698.997,1.6045,0.0275,4.8889,0.1078,5.1655,0.2346,0.1126
194,704.246,5.2486,0.0214,0.9971,0.0761,1.2071,0.2355,0.1137
195,705.504,1.2579,0.0181,5.0780,0.2431,5.4897,0.2324,0.1126
196,711.272,5.7687,0.0424,0.6952,0.1151,1.0800,0.2355,0.1137
197,712.440,1.1673,0.0573,5.0161,0.1096,5.3284,0.2352,0.1126
198,717.930,5.4903,0.0411,1.0172,0.1257,1.3847,0.2368,0.1137
199,719.398,1.4675,0.0219,4.9680,0.1888,5.3108,0.2317,0.1126
200,724.799,5.4010,0.0378,0.9161,0.1246,1.3371,0.2344,0.1137
201,726.205,1.4061,0.0240,5.1730,0.1621,5.4836,0.2358,0.1137
202,731.761,5.5559,0.0247,0.8682,0.1267,1.1776,0.2393,0.1137
203,733.020,1.2598,0.0352,5.3549,0.1385,5.7355,0.2340,0.1137
204,738.859,5.8386,0.0248,0.9400,0.0944,1.2325,0.2334,0.1137
205,740.159,1.3003,0.0233,5.1723,0.2257,5.5829,0.2330,0.1137
206,745.863,5.7038,0.0680,0.9287,0.0589,1.1823,0.2347,0.1147
207,747.351,1.4880,0.0240,4.9876,0.2530,5.3881,0.2330,0.1137
208,752.839,5.4883,0.0386,0.9101,0.0582,1.2022,0.2342,0.1137
209,754.095,1.2554,0.0183,5.1114,0.1433,5.3986,0.2340,0.1126
210,759.705,5.6106,0.0548,0.7664,0.0852,1.1239,0.2371,0.1147
211,760.889,1.1831,0.0157,5.1809,0.1138,5.4178,0.2320,0.1126
212,766.436,5.5477,0.0508,0.8763,0.1071,1.3281,0.2343,0.1147
213,767.829,1.3928,0.0206,5.2062,0.1686,5.5934,0.2333,0.1137
214,773.536,5.7065,0.0351,0.9227,0.0929,1.2564,0.2369,0.1147
215,774.851,1.3157,0.0210,5.3708,0.1583,5.7713,0.2335,0.1126
216,780.726,5.8752,0.0413,0.7530,0.0664,1.0568,0.2355,0.1137
217,781.834,1.1080,0.0181,5.0364,0.1206,5.2950,0.2339,0.1147
218,787.222,5.3876,0.0336,0.8926,0.0808,1.2388,0.2343,0.1137
219,788.520,1.2979,0.0221,5.2580,0.1401,5.6038,0.2350,0.1137
220,794.185,5.6651,0.0220,0.9363,0.1063,1.2514,0.2318,0.1147
221,795.495,1.3098,0.0214,5.3028,0.2179,5.7329,0.2322,0.1147
222,801.322,5.8267,0.0604,0.9039,0.1281,1.2889,0.2329,0.1147
223,802.667,1.3459,0.0187,5.0758,0.2222,5.5865,0.2342,0.1147
224,808.385,5.7176,0.0291,0.8061,0.0631,1.0830,0.2355,0.1157
225,809.517,1.1318,0.0177,5.1548,0.1412,5.4606,0.2341,0.1147
226,815.060,5.5435,0.1474,0.8451,0.0674,1.2530,0.2350,0.1147
227,816.378,1.3174,0.0204,5.7049,0.5058,6.5154,0.2332,0.1137
228,823.098,6.7200,0.0452,0.4752,0.1256,0.8725,0.2365,0.1157
229,824.061,0.9630,0.0289,4.7761,0.2286,5.3352,0.2343,0.1157
230,829.536,5.4750,0.0441,0.8925,0.0964,1.2541,0.2332,0.1157
231,830.866,1.3307,0.0217,4.8261,0.1256,5.1051,0.2322,0.1147
232,836.194,5.3271,0.0443,0.8540,0.0998,1.1822,0.2348,0.1157
233,837.431,1.2378,0.0191,4.8942,0.1673,5.2565,0.2348,0.1147
234,842.753,5.3213,0.0206,1.0162,0.0830,1.3074,0.2335,0.1157
235,844.150,1.3974,0.0258,7.1315,0.1116,7.4734,0.2311,0.1157
236,851.839,7.6893,0.0424,0.6103,0.1353,1.0451,0.2329,0.1157
237,852.940,1.1011,0.0218,4.3441,0.1280,4.6823,0.2326,0.1157
238,857.710,4.7696,0.0254,0.8842,0.1081,1.2663,0.2346,0.1157
239,859.198,1.4882,0.0367,4.1649,0.1622,4.5538,0.2335,0.1147
240,863.888,4.6899,0.0478,0.8052,0.0819,1.1668,0.2311,0.1157
241,865.106,1.2175,0.0204,5.2601,0.2818,5.7257,0.2351,0.1167
242,870.945,5.8394,0.0524,0.5755,0.0584,1.0341,0.2318,0.1157
243,872.038,1.0931,0.0195,5.4167,0.0641,5.6071,0.2310,0.1157
244,877.694,5.6563,0.0207,0.8371,0.0583,1.2655,0.2363,0.1157
245,879.003,1.3089,0.0144,5.2103,0.1090,5.4369,0.2321,0.1167
246,884.490,5.4872,0.0229,0.9459,0.0694,1.1518,0.2327,0.1157
247,885.710,1.2191,0.0220,5.2208,0.1730,5.5871,0.2293,0.1157
248,891.397,5.6871,0.0252,0.8582,0.1274,1.2005,0.2302,0.1157
249,892.699,1.3019,0.0256,5.2661,0.1615,5.6918,0.2310,0.1167
250,898.657,5.9585,0.0484,0.7384,0.0775,1.0602,0.2317,0.1167
251,899.771,1.1134,0.0182,5.2355,0.0772,5.4340,0.2316,0.1167
252,905.243,5.4727,0.0161,1.0383,0.1060,1.3141,0.2335,0.1167
253,906.629,1.3857,0.0185,5.4089,0.1956,5.7674,0.2320,0.1178
254,912.981,6.3525,0.0394,0.0517,0.0656,0.3236,0.2292,0.1178
255,913.347,0.3652,0.0131,5.7399,0.3588,6.2896,0.2308,0.1178
256,919.876,6.5299,0.0345,0.5886,0.0581,0.8440,0.2293,0.1167
257,920.779,0.9022,0.0121,5.0465,0.1933,5.4157,0.2312,0.1198
258,926.335,5.5562,0.0750,0.8827,0.1256,1.2617,0.2334,0.1188
259,927.702,1.3672,0.0247,5.1638,0.2093,5.6336,0.2342,0.1188
260,933.477,5.7746,0.0411,0.8575,0.1040,1.2266,0.2338,0.1188
261,934.781,1.3046,0.0238,4.8770,0.1222,5.1730,0.2349,0.1188
262,940.054,5.2730,0.0276,0.8796,0.0846,1.1766,0.2335,0.1188
263,941.292,1.2380,0.0221,5.4085,0.1613,5.7629,0.2319,0.1188
264,947.156,5.8636,0.0258,0.9263,0.0713,1.2381,0.2307,0.1208
265,948.513,1.3573,0.0619,5.0326,0.2898,5.5917,0.2309,0.1198
266,954.243,5.7296,0.1292,0.7886,0.0675,1.1597,0.2327,0.1198
267,955.458,1.2150,0.0150,5.1583,0.1840,5.5489,0.2306,0.1188
268,961.213,5.7554,0.0461,0.7336,0.0657,1.1107,0.2340,0.1198
269,962.379,1.1657,0.0179,5.3300,0.1041,5.6141,0.2347,0.1198
270,968.116,5.7374,0.0543,0.8472,0.0600,1.1578,0.2340,0.1208
271,969.329,1.2126,0.0144,5.1343,0.1442,5.4186,0.2321,0.1208
272,974.854,5.5253,0.0296,0.9172,0.1369,1.2845,0.2352,0.1208
273,976.334,1.4796,0.0307,5.0378,0.1437,5.3765,0.2334,0.1208
274,981.839,5.5049,0.0378,0.8131,0.0749,1.0939,0.2318,0.1219
275,983.352,1.5128,0.0432,6.2455,0.0950,6.6363,0.2325,0.1198
276,990.062,6.7102,0.0605,0.8398,0.0488,1.0637,0.2343,0.1219
277,991.166,1.1043,0.0143,4.1990,0.1693,4.5133,0.2330,0.1208
278,995.842,4.6762,0.0459,0.6975,0.0531,0.9755,0.2340,0.1208
279,996.876,1.0337,0.0213,5.4618,0.1866,5.8460,0.2348,0.1219
280,1003.079,6.2029,0.0343,0.5483,0.0911,0.9029,0.2330,0.1208
281,1004.070,0.9909,0.0299,5.1146,0.1451,5.4349,0.2324,0.1219
282,1009.727,5.6577,0.0285,0.8978,0.0745,1.1227,0.2327,0.1208
283,1011.006,1.2784,0.0190,4.9619,0.1791,5.2977,0.2331,0.1219
284,1016.414,5.4081,0.0281,0.8283,0.0991,1.1514,0.2366,0.1219
285,1017.634,1.2197,0.0203,5.4362,0.2196,5.8467,0.2382,0.1219
286,1023.615,5.9819,0.0332,0.9060,0.0673,1.1378,0.2343,0.1229
287,1024.795,1.1799,0.0144,5.1888,0.1135,5.4252,0.2348,0.1229
288,1030.345,5.5492,0.1152,0.8563,0.0938,1.2835,0.2361,0.1239
289,1031.697,1.3522,0.0193,5.2727,0.1174,5.5477,0.2365,0.1239
290,1037.423,5.7263,0.0387,0.8963,0.2229,1.5055,0.2357,0.1239
291,1039.031,1.6083,0.0255,4.8460,0.2404,5.2738,0.2372,0.1239
292,1044.449,5.4179,0.0382,0.9473,0.0744,1.2012,0.2386,0.1239
293,1045.790,1.3408,0.0438,4.9782,0.1020,5.2495,0.2348,0.1239
294,1051.111,5.3206,0.0166,0.9792,0.1012,1.2380,0.2379,0.1249
295,1052.460,1.3495,0.0317,5.3155,0.1991,5.7357,0.2371,0.1249
296,1058.328,5.8681,0.0429,0.8567,0.1055,1.2429,0.2381,0.1260
297,1059.640,1.3115,0.0205,4.9398,0.1278,5.2237,0.2386,0.1249
298,1065.000,5.3598,0.0514,0.9364,0.1045,1.3158,0.2407,0.1260
299,1066.385,1.3853,0.0217,5.2547,0.1259,5.5321,0.2397,0.1260
300,1072.022,5.6367,0.0706,0.8609,0.1522,1.2286,0.2408,0.1260
301,1073.566,1.5441,0.0315,5.0011,0.2082,5.4030,0.2420,0.1270
302,1079.123,5.5576,0.0320,0.9627,0.1136,1.2796,0.2432,0.1270
303,1080.667,1.5432,0.0278,4.8102,0.0960,5.0596,0.2404,0.1270
304,1085.827,5.1606,0.0399,0.8714,0.0847,1.1838,0.2454,0.1270
305,1087.065,1.2378,0.0169,5.4244,0.1122,5.6916,0.2436,0.1280
306,1092.842,5.7770,0.0302,0.9456,0.0769,1.2246,0.2436,0.1280
307,1094.121,1.2788,0.0146,5.2434,0.1312,5.5322,0.2471,0.1290
308,1099.809,5.6885,0.0292,0.7820,0.0855,1.2821,0.2439,0.1290
309,1101.153,1.3437,0.0196,5.3660,0.2682,5.7921,0.2449,0.1290
310,1107.103,5.9498,0.0433,0.6984,0.0812,1.0872,0.2508,0.1290
311,1108.256,1.1538,0.0199,4.9578,0.1598,5.2917,0.2442,0.1300
312,1113.656,5.3999,0.0458,0.8680,0.1049,1.2241,0.2480,0.1300
313,1114.959,1.3030,0.0271,5.2879,0.1693,5.6334,0.2460,0.1290
314,1120.819,5.8598,0.0530,0.8697,0.0990,1.2368,0.2464,0.1311
315,1122.504,1.6844,0.0281,4.6033,0.1232,4.8946,0.2499,0.1290
316,1127.546,5.0427,0.0316,0.8892,0.1223,1.2589,0.2493,0.1300
317,1128.914,1.3674,0.0314,5.1304,0.1834,5.5355,0.2472,0.1300
318,1134.654,5.7407,0.0331,0.8946,0.0781,1.1374,0.2460,0.1300
319,1135.841,1.1868,0.0146,9.0313,0.1098,9.2994,0.2468,0.1311
320,1145.230,9.3884,0.0292,0.7804,0.0545,1.0340,0.2502,0.1290
321,1146.302,1.0722,0.0148,1.7650,0.2727,2.1750,0.2463,0.1311
322,1149.312,3.0105,0.0547,0.0594,0.0721,0.4027,0.2489,0.1300
323,1149.837,0.5243,0.0431,5.0653,0.2142,5.5438,0.2440,0.1300
324,1155.506,5.6695,0.0313,0.8427,0.0739,1.1988,0.2453,0.1280
325,1156.781,1.2745,0.0220,5.2255,0.1346,5.5383,0.2438,0.1300
326,1162.424,5.6437,0.0353,1.0618,0.1424,1.4056,0.2438,0.1311
327,1164.360,1.9352,0.0355,4.4529,0.1418,4.7951,0.2428,0.1311
328,1169.253,4.8938,0.0533,0.8620,0.1677,1.2738,0.2452,0.1300
329,1170.753,1.4994,0.0342,5.0167,0.1162,5.3346,0.2439,0.1290
330,1176.164,5.4113,0.0249,0.8993,0.0922,1.2092,0.2404,0.1300
331,1177.450,1.2858,0.0136,5.2387,0.0938,5.4705,0.2426,0.1290
332,1183.019,5.5695,0.0218,0.8745,0.0599,1.1366,0.2430,0.1311
333,1184.197,1.1775,0.0158,5.5653,0.1518,5.8574,0.2407,0.1311
334,1190.171,5.9738,0.0324,0.8752,0.0782,1.1258,0.2384,0.1300
335,1191.338,1.1677,0.0132,5.3967,0.2117,5.7814,0.2396,0.1290
