# start_unix_ms 1790232216095
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
125,881.257,7.0817,6.5273,0.0335,0.1411,6.8288,0.7440,0.1198
126,888.148,6.8909,6.5198,0.0333,0.1433,6.8246,0.7431,0.1198
127,895.196,7.0481,6.4670,0.0367,0.1369,6.7737,0.7436,0.1198
128,902.029,6.8330,6.4479,0.0614,0.0986,6.7383,0.7423,0.1198
129,908.837,6.8082,6.5555,0.0308,0.1760,6.8942,0.7415,0.1198
130,915.790,6.9528,6.5975,0.0633,0.1034,6.8993,0.7451,0.1198
131,922.780,6.9902,7.1103,0.0476,0.2584,7.5750,0.7444,0.1198
132,930.573,7.7925,5.7672,0.0608,0.4062,6.4792,0.7447,0.1198
133,937.195,6.6219,5.7709,0.0409,0.1486,6.1073,0.7440,0.1198
134,943.373,6.1788,6.4766,0.0364,0.1633,6.8153,0.7445,0.1198
135,950.275,6.9013,6.7600,0.0364,0.1730,7.1019,0.7435,0.1208
136,957.449,7.1749,6.4286,0.0375,0.4013,6.9989,0.7418,0.1208
137,964.568,7.1189,6.0508,0.0356,0.1768,6.3977,0.7434,0.1208
138,971.031,6.4624,6.6497,0.0353,0.1878,7.0033,0.7436,0.1198
139,978.093,7.0622,6.6392,0.0380,0.1766,6.9834,0.7433,0.1208
140,985.163,7.0699,6.2955,0.0349,0.1896,6.6356,0.7421,0.1208
141,991.861,6.6976,6.8134,0.0373,0.1894,7.1575,0.7420,0.1219
142,999.127,7.2665,6.3652,0.0696,0.1228,6.6925,0.7429,0.1208
143,1006.021,6.8939,6.4658,0.0373,0.2404,6.8804,0.7426,0.1219
144,1012.971,6.9496,6.5536,0.0665,0.1168,6.8712,0.7436,0.1219
145,1019.916,6.9460,6.4988,0.0710,0.1138,6.8334,0.7443,0.1219
146,1026.826,6.9091,6.8139,0.0599,0.2459,7.3346,0.7457,0.1219
147,1034.287,7.4616,5.9138,0.0421,0.1503,6.2681,0.7516,0.1219
148,1040.641,6.3540,6.4576,0.0469,0.1322,6.8058,0.7451,0.1219
149,1047.554,6.9131,6.4810,0.0366,0.1502,6.7951,0.7585,0.1219
150,1054.403,6.8484,6.5689,0.0275,0.1646,6.8951,0.7403,0.1219
151,1061.340,6.9369,6.4846,0.0203,0.1956,6.8094,0.7439,0.1219
152,1068.184,6.8443,6.5596,0.0294,0.1806,6.8976,0.7474,0.1219
153,1075.178,6.9943,6.6172,0.0251,0.1726,6.9355,0.7440,0.1219
154,1082.153,6.9749,6.8820,0.0487,0.1433,7.2240,0.7447,0.1219
155,1089.422,7.2685,6.5600,0.0243,0.2020,6.8896,0.7473,0.1229
156,1096.355,6.9338,6.4367,0.0223,0.2179,6.7751,0.7416,0.1219
157,1103.176,6.8204,6.6341,0.0400,0.1409,6.9156,0.7407,0.1219
158,1110.135,6.9594,6.4817,0.0217,0.2143,6.8279,0.7408,0.1229
159,1117.018,6.8826,6.7097,0.0292,0.2044,7.0380,0.7390,0.1219
160,1124.112,7.0943,6.5036,0.0284,0.1740,6.8074,0.7416,0.1219
161,1131.025,6.9134,6.4035,0.0430,0.6021,7.1853,0.7391,0.1229
162,1138.484,7.4582,5.9311,0.0323,0.8719,6.9582,0.7421,0.1219
163,1145.516,7.0326,5.8927,0.0304,0.1509,6.1909,0.7421,0.1229
164,1151.749,6.2330,6.5112,0.0508,0.1393,6.9182,0.7436,0.1219
165,1158.715,6.9656,7.4353,0.0414,0.3912,8.0092,0.7575,0.1219
166,1167.104,8.3896,5.0468,0.0306,0.6655,5.9184,0.7421,0.1229
167,1173.110,6.0059,5.9319,0.0315,0.2219,6.3006,0.7418,0.1229
168,1179.475,6.3645,6.5994,0.0324,0.1203,6.8790,0.7432,0.1229
169,1186.524,7.0488,6.4370,0.0241,0.2076,6.7705,0.7427,0.1229
170,1193.347,6.8231,6.6067,0.0324,0.2368,6.9955,0.7461,0.1219
171,1200.404,7.0570,6.6993,0.0328,0.1954,7.0434,0.7437,0.1229
172,1207.496,7.0921,12.4663,0.0614,0.1489,12.8900,0.7415,0.1229
173,1220.511,13.0155,6.9410,0.0349,0.1847,7.3191,0.7419,0.1229
174,1227.904,7.3931,6.6672,0.0424,0.1936,7.0324,0.7453,0.1229
175,1235.024,7.1192,6.5082,0.0331,0.1738,6.8494,0.7437,0.1229
176,1241.939,6.9149,6.5019,0.0304,0.2153,6.8866,0.7394,0.1219
177,1248.881,6.9426,6.4480,0.4686,0.0918,7.1233,0.7393,0.1229
178,1256.075,7.1938,6.2683,0.0228,0.1969,6.6081,0.7490,0.1239
179,1262.724,6.6489,6.5981,0.0265,0.6166,7.3434,0.7148,0.1229
180,1270.123,7.3992,6.3168,0.0418,0.3410,6.8269,0.7437,0.1229
181,1277.070,6.9468,6.2633,0.0389,0.1614,6.6181,0.7451,0.1229
182,1283.776,6.7057,6.6750,0.0391,0.1654,7.0223,0.7421,0.1229
183,1290.874,7.0987,6.8868,0.0291,0.2613,7.2967,0.7403,0.1229
184,1298.321,7.4465,5.7915,0.0523,0.0822,6.0677,0.7420,0.1229
185,1304.575,6.2538,6.3512,0.0247,0.2722,6.7746,0.7404,0.1229
186,1311.394,6.8194,6.4407,0.0277,0.1944,6.7733,0.7413,0.1229
187,1318.250,6.8556,6.7396,0.0300,0.1591,7.0386,0.7406,0.1229
188,1325.342,7.0928,6.3261,0.0308,0.1608,6.6322,0.7410,0.1229
189,1332.015,6.6725,6.7552,0.0430,0.3288,7.3076,0.7512,0.1239
190,1339.392,7.3772,6.3945,0.0324,0.1879,6.7413,0.7426,0.1229
191,1346.183,6.7910,6.2844,0.0532,0.1566,6.6589,0.7409,0.1229
192,1352.892,6.7093,6.8413,0.0317,0.0978,7.0921,0.7445,0.1239
193,1360.039,7.1466,6.5996,0.0238,0.2348,6.9696,0.7413,0.1229
194,1367.050,7.0105,6.3386,0.0348,0.1768,6.6737,0.7398,0.1229
195,1373.785,6.7358,6.9460,0.0332,0.3166,7.4202,0.7421,0.1229
196,1381.279,7.4939,6.2897,0.0368,0.1149,6.6082,0.7412,0.1229
197,1387.975,6.6960,6.2105,0.0717,0.1048,6.5459,0.7407,0.1239
198,1394.587,6.6121,6.7708,0.0311,0.2456,7.1710,0.7421,0.1239
199,1401.820,7.2322,6.7676,0.0278,0.1437,7.0518,0.7500,0.1229
200,1408.924,7.1046,6.3586,0.0329,0.1513,6.6603,0.7417,0.1239
201,1415.643,6.7189,6.9134,0.0312,0.0949,7.1737,0.7401,0.1239
202,1422.871,7.2277,6.6417,0.0297,0.0873,6.9064,0.7418,0.1239
203,1429.844,6.9732,6.4746,0.0317,0.1960,6.8142,0.7458,0.1239
204,1436.720,6.8764,6.0112,0.0295,0.2353,6.3801,0.7425,0.1239
205,1443.151,6.4305,6.7462,0.0336,0.1529,7.0717,0.7418,0.1239
206,1450.277,7.1266,6.9006,0.1197,0.3702,7.6459,0.7427,0.1239
207,1458.207,7.9293,5.4513,0.0330,0.2137,5.8100,0.7415,0.1239
208,1464.071,5.8641,6.7089,0.0573,0.1132,7.0220,0.7395,0.1249
209,1471.135,7.0640,6.2617,0.0369,0.2792,6.6800,0.7446,0.1249
210,1477.865,6.7303,6.8116,0.0241,0.2086,7.1485,0.7412,0.1239
211,1485.057,7.1923,6.6683,0.0223,0.1954,6.9889,0.7458,0.1239
212,1492.160,7.1031,6.5101,0.0240,0.1866,6.8126,0.7389,0.1239
213,1499.015,6.8541,9.2278,0.0471,0.3126,9.7456,0.7402,0.1249
214,1508.870,9.8552,4.5335,0.0434,0.4740,5.2772,0.7556,0.1239
215,1514.232,5.3619,6.2647,0.0702,0.1492,6.6806,0.7428,0.1249
216,1521.059,6.8276,5.5719,0.0419,0.2111,5.9799,0.7322,0.1249
217,1527.110,6.0508,6.3945,0.0253,0.1490,6.6741,0.7425,0.1239
218,1533.920,6.8097,6.2873,0.0448,0.1100,6.5811,0.7187,0.1239
219,1540.579,6.6595,6.5532,0.0419,0.1635,6.9450,0.7424,0.1249
220,1547.610,7.0309,6.3737,0.0322,0.2175,6.7481,0.7416,0.1239
221,1554.407,6.7972,6.5851,0.0256,0.1458,6.8821,0.7428,0.1239
222,1561.360,6.9526,6.6554,0.0339,0.1262,7.0598,0.7425,0.1249
223,1568.462,7.1018,6.5060,0.0297,0.1414,6.7982,0.7470,0.1260
224,1575.324,6.8625,6.7366,0.0349,0.3031,7.3298,0.7599,0.1249
225,1582.707,7.3831,6.2140,0.0469,0.2065,6.5988,0.7431,0.1249
226,1589.363,6.6555,6.4199,0.0247,0.2592,6.7946,0.7180,0.1260
227,1596.197,6.8343,6.6219,0.0305,0.1247,6.8938,0.7412,0.1249
228,1603.134,6.9367,6.4122,0.0421,0.1779,6.7462,0.7503,0.1260
229,1610.003,6.8692,6.5651,0.0389,0.2003,6.9232,0.7536,0.1249
230,1616.971,6.9677,6.9395,0.0298,0.3233,7.4014,0.7416,0.1249
231,1624.468,7.4974,6.1713,0.0350,0.0861,6.3970,0.7428,0.1260
232,1630.910,6.4415,8.9415,0.0452,0.2178,9.3391,0.7476,0.1249
233,1640.315,9.4052,4.4447,0.0584,0.0957,4.7226,0.7401,0.1270
234,1645.112,4.7968,6.4345,0.0341,0.2069,6.7985,0.7436,0.1249
235,1651.980,6.8685,6.5665,0.0301,0.2505,6.9704,0.7391,0.1260
236,1659.012,7.0321,6.2284,0.0258,0.3576,6.7210,0.7236,0.1260
237,1665.789,6.7767,6.1159,0.0289,0.1982,6.4832,0.7442,0.1260
238,1672.340,6.5506,6.5626,0.0240,0.1880,6.8869,0.7462,0.1260
239,1679.266,6.9266,6.4913,0.0307,0.1317,6.7906,0.7376,0.1260
240,1686.104,6.8382,7.1897,0.0855,0.3661,7.7724,0.7446,0.1270
241,1693.949,7.8448,5.8412,0.0608,0.1275,6.1397,0.7467,0.1270
242,1700.131,6.1814,6.9920,0.0257,0.2232,7.3491,0.7455,0.1260
243,1707.525,7.3944,6.2715,0.0268,0.1059,6.5043,0.7440,0.1270
244,1714.071,6.5463,6.6875,0.0539,0.1527,6.9878,0.7506,0.1260
245,1721.098,7.0265,6.5087,0.0228,0.2939,6.9107,0.7441,0.1270
246,1728.047,6.9492,6.8176,0.0229,0.2216,7.1551,0.7437,0.1260
247,1735.245,7.1982,6.1714,0.0378,0.3269,6.6545,0.7452,0.1270
248,1741.974,6.7286,6.3178,0.0297,0.1849,6.6507,0.7449,0.1260
249,1748.710,6.7361,6.6079,0.0230,0.2550,6.9974,0.7432,0.1260
250,1755.754,7.0439,7.6323,0.0378,0.1028,7.8953,0.7396,0.1270
251,1763.716,7.9623,7.8453,0.0403,0.2180,8.2453,0.7453,0.1270
252,1772.026,8.3097,5.1958,0.0662,0.1249,5.5077,0.7447,0.1270
253,1777.656,5.6303,5.6163,0.0308,0.2213,5.9774,0.7457,0.1280
254,1783.683,6.0272,6.4118,0.1456,0.0891,6.8054,0.7430,0.1280
255,1790.582,6.8992,6.3152,0.0305,0.2517,6.7570,0.7371,0.1280
256,1797.430,6.8477,6.6595,0.0274,0.2177,7.0214,0.7454,0.1290
257,1804.519,7.0885,6.5493,0.0338,0.2221,6.9226,0.7439,0.1290
258,1811.504,6.9851,7.9449,0.0918,0.2655,8.5085,0.7418,0.1290
259,1820.102,8.5984,4.7688,0.0481,0.1246,5.0772,0.7431,0.1300
260,1825.261,5.1593,6.7413,0.0434,0.1209,7.0521,0.7433,0.1300
261,1832.519,7.2578,6.2275,0.0465,0.1433,6.5845,0.7449,0.1290
262,1839.238,6.7188,6.3642,0.0431,0.1473,6.7092,0.7425,0.1300
263,1846.026,6.7875,6.4236,0.0316,0.1735,6.7632,0.7408,0.1300
264,1852.999,6.9736,6.5519,0.0421,0.1679,6.9056,0.7399,0.1300
265,1859.984,6.9845,6.4217,0.0343,0.1783,6.7640,0.7430,0.1300
266,1866.840,6.8559,6.5095,0.0344,0.1748,6.8535,0.7389,0.1300
267,1873.755,6.9150,6.8112,0.0380,0.1368,7.1172,0.7386,0.1311
268,1880.933,7.1781,6.9764,0.0494,0.2437,7.3972,0.7404,0.1311
269,1888.394,7.4616,6.1890,0.0334,0.0998,6.4754,0.7425,0.1300
270,1894.946,6.5512,6.7293,0.0367,0.1654,7.0529,0.7397,0.1300
271,1902.072,7.1267,6.4685,0.0300,0.2250,6.8583,0.7396,0.1311
272,1908.985,6.9129,6.3691,0.0252,0.2768,6.7662,0.7445,0.1311
273,1915.792,6.8072,6.2338,0.0405,0.1726,6.5917,0.7430,0.1300
274,1922.456,6.6634,6.7569,0.0285,0.1783,7.0836,0.7389,0.1321
275,1929.595,7.1395,7.1410,0.0288,0.1790,7.4595,0.7121,0.1311
276,1937.101,7.5054,5.6666,0.0230,0.1524,5.9890,0.7165,0.1311
277,1943.129,6.0285,6.6547,0.0548,0.2300,7.0788,0.7401,0.1311
278,1950.302,7.1724,6.9742,0.0669,0.1732,7.3587,0.7147,0.1311
279,1957.762,7.4609,6.2333,0.0312,0.1354,6.5506,0.7212,0.1321
280,1964.377,6.6145,6.4928,0.0236,0.2857,6.9147,0.7129,0.1321
281,1971.337,6.9606,6.5032,0.0290,0.0933,6.7933,0.7134,0.1331
282,1978.170,6.8322,6.5876,0.0290,0.2779,6.9889,0.7127,0.1331
283,1985.199,7.0296,6.7944,0.0328,0.2311,7.1869,0.7146,0.1331
284,1992.449,7.2499,6.4814,0.0598,0.2444,7.0233,0.7336,0.1331
285,1999.550,7.1008,6.3313,0.0596,0.3551,6.9047,0.7158,0.1331
286,2007.250,7.7004,5.4075,0.0383,0.2357,5.8459,0.7139,0.1331
287,2013.545,6.2948,6.0480,0.0447,0.1335,6.4545,0.7140,0.1331
288,2020.079,6.5340,6.6320,0.0592,0.1146,6.9473,0.7137,0.1341
289,2027.101,7.0221,6.4825,0.0451,0.1883,6.8651,0.7145,0.1352
290,2034.040,6.9382,6.4448,0.0772,0.1332,6.8120,0.7158,0.1352
291,2040.954,6.9140,6.4218,0.0454,0.1870,6.8808,0.7164,0.1352
292,2047.929,6.9752,6.0537,0.0929,0.6708,7.2079,0.7172,0.1352
293,2055.270,7.3410,5.5476,0.0411,0.1452,5.9911,0.2681,0.1352
294,2061.332,6.0628,6.4678,0.0321,0.1977,6.8035,0.7178,0.1352
295,2068.200,6.8677,6.5485,0.0310,0.2106,6.8992,0.7199,0.1362
296,2075.164,6.9636,6.6372,0.0277,0.1989,6.9654,0.7187,0.1362
297,2082.173,7.0096,6.7364,0.0481,0.1205,7.0224,0.7187,0.1362
298,2089.247,7.0732,6.5279,0.0287,0.1618,6.8662,0.7207,0.1362
299,2096.198,6.9517,6.1674,0.0246,0.1946,6.4938,0.7205,0.1372
300,2102.737,6.5388,14.2402,0.0486,0.2372,14.6794,0.7183,0.1362
301,2117.568,14.8309,8.1610,0.0542,1.9810,10.3656,0.7219,0.1382
302,2128.212,10.6442,4.4202,0.0693,0.3202,5.0131,0.7224,0.1372
303,2133.340,5.1278,7.5425,0.0604,0.3112,8.1152,0.7364,0.1382
304,2141.584,8.2438,8.1732,0.0621,3.8549,12.3047,0.7324,0.1382
305,2153.991,12.4073,5.6514,0.0655,0.3390,6.3133,0.7342,0.1393
306,2160.406,6.4146,10.9362,0.0537,0.5253,11.7007,0.7349,0.1393
307,2172.218,11.8125,7.6758,0.0482,0.2787,8.1779,0.7357,0.1403
308,2180.476,8.2582,6.2578,0.0632,0.4938,7.0027,0.7341,0.1403
309,2187.556,7.0794,8.3522,0.0591,0.2532,8.8656,0.7358,0.1403
310,2196.518,8.9626,3.2343,0.0638,0.1755,3.8834,0.7392,0.1413
311,2200.543,4.0244,9.1846,0.0543,2.1691,11.5992,0.7343,0.1403
312,2212.231,11.6877,1.4996,0.0456,0.2805,1.9885,0.7368,0.1423
313,2214.319,2.0881,6.1553,0.0495,0.1536,6.5430,0.7359,0.1413
314,2220.956,6.6370,6.8099,0.0444,0.1453,7.1538,0.7386,0.1413
315,2228.190,7.2342,7.0806,0.0497,0.1404,7.4350,0.7353,0.1413
316,2235.712,7.5220,6.1861,0.0482,0.2624,6.6781,0.7331,0.1413
317,2242.493,6.7808,6.7059,0.0491,0.1397,7.0765,0.7353,0.1413
318,2249.655,7.1623,6.0480,0.0528,0.1369,6.4048,0.7338,0.1413
319,2256.145,6.4902,6.5075,0.0692,0.2911,7.0296,0.7355,0.1413
320,2263.271,7.1257,5.8978,0.0255,0.1621,6.1976,0.7389,0.1413
321,2269.510,6.2397,7.3974,0.0407,0.3238,7.9029,0.7354,0.1423
322,2277.484,7.9739,6.4186,0.0432,0.2630,6.9166,0.7357,0.1413
323,2284.599,7.1143,6.1179,0.0581,0.1069,6.4271,0.7347,0.1423
324,2291.114,6.5157,6.6101,0.0438,0.1264,6.9255,0.7323,0.1413
325,2298.112,6.9972,6.2989,0.0445,0.1333,6.6215,0.7320,0.1423
326,2304.806,6.6948,6.1998,0.0325,0.1351,6.5220,0.7330,0.1413
327,2311.370,6.5632,6.5818,0.0434,0.1277,6.8894,0.7321,0.1413
328,2318.412,7.0425,6.4279,0.0335,0.1247,6.7035,0.7319,0.1413
329,2325.183,6.7713,6.7405,0.0399,0.2716,7.2183,0.7302,0.1413
330,2332.492,7.3084,6.4521,0.0301,0.2159,6.8508,0.7305,0.1413
331,2339.408,6.9160,6.5212,0.0472,0.2346,6.9408,0.7272,0.1413
332,2346.420,7.0122,6.2702,0.0274,0.1016,6.5518,0.7312,0.1413
