# start_unix_ms 1790231740891
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
57,213.944,5.6109,0.0645,0.9290,0.1701,1.4743,0.2580,0.1147
58,215.563,1.6191,0.0505,4.6023,0.2073,5.0960,0.7068,0.1147
59,220.857,5.2936,0.0780,0.6302,0.1582,1.2334,0.2604,0.1147
60,222.527,1.6708,0.0611,4.6642,0.2079,5.1957,0.2577,0.1147
61,227.877,5.3498,0.0583,0.9179,0.1998,1.4484,0.2584,0.1137
62,229.754,1.8764,0.0495,4.2470,0.1387,4.7457,0.2572,0.1137
63,234.632,4.8784,0.0459,0.8520,0.1225,1.3743,0.2614,0.1137
64,236.101,1.4696,0.1348,4.5028,0.1701,5.1524,0.2601,0.1147
65,241.412,5.3104,0.0539,0.9170,0.1457,1.3714,0.3553,0.1137
66,243.048,1.6362,0.0464,4.6131,0.2156,5.2050,0.2566,0.1147
67,248.410,5.3621,0.0379,0.9416,0.1493,1.3501,0.2569,0.1147
68,249.866,1.4559,0.0337,4.8686,0.1693,5.3327,0.2595,0.1147
69,256.053,6.1868,0.0663,0.0794,0.1676,0.6012,0.2571,0.1137
70,256.748,0.6948,0.0340,4.9587,0.1990,5.3636,0.2573,0.1147
71,262.621,5.8735,0.0731,0.1124,0.1009,0.5728,0.2550,0.1137
72,263.307,0.6857,0.0315,5.4182,0.1843,5.7744,0.2557,0.1147
73,269.189,5.8818,0.0434,1.0280,0.1901,1.5097,0.2556,0.1137
74,270.953,1.7639,0.0482,4.9348,0.1809,5.4182,0.2532,0.1137
75,276.591,5.6380,0.0804,0.7667,0.1062,1.2713,0.2545,0.1147
76,278.356,1.7659,0.0389,4.2636,0.4251,4.9806,0.2532,0.1147
77,283.699,5.3428,0.0951,0.0763,0.0959,0.5821,0.2561,0.1147
78,284.423,0.7242,0.0605,4.9579,0.2181,5.6379,0.2572,0.1147
79,290.170,5.7468,0.0392,1.0124,0.0891,1.3049,0.2564,0.1126
80,291.543,1.3732,0.0194,4.9366,0.1430,5.2282,0.2554,0.1147
81,296.858,5.3144,0.0279,1.1344,0.0870,1.3828,0.7033,0.1137
82,298.301,1.4433,0.0167,5.1129,0.1309,5.3695,0.7024,0.1147
83,303.745,5.4435,0.0197,1.1736,0.1733,1.4805,0.7035,0.1137
84,305.409,1.6648,0.0403,4.9878,0.1434,5.3205,0.6996,0.1137
85,310.834,5.4242,0.0287,1.0940,0.0844,1.3380,0.7001,0.1137
86,312.484,1.6505,0.0348,4.8255,0.1296,5.1633,0.2535,0.1147
87,317.823,5.3386,0.0423,0.8996,0.1053,1.2109,0.8942,0.1157
88,319.106,1.2835,0.0242,5.1325,0.1453,5.4566,0.2554,0.1157
89,324.762,5.6557,0.0408,0.9787,0.1116,1.2971,0.3535,0.1147
90,326.125,1.3627,0.0241,10.1854,0.2219,10.6298,0.2551,0.1137
91,336.979,10.8548,0.0653,0.8212,0.2081,1.5371,0.2555,0.1157
92,338.777,1.7974,0.0632,0.5989,0.1038,1.0543,0.2535,0.1137
93,339.914,1.1371,0.0224,5.0902,0.1819,5.5044,0.2556,0.1157
94,346.072,6.1579,0.0518,0.0841,0.1111,0.4557,0.2594,0.1147
95,346.618,0.5463,0.0229,5.5523,0.2173,5.9552,0.2562,0.1147
96,352.784,6.1661,0.0795,0.7771,0.0928,1.2585,0.2568,0.1137
97,354.146,1.3621,0.0327,4.8280,0.1215,5.1908,0.7005,0.1147
98,359.903,5.7563,0.0858,0.1656,0.0800,0.5238,0.2587,0.1147
99,360.847,0.9443,0.0347,5.0396,0.1884,5.4431,0.2518,0.1147
100,366.407,5.5603,0.0353,1.0919,0.1652,1.5024,0.2531,0.1137
101,368.523,2.1155,0.0457,4.2864,0.1593,4.6703,0.2555,0.1147
102,373.347,4.8246,0.0471,1.0631,0.1718,1.4697,0.7057,0.1147
103,375.509,2.1614,0.0452,4.2712,0.1253,4.6253,0.2552,0.1147
104,380.238,4.7290,0.0294,0.9732,0.1100,1.2540,0.7013,0.1147
105,381.921,1.6829,0.0531,4.7413,0.2488,5.2779,0.2562,0.1085
106,387.459,5.5381,0.0658,0.8440,0.2971,1.5072,0.8268,0.1106
107,389.166,1.7071,0.0644,4.2294,0.2240,4.8642,0.2331,0.1085
108,394.128,4.9619,0.0390,0.9792,0.1644,1.3540,0.2362,0.1085
109,395.641,1.5135,0.0385,4.9125,0.1346,5.3520,0.2336,0.1085
110,401.087,5.4452,0.0317,1.0219,0.1524,1.4103,0.2415,0.1085
111,402.751,1.6646,0.0535,4.6603,0.2150,5.1623,0.2337,0.1096
112,408.037,5.2855,0.0528,0.8651,0.1379,1.2584,0.6514,0.1085
113,409.390,1.3532,0.0332,5.0999,0.2111,5.6080,0.2328,0.1085
114,415.144,5.7537,0.0596,0.9014,0.1797,1.4327,0.2351,0.1085
115,416.792,1.6487,0.0388,4.6216,0.2142,5.0900,0.6460,0.1085
116,422.027,5.2349,0.0568,0.8325,0.1185,1.2613,0.2414,0.1085
117,423.440,1.4133,0.0363,4.9465,0.1820,5.3533,0.2331,0.1085
118,429.076,5.6355,0.0712,0.5884,0.0970,1.0260,0.2328,0.1085
119,430.321,1.2453,0.0315,5.0246,0.1860,5.3974,0.6468,0.1106
120,435.841,5.5196,0.0446,0.9430,0.1171,1.3507,0.2334,0.1096
121,437.348,1.5076,0.0377,4.7283,0.1951,5.1508,0.2333,0.1096
122,442.830,5.4818,0.0666,0.6375,0.2504,1.2306,0.2406,0.1096
123,444.266,1.4359,0.0373,4.9762,0.1822,5.3680,0.2339,0.1096
124,449.990,5.7243,0.0568,0.5281,0.1267,1.0745,0.2352,0.1096
125,451.270,1.2793,0.0323,4.7745,0.2830,5.2583,0.2335,0.1085
126,456.975,5.7053,0.1010,0.0846,0.1331,0.6038,0.2378,0.1096
127,458.260,1.2851,0.0536,4.6103,0.2103,5.1273,0.2331,0.1096
128,463.515,5.2551,0.0578,0.9479,0.1642,1.4636,0.2415,0.1085
129,465.490,1.9748,0.0414,4.5374,0.1264,4.8885,0.2335,0.1085
130,470.465,4.9753,0.0271,1.0214,0.1108,1.2938,0.2352,0.1096
131,472.329,1.8634,0.0381,4.5498,0.1632,4.9260,0.2336,0.1085
132,477.412,5.0835,0.0421,0.8389,0.1992,1.3249,0.8291,0.1106
133,478.825,1.4132,0.0290,4.9705,0.1713,5.3888,0.2301,0.1106
134,484.466,5.6404,0.0428,0.7493,0.1112,1.1325,0.5123,0.1096
135,485.704,1.2381,0.0272,5.0766,0.1737,5.4671,0.2326,0.1106
136,491.305,5.6008,0.0460,0.9178,0.1468,1.3109,0.5264,0.1106
137,492.748,1.4428,0.0351,5.0375,0.1550,5.3896,0.2310,0.1106
138,498.260,5.5120,0.0486,0.9131,0.0810,1.2884,0.2344,0.1096
139,499.618,1.3582,0.0282,5.1679,0.1533,5.5113,0.2319,0.1106
140,505.397,5.7791,0.0450,0.7133,0.0714,1.0271,0.2337,0.1106
141,506.494,1.0974,0.0261,5.1159,0.1413,5.4097,0.6447,0.1106
142,511.986,5.4920,0.0226,1.0165,0.1367,1.3999,0.5206,0.1096
143,513.466,1.4803,0.0250,5.0976,0.2395,5.5174,0.2333,0.1106
144,519.140,5.6739,0.0562,0.7657,0.0942,1.1610,0.6481,0.1106
145,520.401,1.2608,0.0252,5.1304,0.1865,5.6204,0.6447,0.1126
146,526.149,5.7480,0.0577,0.5289,0.1201,1.1609,0.5163,0.1106
147,527.479,1.3295,0.0327,5.0148,0.1628,5.3826,0.2324,0.1116
148,532.959,5.4805,0.0310,1.0371,0.1543,1.3886,0.2336,0.1116
149,534.501,1.5423,0.0370,4.9171,0.1718,5.3190,0.2323,0.1106
150,540.581,6.0797,0.0557,0.0518,0.0732,0.3487,0.6441,0.1106
151,540.988,0.4071,0.0181,5.4004,0.1355,5.7608,0.2319,0.1126
152,546.852,5.8638,0.0327,0.7765,0.1027,1.2772,0.2324,0.1096
153,548.204,1.3524,0.0303,5.0470,0.1946,5.4694,0.2337,0.1116
154,553.903,5.6981,0.0806,0.7149,0.1278,1.1728,0.5223,0.1116
155,555.794,1.8914,0.0404,4.4743,0.1775,4.8590,0.2317,0.1116
156,560.749,4.9553,0.0325,0.8526,0.1157,1.3300,0.2349,0.1126
157,562.495,1.7453,0.0396,4.6527,0.1984,5.0826,0.2313,0.1106
158,567.681,5.1865,0.0386,0.9189,0.0995,1.2662,0.2341,0.1126
159,569.044,1.3629,0.0304,5.0821,0.1857,5.5448,0.2301,0.1116
160,574.814,5.7698,0.1053,0.7483,0.1265,1.1904,0.2334,0.1116
161,576.079,1.2657,0.0337,4.9365,0.2996,5.5102,0.6413,0.1116
162,581.865,5.7859,0.0847,0.5277,0.0983,0.9706,0.5228,0.1106
163,582.927,1.0616,0.0286,5.1998,0.2566,5.6438,0.2305,0.1126
164,588.668,5.7408,0.0852,0.8815,0.0757,1.2080,0.2346,0.1116
165,589.939,1.2714,0.0365,5.0883,0.2288,5.5372,0.2324,0.1126
166,595.656,5.7168,0.1123,0.6036,0.1128,1.1723,0.6204,0.1116
167,596.997,1.3405,0.0322,4.9751,0.2083,5.4479,0.2311,0.1116
168,602.625,5.6282,0.0563,0.7925,0.1542,1.2807,0.2322,0.1116
169,604.021,1.3967,0.0768,4.7736,0.1967,5.3171,0.2298,0.1116
170,609.546,5.5250,0.0803,0.4921,0.1194,1.0343,0.2374,0.1116
171,610.736,1.1895,0.0309,4.9765,0.2275,5.4668,0.2316,0.1126
172,616.426,5.6901,0.0739,0.6833,0.1176,1.1597,0.2292,0.1126
173,617.669,1.2429,0.0392,8.2236,0.1376,8.6064,0.2302,0.1116
174,626.533,8.8637,0.0515,0.6079,0.0867,0.9749,0.2351,0.1116
175,627.580,1.0474,0.0223,2.1442,0.2482,2.6480,0.6479,0.1137
176,631.122,3.5424,0.0577,0.0658,0.0848,0.4930,0.2303,0.1116
177,631.775,0.6525,0.0280,4.9621,0.3067,5.4832,0.2294,0.1126
178,637.627,5.8524,0.0415,0.6587,0.1008,0.9660,0.2331,0.1116
179,638.841,1.2137,0.0378,4.7365,0.2243,5.1956,0.2340,0.1126
180,644.175,5.3339,0.0553,0.8127,0.1308,1.2976,0.2331,0.1116
181,645.884,1.7088,0.0490,4.7345,0.1564,5.1363,0.2300,0.1116
182,651.242,5.3582,0.1908,0.5119,0.1317,1.1976,0.2396,0.1116
183,652.683,1.4412,0.0408,4.7320,0.2616,5.2222,0.2311,0.1126
184,658.049,5.3659,0.0591,0.8302,0.2504,1.4421,0.2307,0.1116
185,659.950,1.9008,0.0422,4.4263,0.2334,4.9233,0.2304,0.1116
186,665.116,5.1659,0.0607,0.8050,0.1464,1.2871,0.2335,0.1116
187,666.497,1.3818,0.0350,5.0590,0.2474,5.5884,0.2317,0.1126
188,672.218,5.7203,0.0468,0.8979,0.1318,1.2980,0.2367,0.1116
189,673.643,1.4248,0.0394,4.8171,0.1892,5.2464,0.2311,0.1116
190,679.033,5.3900,0.0655,0.7946,0.1116,1.2034,0.2362,0.1126
191,680.323,1.2909,0.0587,4.8336,0.1745,5.3836,0.2338,0.1116
192,685.845,5.5217,0.0662,0.8591,0.1079,1.4153,0.2350,0.1116
193,687.367,1.5218,0.0766,4.7984,0.1692,5.2563,0.2322,0.1126
194,692.811,5.4440,0.0468,0.8445,0.2353,1.3818,0.3227,0.1126
195,694.484,1.6727,0.0720,4.5657,0.2137,5.1372,0.2341,0.1116
196,699.902,5.4181,0.0674,0.6839,0.1147,1.1125,0.2345,0.1126
197,701.134,1.2324,0.0283,5.0565,0.2031,5.4907,0.2334,0.1116
198,706.817,5.6828,0.0599,0.8454,0.1297,1.3309,0.2346,0.1116
199,708.453,1.6362,0.0553,4.5681,0.2239,5.0918,0.6479,0.1126
200,713.767,5.3140,0.0584,0.5295,0.1160,1.1607,0.2384,0.1126
201,715.245,1.4778,0.0604,5.0814,0.2294,5.7606,0.2313,0.1137
202,721.723,6.4776,0.0814,0.0823,0.0986,0.5643,0.2304,0.1126
203,722.404,0.6814,0.0488,4.5687,0.2222,5.1378,0.2349,0.1126
204,727.774,5.3698,0.0648,0.8706,0.2663,1.4738,0.2348,0.1106
205,729.495,1.7209,0.0668,4.8628,0.3419,5.6290,0.2304,0.1126
206,735.610,6.1153,0.0815,0.0751,0.1302,0.5576,0.2442,0.1126
207,736.486,0.8763,0.0464,4.4470,0.2367,4.9958,0.2349,0.1126
208,741.681,5.1950,0.0732,0.6695,0.1571,1.2632,0.2304,0.1106
209,743.291,1.6099,0.0588,4.7280,0.2122,5.2538,0.2345,0.1126
210,748.766,5.4748,0.0691,0.7803,0.1905,1.3530,0.2355,0.1126
211,750.646,1.8804,0.0665,4.0517,0.1893,4.7205,0.2327,0.1126
212,755.547,4.9001,0.0980,0.7459,0.1649,1.4144,0.2346,0.1126
213,757.723,2.1764,0.1149,4.1044,0.1935,4.6919,0.2335,0.1147
214,762.550,4.8268,0.0580,0.9126,0.1481,1.3304,0.2322,0.1137
215,763.994,1.4441,0.0282,4.6258,0.1583,5.0119,0.2322,0.1126
216,769.117,5.1232,0.0388,0.9984,0.1055,1.3238,0.2338,0.1137
217,770.667,1.5502,0.0454,4.6899,0.1878,5.1749,0.6462,0.1137
218,776.002,5.3350,0.0876,0.5613,0.1009,1.2336,0.6492,0.1137
219,777.333,1.3311,0.0326,5.1009,0.1564,5.5253,0.2325,0.1137
220,783.061,5.7280,0.0313,0.8813,0.1821,1.2821,0.2306,0.1137
221,784.415,1.3536,0.0226,4.8722,0.1668,5.2456,0.2309,0.1137
222,789.756,5.3414,0.0338,1.0946,0.1876,1.5967,0.2322,0.1126
223,791.471,1.7151,0.0317,4.7660,0.2153,5.1733,0.2311,0.1137
224,796.776,5.3042,0.0378,0.8646,0.1210,1.2000,0.2428,0.1137
225,798.112,1.3362,0.0397,5.1770,0.2393,5.6871,0.2315,0.1126
226,804.124,6.0118,0.1775,0.2130,0.0760,0.7347,0.2332,0.1137
227,805.346,1.2219,0.0849,4.7345,0.2382,5.3169,0.2309,0.1147
228,810.841,5.4959,0.0351,0.9425,0.1182,1.3072,0.2315,0.1126
229,812.273,1.4313,0.0517,4.7915,0.1434,5.1706,0.2310,0.1137
230,817.532,5.2591,0.0323,1.0043,0.0999,1.2806,0.5308,0.1147
231,818.887,1.3556,0.0208,5.2202,0.1748,5.5546,0.2337,0.1147
232,824.892,6.0046,0.1416,0.4862,0.1055,0.9190,0.6442,0.1137
233,825.903,1.0105,0.0311,5.0971,0.1307,5.4128,0.6422,0.1147
234,831.400,5.4980,0.0232,1.0979,0.1111,1.3635,0.2324,0.1157
235,832.889,1.4884,0.0246,4.9006,0.1020,5.1367,0.6428,0.1137
236,838.095,5.2057,0.0153,1.0932,0.0893,1.3182,0.6456,0.1137
237,839.580,1.4852,0.0443,5.2414,0.1147,5.5501,0.6413,0.1147
238,845.210,5.6303,0.0251,1.0551,0.1110,1.3331,0.8220,0.1157
239,846.629,1.4193,0.0306,5.1364,0.1083,5.3930,0.6419,0.1137
240,852.089,5.4598,0.0189,1.1079,0.0627,1.2898,0.6431,0.1147
241,853.432,1.3427,0.0148,5.4072,0.1196,5.6464,0.6417,0.1147
242,859.147,5.7154,0.0214,1.0729,0.0603,1.2531,0.6460,0.1147
243,860.448,1.3009,0.0131,5.3165,0.1729,5.6325,0.6406,0.1147
244,866.292,5.8441,0.0528,0.7568,0.0692,1.0798,0.6467,0.1157
245,867.433,1.1403,0.0208,5.2511,0.2106,5.6269,0.6438,0.1147
246,873.165,5.7323,0.0489,0.7622,0.1172,1.2715,0.2301,0.1167
247,874.507,1.3417,0.0286,5.0537,0.1930,5.4548,0.6412,0.1167
248,880.125,5.6179,0.0517,0.8111,0.0712,1.1129,0.5061,0.1157
249,881.307,1.1826,0.0177,5.2441,0.2580,5.6753,0.2294,0.1157
250,887.085,5.7776,0.0415,0.8152,0.1610,1.3050,0.2301,0.1178
251,888.459,1.3740,0.0238,4.9726,0.1134,5.2670,0.6410,0.1157
252,893.802,5.3429,0.0262,1.1172,0.0984,1.3675,0.2331,0.1157
253,895.337,1.5354,0.0270,5.0244,0.2293,5.4234,0.6421,0.1167
254,900.865,5.5279,0.0404,0.9801,0.1056,1.3007,0.8188,0.1188
255,902.229,1.3638,0.0222,5.1618,0.2225,5.5616,0.6408,0.1167
256,907.905,5.6763,0.0345,0.9754,0.0918,1.2401,0.5146,0.1178
257,909.248,1.3433,0.0270,5.1314,0.1328,5.4464,0.2290,0.1178
258,914.801,5.5523,0.0262,1.0457,0.1028,1.3191,0.6424,0.1178
259,916.202,1.4017,0.0221,6.4248,0.1190,6.6986,0.6412,0.1178
260,923.169,6.9670,0.0685,0.5441,0.0828,0.9373,0.6428,0.1178
261,924.170,1.0011,0.0229,4.1291,0.1273,4.4017,0.6409,0.1178
262,928.799,4.6285,0.0304,0.8933,0.1080,1.1802,0.2287,0.1188
263,930.070,1.2711,0.0155,4.9890,0.1908,5.3070,0.2282,0.1178
264,935.472,5.4022,0.0385,0.9521,0.1652,1.3966,0.2301,0.1188
265,937.092,1.6199,0.0385,4.9412,0.1646,5.4026,0.6392,0.1188
266,942.614,5.5222,0.0473,0.9386,0.0863,1.3054,0.8198,0.1198
267,944.238,1.6235,0.0328,4.7024,0.1347,5.0057,0.2302,0.1198
268,949.365,5.1269,0.0290,0.9375,0.0752,1.2244,0.5247,0.1198
269,950.655,1.2900,0.0222,5.2227,0.1917,5.6224,0.2295,0.1188
270,956.378,5.7230,0.0391,0.9360,0.0948,1.2681,0.6437,0.1188
271,957.715,1.3374,0.0220,5.0693,0.1811,5.4233,0.6403,0.1198
272,963.297,5.5814,0.0350,0.8888,0.0767,1.1565,0.2409,0.1198
273,964.729,1.4324,0.0303,5.1303,0.1641,5.4893,0.6403,0.1198
274,970.384,5.6555,0.0342,0.9004,0.0736,1.1597,0.2312,0.1198
275,971.615,1.2304,0.0176,5.1438,0.1582,5.4406,0.2302,0.1188
276,977.258,5.6431,0.0450,0.9145,0.1385,1.2769,0.8231,0.1208
277,978.682,1.4240,0.0235,4.9920,0.1688,5.3196,0.6429,0.1198
278,984.092,5.4097,0.0366,0.9894,0.1333,1.3742,0.2334,0.1198
279,985.546,1.4544,0.0292,5.2046,0.1583,5.5457,0.6225,0.1198
280,991.193,5.6473,0.0330,0.9722,0.0846,1.3407,0.8280,0.1219
281,992.610,1.4169,0.0250,4.8798,0.1130,5.1539,0.6429,0.1208
282,997.852,5.2421,0.0336,1.1275,0.1744,1.4800,0.2305,0.1219
283,999.468,1.6153,0.0489,4.9611,0.1420,5.5347,0.2332,0.1208
284,1005.351,5.8836,0.0445,0.6723,0.0833,0.9989,0.8236,0.1219
285,1006.415,1.0634,0.0206,5.0701,0.2642,5.4798,0.2300,0.1219
286,1012.258,5.8431,0.0341,0.5772,0.1845,1.0497,0.2332,0.1219
287,1013.443,1.1854,0.0283,4.9564,0.1090,5.2254,0.6437,0.1219
288,1018.734,5.2909,0.0236,1.0985,0.0904,1.3400,0.2354,0.1229
289,1020.148,1.4143,0.0232,5.1993,0.2463,5.6593,0.2319,0.1229
290,1025.889,5.7409,0.0854,0.9106,0.0805,1.2320,0.8219,0.1239
291,1027.185,1.2955,0.0190,5.2637,0.1260,5.5580,0.6446,0.1229
292,1032.898,5.7130,0.0686,0.9478,0.0906,1.2796,0.2395,0.1229
293,1034.249,1.3511,0.0204,5.4266,0.3133,6.1188,0.6437,0.1229
294,1040.520,6.2714,0.1041,0.7541,0.1128,1.2968,0.8274,0.1249
295,1041.934,1.4138,0.0582,4.6383,0.2303,5.1475,0.6488,0.1239
296,1047.210,5.2756,0.0497,0.7694,0.1046,1.3087,0.2373,0.1239
297,1048.688,1.4779,0.0398,4.3185,0.1532,4.7470,0.2366,0.1249
298,1053.527,4.8393,0.0264,1.0058,0.0694,1.2250,0.6183,0.1249
299,1054.810,1.2836,0.0184,5.2720,0.1208,5.5269,0.2369,0.1249
300,1060.590,5.7796,0.0342,0.8840,0.0968,1.1672,0.8259,0.1260
301,1062.069,1.4786,0.0672,4.8569,0.1276,5.3797,0.6487,0.1260
302,1067.592,5.5230,0.0506,0.9030,0.1362,1.3677,0.2434,0.1260
303,1069.512,1.9206,0.1250,4.2153,0.1496,4.8621,0.2412,0.1260
304,1074.458,4.9454,0.0281,1.0361,0.0736,1.2566,0.2398,0.1260
305,1075.816,1.3582,0.0206,5.2611,0.1047,5.5371,0.2405,0.1270
306,1081.436,5.6200,0.0243,1.1302,0.0944,1.3723,0.8307,0.1280
307,1083.482,2.0466,0.0622,4.3232,0.1610,4.7619,0.6532,0.1270
308,1088.392,4.9097,0.0374,0.8946,0.0618,1.1813,0.6539,0.1280
309,1089.611,1.2191,0.0112,5.4331,0.2125,5.7900,0.2456,0.1280
310,1095.550,5.9388,0.0489,0.8776,0.1075,1.2413,0.2462,0.1290
311,1096.927,1.3766,0.0371,4.7893,0.1576,5.1561,0.6561,0.1290
312,1102.159,5.2320,0.0273,1.0419,0.0605,1.2445,0.5183,0.1290
313,1103.452,1.2930,0.0156,7.3009,0.0936,7.5170,0.2422,0.1280
314,1111.030,7.5786,0.0186,1.0586,0.0463,1.2153,0.8364,0.1300
315,1112.272,1.2421,0.0097,3.4156,0.2894,3.8457,0.6567,0.1290
316,1116.327,4.0548,0.0585,0.7013,0.0869,1.0733,0.5072,0.1290
317,1117.518,1.1906,0.0324,6.8958,0.0933,7.1492,0.2439,0.1290
318,1124.772,7.2545,0.0281,1.0244,0.0542,1.2187,0.2464,0.1290
319,1126.091,1.3185,0.0151,3.4727,0.1660,3.7777,0.6565,0.1300
320,1129.973,3.8825,0.0784,0.8478,0.1601,1.3670,0.5178,0.1280
321,1131.458,1.4844,0.0394,5.0714,0.2195,5.5884,0.2426,0.1290
322,1139.688,8.2301,0.0510,0.0643,0.0661,0.3215,0.2456,0.1290
323,1140.081,0.3935,0.0185,3.7104,0.1247,3.9838,0.2420,0.1290
324,1144.365,4.2842,0.0571,0.7262,0.0732,1.0440,0.2414,0.1270
325,1145.479,1.1141,0.0178,4.9697,0.2058,5.3428,0.2398,0.1290
326,1151.075,5.5952,0.0738,0.4692,0.0942,0.8022,0.2405,0.1290
327,1151.951,0.8759,0.0243,22.9485,0.1438,23.2843,0.2405,0.1290
328,1175.345,23.3948,0.0351,0.0848,0.0709,0.3764,0.2393,0.1280
329,1175.788,0.4430,0.0651,12.6885,0.1156,13.0181,0.2398,0.1280
330,1188.910,13.1212,0.0295,0.0280,0.0458,0.2276,0.2409,0.1270
331,1189.174,0.2641,0.0128,16.8024,0.1667,17.1186,0.2405,0.1280
332,1206.407,17.2335,0.0282,0.8359,0.1055,1.1393,0.2401,0.1280
333,1207.800,1.3925,0.0772,4.9240,0.1428,5.4075,0.2380,0.1300
334,1213.291,5.4909,0.0261,0.9775,0.1203,1.2544,0.2390,0.1290
335,1214.656,1.3655,0.0402,4.9029,0.1284,5.3696,0.2425,0.1290
