# start_unix_ms 1790232845497
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
35,257.110,6.8561,6.5215,0.0375,0.0977,6.8330,0.7624,0.1188
36,264.006,6.8966,6.3637,0.0355,0.1682,6.6907,0.7733,0.1188
37,270.757,6.7509,6.4726,0.0301,0.1868,6.8132,0.7524,0.1198
38,277.690,6.9329,6.4703,0.0285,0.1866,6.8142,0.7535,0.1188
39,284.630,6.9395,6.4877,0.0278,0.2178,6.8499,0.7509,0.1188
40,291.539,6.9096,6.6444,0.0283,0.1860,6.9813,0.7500,0.1188
41,298.593,7.0534,6.4542,0.0272,0.2014,6.8031,0.7581,0.1188
42,305.451,6.8582,6.7530,0.0334,0.0969,7.0134,0.7603,0.1188
43,312.545,7.0940,7.6761,0.0561,0.6738,8.5920,0.7479,0.1198
44,321.207,8.6616,4.9517,0.0334,0.2373,5.3403,0.7486,0.1198
45,326.599,5.3929,6.5538,0.0709,0.1027,6.8673,0.7503,0.1188
46,333.524,6.9244,6.6414,0.0760,0.3367,7.2236,0.7518,0.1188
47,340.841,7.3173,6.0726,0.0334,0.1620,6.3978,0.7500,0.1188
48,347.286,6.4453,6.5920,0.0703,0.0961,6.8921,0.7463,0.1198
49,354.225,6.9383,6.4555,0.0450,0.1718,6.7869,0.7471,0.1188
50,361.111,6.8865,6.6051,0.0273,0.1842,6.9266,0.7218,0.1188
51,368.090,6.9783,6.5011,0.0345,0.0969,6.9614,0.7508,0.1188
52,375.119,7.0295,6.4774,0.0286,0.2605,6.8814,0.7230,0.1188
53,382.163,7.0444,6.4357,0.0260,0.2455,6.8302,0.7496,0.1188
54,389.045,6.8818,6.3957,0.0318,0.1589,6.6946,0.7478,0.1198
55,395.867,6.8218,6.4814,0.0514,0.2268,6.8731,0.7504,0.1188
56,402.786,6.9190,6.7858,0.0277,0.3057,7.2308,0.7472,0.1198
57,410.072,7.2862,6.5418,0.0274,0.2925,6.9795,0.7484,0.1188
58,417.108,7.0353,6.2002,0.0626,0.1470,6.5529,0.7465,0.1188
59,423.782,6.6744,6.8766,0.0404,0.2290,7.2851,0.7501,0.1188
60,431.124,7.3416,6.7436,0.0289,0.2477,7.1398,0.7483,0.1188
61,438.317,7.1935,5.8961,0.0289,0.2104,6.2434,0.7453,0.1188
62,444.621,6.3036,6.4015,0.0284,0.1456,6.7012,0.7601,0.1188
63,451.375,6.7544,6.6934,0.0287,0.1808,7.0243,0.7475,0.1198
64,458.449,7.0737,6.4914,0.0226,0.1848,6.8142,0.7472,0.1198
65,465.314,6.8653,6.5821,0.0302,0.2136,6.9622,0.7456,0.1188
66,472.329,7.0151,6.4048,0.0255,0.1854,6.7178,0.7483,0.1188
67,479.096,6.7669,6.6435,0.0321,0.2362,7.0501,0.7445,0.1198
68,486.195,7.0985,6.5376,0.0273,0.1833,6.8603,0.7480,0.1188
69,493.132,6.9376,6.4451,0.0303,0.3105,6.8968,0.7471,0.1198
70,500.090,6.9581,6.3349,0.0401,0.2071,6.7159,0.7465,0.1188
71,506.870,6.7793,6.4319,0.0310,0.1829,6.7684,0.7431,0.1188
72,513.687,6.8173,6.5533,0.0278,0.1844,6.8720,0.7481,0.1198
73,520.627,6.9401,6.8695,0.0763,0.0834,7.1620,0.7459,0.1188
74,527.850,7.2226,6.5153,0.0331,0.0817,6.7526,0.7466,0.1188
75,534.649,6.7998,6.5900,0.0257,0.2947,7.0344,0.7453,0.1188
76,541.739,7.0895,6.3211,0.0340,0.2304,6.6955,0.7428,0.1198
77,548.532,6.7934,6.6403,0.0415,0.1990,7.0239,0.7432,0.1188
78,555.613,7.0812,6.4746,0.0285,0.1927,6.8176,0.7451,0.1198
79,562.481,6.8676,6.5783,0.0259,0.1943,6.9036,0.7469,0.1188
80,569.431,6.9501,6.3912,0.0237,0.1913,6.7298,0.7434,0.1188
81,576.208,6.7764,6.6320,0.0558,0.1385,6.9598,0.7455,0.1198
82,583.219,7.0116,6.6882,0.0276,0.1686,7.0860,0.7444,0.1198
83,590.398,7.1789,6.4224,0.0285,0.1522,6.7263,0.7484,0.1188
84,597.267,6.8685,6.4339,0.0418,0.1585,6.7809,0.7432,0.1188
85,604.126,6.8592,6.5938,0.0360,0.5921,7.3507,0.7421,0.1198
86,611.603,7.4767,5.8937,0.0315,0.1714,6.2309,0.7439,0.1198
87,617.886,6.2838,7.4898,0.0894,0.3376,8.1232,0.7512,0.1198
88,626.152,8.2653,5.4141,0.0338,0.1549,5.7337,0.7517,0.1198
89,631.979,5.8273,6.5462,0.0312,0.0964,6.8128,0.7447,0.1188
90,638.848,6.8687,6.5725,0.0299,0.1525,6.8709,0.7456,0.1188
91,645.809,6.9618,6.9111,0.0392,0.1800,7.2451,0.7462,0.1198
92,653.137,7.3279,6.5629,0.0390,0.1525,6.8541,0.7428,0.1198
93,660.055,6.9181,6.2906,0.0351,0.2013,6.6255,0.7420,0.1198
94,666.734,6.6790,6.4960,0.0261,0.2278,6.8580,0.7483,0.1198
95,673.640,6.9060,6.5837,0.0323,0.3594,7.0722,0.7469,0.1198
96,680.776,7.1353,6.2385,0.0306,0.2220,6.5908,0.7475,0.1198
97,687.465,6.6896,6.4880,0.0286,0.1866,6.8111,0.7450,0.1198
98,694.329,6.8633,6.6002,0.0333,0.1844,6.9356,0.7436,0.1198
99,701.327,6.9989,6.4260,0.0299,0.1967,6.7691,0.7446,0.1198
100,708.153,6.8254,6.5941,0.0289,0.1916,6.9191,0.7418,0.1198
101,715.127,6.9744,6.5531,0.0293,0.1932,6.8949,0.7439,0.1188
102,722.083,6.9560,6.5674,0.0232,0.1971,6.8946,0.7431,0.1188
103,729.098,7.0143,6.5548,0.0455,0.1786,6.8802,0.7465,0.1198
104,736.034,6.9361,6.4931,0.0238,0.2099,6.8188,0.7456,0.1198
105,742.916,6.8822,6.6071,0.0288,0.1864,6.9397,0.7542,0.1198
106,749.961,7.0455,7.2823,0.0586,0.0907,7.5619,0.7560,0.1208
107,757.579,7.6174,6.2894,0.1744,0.3013,6.9754,0.7432,0.1198
108,764.729,7.1505,5.7341,0.0386,0.1754,6.0638,0.7458,0.1208
109,770.859,6.1292,6.3527,0.0268,0.2023,6.6799,0.7435,0.1188
110,777.605,6.7468,6.7349,0.0518,0.0887,7.0514,0.7433,0.1198
111,784.721,7.1161,6.4577,0.0555,0.1076,6.8051,0.7548,0.1198
112,791.579,6.8579,6.6912,0.0313,0.1040,6.9547,0.7463,0.1198
113,798.591,7.0119,7.0087,0.0710,0.5497,7.7897,0.7441,0.1198
114,806.453,7.8621,5.5677,0.0302,0.1778,5.9006,0.7439,0.1208
115,812.407,5.9536,6.5611,0.0331,0.1956,6.9103,0.7177,0.1198
116,819.375,6.9681,6.6588,0.0329,0.1759,6.9779,0.7445,0.1198
117,826.405,7.0305,6.5030,0.0298,0.1782,6.8511,0.7447,0.1198
118,833.324,6.9188,6.5903,0.0293,0.1898,6.9373,0.7420,0.1198
119,840.318,6.9938,6.5020,0.0470,0.2499,6.9242,0.7446,0.1198
120,847.308,6.9902,6.3947,0.0247,0.1903,6.7152,0.7405,0.1208
121,854.073,6.7643,6.7021,0.0352,0.1690,7.0434,0.7475,0.1208
122,861.169,7.0962,6.5558,0.0257,0.1757,6.8767,0.7451,0.1198
123,868.135,6.9659,6.4307,0.0296,0.2348,6.8415,0.7439,0.1208
124,875.027,6.8926,6.5913,0.0337,0.1982,6.9366,0.7411,0.1198
125,882.018,6.9904,6.5493,0.0370,0.1141,6.8283,0.7412,0.1198
126,888.914,6.8964,6.5673,0.0369,0.1917,6.9342,0.7468,0.1198
127,895.927,7.0132,6.4160,0.0400,0.1057,6.6987,0.7440,0.1198
128,902.697,6.7693,6.4184,0.0349,0.1695,6.7501,0.7440,0.1198
129,909.535,6.8383,6.9833,0.0441,0.1286,7.3124,0.7433,0.1198
130,916.934,7.3993,6.0964,0.0340,0.2152,6.4702,0.7438,0.1198
131,923.460,6.5260,6.5144,0.0245,0.2038,6.8538,0.7439,0.1198
132,930.357,6.8971,6.5019,0.0281,0.1877,6.8319,0.7434,0.1198
133,937.238,6.8805,6.8108,0.0327,0.1596,7.1234,0.7452,0.1208
134,944.413,7.1753,6.7435,0.0394,0.0954,7.0317,0.7441,0.1208
135,951.513,7.0999,6.3495,0.0254,0.1795,6.6630,0.7404,0.1208
136,958.292,6.7794,6.5394,0.0292,0.1933,6.8767,0.7422,0.1208
137,965.221,6.9288,7.0651,0.2000,0.3134,7.8873,0.7425,0.1219
138,973.171,7.9494,5.4664,0.0337,0.2754,5.9067,0.7417,0.1208
139,979.132,5.9610,6.7283,0.0395,0.0929,7.0190,0.7413,0.1208
140,986.228,7.0963,6.3654,0.0266,0.1795,6.6863,0.7435,0.1219
141,992.967,6.7389,6.7997,0.0358,0.1122,7.0778,0.7416,0.1208
142,1000.344,7.3769,6.0781,0.0420,0.1400,6.4027,0.7569,0.1208
143,1006.823,6.4793,6.5164,0.0345,0.2741,6.9481,0.7431,0.1219
144,1013.833,7.0101,6.4845,0.0247,0.1532,6.7767,0.7447,0.1219
145,1020.667,6.8342,6.7974,0.0326,0.1452,7.0908,0.7430,0.1219
146,1027.947,7.2798,6.6528,0.0468,0.1041,6.9895,0.7441,0.1219
147,1035.025,7.0776,6.3956,0.0399,0.1063,6.6824,0.7441,0.1219
148,1041.777,6.7528,6.4381,0.0425,0.1084,6.7325,0.7158,0.1219
149,1048.583,6.8054,6.8025,0.0397,0.1071,7.0825,0.7449,0.1229
150,1055.774,7.1910,6.2309,0.0400,0.2313,6.6508,0.7423,0.1219
151,1062.507,6.7330,6.7195,0.0377,0.1521,7.0566,0.7424,0.1229
152,1069.641,7.1338,6.2147,0.0430,0.2232,6.6265,0.7423,0.1219
153,1076.336,6.6957,6.7517,0.0313,0.2689,7.1811,0.7409,0.1229
154,1083.581,7.2445,6.4192,0.0317,0.1588,6.7255,0.7430,0.1229
155,1090.360,6.7788,6.3480,0.0267,0.1861,6.6805,0.7416,0.1219
156,1097.104,6.7444,6.7480,0.0405,0.1129,7.0572,0.7404,0.1229
157,1104.238,7.1344,6.3850,0.0331,0.1812,6.7183,0.7401,0.1229
158,1111.013,6.7749,6.5517,0.0293,0.1813,6.9440,0.7624,0.1229
159,1118.009,6.9952,6.5652,0.0275,0.2190,6.9236,0.7397,0.1229
160,1125.008,6.9994,6.5824,0.0263,0.1931,6.9142,0.7425,0.1229
161,1131.975,6.9672,6.4093,0.0836,0.1011,6.7252,0.7414,0.1229
162,1138.801,6.8257,6.5871,0.0394,0.1534,6.9113,0.7401,0.1229
163,1145.771,6.9698,6.3942,0.0316,0.2811,6.8227,0.7464,0.1219
164,1152.648,6.8770,6.4635,0.0323,0.8970,7.5193,0.7413,0.1219
165,1160.264,7.6167,5.9316,0.0334,0.1590,6.2456,0.7423,0.1239
166,1166.626,6.3612,6.4240,0.0358,0.2099,6.8784,0.7407,0.1239
167,1173.576,6.9506,6.7505,0.0362,0.1483,7.0843,0.7418,0.1229
168,1180.720,7.1434,6.2579,0.0271,0.2595,6.6547,0.7164,0.1229
169,1187.482,6.7619,6.3967,0.0287,0.1778,6.7263,0.7411,0.1229
170,1194.270,6.7880,6.7709,0.0325,0.3005,7.2264,0.7433,0.1239
171,1201.558,7.2889,6.1612,0.0315,0.1832,6.5027,0.7403,0.1229
172,1208.124,6.5653,6.5740,0.0283,0.1878,6.9283,0.7446,0.1229
173,1215.103,6.9797,6.4469,0.0249,0.1955,6.7817,0.7399,0.1229
174,1221.942,6.8390,6.7733,0.1626,0.3427,7.4392,0.7411,0.1239
175,1229.486,7.5433,6.1069,0.0333,0.1546,6.4170,0.7471,0.1229
176,1235.957,6.4718,6.6635,0.0266,0.3034,7.1092,0.7401,0.1239
177,1243.116,7.1585,6.4869,1.0359,0.1266,7.7945,0.7402,0.1239
178,1250.970,7.8538,5.5150,0.0229,0.1876,5.8511,0.7515,0.1249
179,1256.911,5.9413,6.3398,0.0236,0.3597,6.8261,0.7488,0.1229
180,1263.822,6.9111,6.4704,0.0348,0.1657,6.7965,0.7418,0.1229
181,1270.680,6.8577,6.4841,0.0284,0.1674,6.8005,0.7397,0.1229
182,1277.597,6.9173,6.4563,0.0264,0.2123,6.8148,0.7515,0.1239
183,1284.461,6.8638,6.5037,0.0522,0.1782,6.8435,0.7413,0.1229
184,1291.364,6.9030,6.7084,0.0275,0.1855,7.0429,0.7396,0.1239
185,1298.529,7.1648,6.5424,0.0846,0.1129,6.9525,0.7403,0.1229
186,1305.581,7.0523,6.5792,0.0363,0.1607,6.9533,0.7419,0.1239
187,1312.598,7.0167,6.5811,0.0271,0.2165,6.9453,0.7404,0.1229
188,1319.615,7.0172,6.4789,0.0270,0.2348,6.8445,0.7403,0.1229
189,1326.504,6.8886,6.2189,0.0248,0.2508,6.5981,0.7480,0.1229
190,1333.149,6.6458,6.7522,0.0576,0.0954,7.0233,0.7424,0.1239
191,1340.225,7.0757,6.6837,0.0332,0.2515,7.0791,0.7409,0.1229
192,1347.402,7.1770,6.3196,0.0334,0.2173,6.6908,0.7503,0.1229
193,1354.150,6.7476,6.6762,0.0322,0.5147,7.3500,0.7412,0.1229
194,1361.643,7.4931,5.8879,0.0373,0.1447,6.2269,0.7423,0.1239
195,1367.974,6.3307,6.3565,0.0272,0.2207,6.7126,0.7408,0.1229
196,1374.744,6.7703,6.6162,0.0304,0.1771,6.9356,0.7423,0.1229
197,1381.733,6.9895,7.0030,0.0460,0.0986,7.3019,0.7456,0.1239
198,1389.088,7.3544,6.7236,0.0826,0.2083,7.2006,0.7467,0.1239
199,1396.364,7.2764,5.9424,0.0234,0.1880,6.2699,0.7412,0.1239
200,1402.729,6.3653,6.4152,0.0412,0.1536,6.7438,0.7396,0.1239
201,1409.548,6.8182,6.4300,0.0331,0.1885,6.7777,0.7478,0.1239
202,1416.380,6.8324,6.7462,0.0400,0.1160,7.0438,0.7431,0.1249
203,1423.505,7.1255,6.7589,0.0384,0.1186,7.0606,0.7423,0.1239
204,1430.642,7.1361,6.5579,0.0389,0.2029,6.9313,0.7483,0.1239
205,1437.636,6.9939,6.4716,0.0273,0.2004,6.8123,0.7435,0.1229
206,1444.496,6.8604,6.5679,0.0292,0.1264,6.8434,0.7429,0.1239
207,1451.431,6.9353,6.6342,0.0263,0.2158,6.9859,0.7404,0.1239
208,1458.522,7.0912,6.4298,0.0252,0.1979,6.7755,0.7412,0.1249
209,1465.343,6.8210,6.7136,0.0279,0.0958,6.9524,0.7434,0.1239
210,1472.360,7.0161,6.3771,0.0275,0.3130,6.8231,0.7408,0.1239
211,1479.234,6.8747,6.3321,0.0370,0.2189,6.7031,0.7423,0.1249
212,1485.984,6.7500,6.6422,0.0278,0.2488,7.0253,0.7401,0.1249
213,1493.069,7.0849,6.4347,0.0320,0.1473,6.7471,0.7416,0.1239
214,1499.876,6.8073,6.6633,0.0400,0.1851,7.0429,0.7410,0.1239
215,1506.996,7.1196,6.5105,0.0347,0.1563,6.8284,0.7475,0.1249
216,1513.916,6.9202,12.9491,0.0454,0.4947,14.0973,0.7469,0.1249
217,1528.122,14.2054,5.9545,0.0360,0.1647,6.3168,0.7510,0.1249
218,1534.498,6.3767,6.6880,0.0332,0.1941,7.0336,0.7396,0.1249
219,1541.580,7.0819,6.4251,0.0335,0.2009,6.7731,0.7418,0.1249
220,1548.418,6.8379,6.6063,0.0267,0.2183,6.9534,0.7412,0.1260
221,1555.481,7.0625,6.4444,0.0277,0.2113,6.7822,0.7492,0.1249
222,1562.380,6.8991,6.2960,0.0231,0.2216,6.6365,0.7468,0.1260
223,1569.100,6.7205,6.5193,0.0236,0.2114,6.8518,0.7429,0.1260
224,1576.000,6.9002,6.9272,0.0636,0.0966,7.2090,0.7415,0.1260
225,1583.271,7.2704,6.5338,0.0261,0.1843,6.8679,0.7426,0.1260
226,1590.186,6.9150,6.5634,0.0255,0.2482,6.9450,0.7458,0.1249
227,1597.179,6.9932,7.1352,0.0432,0.2608,7.5753,0.7542,0.1260
228,1604.826,7.6468,5.7369,0.1284,0.1279,6.2648,0.7505,0.1249
229,1611.189,6.3630,6.3855,0.1099,0.3275,6.9962,0.7514,0.1249
230,1618.444,7.2548,5.8882,0.0423,0.1516,6.2114,0.7431,0.1260
231,1624.715,6.2710,6.6023,0.0338,0.2312,6.9968,0.7574,0.1260
232,1631.770,7.0558,6.5484,0.0506,0.2139,7.0175,0.7476,0.1260
233,1638.870,7.0996,6.7088,0.0385,0.1393,7.0486,0.7430,0.1249
234,1645.987,7.1172,6.3678,0.0355,0.0926,6.6160,0.7384,0.1260
235,1652.739,6.7515,6.6822,0.0375,0.1377,6.9766,0.7440,0.1260
236,1659.775,7.0360,6.5117,0.0462,0.1096,6.8365,0.7462,0.1260
237,1666.672,6.8969,6.4778,0.0311,0.1719,6.8463,0.7483,0.1270
238,1673.634,6.9628,6.4786,0.0302,0.1731,6.8087,0.7456,0.1260
239,1680.492,6.8581,6.2647,0.0270,0.1875,6.6030,0.7452,0.1260
240,1687.138,6.6457,6.6597,0.0266,0.2138,7.0098,0.7455,0.1270
241,1694.280,7.1422,6.4771,0.0262,0.1654,6.7768,0.7457,0.1260
242,1701.176,6.8956,6.3888,0.0316,0.1943,6.7184,0.7445,0.1270
243,1707.967,6.7907,6.6983,0.0295,0.1850,7.0229,0.7470,0.1260
244,1715.048,7.0814,6.5662,0.0369,0.1172,6.8883,0.7490,0.1270
245,1722.003,6.9552,6.4692,0.0286,0.2457,6.8380,0.7448,0.1270
246,1728.957,6.9538,6.4844,0.0331,0.0921,6.7993,0.7447,0.1270
247,1735.806,6.8484,6.5920,0.0254,0.2020,6.9145,0.7443,0.1270
248,1742.816,7.0106,7.0200,0.0535,0.5448,7.7671,0.7433,0.1270
249,1750.684,7.8681,5.8810,0.0421,0.1041,6.2199,0.7472,0.1270
250,1756.980,6.2958,6.7523,0.0451,0.1242,7.0477,0.7461,0.1280
251,1764.104,7.1245,6.4559,0.0816,0.7809,7.4710,0.7419,0.1280
252,1771.828,7.7239,5.6185,0.0627,0.1319,6.0087,0.2735,0.1280
253,1777.915,6.0866,6.5034,0.0483,1.1794,7.9022,0.3883,0.1280
254,1785.901,7.9859,5.7554,0.0603,0.8235,6.8413,0.7144,0.1280
255,1792.884,6.9830,5.2787,0.0969,0.1372,5.7054,0.7243,0.1290
256,1798.672,5.7883,6.5125,0.0604,0.1347,6.8936,0.7186,0.1290
257,1805.664,6.9919,6.3135,0.0729,0.1327,6.7084,0.7190,0.1290
258,1812.467,6.8030,6.5967,0.1361,0.7097,7.6203,0.7170,0.1290
259,1820.288,7.8210,7.6562,0.0482,0.1278,7.9901,0.2995,0.1300
260,1828.365,8.0771,4.3914,0.0792,0.1687,4.9066,0.7129,0.1300
261,1833.386,5.0204,21.7413,0.0444,0.1217,22.0601,0.7158,0.1311
262,1855.521,22.1350,13.0053,0.0427,0.1704,13.3466,0.7105,0.1311
263,1868.937,13.4162,19.5927,0.0413,0.2117,19.9847,0.7135,0.1300
264,1889.000,20.0635,6.4233,0.0726,0.1126,6.7568,0.7410,0.1300
265,1895.857,6.8565,6.2741,0.0407,0.1905,6.6362,0.7375,0.1300
266,1902.574,6.7174,6.5949,0.0464,0.1437,6.9365,0.7404,0.1300
267,1909.597,7.0226,6.5463,0.0400,0.1274,6.8648,0.7380,0.1300
268,1916.536,6.9397,6.6219,0.0447,0.1143,6.9324,0.7394,0.1311
269,1923.547,7.0107,6.2820,0.0433,0.1603,6.6377,0.7514,0.1311
270,1930.279,6.7319,6.7488,0.0411,0.1093,7.0755,0.7403,0.1311
271,1937.434,7.1554,6.4638,0.0390,0.1753,6.8745,0.7525,0.1311
272,1944.387,6.9521,6.5134,0.0473,0.2358,6.9908,0.7151,0.1311
273,1951.536,7.1493,6.2920,0.0375,0.1907,6.6528,0.7401,0.1311
274,1958.266,6.7298,6.4086,0.0289,0.2057,6.7554,0.7143,0.1311
275,1965.080,6.8139,6.5979,0.0333,0.2202,6.9702,0.7142,0.1321
276,1972.110,7.0302,6.2965,0.0283,0.1797,6.6098,0.7200,0.1321
277,1978.870,6.7597,6.9264,0.0390,0.1067,7.2414,0.7133,0.1321
278,1986.181,7.3113,6.1803,0.0268,0.1972,6.5150,0.7121,0.1321
279,1992.762,6.5811,6.5809,0.0321,0.1640,6.8947,0.7218,0.1321
280,1999.703,6.9410,6.6377,0.0304,0.1761,6.9547,0.7134,0.1331
281,2006.889,7.1864,6.2828,0.0346,0.1739,6.6797,0.7128,0.1331
282,2013.641,6.7512,6.5357,0.0391,0.1225,6.8643,0.7105,0.1331
283,2020.567,6.9265,6.6868,0.0233,0.1995,7.0790,0.7139,0.1331
284,2027.713,7.1461,6.6635,0.0323,0.2150,7.0327,0.7153,0.1331
285,2034.803,7.0900,6.3844,0.0280,0.0856,6.6462,0.7157,0.1341
286,2041.504,6.7004,6.5971,0.0295,0.1711,6.9127,0.7127,0.1331
287,2048.482,6.9785,6.5512,0.0275,0.1447,6.8380,0.7195,0.1341
288,2055.370,6.8880,7.0935,0.0332,0.2088,7.4935,0.7137,0.1341
289,2062.920,7.5501,6.1284,0.0371,0.1744,6.4661,0.7169,0.1352
290,2069.452,6.5316,6.3516,0.0280,0.2529,6.7317,0.7177,0.1352
291,2076.247,6.7951,6.4399,0.0283,0.1575,6.7474,0.7377,0.1352
292,2083.052,6.8056,6.4012,0.0259,0.2323,6.7938,0.7170,0.1362
293,2089.900,6.8479,6.8691,0.0343,0.1668,7.1775,0.7128,0.1362
294,2097.132,7.2322,6.5039,0.0236,0.2079,6.8283,0.7204,0.1362
295,2104.007,6.8747,6.5383,0.0374,0.1417,6.8695,0.7182,0.1362
296,2110.978,6.9713,7.1512,0.0466,0.1239,7.4823,0.7192,0.1362
297,2118.613,7.6346,6.0310,0.0354,0.1909,6.3812,0.7296,0.1372
298,2125.122,6.5094,6.0598,0.0300,0.1990,6.3972,0.7214,0.1372
299,2131.571,6.4482,6.4848,0.0266,0.1930,6.8167,0.7212,0.1382
300,2138.440,6.8692,6.7157,0.0339,0.2006,7.0581,0.7300,0.1382
301,2145.549,7.1095,6.5324,0.0284,0.2201,6.8800,0.7217,0.1382
302,2152.480,6.9308,6.4882,0.0257,0.2559,6.8677,0.7260,0.1382
303,2159.398,6.9176,6.8634,0.0644,0.0925,7.2065,0.7292,0.1382
304,2166.658,7.2606,6.3659,0.0337,0.2148,6.7566,0.7235,0.1393
305,2173.470,6.8121,6.6294,0.0303,0.1938,7.0226,0.7253,0.1393
306,2180.548,7.0775,6.8655,0.0344,0.0997,7.1535,0.7395,0.1393
307,2187.763,7.2153,6.2943,0.0304,0.1459,6.5966,0.7372,0.1403
308,2194.424,6.6604,6.3514,0.0427,0.1731,6.6888,0.7314,0.1403
309,2201.169,6.7456,6.8395,0.1036,0.1133,7.2779,0.7356,0.1403
310,2208.524,7.3545,6.5162,0.0424,0.1220,6.8549,0.7337,0.1413
311,2215.454,6.9302,6.0116,0.0294,0.1930,6.3675,0.7342,0.1423
312,2221.872,6.4179,6.4795,0.0244,0.2297,6.8460,0.7411,0.1423
313,2228.771,6.8994,6.5442,0.0569,0.0942,6.8671,0.7329,0.1413
314,2235.687,6.9160,6.5895,0.0264,0.2179,6.9500,0.3959,0.1423
315,2242.706,7.0186,6.6105,0.0242,0.2212,6.9773,0.3953,0.1413
316,2249.736,7.0300,6.6019,0.0455,0.1502,6.9166,0.7355,0.1423
317,2256.706,6.9702,7.0939,0.0464,0.1462,7.4302,0.7372,0.1413
318,2264.221,7.5153,6.0392,0.1103,0.1530,6.4801,0.7424,0.1413
319,2270.803,6.5815,6.3963,0.0318,0.1626,6.7397,0.7356,0.1413
320,2277.631,6.8283,6.3080,0.0320,0.2413,6.7216,0.7341,0.1423
321,2284.419,6.7877,6.9826,0.0321,0.1713,7.3061,0.7338,0.1413
322,2291.807,7.3886,6.3771,0.0646,0.2563,7.1325,0.7372,0.1413
323,2299.086,7.2785,6.2553,0.0427,0.1067,6.6122,0.7340,0.1413
324,2305.965,6.8788,5.8796,0.0350,0.2324,6.2918,0.7324,0.1423
325,2312.327,6.3627,6.4685,0.0350,0.1300,6.7858,0.7296,0.1413
326,2319.225,6.8973,6.5985,0.0252,0.2162,6.9537,0.7321,0.1423
327,2326.227,7.0022,6.4709,0.0305,0.1800,6.8635,0.7314,0.1423
328,2333.142,6.9152,6.4751,0.0305,0.1687,6.7809,0.7305,0.1413
329,2340.008,6.8657,6.5942,0.0240,0.1923,6.9163,0.7269,0.1423
330,2346.984,6.9762,6.5936,0.0284,0.1649,6.8981,0.7272,0.1423
331,2353.959,6.9745,6.6486,0.0655,0.1011,6.9434,0.7276,0.1413
332,2360.953,6.9947,6.6319,0.0337,0.1202,6.9783,0.7324,0.1413
