# start_unix_ms 1790233024974
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
35,147.398,5.4823,0.0247,1.2235,0.0833,1.4635,0.9550,0.1198
36,148.932,1.5345,0.0238,4.9457,0.1279,5.2488,0.7516,0.1188
37,154.277,5.3448,0.0247,1.3121,0.0567,1.5019,0.9542,0.1198
38,155.827,1.5501,0.0144,5.0427,0.0732,5.2516,0.7500,0.1178
39,161.119,5.2924,0.0174,1.3114,0.0985,1.5227,0.9535,0.1198
40,162.686,1.5669,0.0188,5.2028,0.1018,5.4459,0.7485,0.1178
41,168.182,5.4955,0.0197,1.2704,0.0638,1.4622,0.9483,0.1198
42,169.687,1.5055,0.0167,4.9070,0.0802,5.1107,0.7509,0.1188
43,174.845,5.1578,0.0593,1.2725,0.1269,1.5616,0.5723,0.1198
44,176.463,1.6174,0.0203,5.3587,0.1973,5.7325,0.2740,0.1178
45,182.308,5.8451,0.0824,0.9792,0.1375,1.4248,0.9497,0.1208
46,183.820,1.5121,0.0268,4.8343,0.1076,5.1320,0.7490,0.1198
47,189.018,5.1977,0.0227,1.2890,0.0498,1.4587,0.5706,0.1188
48,190.510,1.4925,0.0112,5.0714,0.1286,5.3514,0.2713,0.1198
49,195.994,5.4843,0.0594,1.0980,0.1189,1.4479,0.5973,0.1188
50,197.528,1.5337,0.0471,4.8630,0.1108,5.1964,0.2764,0.1188
51,202.784,5.2561,0.0210,1.2768,0.0984,1.5004,0.9598,0.1198
52,204.331,1.5468,0.0184,4.9734,0.2082,5.3105,0.7471,0.1188
53,209.694,5.3630,0.0265,1.1422,0.0680,1.3717,0.9512,0.1198
54,211.118,1.4239,0.0174,5.1295,0.1482,5.3854,0.7461,0.1198
55,216.549,5.4308,0.0186,1.2489,0.0642,1.4268,0.9471,0.1198
56,218.019,1.4709,0.0132,5.4471,0.1458,5.8051,0.7467,0.1198
57,223.924,5.9049,0.0403,0.9790,0.1106,1.3700,0.9489,0.1198
58,225.359,1.4348,0.0229,4.8718,0.1570,5.1879,0.7448,0.1198
59,230.603,5.2443,0.0329,1.1993,0.0635,1.4359,0.3813,0.1188
60,232.102,1.4990,0.0273,5.0607,0.1426,5.4347,0.2719,0.1188
61,237.596,5.4936,0.0242,1.2133,0.0470,1.4011,0.9490,0.1208
62,239.029,1.4328,0.0123,5.0822,0.0989,5.3083,0.7480,0.1198
63,244.405,5.3757,0.0218,1.2493,0.1630,1.5683,0.3822,0.1188
64,246.046,1.6415,0.0225,6.3765,0.2926,6.8411,0.2757,0.1188
65,253.052,7.0059,0.0451,0.8026,0.0792,1.1079,0.9468,0.1198
66,254.244,1.1915,0.0226,3.9008,0.0959,4.1903,0.7442,0.1198
67,258.509,4.2651,0.0260,1.1965,0.1338,1.4788,0.3797,0.1188
68,260.047,1.5382,0.0206,4.8667,0.1500,5.1607,0.2733,0.1198
69,265.284,5.2367,0.0268,1.1662,0.0935,1.4255,0.3823,0.1198
70,266.764,1.4810,0.0199,5.0400,0.0727,5.2321,0.2754,0.1198
71,272.065,5.3001,0.0195,1.2877,0.0590,1.4613,0.9459,0.1208
72,273.592,1.5278,0.0147,5.1790,0.0900,5.4313,0.7488,0.1198
73,279.078,5.4859,0.0209,1.2762,0.0544,1.4455,0.9480,0.1198
74,280.561,1.4827,0.0142,5.1311,0.0662,5.2988,0.7468,0.1198
75,285.894,5.3333,0.0141,1.3883,0.1285,1.6833,0.9446,0.1198
76,287.654,1.7593,0.0236,5.1194,0.1274,5.4531,0.7442,0.1198
77,293.210,5.5566,0.0295,1.2412,0.0660,1.4563,0.9522,0.1208
78,294.705,1.4951,0.0130,5.0534,0.0861,5.2638,0.7420,0.1188
79,300.017,5.3114,0.0217,1.2786,0.0617,1.4695,0.9527,0.1208
80,301.531,1.5147,0.0156,5.2419,0.2202,5.6114,0.7434,0.1188
81,307.236,5.7044,0.0295,1.0578,0.0796,1.3142,0.9472,0.1208
82,308.614,1.3782,0.0209,4.9035,0.1411,5.1950,0.7443,0.1198
83,313.864,5.2500,0.0235,1.1995,0.1521,1.5580,0.9488,0.1208
84,315.726,1.8617,0.0254,4.7767,0.1029,5.0773,0.7433,0.1198
85,320.892,5.1658,0.0290,1.2736,0.1909,1.6618,0.9476,0.1198
86,322.624,1.7327,0.0231,5.0672,0.1068,5.3469,0.2701,0.1198
87,328.028,5.4033,0.0229,1.1957,0.0755,1.4096,0.9533,0.1208
88,329.488,1.4606,0.0189,4.8307,0.1848,5.1690,0.7415,0.1198
89,334.714,5.2263,0.0241,1.2426,0.1584,1.5595,0.3795,0.1198
90,336.374,1.6598,0.0266,5.0541,0.2103,5.4501,0.2720,0.1188
91,342.296,5.9221,0.0868,0.5718,0.0691,0.9401,0.9443,0.1198
92,343.296,0.9993,0.0178,5.1962,0.2616,5.6288,0.7104,0.1198
93,349.366,6.0702,0.0620,0.0858,0.1039,0.5037,0.2688,0.1198
94,350.453,1.0869,0.0549,4.7676,0.1133,5.1698,0.2721,0.1106
95,355.715,5.2626,0.0273,1.0530,0.0999,1.3228,0.2370,0.1075
96,357.519,1.8035,0.0298,4.5673,0.0810,4.8211,0.2352,0.1106
97,362.402,4.8829,0.0198,1.0229,0.1078,1.3201,0.5358,0.1096
98,363.779,1.3773,0.0181,5.2396,0.1019,5.5220,0.2372,0.1085
99,369.358,5.5793,0.0905,1.0229,0.1018,1.3255,0.8328,0.1106
100,370.747,1.3891,0.0306,5.0508,0.1019,5.4776,0.6488,0.1096
101,376.308,5.5604,0.0431,1.0095,0.0777,1.2779,0.8311,0.1106
102,377.643,1.3356,0.0199,5.3337,0.1088,5.6112,0.6519,0.1085
103,383.357,5.7133,0.0309,0.9885,0.0634,1.2120,0.8324,0.1106
104,384.617,1.2599,0.0168,5.3998,0.1774,5.8311,0.6518,0.1096
105,390.629,6.0127,0.0381,0.7622,0.0958,1.0811,0.8324,0.1106
106,391.824,1.1948,0.0214,4.9376,0.1169,5.2856,0.6526,0.1096
107,397.176,5.3524,0.0345,1.0030,0.0772,1.2774,0.5239,0.1096
108,398.515,1.3386,0.0198,5.2541,0.1149,5.5157,0.2374,0.1085
109,404.089,5.5739,0.0250,1.0855,0.1053,1.3612,0.8303,0.1116
110,405.502,1.4127,0.0180,5.1836,0.0979,5.4306,0.6544,0.1096
111,410.989,5.4876,0.0227,1.1082,0.0891,1.3556,0.8317,0.1106
112,412.391,1.4015,0.0155,5.2064,0.1039,5.4471,0.6512,0.1096
113,417.898,5.5073,0.0248,1.0270,0.0976,1.3259,0.8345,0.1106
114,419.284,1.3856,0.0220,5.4399,0.1499,5.7699,0.6488,0.1085
115,425.121,5.8372,0.0387,1.0220,0.0623,1.2592,0.8320,0.1106
116,426.428,1.3072,0.0147,5.4377,0.1130,5.7797,0.6506,0.1096
117,432.439,6.0105,0.0535,0.5784,0.0610,0.9310,0.5267,0.1085
118,433.421,0.9819,0.0204,5.0677,0.1403,5.3614,0.2327,0.1106
119,438.947,5.5270,0.0396,0.9261,0.0974,1.2819,0.2350,0.1106
120,440.289,1.3416,0.0231,5.2798,0.0780,5.4894,0.2337,0.1096
121,445.830,5.5411,0.0199,1.0918,0.0909,1.3375,0.2360,0.1106
122,447.414,1.5840,0.0379,4.9637,0.0886,5.2093,0.6483,0.1096
123,452.668,5.2533,0.0164,1.1513,0.1816,1.4781,0.8321,0.1106
124,454.494,1.8264,0.0307,4.8219,0.0971,5.0938,0.2363,0.1096
125,459.687,5.1934,0.0228,1.0381,0.0867,1.2874,0.8324,0.1106
126,461.035,1.3474,0.0218,5.2071,0.0854,5.4442,0.2360,0.1085
127,466.522,5.4876,0.0166,1.1384,0.1027,1.3736,0.8316,0.1116
128,467.954,1.4320,0.0217,5.3259,0.2191,5.7879,0.6515,0.1096
129,473.868,5.9137,0.0401,0.8354,0.0691,1.1323,0.8306,0.1106
130,475.058,1.1905,0.0150,5.0359,0.1080,5.2823,0.6507,0.1106
131,480.446,5.3875,0.0238,1.0163,0.1042,1.2866,0.5260,0.1096
132,481.853,1.4066,0.0783,5.1500,0.2352,5.7074,0.2335,0.1085
133,487.662,5.8089,0.0310,0.9304,0.1007,1.2125,0.8280,0.1116
134,488.938,1.2770,0.0227,5.0773,0.1277,5.3968,0.2358,0.1106
135,494.403,5.4645,0.0256,1.0469,0.1118,1.3226,0.2397,0.1116
136,495.844,1.4411,0.0182,5.1572,0.1069,5.4145,0.6516,0.1106
137,501.397,5.5529,0.0274,0.9997,0.0752,1.2200,0.8301,0.1116
138,502.669,1.2725,0.0190,5.2576,0.1025,5.5005,0.6514,0.1096
139,508.231,5.5618,0.0351,1.0408,0.0600,1.2579,0.8318,0.1116
140,509.531,1.2998,0.0210,5.4219,0.2377,5.8538,0.6476,0.1106
141,515.458,5.9271,0.0363,0.9211,0.0960,1.2196,0.8331,0.1126
142,516.755,1.2973,0.0187,5.0648,0.2299,5.4697,0.6495,0.1116
143,522.476,5.7209,0.0940,0.7126,0.1442,1.2024,0.8303,0.1126
144,523.787,1.3110,0.0510,5.0050,0.2056,5.4426,0.6489,0.1116
145,529.584,5.7968,0.0426,0.6443,0.0962,0.9960,0.5286,0.1116
146,530.636,1.0519,0.0208,4.9426,0.0837,5.2345,0.2341,0.1116
147,535.920,5.2837,0.0208,1.0441,0.0909,1.3741,0.2389,0.1126
148,537.574,1.6538,0.1000,5.0037,0.0818,5.3001,0.6519,0.1126
149,542.938,5.3640,0.0277,1.1092,0.1209,1.3816,0.8325,0.1126
150,544.622,1.6846,0.0228,6.8086,0.3382,7.3287,0.2330,0.1106
151,552.216,7.5934,0.0620,0.4560,0.0859,0.8855,0.8308,0.1126
152,553.195,0.9797,0.0290,3.5046,0.1276,3.8150,0.2344,0.1116
153,557.103,3.9080,0.0306,0.9918,0.1003,1.4278,0.2341,0.1126
154,558.614,1.5103,0.0260,4.9024,0.1340,5.2155,0.2354,0.1126
155,563.896,5.2825,0.0181,1.0361,0.0572,1.2279,0.6314,0.1116
156,565.161,1.2654,0.0123,5.3260,0.1360,5.6002,0.2340,0.1116
157,570.876,5.7149,0.0302,0.9823,0.1698,1.3516,0.8298,0.1137
158,572.394,1.5179,0.0573,5.1589,0.4133,5.8434,0.6509,0.1126
159,578.524,6.1295,0.0370,0.6712,0.0861,0.9456,0.8313,0.1126
160,579.681,1.1572,0.0308,4.5970,0.1185,4.8993,0.2332,0.1116
161,584.649,4.9684,0.0223,1.0772,0.1487,1.4105,0.5311,0.1116
162,586.140,1.4911,0.0259,5.2459,0.3036,5.7397,0.2326,0.1116
163,592.003,5.8629,0.0548,0.7370,0.0728,1.1193,0.8303,0.1137
164,593.190,1.1866,0.0262,5.0613,0.2284,5.4734,0.6494,0.1126
165,598.754,5.5642,0.0616,0.9496,0.1571,1.3220,0.5264,0.1126
166,600.398,1.6440,0.0290,4.7884,0.1424,5.1208,0.2333,0.1137
167,605.588,5.1900,0.0234,1.0465,0.0742,1.2616,0.5308,0.1116
168,606.901,1.3132,0.0167,5.1798,0.2022,5.5448,0.2337,0.1116
169,612.539,5.6378,0.0748,0.9073,0.0673,1.1974,0.8272,0.1147
170,613.796,1.2567,0.0177,5.5733,0.0975,5.8143,0.6502,0.1116
171,620.090,6.2940,0.0487,0.5756,0.1208,0.9537,0.2374,0.1137
172,621.115,1.0256,0.0412,4.8402,0.2447,5.2823,0.6486,0.1126
173,626.869,5.7530,0.0762,0.1674,0.1522,0.6220,0.2348,0.1116
174,628.939,2.0703,0.0246,3.9129,0.0977,4.1617,0.6512,0.1126
175,633.164,4.2257,0.0349,1.0780,0.2282,1.4964,0.2470,0.1116
176,635.031,1.8664,0.0304,4.8588,0.2224,5.2602,0.2324,0.1126
177,640.404,5.3734,0.0464,0.9908,0.1119,1.3812,0.6513,0.1126
178,642.012,1.6074,0.0531,4.7787,0.1085,5.1461,0.2333,0.1126
179,647.219,5.2075,0.0179,1.2166,0.0880,1.4389,0.2355,0.1116
180,648.744,1.5246,0.0200,5.1535,0.1107,5.5438,0.2309,0.1137
181,654.407,5.6635,0.0766,0.8919,0.0934,1.2964,0.8293,0.1137
182,655.781,1.3738,0.0264,5.2818,0.1619,5.6398,0.6498,0.1126
183,661.520,5.7386,0.0359,1.0248,0.3010,1.5346,0.5258,0.1126
184,663.135,1.6151,0.0272,5.0280,0.1940,5.5118,0.2323,0.1126
185,668.827,5.6918,0.0729,0.7411,0.0955,1.2179,0.6502,0.1126
186,670.124,1.2976,0.0249,4.5829,0.1454,4.9361,0.2343,0.1137
187,675.145,5.0206,0.0268,1.0705,0.0624,1.2827,0.2336,0.1126
188,676.474,1.3292,0.0168,5.1109,0.2338,5.5159,0.2332,0.1126
189,682.162,5.6877,0.0628,0.8154,0.2098,1.3347,0.5241,0.1126
190,683.658,1.4964,0.0974,4.7526,0.2394,5.2644,0.2328,0.1126
191,689.097,5.4393,0.0553,0.7681,0.1035,1.1765,0.2382,0.1126
192,690.346,1.2483,0.0265,5.0870,0.1436,5.4299,0.2346,0.1137
193,695.855,5.5097,0.0260,1.0236,0.1288,1.3724,0.5074,0.1126
194,697.381,1.5254,0.0443,5.0441,0.1234,5.4844,0.2335,0.1126
195,702.958,5.5774,0.0830,0.9206,0.1094,1.2876,0.8305,0.1137
196,704.335,1.3772,0.0267,5.1279,0.2228,5.5917,0.2342,0.1137
197,711.261,6.9259,0.0741,0.1060,0.2029,0.6751,0.5333,0.1126
198,712.139,0.8782,0.0491,4.2556,0.2353,4.8586,0.2335,0.1126
199,717.162,5.0227,0.0623,0.7243,0.1471,1.3107,0.2337,0.1116
200,718.584,1.4213,0.0372,4.6358,0.2668,5.2150,0.2334,0.1126
201,723.930,5.3463,0.0686,0.7618,0.1122,1.2595,0.2338,0.1126
202,725.370,1.4406,0.0550,4.8447,0.3071,5.5469,0.2316,0.1137
203,731.070,5.6993,0.0579,0.6915,0.1108,1.0766,0.2356,0.1137
204,732.769,1.6998,0.0458,4.3547,0.2337,4.8818,0.2373,0.1137
205,737.801,5.0311,0.0648,0.7230,0.2260,1.3682,0.5371,0.1137
206,739.629,1.8282,0.0498,4.4474,0.1268,4.9075,0.2347,0.1137
207,744.649,5.0204,0.0492,0.8189,0.1604,1.2916,0.5355,0.1137
208,746.361,1.7123,0.0968,4.3313,0.1596,5.0800,0.2334,0.1137
209,751.552,5.1907,0.0361,0.9947,0.1016,1.2802,0.5294,0.1137
210,753.063,1.5108,0.0472,4.9537,0.1310,5.3137,0.2351,0.1147
211,758.481,5.4184,0.0281,0.9996,0.1532,1.3333,0.5271,0.1137
212,759.941,1.4596,0.0654,5.0080,0.1472,5.4074,0.2316,0.1126
213,765.455,5.5141,0.0351,1.0079,0.1637,1.3860,0.8284,0.1147
214,767.047,1.5923,0.0533,4.8432,0.2198,5.3345,0.2337,0.1137
215,772.510,5.4625,0.0500,0.8586,0.1356,1.2883,0.8301,0.1147
216,773.960,1.4499,0.0392,4.8070,0.1938,5.2291,0.2371,0.1137
217,779.308,5.3483,0.0537,0.8660,0.1291,1.2915,0.2365,0.1147
218,780.696,1.3878,0.0271,5.0722,0.2050,5.4679,0.2362,0.1137
219,786.277,5.5812,0.0445,0.9207,0.1184,1.3654,0.2363,0.1137
220,787.753,1.4756,0.0777,4.7827,0.1376,5.2888,0.2324,0.1147
221,793.135,5.3818,0.0958,0.9224,0.1301,1.3484,0.2361,0.1137
222,794.655,1.5207,0.0387,4.9056,0.1876,5.3274,0.2313,0.1137
223,800.093,5.4378,0.0576,0.9202,0.1680,1.3971,0.2355,0.1147
224,801.653,1.5602,0.0379,4.9366,0.1216,5.3153,0.2347,0.1137
225,807.090,5.4364,0.0395,0.9267,0.1038,1.3629,0.2369,0.1137
226,808.622,1.5327,0.0379,4.8166,0.2260,5.3002,0.2348,0.1147
227,814.055,5.4325,0.0532,0.8063,0.1288,1.2848,0.5301,0.1147
228,815.424,1.3692,0.0314,5.1309,0.1622,5.4826,0.2352,0.1147
229,821.013,5.5889,0.0324,1.0389,0.1369,1.4028,0.2388,0.1157
230,822.540,1.5270,0.0309,4.9336,0.1174,5.3393,0.2330,0.1147
231,827.973,5.4333,0.0612,0.9786,0.3907,1.7479,0.6528,0.1147
232,830.152,2.1790,0.0425,4.0844,0.1042,4.5374,0.6556,0.1157
233,834.773,4.6203,0.0303,1.0851,0.1076,1.3616,0.2379,0.1147
234,836.219,1.4462,0.0214,5.2063,0.1067,5.4647,0.2363,0.1157
235,841.792,5.5732,0.0249,1.0402,0.0752,1.2584,0.5285,0.1157
236,843.105,1.3130,0.0175,9.1380,0.1356,9.4384,0.2320,0.1167
237,852.671,9.5658,0.0762,0.7436,0.0784,1.1502,0.5279,0.1157
238,853.876,1.2056,0.0232,1.9845,0.1010,2.2370,0.2340,0.1157
239,856.188,2.3115,0.0202,1.0414,0.0771,1.2533,0.5055,0.1157
240,857.505,1.3173,0.0174,4.6813,0.1205,4.9292,0.2336,0.1167
241,862.503,4.9980,0.0204,1.1026,0.1002,1.3368,0.5061,0.1157
242,863.914,1.4105,0.0222,5.2124,0.2829,5.6373,0.2321,0.1157
243,869.710,5.7962,0.0547,0.8385,0.1380,1.2609,0.6529,0.1157
244,871.106,1.3960,0.0325,4.8789,0.2005,5.2889,0.6566,0.1167
245,876.516,5.4099,0.0469,0.9212,0.1185,1.3338,0.2353,0.1167
246,877.958,1.4420,0.0310,4.9362,0.1512,5.2843,0.2327,0.1157
247,883.331,5.3732,0.0298,1.0389,0.1516,1.4019,0.2333,0.1157
248,884.838,1.5066,0.0270,5.0667,0.4198,5.6856,0.2349,0.1167
249,890.638,5.8008,0.0496,0.8926,0.1859,1.4171,0.8323,0.1178
250,892.327,1.6884,0.0759,4.3515,0.1192,4.9021,0.6526,0.1178
251,897.337,5.0102,0.0360,1.1245,0.1118,1.4233,0.2349,0.1167
252,898.901,1.5644,0.0723,4.8477,0.1957,5.3500,0.2324,0.1188
253,904.698,5.7963,0.0654,0.5642,0.1128,1.0642,0.6070,0.1178
254,905.848,1.1499,0.0328,4.8087,0.1547,5.2304,0.2302,0.1178
255,911.177,5.3298,0.0624,0.9965,0.1152,1.3908,0.2309,0.1178
256,912.993,1.8158,0.1469,4.5328,0.1603,5.1210,0.2305,0.1178
257,918.406,5.4125,0.0647,0.7682,0.1847,1.2860,0.8309,0.1198
258,920.039,1.6335,0.0419,4.5830,0.2311,5.1210,0.2332,0.1188
259,925.270,5.2307,0.0350,0.9659,0.1518,1.3851,0.2337,0.1188
260,926.854,1.5846,0.0405,4.7018,0.2243,5.1684,0.2351,0.1198
261,932.145,5.2905,0.0730,0.8223,0.1043,1.2575,0.2346,0.1198
262,933.510,1.3648,0.0406,4.9800,0.1930,5.3819,0.2322,0.1208
263,939.073,5.5629,0.0480,0.8206,0.1176,1.2131,0.5105,0.1188
264,940.413,1.3408,0.0292,5.2885,0.2603,5.7671,0.2339,0.1198
265,946.357,5.9439,0.0412,0.7179,0.1373,1.0873,0.2341,0.1208
266,947.594,1.2369,0.0372,4.7711,0.2191,5.2684,0.6544,0.1198
267,952.990,5.3962,0.0559,0.7794,0.0967,1.1927,0.5025,0.1198
268,954.279,1.2885,0.0361,5.0737,0.1434,5.4448,0.2329,0.1219
269,959.810,5.5313,0.0241,1.0534,0.1708,1.3772,0.5036,0.1198
270,961.531,1.7204,0.0316,4.8219,0.1189,5.1275,0.2330,0.1198
271,966.742,5.2114,0.0209,1.0567,0.1002,1.3047,0.8288,0.1219
272,968.122,1.3801,0.0393,5.3404,0.2127,5.7562,0.2378,0.1198
273,973.990,5.8679,0.0416,0.9648,0.1956,1.4062,0.8299,0.1208
274,975.502,1.5120,0.0488,4.7455,0.1163,5.1062,0.6505,0.1198
275,980.707,5.2048,0.0240,1.0466,0.1046,1.3094,0.6514,0.1198
276,982.111,1.4044,0.0202,5.0404,0.1047,5.2875,0.2373,0.1208
277,987.468,5.3564,0.0204,1.1211,0.1040,1.3733,0.6549,0.1208
278,988.896,1.4287,0.0176,5.1502,0.1843,5.4576,0.6550,0.1208
279,994.783,5.8863,0.0562,0.5467,0.1676,1.0099,0.6540,0.1208
280,996.035,1.2527,0.0352,4.9273,0.2543,5.4230,0.6521,0.1219
281,1002.254,6.2184,0.0680,0.0931,0.0969,0.7033,0.2361,0.1219
282,1003.461,1.2073,0.0396,4.3847,0.1575,4.7563,0.2327,0.1219
283,1008.322,4.8606,0.0277,1.0814,0.1977,1.4731,0.2356,0.1208
284,1009.978,1.6565,0.0373,4.8929,0.1535,5.2889,0.2395,0.1219
285,1015.376,5.3983,0.0642,1.1508,0.2652,1.6822,0.8324,0.1229
286,1017.335,1.9586,0.0587,4.3236,0.2123,4.9103,0.2346,0.1219
287,1022.400,5.0648,0.0327,0.8783,0.0930,1.1661,0.6578,0.1229
288,1023.668,1.2685,0.0254,5.0200,0.1247,5.3255,0.2356,0.1249
289,1029.062,5.3932,0.0263,1.0408,0.0800,1.2900,0.5021,0.1239
290,1030.464,1.4023,0.0327,5.2529,0.1255,5.5826,0.2338,0.1229
291,1036.120,5.6566,0.0183,1.0718,0.0857,1.2932,0.8352,0.1249
292,1037.504,1.3834,0.0325,5.1993,0.1021,5.5243,0.6555,0.1249
293,1043.104,5.6005,0.0257,1.0189,0.1131,1.3544,0.8338,0.1260
294,1044.531,1.4269,0.0218,5.0464,0.1973,5.4321,0.6531,0.1239
295,1050.095,5.5634,0.0493,0.9072,0.1389,1.3358,0.6574,0.1239
296,1051.519,1.4247,0.0243,5.0606,0.1755,5.4278,0.6563,0.1249
297,1057.051,5.5320,0.0395,0.9359,0.1089,1.3170,0.2413,0.1260
298,1058.453,1.4017,0.0275,4.9406,0.1736,5.2946,0.6596,0.1270
299,1063.844,5.3913,0.0378,1.0334,0.1074,1.3824,0.5195,0.1260
300,1065.330,1.4855,0.0384,5.0059,0.1247,5.3185,0.2416,0.1260
301,1070.745,5.4149,0.0512,0.9803,0.1821,1.4490,0.8373,0.1280
302,1072.329,1.5840,0.0317,4.9156,0.1668,5.3190,0.6612,0.1260
303,1077.799,5.4701,0.0451,0.9098,0.1235,1.3099,0.8397,0.1280
304,1079.193,1.3943,0.0291,5.0496,0.1921,5.4402,0.6594,0.1270
305,1084.818,5.6246,0.0495,0.8637,0.1067,1.2502,0.2468,0.1280
306,1086.155,1.3372,0.0244,5.1411,0.1369,5.5145,0.6606,0.1290
307,1091.761,5.6065,0.0311,1.0312,0.1028,1.3422,0.2482,0.1300
308,1093.187,1.4253,0.0268,5.0396,0.1330,5.3544,0.6619,0.1290
309,1098.631,5.4445,0.0270,1.0870,0.1038,1.3582,0.5265,0.1290
310,1100.085,1.4538,0.0287,4.9655,0.1087,5.2353,0.2467,0.1300
311,1105.414,5.3290,0.0269,1.0824,0.1011,1.3350,0.5227,0.1290
312,1106.887,1.4728,0.0292,5.2432,0.1327,5.5996,0.2520,0.1290
313,1112.580,5.6932,0.0484,0.9635,0.0932,1.3375,0.8444,0.1311
314,1114.033,1.4529,0.0421,4.8532,0.1889,5.2867,0.6574,0.1300
315,1119.442,5.4092,0.0495,0.9533,0.1109,1.3357,0.6289,0.1300
316,1120.884,1.4421,0.0329,5.0272,0.2913,5.5510,0.2490,0.1300
317,1126.581,5.6968,0.0331,0.8791,0.0985,1.1900,0.2515,0.1300
318,1127.912,1.3313,0.0331,4.9264,0.1988,5.3411,0.6685,0.1300
319,1133.355,5.4432,0.0375,0.9754,0.0974,1.3216,0.2487,0.1300
320,1134.781,1.4257,0.0271,5.1079,0.2582,5.5787,0.2469,0.1300
321,1140.565,5.7838,0.0525,0.7083,0.0885,1.0895,0.2473,0.1290
322,1141.719,1.1539,0.0275,7.9052,0.1233,8.2062,0.6627,0.1300
323,1150.019,8.3001,0.0302,1.0605,0.1346,1.3704,0.5189,0.1300
324,1151.780,1.7608,0.0517,1.8536,0.2352,2.4138,0.2465,0.1300
325,1154.311,2.5311,0.0481,0.8651,0.0981,1.2547,0.5172,0.1300
326,1155.653,1.3418,0.0297,5.0966,0.1597,5.4923,0.2464,0.1311
327,1161.241,5.5886,0.0489,0.8853,0.1032,1.2522,0.5245,0.1300
328,1162.570,1.3286,0.0258,5.0578,0.2438,5.4916,0.2452,0.1300
329,1168.251,5.6808,0.0497,0.8198,0.1153,1.2025,0.5203,0.1300
330,1169.537,1.2861,0.0237,5.1985,0.2014,5.5838,0.2417,0.1300
331,1175.236,5.6994,0.0593,0.9470,0.1067,1.3381,0.2429,0.1300
332,1176.652,1.4159,0.0255,4.8231,0.1079,5.0928,0.6627,0.1300
333,1182.185,5.5331,0.0533,0.7085,0.1080,1.0989,0.2441,0.1300
334,1183.385,1.2002,0.0276,5.0903,0.2239,5.5012,0.2384,0.1290
335,1188.993,5.6079,0.0292,1.0735,0.0985,1.3583,0.2414,0.1300
