# start_unix_ms 1790232309323
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
23,169.539,7.1036,6.4345,0.0329,0.0980,6.6783,0.7501,0.1188
24,176.267,6.7288,6.8411,0.0310,0.1261,7.1276,0.7468,0.1178
25,183.444,7.1769,6.5170,0.0266,0.1086,6.7684,0.7479,0.1178
26,190.260,6.8158,6.5563,0.0352,0.0880,6.7862,0.7502,0.1188
27,197.092,6.8315,6.4712,0.0360,0.1303,6.7444,0.7492,0.1188
28,203.881,6.7895,6.8031,0.0301,0.0858,7.0829,0.7499,0.1188
29,211.011,7.1299,6.1181,0.0292,0.1075,6.3619,0.7495,0.1198
30,217.460,6.4489,5.9518,0.0316,0.2598,6.3858,0.7484,0.1188
31,223.892,6.4317,6.9303,0.0573,0.1374,7.2546,0.7479,0.1188
32,231.204,7.3128,6.7651,0.0416,0.3091,7.2452,0.7501,0.1178
33,238.500,7.2955,7.3533,0.1211,0.1292,7.7402,0.7515,0.1178
34,246.296,7.7958,5.0379,0.0269,0.1784,5.3491,0.7501,0.1188
35,251.688,5.3928,6.5341,0.0328,0.1949,6.8734,0.7489,0.1188
36,258.609,6.9205,6.6229,0.0706,0.2184,7.0400,0.7524,0.1198
37,265.703,7.0937,6.9680,0.0287,0.1305,7.2554,0.7489,0.1178
38,273.006,7.3038,6.9964,0.0332,0.1884,7.3470,0.7521,0.1188
39,280.407,7.4005,6.4806,0.0284,0.1798,6.7939,0.7498,0.1188
40,287.249,6.8416,6.5297,0.0304,0.2056,6.8906,0.7492,0.1178
41,294.188,6.9392,6.6733,0.0251,0.1463,6.9448,0.7487,0.1188
42,301.180,6.9927,6.4380,0.0335,0.1577,6.7421,0.7462,0.1188
43,307.970,6.7896,5.4562,0.0235,0.2066,5.7869,0.7473,0.1198
44,313.803,5.8325,7.5962,0.0337,0.2505,8.0761,0.7468,0.1188
45,321.930,8.1273,5.6813,0.0223,0.2097,6.0360,0.7512,0.1198
46,328.005,6.0749,7.3036,0.0332,0.0985,7.6248,0.7501,0.1188
47,335.718,7.7133,6.8650,0.0597,0.0853,7.1372,0.7496,0.1178
48,342.911,7.1927,6.6186,0.0682,0.0940,6.9621,0.7456,0.1178
49,349.923,7.0125,5.4575,0.0509,0.1109,5.7351,0.7486,0.1188
50,355.720,5.7971,7.3725,0.0604,0.0924,7.6502,0.7475,0.1188
51,363.419,7.6990,6.7155,0.0335,0.1789,7.0559,0.7500,0.1188
52,370.519,7.0994,5.8040,0.0296,0.1777,6.1304,0.7478,0.1188
53,376.698,6.1794,7.0663,0.0269,0.1493,7.3536,0.7587,0.1188
54,384.097,7.3992,7.3118,0.0702,0.1132,7.6260,0.7453,0.1188
55,391.797,7.7000,5.2910,0.0359,0.0875,5.5403,0.7444,0.1198
56,397.384,5.5861,7.1975,0.0503,0.1143,7.5275,0.7498,0.1188
57,404.990,7.6061,6.7419,0.0367,0.1416,7.0683,0.7492,0.1188
58,412.110,7.1208,6.6871,0.0282,0.1050,6.9470,0.7481,0.1188
59,419.105,6.9943,6.6151,0.0349,0.1585,6.9477,0.7489,0.1188
60,426.096,6.9914,5.6221,0.0333,0.1891,5.9515,0.7451,0.1188
61,432.105,6.0094,6.9411,0.0319,0.1033,7.2690,0.7466,0.1198
62,439.439,7.3331,6.1785,0.0262,0.1963,6.5002,0.7481,0.1188
63,446.023,6.5844,6.4599,0.0370,0.2012,6.8091,0.7470,0.1198
64,452.995,6.9725,6.4221,0.0268,0.1739,6.7354,0.7496,0.1198
65,459.783,6.7877,6.7910,0.0268,0.1977,7.1264,0.7466,0.1188
66,466.957,7.1741,6.4645,0.0261,0.2209,6.8673,0.7445,0.1188
67,473.882,6.9246,6.5342,0.0297,0.3016,6.9691,0.7433,0.1188
68,480.893,7.0113,6.5662,0.0256,0.2464,6.9512,0.7470,0.1188
69,487.887,6.9935,6.4201,0.0291,0.2758,6.8324,0.7479,0.1188
70,494.768,6.8809,6.8443,0.0324,0.2574,7.2497,0.7497,0.1188
71,502.068,7.3007,5.7677,0.0306,0.2186,6.1210,0.7446,0.1188
72,508.232,6.1639,6.8930,0.0250,0.1633,7.2021,0.7467,0.1188
73,515.500,7.2675,6.6792,0.0241,0.2141,7.0132,0.7459,0.1198
74,522.557,7.0574,6.4789,0.0263,0.1594,6.7761,0.7426,0.1188
75,529.373,6.8158,6.6839,0.0249,0.1913,7.0031,0.7454,0.1198
76,536.423,7.0502,6.2751,0.0374,0.1670,6.5771,0.7442,0.1188
77,543.041,6.6177,7.0633,0.0397,0.1454,7.3630,0.7627,0.1198
78,550.456,7.4155,6.3421,0.0288,0.1059,6.6680,0.7453,0.1188
79,557.182,6.7261,6.6456,0.0356,0.0989,6.9373,0.7452,0.1188
80,564.183,7.0002,6.4276,0.0296,0.0909,6.7338,0.7446,0.1188
81,570.968,6.7857,6.6825,0.0608,0.1627,7.0393,0.7453,0.1188
82,578.227,7.2590,6.4282,0.0351,0.1079,6.7363,0.7195,0.1198
83,585.073,6.8462,6.4349,0.0259,0.2587,6.8289,0.7451,0.1198
84,591.951,6.8772,6.4400,0.0353,0.0959,6.6916,0.7444,0.1188
85,598.707,6.7563,7.1361,0.0405,0.1196,7.4629,0.7443,0.1188
86,606.337,7.6305,6.5620,0.0453,0.1235,6.8906,0.7419,0.1188
87,613.314,6.9763,6.2440,0.0404,0.3601,6.7878,0.7473,0.1198
88,620.200,6.8857,6.1760,0.0354,0.1629,6.5379,0.7455,0.1198
89,626.823,6.6239,6.5811,0.0395,0.1580,6.9200,0.7434,0.1188
90,633.817,6.9941,6.4391,0.0611,0.1576,6.8454,0.7428,0.1188
91,640.771,6.9536,6.3795,0.0485,0.1231,6.7554,0.7531,0.1198
92,647.610,6.8386,6.5794,0.0453,0.1095,6.9059,0.7457,0.1198
93,654.586,6.9763,6.4317,0.0390,0.1760,6.7786,0.7436,0.1198
94,661.428,6.8416,6.5685,0.0352,0.1797,6.9190,0.7450,0.1198
95,668.408,6.9799,6.4986,0.0388,0.1691,6.8349,0.7421,0.1208
96,675.313,6.9059,6.5173,0.0315,0.1908,6.8691,0.7445,0.1198
97,682.243,6.9296,12.7750,0.0439,0.1265,13.1645,0.7477,0.1188
98,695.514,13.2712,7.2727,0.0429,0.2147,7.6814,0.7463,0.1198
99,703.264,7.7497,6.0540,0.0404,0.1675,6.4186,0.7462,0.1198
100,709.751,6.4875,6.6692,0.0295,0.1824,7.0070,0.7442,0.1198
101,716.830,7.0781,6.6805,0.0346,0.1779,7.0236,0.7438,0.1198
102,723.914,7.0841,6.5602,0.0322,0.1898,6.9138,0.7450,0.1198
103,730.926,7.0122,6.5034,0.0331,0.1694,6.8379,0.7478,0.1198
104,737.834,6.9077,6.2538,0.0475,0.1790,6.6445,0.7442,0.1198
105,744.561,6.7279,6.8119,0.0422,0.1945,7.1940,0.7474,0.1198
106,751.832,7.2709,6.8470,0.0406,0.1135,7.1435,0.7453,0.1188
107,759.053,7.2206,5.8492,0.0371,0.1666,6.1902,0.7440,0.1188
108,765.313,6.2599,6.6763,0.0359,0.1784,7.0254,0.7460,0.1188
109,772.404,7.0911,6.7181,0.0356,0.1555,7.0489,0.7430,0.1188
110,779.521,7.1168,6.4588,0.0458,0.1625,6.8008,0.7461,0.1198
111,786.383,6.8627,6.6684,0.0395,0.1537,6.9981,0.7467,0.1198
112,793.451,7.0674,6.3081,0.0653,0.1095,6.6301,0.7470,0.1198
113,800.396,6.9454,6.5303,0.0452,0.1605,6.8860,0.7464,0.1198
114,807.363,6.9666,6.1886,0.0418,0.2043,6.5639,0.7425,0.1198
115,814.017,6.6544,6.5242,0.0464,0.1534,6.8700,0.7456,0.1198
116,820.986,6.9687,6.4840,0.0408,0.1871,6.8484,0.7451,0.1198
117,827.921,6.9353,6.4825,0.0513,0.1748,6.8384,0.7395,0.1198
118,834.840,6.9187,6.6240,0.0252,0.1810,6.9577,0.7428,0.1188
119,841.848,7.0078,6.5083,0.0226,0.2233,6.8470,0.7454,0.1198
120,848.739,6.8915,6.5056,0.0286,0.1976,6.8342,0.7415,0.1198
121,855.668,6.9286,6.6688,0.0350,0.1850,7.0087,0.7431,0.1198
122,862.742,7.0739,6.4716,0.0283,0.2057,6.8021,0.7421,0.1198
123,869.590,6.8487,6.5159,0.0240,0.2136,6.8475,0.7447,0.1198
124,876.479,6.8882,6.5750,0.0263,0.2467,6.9440,0.7674,0.1208
125,883.476,6.9977,6.5704,0.0255,0.2075,6.8929,0.7431,0.1198
126,890.476,6.9995,6.5260,0.0235,0.2363,6.8770,0.7467,0.1198
127,897.395,6.9194,6.5083,0.0254,0.2622,6.8974,0.7453,0.1198
128,904.337,6.9423,6.3653,0.0377,0.2029,6.7239,0.7440,0.1198
129,911.192,6.8542,6.3196,0.0256,0.2712,6.7147,0.7454,0.1198
130,917.955,6.7636,6.5161,0.0237,0.2337,6.8786,0.7231,0.1208
131,924.906,6.9508,6.7968,0.0229,0.2083,7.1248,0.7413,0.1198
132,932.073,7.1669,6.6066,0.0257,0.2278,6.9539,0.7429,0.1198
133,939.093,7.0203,6.3061,0.0230,0.2162,6.6870,0.7433,0.1198
134,945.882,6.7889,6.6005,0.0395,0.1945,6.9390,0.7438,0.1198
135,952.874,6.9913,6.9603,0.0262,0.2407,7.3951,0.7434,0.1208
136,960.325,7.4514,6.0649,0.0474,0.1345,6.4101,0.7431,0.1208
137,966.805,6.4803,6.3926,0.0350,0.1837,6.7345,0.7414,0.1198
138,973.651,6.8459,6.5382,0.0284,0.2076,6.8735,0.7445,0.1208
139,980.585,6.9336,12.9237,0.0448,0.1132,13.2449,0.7432,0.1208
140,993.907,13.3226,7.5847,0.0398,0.1120,7.8697,0.7422,0.1219
141,1002.055,8.1472,6.5361,0.0322,0.1931,6.9835,0.7407,0.1219
142,1009.111,7.0564,5.6899,0.0313,0.1785,6.0309,0.7435,0.1219
143,1015.199,6.0877,6.7595,0.0271,0.1864,7.0903,0.7424,0.1219
144,1022.342,7.1439,6.3735,0.0252,0.2446,6.7555,0.7444,0.1219
145,1029.148,6.8059,6.5966,0.0422,0.1663,6.9429,0.7444,0.1219
146,1036.168,7.0196,6.7222,0.0334,0.2727,7.1384,0.7412,0.1219
147,1043.373,7.2049,6.4346,0.0279,0.1319,6.7094,0.7396,0.1229
148,1050.204,6.8307,6.5019,0.0264,0.1876,6.8241,0.7434,0.1219
149,1057.081,6.8769,6.8536,0.0382,0.2252,7.2741,0.7447,0.1219
150,1064.469,7.3887,6.1868,0.0300,0.2088,6.5371,0.7420,0.1229
151,1071.079,6.6101,6.4809,0.0289,0.2220,6.8325,0.7164,0.1219
152,1077.952,6.8725,6.5447,0.0346,0.2010,6.8797,0.7443,0.1229
153,1084.884,6.9320,6.6873,0.0248,0.2060,7.0130,0.7415,0.1229
154,1092.008,7.1245,6.4724,0.0258,0.0874,6.6753,0.7435,0.1229
155,1098.725,6.7169,6.8111,0.0265,0.2434,7.1884,0.7416,0.1229
156,1105.963,7.2379,6.1790,0.0373,0.2875,6.6374,0.7428,0.1229
157,1112.855,6.8919,6.3426,0.0261,0.5667,7.0500,0.7402,0.1229
158,1120.264,7.4089,6.0512,0.0315,0.1903,6.4413,0.7422,0.1219
159,1126.842,6.5778,6.2441,0.0241,0.1941,6.5665,0.7419,0.1229
160,1133.470,6.6283,6.2715,0.0251,0.2041,6.6264,0.7411,0.1229
161,1140.180,6.7104,6.5983,0.0333,0.1725,6.9281,0.7401,0.1229
162,1147.156,6.9752,6.6824,0.0285,0.1974,7.0204,0.7406,0.1219
163,1154.221,7.0651,6.5570,0.0230,0.1967,6.8807,0.7414,0.1229
164,1161.139,6.9187,6.8160,0.0345,0.0790,7.0361,0.7412,0.1229
165,1168.268,7.1288,6.4949,0.0238,0.0835,6.7210,0.7429,0.1219
166,1175.028,6.7598,6.7702,0.0370,0.0750,7.0091,0.7426,0.1229
167,1182.078,7.0502,6.3995,0.0566,0.1215,6.6730,0.7419,0.1229
168,1188.824,6.7457,6.8987,0.0258,0.1174,7.1781,0.7412,0.1219
169,1196.050,7.2256,6.4444,0.0267,0.2174,6.7962,0.7394,0.1229
170,1202.889,6.8399,6.7142,0.0252,0.0950,6.9295,0.7438,0.1239
171,1209.859,6.9691,6.5381,0.0393,0.1023,6.8225,0.7432,0.1219
172,1216.750,6.8918,6.4966,0.0321,0.1891,6.9062,0.7424,0.1229
173,1223.715,6.9642,6.4057,0.0338,0.2644,6.8258,0.7446,0.1229
174,1230.606,6.8915,6.7745,0.0243,0.0836,6.9777,0.7444,0.1229
175,1237.627,7.0207,6.4827,0.0234,0.1718,6.7776,0.7424,0.1239
176,1244.449,6.8224,6.9142,0.0273,0.0828,7.1252,0.7444,0.1229
177,1251.666,7.2169,6.2708,0.5868,0.2540,7.2416,0.7387,0.1239
178,1258.954,7.2880,6.2084,0.0309,0.1793,6.5425,0.7532,0.1249
179,1265.544,6.5902,6.9144,0.0324,0.1740,7.3178,0.7503,0.1229
180,1272.926,7.3815,6.1101,0.0584,0.0919,6.3817,0.7418,0.1229
181,1279.351,6.4249,6.4697,0.0750,0.1233,6.7837,0.7387,0.1229
182,1286.174,6.8238,6.4539,0.0603,0.0941,6.7664,0.7396,0.1229
183,1293.009,6.8349,8.5117,0.0455,0.1291,8.8875,0.7462,0.1229
184,1301.974,8.9645,4.7380,0.0447,0.1320,5.0400,0.7418,0.1219
185,1307.065,5.0913,6.8781,0.0789,0.1732,7.5086,0.7413,0.1229
186,1314.659,7.5936,5.9339,0.0254,0.1896,6.2740,0.7416,0.1229
187,1320.979,6.3199,6.3631,0.0313,0.1399,6.6560,0.7415,0.1229
188,1327.681,6.7027,6.7936,0.0426,0.2044,7.1638,0.7396,0.1229
189,1334.889,7.2082,6.5491,0.0247,0.1791,6.8622,0.7427,0.1229
190,1341.792,6.9025,6.3672,0.0292,0.2476,6.7446,0.7424,0.1229
191,1348.583,6.7912,6.6221,0.0307,0.1333,6.8876,0.7413,0.1229
192,1355.533,6.9494,6.8181,0.0256,0.0881,7.0600,0.7437,0.1229
193,1362.637,7.1040,6.5821,0.1227,0.1164,7.0831,0.7408,0.1229
194,1369.769,7.1325,6.4724,0.0414,0.1586,6.9024,0.7479,0.1239
195,1376.737,6.9680,6.3257,0.0266,0.1766,6.6391,0.7404,0.1239
196,1383.419,6.6820,6.6681,0.0280,0.1799,6.9816,0.7427,0.1239
197,1390.445,7.0261,6.5801,0.0265,0.2710,7.0022,0.7417,0.1239
198,1397.498,7.0532,6.4898,0.0262,0.1624,6.7835,0.7422,0.1239
199,1404.347,6.8490,6.6220,0.0270,0.1353,6.8862,0.7401,0.1239
200,1411.279,6.9319,6.2875,0.0435,0.1579,6.6290,0.7407,0.1239
201,1417.988,6.7089,6.7532,0.0291,0.1770,7.0777,0.7425,0.1239
202,1425.173,7.1845,6.1418,0.0258,0.1886,6.4662,0.7397,0.1239
203,1431.684,6.5108,6.8333,0.0251,0.1973,7.1582,0.7412,0.1229
204,1438.886,7.2020,6.5754,0.0297,0.2372,6.9464,0.7444,0.1239
205,1445.888,7.0027,6.6245,0.0271,0.2277,6.9878,0.7416,0.1239
206,1452.923,7.0346,6.5473,0.0278,0.1932,6.8717,0.7447,0.1239
207,1459.839,6.9159,6.2460,0.0315,0.1861,6.5787,0.7415,0.1239
208,1466.466,6.6277,6.7604,0.0242,0.2192,7.1106,0.7397,0.1239
209,1473.617,7.1510,6.8248,0.0708,0.2680,7.2923,0.7430,0.1239
210,1481.041,7.4232,6.1691,0.0241,0.2147,6.5131,0.7411,0.1249
211,1487.640,6.5991,6.5298,0.0259,0.1771,6.8426,0.7497,0.1239
212,1494.542,6.9018,6.4981,0.0351,0.2957,6.9977,0.7414,0.1239
213,1501.582,7.0410,6.4847,0.0446,0.1653,6.8145,0.7402,0.1239
214,1508.505,6.9221,6.6113,0.0656,0.1154,6.9689,0.7452,0.1249
215,1515.542,7.0375,6.0565,0.0273,0.1887,6.3813,0.7502,0.1239
216,1521.966,6.4242,6.8283,0.0248,0.2256,7.1825,0.7433,0.1239
217,1529.189,7.2228,6.5090,0.0189,0.2240,6.8508,0.7441,0.1249
218,1536.077,6.8882,6.8365,0.0365,0.3260,7.3153,0.7422,0.1249
219,1543.537,7.4601,5.8690,0.0259,0.1648,6.1703,0.7444,0.1249
220,1549.747,6.2101,6.6778,0.0261,0.3081,7.1223,0.7419,0.1249
221,1556.947,7.1990,6.7228,0.0237,0.2005,7.0451,0.7421,0.1249
222,1564.032,7.0855,6.4638,0.0265,0.4081,6.9997,0.7404,0.1249
223,1571.110,7.0777,6.8004,0.0640,0.2307,7.1933,0.7509,0.1249
224,1578.349,7.2388,6.0664,0.0263,0.2421,6.4372,0.7408,0.1260
225,1584.826,6.4775,7.2816,0.0393,0.3164,7.8041,0.7424,0.1249
226,1592.705,7.8794,7.5130,0.0688,0.3851,8.1087,0.7491,0.1260
227,1600.931,8.2255,4.2245,0.0360,0.1445,4.5426,0.7434,0.1249
228,1605.534,4.6035,6.6932,0.0400,0.1872,7.0598,0.7484,0.1249
229,1612.665,7.1311,6.5527,0.0408,0.1163,6.8607,0.7438,0.1249
230,1619.605,6.9395,6.4791,0.0372,0.1068,6.7539,0.7473,0.1270
231,1626.436,6.8311,6.8180,0.0339,0.2247,7.2119,0.7482,0.1249
232,1633.715,7.2790,6.6061,0.0404,0.1117,6.8923,0.7412,0.1260
233,1640.680,6.9650,6.3466,0.0370,0.1246,6.6449,0.7405,0.1249
234,1647.390,6.7099,6.5468,0.0390,0.1238,6.8447,0.7414,0.1260
235,1654.299,6.9089,6.5548,0.0330,0.2026,6.9201,0.7464,0.1249
236,1661.279,6.9801,6.5772,0.0357,0.1274,6.8711,0.7388,0.1260
237,1668.222,6.9434,6.1738,0.0396,0.1569,6.5309,0.7402,0.1260
238,1674.827,6.6048,6.5816,0.0304,0.2172,6.9562,0.7474,0.1270
239,1681.841,7.0142,6.7132,0.0236,0.2045,7.0603,0.7422,0.1260
240,1688.945,7.1036,6.5460,0.0502,0.1285,6.8796,0.7212,0.1260
241,1695.877,6.9324,6.6411,0.0284,0.1829,6.9556,0.7484,0.1260
242,1702.877,6.9995,6.3107,0.0226,0.2327,6.6648,0.7153,0.1260
243,1709.585,6.7078,6.6855,0.0272,0.2551,7.0759,0.7401,0.1260
244,1716.714,7.1296,6.3739,0.0343,0.1749,6.7115,0.7500,0.1270
245,1723.493,6.7784,6.7164,0.0302,0.1883,7.0527,0.7437,0.1270
246,1730.596,7.1033,6.6088,0.0279,0.2143,7.0003,0.7443,0.1270
247,1737.647,7.0510,6.7984,0.0314,0.1061,7.0714,0.7484,0.1270
248,1744.770,7.1230,6.1134,0.0263,0.2077,6.4638,0.7454,0.1270
249,1751.285,6.5145,6.3733,0.0239,0.1572,6.6709,0.7443,0.1270
250,1758.033,6.7488,6.8773,0.0249,0.1249,7.1560,0.7436,0.1270
251,1765.235,7.2015,7.0938,0.0359,0.0857,7.3228,0.7439,0.1280
252,1772.627,7.3922,6.1185,0.0684,0.1324,6.4363,0.7449,0.1270
253,1779.107,6.4801,6.5088,0.0759,0.1222,6.8570,0.7450,0.1280
254,1786.006,6.8990,6.8343,0.0264,0.0924,7.0491,0.7380,0.1280
255,1793.099,7.0928,7.0210,0.0341,0.1127,7.3755,0.7423,0.1290
256,1800.525,7.4260,7.0428,0.0334,0.1208,7.3131,0.7401,0.1290
257,1807.908,7.3830,5.6042,0.0316,0.1390,5.9335,0.7413,0.1290
258,1813.957,6.0486,6.8233,0.0767,0.4098,7.5123,0.7401,0.1300
259,1821.540,7.5837,5.8107,0.0303,0.1743,6.1451,0.7144,0.1300
260,1827.732,6.1914,6.5651,0.0612,0.1468,6.9422,0.7435,0.1300
261,1834.723,6.9910,6.6244,0.0242,0.2117,6.9685,0.7413,0.1300
262,1841.732,7.0098,6.2155,0.0208,0.1830,6.5267,0.7392,0.1300
263,1848.303,6.5706,6.5413,0.0266,0.1918,6.8823,0.7433,0.1300
264,1855.233,6.9299,6.7946,0.0226,0.2300,7.1521,0.7420,0.1311
265,1862.428,7.1953,6.5406,0.0242,0.1403,6.8670,0.7428,0.1311
266,1869.337,6.9089,6.5925,0.0219,0.2289,6.9431,0.7391,0.1311
267,1876.318,6.9805,15.6494,0.0421,0.2208,16.0563,0.7384,0.1300
268,1892.455,16.1371,4.4100,0.0274,0.2993,4.8551,0.7443,0.1311
269,1897.410,4.9554,6.3776,0.0279,0.2394,6.7863,0.7153,0.1300
270,1904.251,6.8412,7.1647,0.0305,0.1604,7.4718,0.7431,0.1311
271,1911.790,7.5384,6.4530,0.0470,0.3437,7.0746,0.7131,0.1311
272,1918.935,7.1454,5.5136,0.0619,0.3132,6.0345,0.7148,0.1311
273,1925.085,6.1496,6.2261,0.0276,0.2425,6.6146,0.7464,0.1311
274,1931.744,6.6595,6.7284,0.0248,0.1884,7.0505,0.7406,0.1311
275,1938.843,7.0990,6.5254,0.0328,0.1049,6.8295,0.7124,0.1311
276,1945.745,6.9013,6.7475,0.0318,0.2176,7.1239,0.7419,0.1321
277,1952.990,7.2453,6.2377,0.0225,0.2492,6.6226,0.7395,0.1311
278,1959.669,6.6788,6.3855,0.0251,0.1862,6.7009,0.7414,0.1321
279,1966.416,6.7470,6.6495,0.0225,0.2266,7.0027,0.7161,0.1311
280,1973.463,7.0470,6.6734,0.0283,0.2046,7.0181,0.7411,0.1321
281,1980.529,7.0660,6.4880,0.0227,0.2169,6.8280,0.7403,0.1331
282,1987.397,6.8685,6.9422,0.0710,0.2655,7.3898,0.7116,0.1321
283,1994.849,7.4517,6.1017,0.0620,0.1826,6.4509,0.7172,0.1331
284,2001.345,6.4959,6.5103,0.0604,0.1115,6.8808,0.7163,0.1331
285,2008.526,7.1809,7.0359,0.0367,0.1860,7.3871,0.7128,0.1331
286,2015.979,7.4533,6.1534,0.0668,0.1089,6.4674,0.7165,0.1331
287,2022.524,6.5452,6.1059,0.0275,0.1558,6.4346,0.7176,0.1341
288,2029.013,6.4886,6.5198,0.0247,0.3054,6.9725,0.7159,0.1341
289,2036.201,7.1882,6.1314,0.0264,0.1903,6.4657,0.7165,0.1341
290,2042.714,6.5128,6.8390,0.0248,0.1897,7.1711,0.7165,0.1352
291,2049.930,7.2165,6.6885,0.0272,0.1774,7.0083,0.7160,0.1352
292,2057.021,7.0909,6.3979,0.0637,0.1921,6.7643,0.7189,0.1362
293,2063.830,6.8088,6.3706,0.0236,0.1965,6.6930,0.7130,0.1352
294,2070.564,6.7342,6.8993,0.0271,0.1760,7.2008,0.7174,0.1352
295,2077.811,7.2465,6.5942,0.0276,0.1864,6.9181,0.7242,0.1362
296,2084.835,7.0242,6.3357,0.0328,0.1153,6.6446,0.7197,0.1372
297,2091.520,6.6855,6.6649,0.0260,0.1874,7.0047,0.7204,0.1372
298,2098.568,7.0479,6.9089,0.0251,0.1371,7.1832,0.7189,0.1372
299,2105.824,7.2556,6.2943,0.0261,0.1089,6.5218,0.7213,0.1382
300,2112.402,6.5782,6.8454,0.1169,0.1464,7.2436,0.7220,0.1372
301,2119.720,7.3175,6.2155,0.0348,0.1423,6.5254,0.7346,0.1382
302,2126.315,6.5954,7.8511,0.0311,0.2286,8.2236,0.7240,0.1393
303,2135.282,8.9667,4.7132,0.0561,0.2015,5.1374,0.7173,0.1382
304,2140.471,5.1896,6.7849,0.0335,0.1307,7.0833,0.7221,0.1382
305,2147.630,7.1592,6.2473,0.0346,0.2198,6.6550,0.7247,0.1393
306,2154.350,6.7199,6.4278,0.0296,0.3037,6.9151,0.7337,0.1403
307,2161.358,7.0079,6.8135,0.0794,0.1671,7.2371,0.7381,0.1393
308,2168.665,7.3070,6.0432,0.0278,0.2018,6.3826,0.7358,0.1403
309,2175.194,6.5292,6.6334,0.0333,0.2124,6.9940,0.7352,0.1403
310,2182.315,7.1208,6.1991,0.0228,0.0780,6.4005,0.7390,0.1413
311,2188.758,6.4424,13.5265,0.0776,0.4897,14.3616,0.7352,0.1413
312,2203.234,14.4766,5.9679,0.0730,0.1321,6.2959,0.7390,0.1413
313,2209.583,6.3492,6.7468,0.0313,0.1953,7.0876,0.7346,0.1423
314,2216.710,7.1263,6.5430,0.0338,0.2709,6.9605,0.7359,0.1423
315,2223.733,7.0238,6.2436,0.0255,0.1823,6.5701,0.7375,0.1423
316,2230.359,6.6253,6.6923,0.0250,0.2300,7.0511,0.7374,0.1413
317,2237.455,7.0962,7.0541,0.0403,0.2770,7.5402,0.7366,0.1423
318,2245.075,7.6197,5.7122,0.0244,0.1864,6.0314,0.7358,0.1413
319,2251.212,6.1368,6.8027,0.0391,0.1365,7.1101,0.7368,0.1413
320,2258.392,7.1802,6.4799,0.0287,0.1934,6.8433,0.7376,0.1413
321,2265.292,6.9003,6.5473,0.0347,0.2469,6.9512,0.7334,0.1413
322,2272.317,7.0253,6.6308,0.0266,0.1912,6.9731,0.7364,0.1423
323,2279.348,7.0309,6.5570,0.0231,0.1882,6.8623,0.7321,0.1413
324,2286.268,6.9194,6.6814,0.0518,0.3417,7.2283,0.7323,0.1413
325,2293.622,7.3545,6.4102,0.0522,0.1815,6.8607,0.7316,0.1413
326,2300.755,7.1330,6.2091,0.0386,1.7156,8.1221,0.7313,0.1413
327,2308.964,8.2090,5.6475,0.0430,0.2084,6.0602,0.7300,0.1423
328,2315.094,6.1296,6.2618,0.0664,0.1972,6.7591,0.7286,0.1423
329,2321.949,6.8550,5.4982,0.0716,0.1665,6.0852,0.7291,0.1423
330,2328.132,6.1837,5.9979,0.0360,0.1560,6.3595,0.7278,0.1413
331,2334.640,6.5080,6.5651,0.0271,0.1860,6.8971,0.7315,0.1413
332,2341.586,6.9452,6.6276,0.0257,0.1968,6.9532,0.7289,0.1413
