# start_unix_ms 1790232417503
frame,at_ms,interval_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
27,215.667,13.4389,6.6593,0.0650,0.4203,7.3151,0.7521,0.1188
28,223.097,7.4295,6.4057,0.0436,0.1110,6.8081,0.7502,0.1188
29,230.022,6.9250,6.2421,0.0392,0.1285,6.6007,0.7506,0.1188
30,236.693,6.6711,6.5096,0.0410,0.1287,6.8356,0.7484,0.1188
31,243.597,6.9042,5.2526,0.0421,0.1442,5.5844,0.7495,0.1178
32,249.250,5.6525,6.4717,0.0474,0.1101,6.7872,0.7482,0.1188
33,256.119,6.8696,7.2726,0.0494,0.1865,7.6645,0.7507,0.1188
34,263.844,7.7252,7.0903,0.0419,0.1079,7.4639,0.7499,0.1178
35,271.375,7.5303,5.1982,0.0592,0.1110,5.5497,0.7497,0.1188
36,276.989,5.6140,6.5725,0.0508,0.1853,6.9771,0.7506,0.1188
37,284.037,7.0480,7.7676,0.0859,0.1194,8.2054,0.7507,0.1178
38,292.306,8.2696,6.7550,0.0527,0.1160,7.0881,0.7487,0.1198
39,299.462,7.1561,6.7698,0.0434,0.2201,7.1785,0.7499,0.1198
40,306.697,7.2347,4.6282,0.0424,0.1177,4.9444,0.7502,0.1188
41,311.723,5.0261,7.8696,0.0487,0.3539,8.4226,0.7509,0.1198
42,320.280,8.5565,5.0627,0.0531,0.1631,5.4609,0.7457,0.1188
43,325.835,5.5551,7.5073,0.0446,0.1262,7.8618,0.7479,0.1188
44,333.785,7.9499,6.8781,0.0448,0.1418,7.2112,0.7451,0.1188
45,341.064,7.2796,6.6709,0.0388,0.1544,7.0061,0.7502,0.1198
46,348.135,7.0709,6.2689,0.0408,0.1494,6.6041,0.7466,0.1188
47,354.804,6.6686,6.5555,0.0400,0.1548,6.8922,0.7514,0.1188
48,361.765,6.9614,4.9731,0.0590,0.1089,5.2919,0.7446,0.1188
49,367.126,5.3605,6.5508,0.0617,0.1109,6.8948,0.7471,0.1198
50,374.115,6.9894,6.5883,0.0477,0.4507,7.2622,0.7473,0.1188
51,381.517,7.4020,7.3666,0.0408,0.4320,7.9836,0.7499,0.1188
52,390.014,8.4973,6.4434,0.0428,0.2345,6.8760,0.7473,0.1188
53,396.955,6.9405,6.4923,0.0454,0.1417,6.8241,0.7467,0.1188
54,403.850,6.8948,4.8270,0.0514,0.1061,5.1283,0.7460,0.1188
55,409.046,5.1968,6.5995,0.0490,0.1328,6.9315,0.7474,0.1198
56,416.049,7.0029,6.3050,0.0446,0.3701,6.8947,0.7456,0.1188
57,423.071,7.0218,6.5956,0.0448,0.1507,6.9465,0.7458,0.1188
58,430.093,7.0214,6.5998,0.0434,0.1120,6.9215,0.7489,0.1188
59,437.086,6.9934,6.3689,0.0477,0.2752,6.8666,0.7471,0.1188
60,444.032,6.9458,6.5161,0.0496,0.1450,6.8953,0.7468,0.1188
61,451.010,6.9779,6.4992,0.0483,0.1251,6.8429,0.7488,0.1178
62,458.004,6.9947,5.9792,0.0455,0.1185,6.3084,0.7477,0.1188
63,464.385,6.3809,6.7097,0.0475,0.5220,7.4354,0.7484,0.1198
64,472.163,7.7778,5.7731,0.0502,0.1219,6.1246,0.7470,0.1178
65,478.363,6.1998,6.8429,0.0446,0.1535,7.2074,0.7464,0.1188
66,485.638,7.2750,6.2315,0.0495,0.1283,6.5818,0.7443,0.1198
67,492.305,6.6667,7.0474,0.0451,0.3571,7.6154,0.7478,0.1198
68,500.114,7.8090,5.9030,0.0465,0.1271,6.2442,0.7462,0.1198
69,506.438,6.3246,6.6055,0.0583,0.2934,7.1183,0.7468,0.1198
70,513.670,7.2315,5.9284,0.0587,0.1266,6.3194,0.7486,0.1198
71,520.069,6.3993,8.2070,0.0777,0.4745,8.9655,0.7448,0.1198
72,529.322,9.2532,4.8716,0.0644,0.4239,5.5888,0.7476,0.1188
73,535.543,6.2207,4.9142,0.0642,0.4509,5.6185,0.7462,0.1188
74,541.578,6.0355,5.7890,0.0707,0.1961,6.2601,0.7465,0.1198
75,547.948,6.3695,7.2151,0.0632,0.1450,7.6562,0.7445,0.1188
76,555.728,7.7802,5.5554,0.0635,0.3532,6.1752,0.7436,0.1198
77,562.735,7.0065,5.5392,0.0792,0.3024,6.1336,0.7447,0.1198
78,569.094,6.3593,6.0794,0.0648,0.7610,7.1233,0.7433,0.1198
79,576.611,7.5175,5.8745,0.0567,0.2933,6.4005,0.7464,0.1198
80,583.246,6.6350,6.1165,0.0693,0.1808,6.5653,0.7463,0.1188
81,589.922,6.6753,6.3497,0.0577,0.1259,6.7303,0.7455,0.1188
82,596.728,6.8061,6.6877,0.0498,0.1448,7.0355,0.7426,0.1188
83,603.839,7.1117,6.3092,0.0453,0.1267,6.6390,0.7469,0.1188
84,610.555,6.7154,6.5176,0.0449,0.1437,6.8575,0.7399,0.1188
85,617.488,6.9331,6.2417,0.0610,0.6777,7.1828,0.7442,0.1188
86,624.768,7.2802,6.0173,0.0555,0.1266,6.3961,0.7447,0.1188
87,631.240,6.4716,6.6594,0.0485,0.1154,6.9862,0.7461,0.1198
88,638.300,7.0603,6.1643,0.0546,0.1361,6.5653,0.7456,0.1198
89,644.938,6.6375,6.6151,0.0500,0.2045,7.0933,0.7444,0.1188
90,652.110,7.1720,6.4919,0.0625,0.4397,7.1666,0.7424,0.1188
91,659.416,7.3061,6.2237,0.0512,0.3093,6.7931,0.7437,0.1198
92,666.396,6.9798,5.9188,0.0960,0.6842,7.1070,0.7439,0.1188
93,674.642,8.2469,4.9917,0.0708,0.3606,5.6216,0.7459,0.1188
94,680.500,5.8577,5.9975,0.0469,0.1220,6.3614,0.7453,0.1188
95,686.937,6.4371,6.5169,0.0590,0.1160,6.8503,0.7453,0.1198
96,693.862,6.9251,6.5805,0.0458,0.1185,6.9099,0.7433,0.1198
97,700.857,6.9946,6.5274,0.0457,0.1391,6.8712,0.7455,0.1198
98,707.803,6.9465,6.4611,0.0473,0.1174,6.7918,0.7452,0.1188
99,714.669,6.8654,6.4878,0.0442,0.1408,6.8433,0.7432,0.1198
100,721.588,6.9196,6.5558,0.0453,0.1379,6.8940,0.7450,0.1188
101,728.553,6.9646,6.2607,0.0934,0.1871,6.6845,0.7443,0.1198
102,735.318,6.7646,6.6458,0.0430,0.1850,7.0071,0.7469,0.1198
103,742.404,7.0864,6.6155,0.0426,0.1254,6.9143,0.7480,0.1198
104,749.399,6.9953,6.4350,0.0559,0.1283,6.8252,0.7456,0.1198
105,756.301,6.9017,6.5440,0.0398,0.1841,6.8929,0.7445,0.1198
106,763.270,6.9689,6.5502,0.0456,0.1691,6.8967,0.7471,0.1188
107,770.245,6.9747,6.4728,0.0452,0.2552,6.9014,0.7433,0.1188
108,777.225,6.9807,6.5882,0.0467,0.1733,6.9396,0.7450,0.1198
109,784.244,7.0191,6.5282,0.0432,0.1505,6.8542,0.7456,0.1198
110,791.170,6.9260,6.5320,0.0527,0.1501,6.8808,0.7435,0.1188
111,798.130,6.9596,6.4788,0.0521,0.1152,6.8252,0.7450,0.1198
112,805.031,6.9006,6.5539,0.0418,0.1321,6.8746,0.7457,0.1198
113,811.990,6.9589,13.3339,0.0658,0.3892,13.9926,0.7455,0.1198
114,826.080,14.0905,5.9265,0.0578,0.1149,6.2990,0.7444,0.1198
115,832.452,6.3724,6.6049,0.0514,0.2281,7.0662,0.7454,0.1198
116,839.607,7.1543,6.4779,0.0479,0.4094,7.1014,0.7455,0.1198
117,846.930,7.3231,6.0335,0.0799,0.5049,6.8427,0.7412,0.1188
118,853.888,6.9582,6.2646,0.0886,0.1729,6.8319,0.7429,0.1198
119,860.902,7.0140,6.3332,0.0498,0.1297,6.6799,0.7451,0.1198
120,868.004,7.1015,5.7890,0.0477,0.1521,6.1487,0.7436,0.1188
121,874.310,6.3061,6.8763,0.0506,0.1191,7.2230,0.7443,0.1188
122,881.611,7.3014,6.0586,0.0870,0.1244,6.4517,0.7473,0.1198
123,888.140,6.5293,6.7375,0.0490,0.1247,7.0705,0.7433,0.1198
124,895.288,7.1481,6.5833,0.0548,0.1276,6.9445,0.7427,0.1198
125,902.317,7.0284,6.4333,0.0536,0.1143,6.7678,0.7441,0.1198
126,909.159,6.8422,6.4329,0.0437,0.1397,6.7739,0.7426,0.1198
127,916.008,6.8494,6.6199,0.0505,0.1143,6.9388,0.7452,0.1208
128,923.020,7.0115,6.1471,0.0574,0.2080,6.5584,0.7439,0.1208
129,929.745,6.7249,6.3817,0.0458,0.1583,6.7755,0.7452,0.1198
130,936.591,6.8467,6.9272,0.0429,0.3880,7.5095,0.7442,0.1198
131,944.232,7.6408,6.0961,0.0476,0.6251,6.9126,0.7444,0.1198
132,951.465,7.2329,5.9572,0.0625,0.5356,6.7453,0.7427,0.1208
133,959.063,7.5982,5.1442,0.0624,0.1650,5.5561,0.7434,0.1198
134,964.717,5.6533,8.8883,0.0601,0.2130,9.3363,0.7456,0.1208
135,974.132,9.4149,3.9156,0.0753,0.2405,4.4447,0.7428,0.1219
136,978.731,4.5999,6.2423,0.0617,0.6208,7.1536,0.7441,0.1198
137,986.209,7.4779,5.7413,0.0871,0.1954,6.3377,0.7425,0.1208
138,992.656,6.4462,6.2766,0.0565,0.6664,7.1957,0.7436,0.1208
139,1000.371,7.7152,5.6233,0.0762,0.2025,6.1022,0.7419,0.1208
140,1007.021,6.6500,5.8276,0.1233,0.1572,6.3149,0.7419,0.1208
141,1013.437,6.4163,6.1115,0.0463,0.1248,6.5265,0.7431,0.1208
142,1020.042,6.6048,6.5603,0.0460,0.1959,6.9588,0.7429,0.1219
143,1027.079,7.0368,6.4122,0.1005,0.1895,6.9823,0.7436,0.1219
144,1034.224,7.1455,6.6780,0.0457,0.1107,6.9879,0.7447,0.1208
145,1041.286,7.0623,6.3722,0.1012,0.8327,7.5343,0.7439,0.1219
146,1049.553,8.2670,5.0253,0.0840,0.3298,5.6322,0.7458,0.1219
147,1055.488,5.9343,5.7290,0.0527,0.1925,6.1691,0.7431,0.1229
148,1062.485,6.9970,5.7402,0.1008,0.1311,6.1900,0.7483,0.1219
149,1068.932,6.4473,6.4958,0.0441,0.1242,6.8170,0.7474,0.1229
150,1075.821,6.8890,6.2953,0.0435,0.1203,6.6174,0.7438,0.1219
151,1082.518,6.6967,6.7195,0.0584,0.1173,7.1090,0.7426,0.1219
152,1089.702,7.1842,6.5712,0.0505,0.1178,6.8937,0.7443,0.1229
153,1096.669,6.9667,6.1134,0.0486,0.1550,6.4866,0.7428,0.1229
154,1103.235,6.5661,6.4062,0.0483,0.1335,6.7444,0.7444,0.1219
155,1110.078,6.8434,8.2042,0.0538,0.1268,8.5527,0.7422,0.1219
156,1118.730,8.6514,5.6031,0.0627,0.1740,6.0416,0.7438,0.1219
157,1124.880,6.1503,5.6733,0.0494,0.1587,6.0303,0.7418,0.1229
158,1130.991,6.1111,6.8321,0.0452,0.2033,7.2202,0.7406,0.1229
159,1138.291,7.2999,6.1996,0.0468,0.2104,6.6070,0.7400,0.1229
160,1144.983,6.6916,6.5340,0.0487,0.1235,6.8638,0.7437,0.1219
161,1151.927,6.9447,6.8371,0.0566,0.1248,7.1937,0.7419,0.1219
162,1159.201,7.2742,6.1481,0.0519,0.1164,6.4783,0.7415,0.1219
163,1165.763,6.5612,6.8741,0.0439,0.1461,7.2027,0.7427,0.1229
164,1173.042,7.2790,6.1789,0.0570,0.1136,6.5306,0.7414,0.1229
165,1179.645,6.6035,6.5178,0.0819,0.2963,7.0464,0.7439,0.1229
166,1186.779,7.1342,6.6347,0.0405,0.1880,6.9991,0.7468,0.1229
167,1193.851,7.0722,6.5439,0.0482,0.1537,6.8894,0.7430,0.1229
168,1200.816,6.9646,6.2252,0.0496,0.1178,6.5621,0.7423,0.1229
169,1207.461,6.6446,6.3813,0.0454,0.1639,6.7385,0.7401,0.1239
170,1214.289,6.8281,6.5110,0.0485,0.2999,7.0277,0.7446,0.1229
171,1221.383,7.0938,6.6865,0.0480,0.2699,7.1402,0.7420,0.1229
172,1228.647,7.2648,6.1524,0.0669,0.4337,6.8679,0.7414,0.1219
173,1235.803,7.1560,6.0111,0.0426,0.1728,6.3554,0.7438,0.1229
174,1242.229,6.4260,6.5808,0.0393,0.1122,6.8764,0.7449,0.1229
175,1249.178,6.9484,6.4361,0.0836,0.1230,6.8351,0.7428,0.1229
176,1256.091,6.9130,6.3776,0.0528,0.1098,6.7356,0.7415,0.1229
177,1262.895,6.8044,7.5403,0.4295,0.1088,8.2113,0.7390,0.1229
178,1271.184,8.2885,5.1917,0.0396,0.1092,5.4902,0.7505,0.1239
179,1276.741,5.5577,6.4580,0.0436,0.1527,6.8150,0.7482,0.1239
180,1283.619,6.8778,7.6333,0.0401,0.1433,7.9602,0.7402,0.1229
181,1291.646,8.0271,5.5172,0.0440,1.4995,7.1908,0.7395,0.1239
182,1298.901,7.2546,5.8399,0.1393,0.7031,6.9046,0.7413,0.1229
183,1306.430,7.5295,4.7319,0.0413,0.1656,5.0811,0.7449,0.1229
184,1311.584,5.1532,6.4568,0.0453,0.2193,6.8892,0.7387,0.1229
185,1318.544,6.9600,6.6182,0.1078,0.2037,7.2032,0.7404,0.1229
186,1325.963,7.4197,5.8740,0.0742,0.1132,6.4117,0.7453,0.1229
187,1332.460,6.4964,7.7420,0.0376,0.1567,8.0806,0.7205,0.1239
188,1340.609,8.1496,6.6744,0.0385,0.1607,6.9983,0.7404,0.1229
189,1347.673,7.0635,6.4573,0.0412,0.1739,6.7951,0.7417,0.1239
190,1354.532,6.8595,6.8296,0.0410,0.1821,7.1896,0.7430,0.1229
191,1361.785,7.2523,6.4133,0.0362,0.1683,6.7371,0.7396,0.1239
192,1368.587,6.8023,4.9951,0.0656,0.1631,5.4213,0.7422,0.1239
193,1374.081,5.4937,6.4298,0.0441,0.1540,6.7857,0.7412,0.1239
194,1380.933,6.8524,6.6489,0.0418,0.1580,6.9918,0.7423,0.1229
195,1387.995,7.0617,6.5226,0.0406,0.1685,6.8630,0.7396,0.1239
196,1394.930,6.9352,7.8157,0.0391,0.2091,8.2086,0.7435,0.1239
197,1403.203,8.2730,6.8524,0.0396,0.2287,7.2581,0.7427,0.1239
198,1410.542,7.3389,12.6116,0.0591,0.1545,13.0440,0.7427,0.1229
199,1423.714,13.1717,7.8957,0.0476,0.1368,8.2388,0.7440,0.1239
200,1432.029,8.3151,5.6285,0.0433,0.1193,5.9883,0.7482,0.1249
201,1438.091,6.0620,6.6575,0.0441,0.2855,7.1581,0.7413,0.1249
202,1445.363,7.2721,6.0420,0.0435,0.1162,6.3679,0.7485,0.1239
203,1451.802,6.4395,6.7106,0.0441,0.1149,7.0388,0.7456,0.1239
204,1458.917,7.1151,6.7696,0.0515,0.2727,7.2479,0.7485,0.1249
205,1466.239,7.3217,6.4093,0.0447,0.1368,6.7459,0.7481,0.1239
206,1473.067,6.8278,4.8530,0.0420,0.2274,5.2731,0.7586,0.1239
207,1478.411,5.3439,7.8690,0.0501,0.1844,8.2624,0.7417,0.1249
208,1486.773,8.3626,6.8528,0.0445,0.1398,7.1879,0.7430,0.1239
209,1494.030,7.2567,6.6053,0.0761,0.2062,7.1924,0.7422,0.1239
210,1501.305,7.2754,6.3686,0.0438,0.1046,6.8055,0.7444,0.1239
211,1508.220,6.9146,5.7740,0.0403,0.2466,6.2077,0.7279,0.1239
212,1514.496,6.2758,6.5222,0.0445,0.2095,6.9252,0.7384,0.1249
213,1521.489,6.9933,6.6976,0.0403,0.1912,7.0603,0.7390,0.1239
214,1528.612,7.1226,6.0129,0.0416,0.1939,6.3937,0.7393,0.1249
215,1535.068,6.4562,6.7623,0.0382,0.1785,7.1148,0.7393,0.1249
216,1542.250,7.1819,6.4261,0.0659,0.0977,6.7253,0.7414,0.1239
217,1549.038,6.7879,6.7295,0.0415,0.2253,7.1377,0.7419,0.1249
218,1556.240,7.2019,6.3347,0.0440,0.1993,6.7148,0.7461,0.1249
219,1563.018,6.7782,6.5120,0.0405,0.2020,6.8920,0.7397,0.1249
220,1569.974,6.9563,6.4530,0.0396,0.1002,6.7547,0.7400,0.1249
221,1576.792,6.8181,6.5432,0.0427,0.1384,6.8853,0.7415,0.1249
222,1583.742,6.9498,6.7459,0.0361,0.1934,7.1133,0.7399,0.1249
223,1590.916,7.1736,6.3276,0.0396,0.1018,6.6572,0.7418,0.1260
224,1597.636,6.7205,6.5696,0.0927,0.1007,6.9251,0.7478,0.1249
225,1604.625,6.9887,6.4521,0.0386,0.1484,6.7856,0.7480,0.1249
226,1611.476,6.8510,6.2418,0.0416,0.1670,6.6076,0.7395,0.1249
227,1618.143,6.6676,6.9243,0.0448,0.1381,7.2540,0.7478,0.1249
228,1625.457,7.3134,6.7355,0.0421,0.1057,7.0525,0.7420,0.1249
229,1632.581,7.1245,6.4912,0.0647,0.1019,6.7899,0.7422,0.1260
230,1639.436,6.8546,4.9833,0.0418,0.2396,5.4174,0.7398,0.1249
231,1644.924,5.4882,7.5306,0.0673,0.1037,7.8373,0.7468,0.1270
232,1652.828,7.9037,7.3478,0.0432,0.2041,7.7371,0.7468,0.1260
233,1660.632,7.8039,6.3284,0.0680,0.1011,6.6468,0.7450,0.1260
234,1667.344,6.7122,4.7233,0.0474,0.1971,5.1489,0.7458,0.1260
235,1672.556,5.2125,7.5202,0.0384,0.1302,7.8261,0.7430,0.1260
236,1680.451,7.8944,6.8838,0.0393,0.2090,7.2640,0.7454,0.1260
237,1687.776,7.3257,6.7987,0.0408,0.1929,7.1728,0.7473,0.1270
238,1695.013,7.2364,6.3401,0.0359,0.1339,6.6427,0.7451,0.1260
239,1701.717,6.7041,13.3205,0.0477,0.5979,14.1318,0.7391,0.1260
240,1715.968,14.2505,5.7565,0.0448,0.4501,6.4053,0.7541,0.1270
241,1722.457,6.4895,6.8703,0.0424,0.4439,7.5166,0.7461,0.1270
242,1730.057,7.5999,4.5305,0.0985,0.2514,5.0909,0.7586,0.1270
243,1736.823,6.7659,4.7850,0.0442,0.1647,5.1492,0.2660,0.1270
244,1742.127,5.3045,6.2915,0.0398,0.1793,6.6370,0.2710,0.1260
245,1748.902,6.7743,22.4316,0.0444,0.2266,22.8466,0.2660,0.1270
246,1771.844,22.9420,13.1241,0.0390,0.1251,13.4547,0.2656,0.1270
247,1785.371,13.5277,19.1629,0.1143,0.1216,19.5481,0.2648,0.1270
248,1805.042,19.6709,5.8526,0.0464,0.1468,6.2029,0.2700,0.1270
249,1811.348,6.3062,8.0473,0.0504,0.1028,8.3552,0.2667,0.1270
250,1819.782,8.4337,5.1632,0.0314,0.1283,5.4432,0.2667,0.1280
251,1825.275,5.4930,6.6725,0.0442,0.1414,7.0013,0.2659,0.1270
252,1832.352,7.0770,7.6722,0.0542,0.1156,8.0193,0.2670,0.1290
253,1840.434,8.0823,5.2649,0.0360,0.1689,5.6077,0.2660,0.1290
254,1846.117,5.6827,7.8515,0.0430,0.1016,8.1660,0.2635,0.1290
255,1854.345,8.2284,6.9492,0.0751,0.1218,7.4503,0.2652,0.1290
256,1861.865,7.5192,6.4778,0.0402,0.1366,6.7981,0.2659,0.1290
257,1868.736,6.8714,6.4826,0.0448,0.1785,6.8537,0.2659,0.1290
258,1875.652,6.9158,6.4571,0.0408,0.1086,6.7453,0.2626,0.1290
259,1882.470,6.8179,6.5879,0.0684,0.0991,6.8897,0.2666,0.1290
260,1889.432,6.9624,5.0032,0.0472,0.1118,5.3094,0.2668,0.1290
261,1894.808,5.3756,7.8438,0.0432,0.1123,8.1539,0.2667,0.1311
262,1903.037,8.2293,5.2302,0.0751,0.1118,5.5719,0.2660,0.1300
263,1908.687,5.6497,7.8223,0.0448,0.1541,8.2099,0.2639,0.1300
264,1916.972,8.2850,6.7497,0.0436,0.1038,7.1907,0.2660,0.1300
265,1924.236,7.2643,4.8384,0.0423,0.1618,5.1943,0.2671,0.1311
266,1929.509,5.2730,7.8550,0.0448,0.1040,8.1569,0.2659,0.1300
267,1937.737,8.2277,5.4301,0.0423,0.1067,5.7305,0.2634,0.1311
268,1943.543,5.8058,7.6539,0.0426,0.1062,8.0002,0.2665,0.1300
269,1951.617,8.0740,5.1374,0.0422,0.2380,5.5653,0.2672,0.1300
270,1957.255,5.6387,7.6849,0.0432,0.1103,8.0016,0.2660,0.1311
271,1965.318,8.0629,5.2940,0.0432,0.2060,5.7021,0.2656,0.1311
272,1971.090,5.7714,8.1696,0.0449,0.1804,8.5471,0.2671,0.1311
273,1979.707,8.6170,6.5055,0.0472,0.1057,6.9934,0.2661,0.1321
274,1986.764,7.0577,4.8048,0.0396,0.2247,5.2063,0.2653,0.1311
275,1992.034,5.2701,7.8791,0.0479,0.1169,8.1925,0.2663,0.1321
276,2000.454,8.4194,13.4078,0.0953,0.1789,13.8668,0.2677,0.1311
277,2014.516,14.0623,5.1364,0.0441,0.1262,5.4519,0.2682,0.1311
278,2020.039,5.5230,7.1036,0.0459,0.1912,7.5509,0.2679,0.1311
279,2027.692,7.6533,7.0578,0.0433,0.1062,7.4575,0.2705,0.1321
280,2035.220,7.5279,6.3926,0.0415,0.1050,6.6825,0.2678,0.1321
281,2041.972,6.7522,6.4659,0.0419,0.1212,6.7822,0.2686,0.1321
282,2048.834,6.8618,6.7629,0.0381,0.2582,7.2001,0.2662,0.1321
283,2056.135,7.3004,4.7807,0.0364,0.4918,5.4345,0.2704,0.1331
284,2062.036,5.9016,6.8022,0.0434,0.1790,7.2108,0.2681,0.1341
285,2069.313,7.2771,7.3603,0.0388,0.1710,7.7012,0.2657,0.1341
286,2077.077,7.7634,6.2094,0.0722,0.1084,6.6122,0.2666,0.1341
287,2083.751,6.6743,6.6878,0.0758,0.1671,7.2076,0.2724,0.1341
288,2091.034,7.2830,5.8940,0.0368,0.2046,6.2705,0.2704,0.1352
289,2097.366,6.3321,6.7634,0.0376,0.0989,7.0629,0.2677,0.1341
290,2104.492,7.1260,6.5022,0.0409,0.1811,6.8641,0.2686,0.1352
291,2111.432,6.9403,4.9782,0.0360,0.1692,5.3192,0.2701,0.1352
292,2116.819,5.3869,7.5310,0.0396,0.2136,7.9270,0.2713,0.1352
293,2124.819,7.9992,5.7682,0.0427,0.1185,6.0827,0.2683,0.1352
294,2130.984,6.1651,7.4255,0.0380,0.1487,7.7537,0.2708,0.1362
295,2138.830,7.8465,6.8970,0.0431,0.1442,7.2291,0.2726,0.1362
296,2146.150,7.3200,6.8637,0.0439,0.1782,7.2145,0.2744,0.1372
297,2153.428,7.2782,4.7300,0.0385,0.1685,5.1338,0.2733,0.1372
298,2158.630,5.2013,6.5853,0.0647,0.1134,7.0277,0.2733,0.1362
299,2165.760,7.1304,6.3799,0.0532,0.1166,6.8073,0.2743,0.1372
300,2172.641,6.8808,7.4172,0.0438,0.1051,7.7231,0.2736,0.1372
301,2180.431,7.7899,7.2017,0.0403,0.1865,7.5662,0.2757,0.1372
302,2188.059,7.6281,6.3445,0.0419,0.0998,6.6518,0.2772,0.1393
303,2194.776,6.7171,6.4276,0.0375,0.1799,6.7825,0.2777,0.1382
304,2201.620,6.8438,6.4832,0.0376,0.1013,6.7573,0.2780,0.1393
305,2208.442,6.8227,7.1286,0.0447,0.2690,7.5917,0.2801,0.1403
306,2216.131,7.6883,6.3662,0.0357,0.1824,6.7177,0.2780,0.1403
307,2222.912,6.7809,6.1961,0.0381,0.1754,6.5459,0.2797,0.1403
308,2229.518,6.6067,6.4062,0.0388,0.1758,6.7626,0.2786,0.1403
309,2236.342,6.8232,6.5028,0.0385,0.1827,6.8619,0.2822,0.1413
310,2243.265,6.9235,5.3377,0.0386,0.1419,5.6721,0.2805,0.1413
311,2249.001,5.7357,6.5616,0.0455,0.1265,6.9221,0.2823,0.1413
312,2256.030,7.0289,6.6765,0.0369,0.1115,6.9696,0.2838,0.1413
313,2263.096,7.0663,6.9604,0.0434,0.1146,7.2882,0.2831,0.1423
314,2270.456,7.3598,6.2427,0.0429,0.1035,6.5326,0.2844,0.1413
315,2277.059,6.6034,6.7350,0.0457,0.1090,7.0378,0.2845,0.1423
316,2284.170,7.1106,6.3997,0.0436,0.1069,6.7073,0.2823,0.1423
317,2290.971,6.8012,6.5465,0.0446,0.1115,6.8732,0.2843,0.1423
318,2297.913,6.9422,6.5726,0.0467,0.1111,6.8730,0.2917,0.1423
319,2304.858,6.9447,6.3364,0.0442,0.1093,6.6421,0.2834,0.1423
320,2311.621,6.7628,13.7408,0.0721,0.1257,14.1095,0.2839,0.1423
321,2325.868,14.2469,6.7036,0.0369,0.1478,7.0290,0.2830,0.1423
322,2332.967,7.0993,6.1322,0.0426,0.1077,6.4098,0.3019,0.1423
323,2339.448,6.4813,6.5967,0.0423,0.1908,6.9735,0.2846,0.1423
324,2346.515,7.0668,6.4189,0.0414,0.1541,6.7651,0.2795,0.1423
325,2353.349,6.8340,6.2243,0.0437,0.1470,6.5484,0.2939,0.1423
326,2359.976,6.6271,6.7998,0.0423,0.2539,7.2419,0.2784,0.1423
327,2367.294,7.3182,6.2694,0.0798,0.1284,6.6434,0.2809,0.1423
328,2374.114,6.8199,6.5134,0.0455,0.1096,6.7972,0.2775,0.1413
329,2380.983,6.8685,6.5062,0.0366,0.2034,6.8686,0.2776,0.1413
330,2387.927,6.9448,6.7215,0.0422,0.1623,7.0706,0.2756,0.1413
331,2395.077,7.1494,6.4327,0.0361,0.1852,6.7763,0.2775,0.1413
332,2401.922,6.8451,6.5203,0.0391,0.1735,6.8604,0.2770,0.1423
