# start_unix_ms 1790235768366
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
66,487.524,7.6047,5.5317,0.0777,0.0540,0.1449,6.0253,0.2749,0.1178
67,493.624,6.1002,7.5103,0.0375,0.0523,0.1301,7.8611,0.2732,0.1178
68,501.611,7.9868,5.4443,0.0623,0.0492,0.1345,5.8556,0.2762,0.1178
69,507.586,5.9745,7.4533,0.0430,0.0547,0.1294,7.8220,0.2722,0.1178
70,515.480,7.8941,5.5774,0.0713,0.0658,0.1364,6.0367,0.2729,0.1167
71,521.598,6.1189,7.4507,0.0500,0.0599,0.1166,7.8022,0.2717,0.1178
72,529.468,7.8697,5.5792,0.0357,0.0426,0.1255,5.9133,0.2759,0.1167
73,535.450,5.9818,5.6016,0.0328,0.0454,0.7164,6.5093,0.2736,0.1178
74,542.037,6.5866,6.0022,0.0365,0.0458,0.2518,6.5856,0.2696,0.1178
75,548.698,6.6618,7.4050,0.0842,0.1033,0.1841,8.1012,0.2746,0.1178
76,556.890,8.1917,5.5552,0.1156,0.1291,0.2501,6.6190,0.2738,0.1178
77,563.601,6.7108,5.4508,0.0398,0.0607,0.6640,6.4847,0.2729,0.1178
78,570.170,6.5687,7.4414,0.0461,0.0554,0.1227,7.8096,0.2737,0.1178
79,578.051,7.8812,5.3196,0.0842,0.0693,0.2009,5.8954,0.2751,0.1188
80,584.075,6.0242,7.3390,0.0554,0.0577,0.1250,7.7738,0.2705,0.1167
81,591.922,7.8473,5.6210,0.0471,0.0556,0.1253,6.0158,0.2736,0.1188
82,598.014,6.0920,7.4405,0.0407,0.0471,0.1138,7.7740,0.2720,0.1178
83,605.851,7.8370,5.6832,0.0467,0.0519,0.1368,6.0676,0.2740,0.1167
84,612.007,6.1556,6.4610,0.0494,0.0540,0.1941,6.9165,0.2686,0.1178
85,619.029,7.0218,5.4459,0.0292,0.0550,0.2739,6.0724,0.2708,0.1178
86,625.192,6.1628,7.2559,0.0432,0.0636,0.2060,7.7623,0.2707,0.1178
87,633.024,7.8322,5.4289,0.0473,0.0933,0.4755,6.2900,0.2710,0.1188
88,639.401,6.3774,9.0751,0.0482,0.0630,0.1385,9.5092,0.2721,0.1178
89,648.989,9.5879,4.4652,0.0627,0.0575,0.1536,4.9414,0.2732,0.1178
90,654.026,5.0366,6.5234,0.0582,0.0664,0.1240,6.9399,0.2711,0.1178
91,661.059,7.0335,5.4639,0.1071,0.0841,0.3114,6.1669,0.2715,0.1178
92,667.346,6.2868,6.7071,0.0829,0.0566,0.1200,7.1733,0.2711,0.1178
93,674.628,7.2819,5.5373,0.0325,0.1526,0.5027,6.4171,0.2756,0.1188
94,681.224,6.5958,7.4457,0.0463,0.0480,0.1320,7.8153,0.2743,0.1188
95,689.116,7.8922,5.5530,0.0750,0.0516,0.1276,5.9413,0.2751,0.1188
96,695.142,6.0264,6.5664,0.0866,0.0578,0.1284,7.0272,0.2704,0.1188
97,702.253,7.1109,5.3727,0.0387,0.0485,0.4954,6.0927,0.2747,0.1188
98,708.445,6.1920,7.1867,0.0628,0.0792,0.2773,7.8646,0.2736,0.1178
99,716.456,8.0113,5.2233,0.0391,0.0573,0.4855,5.9979,0.2765,0.1178
100,722.533,6.0763,6.1492,0.0484,0.0599,0.1625,6.7487,0.2741,0.1178
101,729.378,6.8452,7.3059,0.0471,0.0569,0.1339,7.7117,0.2731,0.1178
102,737.165,7.7871,5.5359,0.0725,0.0582,0.4148,6.2329,0.2733,0.1198
103,743.463,6.2983,7.2099,0.0532,0.0514,0.1138,7.6054,0.2738,0.1178
104,751.144,7.6804,5.5395,0.0747,0.0709,0.4916,6.3652,0.2734,0.1178
105,757.575,6.4311,7.0811,0.0411,0.0496,0.1126,7.4215,0.2712,0.1178
106,765.059,7.4846,5.7917,0.1248,0.0594,0.3069,6.5035,0.2738,0.1178
107,771.645,6.5857,5.4840,0.0330,0.0351,0.3603,6.0411,0.2679,0.1178
108,777.767,6.1223,7.1059,0.0582,0.0470,0.2751,7.6404,0.2740,0.1188
109,785.591,7.8241,6.7395,0.0464,0.0553,0.1257,7.1316,0.2742,0.1178
110,792.794,7.2027,5.4581,0.0551,0.0632,0.5267,6.3023,0.2728,0.1188
111,799.157,6.3629,7.2208,0.0957,0.0644,0.3374,7.8903,0.2730,0.1178
112,807.149,7.9918,5.2337,0.2067,0.0597,0.1866,5.8588,0.2737,0.1178
113,813.105,5.9564,6.1713,0.0464,0.0536,0.1409,6.7048,0.2741,0.1178
114,819.894,6.7887,7.3808,0.0655,0.0524,0.1126,7.8009,0.2710,0.1198
115,827.761,7.8669,5.4851,0.0454,0.0437,0.2463,6.0232,0.2728,0.1198
116,833.856,6.0951,7.4450,0.0397,0.0468,0.1098,7.7726,0.2699,0.1188
117,841.713,7.8568,5.5657,0.0477,0.0425,0.1414,5.9200,0.2707,0.1198
118,847.716,6.0028,7.6610,0.0429,0.0518,0.1177,8.0173,0.2694,0.1188
119,855.809,8.0932,5.8580,0.0634,0.0860,0.4118,6.6204,0.2722,0.1188
120,862.514,6.7048,5.8018,0.1056,0.0808,0.3060,6.5280,0.2674,0.1188
121,869.178,6.6647,6.6605,0.0515,0.0547,0.1124,7.0223,0.2710,0.1178
122,876.269,7.0904,5.5712,0.0571,0.0423,0.1373,5.9280,0.2722,0.1188
123,882.266,5.9977,7.2755,0.0399,0.0469,0.1544,7.6588,0.2705,0.1188
124,889.996,7.7292,5.3603,0.0330,0.0697,0.4662,6.1868,0.2725,0.1198
125,896.257,6.2612,7.0938,0.0421,0.0524,0.1139,7.4636,0.2691,0.1178
126,903.786,7.5293,5.5714,0.0627,0.0370,0.3367,6.1926,0.2720,0.3656
127,910.069,6.2826,7.2856,0.0367,0.0502,0.1135,7.6492,0.2713,0.1188
128,917.782,7.7128,5.5879,0.0341,0.0668,0.2500,6.1188,0.2743,0.1198
129,924.034,6.2520,7.4329,0.0391,0.0686,0.1237,7.8115,0.2704,0.1188
130,932.109,8.0756,6.0628,0.0419,0.0466,0.1144,6.4041,0.2725,0.1198
131,938.579,6.4701,5.5436,0.0764,0.0854,0.2452,6.2430,0.2700,0.1178
132,944.904,6.3253,13.3740,0.1287,0.0631,0.2409,14.1982,0.2704,0.1188
133,959.221,14.3169,6.1195,0.1017,0.0522,0.1545,6.5999,0.2724,0.1198
134,965.917,6.6952,7.2215,0.0425,0.0517,0.1491,7.6079,0.2748,0.1198
135,973.610,7.6929,6.4168,0.0575,0.0510,0.1128,6.7818,0.2714,0.1208
136,980.459,6.8493,5.7394,0.0465,0.0586,0.1225,6.1299,0.2699,0.1188
137,986.664,6.2055,6.3403,0.0541,0.0772,0.2165,6.8928,0.2690,0.1188
138,993.665,7.0012,6.3185,0.0490,0.0631,0.1362,6.8019,0.2697,0.1198
139,1000.755,7.0890,7.2679,0.1122,0.0806,0.1616,7.8454,0.2694,0.1198
140,1008.693,7.9382,7.3382,0.0417,0.0528,0.1139,7.7096,0.2689,0.1198
141,1016.479,7.7863,5.5892,0.0590,0.0458,0.2196,6.0642,0.2688,0.1198
142,1022.607,6.1276,6.5125,0.0924,0.0458,0.1189,6.9169,0.2716,0.1198
143,1029.597,6.9903,7.4269,0.0339,0.0430,0.1056,7.7353,0.2721,0.1208
144,1037.395,7.7979,5.6321,0.0390,0.0460,0.1163,5.9727,0.2718,0.1198
145,1043.440,6.0451,5.5717,0.0414,0.0499,0.1739,5.9916,0.2722,0.1198
146,1049.727,6.2867,5.3529,0.0638,0.0521,0.5014,6.2347,0.2713,0.1208
147,1056.038,6.3114,6.0020,0.1171,0.0842,0.3565,6.7639,0.2700,0.1208
148,1062.891,6.8528,7.1938,0.0564,0.0571,0.1295,7.6239,0.2735,0.1208
149,1070.584,7.6930,5.0032,0.0349,0.0409,0.4673,5.6832,0.2713,0.1229
150,1076.360,5.7762,7.7868,0.0491,0.0468,0.1140,8.1410,0.2711,0.1198
151,1084.567,8.2070,5.1987,0.0887,0.0557,0.5701,6.0558,0.2733,0.1198
152,1090.695,6.1279,7.0395,0.0551,0.0466,0.1120,7.4209,0.2695,0.1208
153,1098.182,7.4873,5.6089,0.1132,0.0446,0.5412,6.4743,0.2706,0.3676
154,1104.885,6.7025,6.8948,0.0483,0.0520,0.1189,7.2762,0.2717,0.1219
155,1112.233,7.3482,5.4969,0.0640,0.1199,0.4081,6.2752,0.2708,0.1219
156,1118.580,6.3467,7.1940,0.0415,0.0481,0.1434,7.5534,0.2684,0.1208
157,1126.311,7.7317,5.4731,0.1192,0.0423,0.2251,5.9849,0.2705,0.1219
158,1132.368,6.0567,7.4192,0.0415,0.0490,0.1139,7.7598,0.2695,0.1208
159,1140.189,7.8215,5.6133,0.0611,0.0631,0.1684,6.0789,0.2701,0.1219
160,1146.361,6.1715,7.3443,0.0399,0.0479,0.1082,7.6895,0.2698,0.1208
161,1154.121,7.7598,5.6624,0.0378,0.0429,0.1161,5.9932,0.2691,0.1219
162,1160.181,6.0605,5.7595,0.0419,0.0464,0.6995,6.6711,0.2672,0.1219
163,1166.921,6.7397,6.4398,0.1019,0.1305,0.2041,7.3000,0.2691,0.1219
164,1174.322,7.4015,5.9487,0.0508,0.0624,0.1442,6.4042,0.2726,0.1208
165,1180.821,6.4983,6.7226,0.0477,0.0513,0.1409,7.1159,0.2724,0.1208
166,1188.111,7.2902,6.0236,0.0598,0.0577,0.2562,6.5779,0.2695,0.1229
167,1194.785,6.6736,7.3550,0.0446,0.0482,0.1114,7.7146,0.2705,0.1208
168,1202.574,7.7895,5.5824,0.0689,0.0656,0.1347,6.0557,0.2705,0.1229
169,1208.712,6.1376,7.4256,0.0423,0.0475,0.1749,7.8277,0.2660,0.1219
170,1216.604,7.8924,5.4963,0.0428,0.0378,0.1361,5.8604,0.2703,0.1219
171,1222.547,5.9431,7.5536,0.0483,0.0458,0.1073,7.8925,0.2695,0.1219
172,1230.511,7.9639,5.6093,0.0907,0.0588,0.1315,6.0680,0.2680,0.1219
173,1236.663,6.1519,7.4431,0.0392,0.0455,0.1117,7.7599,0.2684,0.1208
174,1244.487,7.8238,11.6815,0.0554,0.1302,0.7918,13.1434,0.2700,0.1219
175,1257.725,13.2381,6.4183,0.0498,0.0538,0.4277,7.1004,0.2682,0.1219
176,1264.898,7.1733,6.7464,0.0589,0.0465,0.1198,7.1261,0.2708,0.1219
177,1272.091,7.1933,5.5671,0.0675,0.0948,0.1984,6.1353,0.2676,0.1219
178,1278.365,6.2732,7.2529,0.0405,0.0480,0.1160,7.6191,0.2686,0.1219
179,1286.052,7.6872,5.2301,0.0769,0.0476,0.3644,5.9435,0.2701,0.1229
180,1292.134,6.0819,7.1019,0.0688,0.0471,0.1102,7.5044,0.2665,0.1229
181,1299.703,7.5690,5.5284,0.1286,0.0594,0.3232,6.1920,0.2703,0.1229
182,1306.011,6.3080,7.2172,0.0555,0.0502,0.1247,7.6400,0.2668,0.1219
183,1313.728,7.7174,5.7058,0.1492,0.0949,0.3483,6.6422,0.2697,0.1229
184,1320.527,6.7986,5.7256,0.1393,0.1122,0.3192,6.7952,0.2675,0.1219
185,1327.438,6.9114,5.7706,0.1136,0.1259,0.2561,6.5800,0.2723,0.1229
186,1334.258,6.8197,6.0632,0.1390,0.1081,0.2771,6.8954,0.2703,0.1219
187,1341.291,7.0330,5.9424,0.0499,0.0945,0.2420,6.5079,0.2718,0.1229
188,1347.880,6.5892,5.4784,0.0444,0.1076,0.4276,6.2348,0.2700,0.1229
189,1354.197,6.3174,7.2025,0.0624,0.0588,0.1717,7.6767,0.2689,0.1229
190,1362.027,7.8294,5.3735,0.0409,0.0761,0.7442,6.5219,0.2699,0.1208
191,1368.645,6.6184,5.4357,0.0471,0.0557,1.0959,6.8150,0.2709,0.1219
192,1375.592,6.9471,5.3768,0.0414,0.0598,0.1319,5.7740,0.2747,0.1249
193,1381.525,5.9328,7.6509,0.0591,0.0571,0.2214,8.1810,0.2701,0.1219
194,1389.818,8.2924,5.8770,0.0600,0.0750,0.1992,6.3952,0.2678,0.1229
195,1396.320,6.5022,7.3463,0.0799,0.0536,0.1158,7.7600,0.2695,0.1219
196,1404.152,7.8319,5.5429,0.0548,0.0519,0.1394,5.9561,0.2701,0.1229
197,1410.190,6.0379,7.5064,0.0472,0.0501,0.1195,7.8610,0.2700,0.1219
198,1418.119,7.9291,5.6037,0.0463,0.0570,0.2552,6.1156,0.2709,0.1229
199,1424.319,6.2007,6.3897,0.0610,0.0569,0.1370,6.8278,0.2677,0.1208
200,1431.249,6.9296,7.5117,0.0438,0.0475,0.1144,7.8388,0.2703,0.1229
201,1439.156,7.9073,5.5602,0.1319,0.0686,0.1897,6.1359,0.2706,0.1229
202,1445.384,6.2277,5.2789,0.0419,0.0478,0.8516,6.3995,0.2682,0.1229
203,1451.879,6.4946,7.4002,0.0435,0.0546,0.1563,7.7932,0.2696,0.1219
204,1459.749,7.8708,5.5618,0.2044,0.0584,0.4145,6.4614,0.2717,0.1229
205,1466.311,6.5617,5.9418,0.1064,0.0601,0.3929,6.7426,0.2693,0.1219
206,1473.166,6.8550,5.6184,0.0694,0.0756,0.2492,6.3991,0.2711,0.1239
207,1479.678,6.5117,6.1237,0.1217,0.0734,0.1524,6.7271,0.2687,0.1239
208,1486.503,6.8255,6.4064,0.0593,0.0554,0.1526,6.8270,0.2720,0.1229
209,1493.424,6.9202,7.4711,0.0414,0.0487,0.1151,7.8034,0.2712,0.1229
210,1501.407,7.9834,5.5036,0.0519,0.0474,0.1315,5.8922,0.2704,0.1239
211,1507.376,5.9693,7.5168,0.0378,0.0505,0.1150,7.8463,0.2690,0.1229
212,1515.391,8.0149,5.5059,0.0562,0.0499,0.1299,5.9120,0.2675,0.1229
213,1521.388,5.9969,7.5236,0.0390,0.0455,0.1059,7.8425,0.2680,0.1239
214,1529.292,7.9036,5.6063,0.0428,0.0463,0.1659,6.0065,0.2699,0.1239
215,1535.634,6.3428,7.3662,0.0393,0.0463,0.1095,7.6887,0.2705,0.1229
216,1543.391,7.7564,5.5208,0.0570,0.0505,0.1565,5.9479,0.2692,0.1239
217,1549.432,6.0412,7.5030,0.0572,0.0633,0.1891,7.9837,0.2686,0.1229
218,1557.537,8.1052,5.4472,0.0482,0.0558,0.1188,5.8180,0.2681,0.1229
219,1563.429,5.8916,5.5453,0.0378,0.0470,0.2481,6.0131,0.2706,0.1239
220,1569.543,6.1143,6.9834,0.0446,0.0531,0.2074,7.4564,0.2680,0.1239
221,1577.131,7.5878,5.3734,0.0349,0.0437,0.6627,6.2564,0.2693,0.1239
222,1583.608,6.4771,7.4964,0.0380,0.0456,0.1117,7.8326,0.2679,0.1239
223,1591.505,7.8966,4.8413,0.0335,0.0355,0.5675,5.5946,0.2684,0.1239
224,1597.160,5.6554,6.2072,0.0336,0.0468,0.5857,7.0710,0.2680,0.1239
225,1604.297,7.1368,6.0836,0.0387,0.2059,0.1618,6.8072,0.2692,0.1239
226,1611.174,6.8770,7.2197,0.0450,0.0563,0.1481,7.6370,0.2691,0.1239
227,1618.944,7.7702,5.4735,0.0674,0.1727,0.3356,6.2353,0.2696,0.1249
228,1625.245,6.3012,7.1648,0.0849,0.0852,0.1949,7.7825,0.2677,0.1249
229,1633.136,7.8907,5.4082,0.0781,0.0606,0.1417,5.8535,0.2689,0.1239
230,1639.072,5.9360,7.3617,0.0983,0.0594,0.2011,7.8784,0.2713,0.1239
231,1647.024,7.9525,5.3433,0.0495,0.0533,0.1664,5.7708,0.2694,0.1249
232,1652.894,5.8695,6.4752,0.0730,0.1106,0.1816,7.1356,0.2694,0.1239
233,1660.118,7.2244,7.2840,0.0412,0.0460,0.1095,7.6288,0.2699,0.1249
234,1667.809,7.6903,5.7193,0.0468,0.0460,0.1365,6.0899,0.2680,0.1249
235,1673.978,6.1699,7.5838,0.1094,0.0642,0.1476,8.0940,0.2658,0.1239
236,1682.154,8.1751,5.4095,0.0622,0.0631,0.1785,5.8970,0.2691,0.1249
237,1688.140,5.9862,7.1186,0.0491,0.0639,0.1549,7.5617,0.2694,0.1260
238,1695.784,7.6441,5.4721,0.0367,0.0377,0.1294,5.8416,0.2683,0.1249
239,1701.702,5.9184,7.6430,0.0395,0.0435,0.1021,7.9463,0.2672,0.1249
240,1709.709,8.0071,5.6179,0.0762,0.0776,0.2545,6.2753,0.2683,0.1260
241,1716.297,6.5875,5.9714,0.0568,0.0587,0.1499,6.4434,0.2697,0.1249
242,1722.833,6.5358,6.5133,0.0454,0.0449,0.1954,6.9315,0.2716,0.1260
243,1729.870,7.0373,6.4530,0.0473,0.0473,0.1507,6.8606,0.2650,0.1249
244,1736.801,6.9312,5.5524,0.0300,0.0351,0.4929,6.2291,0.2708,0.1260
245,1743.094,6.2923,7.2213,0.0459,0.0768,0.1511,7.6393,0.2697,0.1260
246,1750.809,7.7156,5.5151,0.0463,0.0539,0.3602,6.1211,0.2660,0.1260
247,1757.063,6.2536,6.3503,0.0479,0.1014,0.2069,6.8865,0.2685,0.1260
248,1764.032,6.9690,7.2747,0.1180,0.0736,0.2040,7.9429,0.2667,0.1260
249,1772.330,8.2979,5.4849,0.0511,0.0717,0.1436,5.9737,0.2694,0.1260
250,1778.373,6.0429,7.4739,0.0391,0.0503,0.1112,7.8034,0.2691,0.1260
251,1786.240,7.8677,5.1073,0.0383,0.0482,0.1601,5.5350,0.2679,0.1270
252,1791.877,5.6371,6.9963,0.0402,0.0521,0.1383,7.4051,0.2661,0.1270
253,1799.347,7.4700,5.5370,0.0443,0.0591,0.2716,6.0984,0.2675,0.1270
254,1805.507,6.1600,7.4413,0.0465,0.0484,0.1226,7.7808,0.2629,0.1270
255,1813.374,7.8666,5.5375,0.0477,0.0451,0.2512,6.1145,0.2646,0.1270
256,1819.552,6.1781,7.3737,0.0600,0.0860,0.1775,7.9125,0.2629,0.1280
257,1827.581,8.0286,5.3384,0.0616,0.0648,0.3339,6.0205,0.2676,0.1290
258,1833.808,6.2274,7.1254,0.0724,0.0742,0.1589,7.6671,0.2657,0.1280
259,1841.583,7.7746,5.3513,0.0746,0.1004,0.2490,6.0995,0.2679,0.1290
260,1847.828,6.2459,11.0842,0.0636,0.0908,0.1967,11.6233,0.2683,0.1280
261,1859.560,11.7310,1.3316,0.0785,0.1203,0.3226,2.1568,0.2697,0.1290
262,1861.969,2.4098,5.9199,0.0864,0.0649,0.2409,6.5120,0.2686,0.1290
263,1868.659,6.6899,5.8224,0.1028,0.1204,0.3497,6.7052,0.2684,0.1290
264,1875.519,6.8593,5.9581,0.0539,0.0586,0.1689,6.5188,0.2730,0.1300
265,1882.175,6.6564,7.3782,0.0555,0.0764,0.1741,7.8543,0.2720,0.1300
266,1890.124,7.9494,5.0060,0.0470,0.0585,0.6067,5.9096,0.2663,0.1300
267,1896.110,5.9853,7.6132,0.0462,0.0528,0.1189,8.0002,0.2639,0.1300
268,1904.189,8.0792,5.5454,0.0700,0.0843,0.2120,6.0977,0.2671,0.1300
269,1910.585,6.3961,5.1712,0.0489,0.0578,0.3581,5.8301,0.2681,0.1290
270,1916.516,5.9308,7.2622,0.0451,0.0556,0.1325,7.6875,0.2684,0.1300
271,1924.297,7.7810,7.5238,0.0435,0.0523,0.1208,7.8852,0.2667,0.1300
272,1932.258,7.9609,6.0645,0.0538,0.0636,0.1267,6.5140,0.2693,0.1300
273,1938.845,6.5877,5.4784,0.0568,0.0605,0.1702,5.9529,0.2653,0.1300
274,1944.904,6.0589,7.6266,0.0532,0.0572,0.1771,8.0777,0.2661,0.1300
275,1953.075,8.1704,5.3698,0.0512,0.0644,0.5291,6.1716,0.2659,0.1300
276,1959.322,6.2472,5.1846,0.0367,0.0634,0.6130,6.2355,0.2714,0.1300
277,1965.628,6.3064,5.8988,0.0396,0.1073,0.5187,6.8745,0.2686,0.1311
278,1972.717,7.0892,7.1877,0.0371,0.0659,0.1799,7.6822,0.2694,0.1300
279,1980.586,7.8687,5.3435,0.0436,0.0559,0.1329,5.7916,0.2732,0.1321
280,1986.455,5.8692,7.0868,0.0642,0.0524,0.1175,7.4513,0.2692,0.1311
281,1993.979,7.5234,7.0738,0.0407,0.0557,0.1216,7.4396,0.2694,0.1311
282,2001.715,7.7360,6.3786,0.0430,0.0468,0.1092,6.7307,0.2660,0.1311
283,2008.513,6.7983,7.5424,0.0332,0.0405,0.0969,7.8358,0.2689,0.1311
284,2016.411,7.8980,5.6894,0.0326,0.0365,0.0976,5.9788,0.2688,0.1321
285,2022.440,6.0294,5.6136,0.0388,0.0330,0.2436,6.0435,0.2678,0.1321
286,2028.567,6.1266,7.5475,0.0283,0.0343,0.0902,7.8181,0.2674,0.1321
287,2036.435,7.8681,5.6252,0.0246,0.0285,0.0920,5.8790,0.2724,0.1341
288,2042.364,5.9293,5.6822,0.0199,0.0273,0.0777,5.9017,0.2697,0.1331
289,2048.307,5.9430,7.7421,0.0389,0.0487,0.1042,8.0732,0.2696,0.1341
290,2056.448,8.1408,5.6456,0.0786,0.0427,0.1056,6.0000,0.2705,0.1331
291,2062.524,6.0755,7.5652,0.0236,0.0362,0.0861,7.8165,0.2709,0.1341
292,2070.385,7.8612,6.2645,0.0516,0.0408,0.0960,6.6454,0.2738,0.1341
293,2077.150,6.7652,5.5823,0.0595,0.0434,0.4075,6.2324,0.2700,0.1341
294,2083.465,6.3154,7.2419,0.0288,0.0371,0.1061,7.5471,0.2735,0.1341
295,2091.067,7.6017,5.6116,0.0364,0.0301,0.0814,5.8650,0.2728,0.1352
296,2096.981,5.9137,7.6746,0.0515,0.0324,0.0965,7.9587,0.2732,0.1352
