# start_unix_ms 1790235659192
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
0,0.000,0.0000,0.0000,0.0209,0.0590,0.8143,9.4203,0.0000,0.0000
1,9.508,9.5082,0.0000,0.0181,0.0400,0.3810,0.5583,0.0000,0.0000
2,10.110,0.6014,0.0000,0.0204,0.0226,0.1263,0.2788,0.2808,0.1188
3,10.418,0.3088,0.0000,0.0140,0.0195,0.0662,0.1724,0.2761,0.1208
4,10.616,0.1972,0.0000,0.5571,0.0263,11.0732,11.7431,0.2768,0.1208
5,22.440,11.8243,0.0000,0.0334,0.0406,0.0955,0.3021,0.5080,0.1198
6,22.777,0.3376,0.0000,8.4609,0.0559,4.3611,13.1011,0.2742,0.1239
7,35.944,13.1662,0.0000,16.8840,0.0473,0.4246,17.5029,0.2803,0.1229
8,53.519,17.5751,0.0000,13.3699,0.0456,0.1504,13.7402,0.2746,0.1208
9,67.329,13.8106,0.0000,19.5911,0.0657,0.1859,20.0655,0.2745,0.1188
10,87.474,20.1444,0.0000,5.8487,0.0364,0.1758,6.1887,0.2769,0.1198
11,93.719,6.2451,0.0000,7.2498,0.0515,0.2555,7.7025,0.7264,0.1188
12,101.489,7.7697,0.0000,5.9791,0.0398,0.3017,6.4485,0.2780,0.1198
13,108.023,6.5347,0.0000,6.4184,0.0498,0.1113,6.7504,0.7528,0.1178
14,114.854,6.8306,0.0000,6.4944,0.0454,0.1227,6.8207,0.7487,0.1188
15,121.754,6.8998,0.0000,6.6378,0.0578,0.1283,6.9813,0.7496,0.1188
16,128.811,7.0569,0.0000,6.5494,0.0407,0.1132,6.8473,0.7492,0.1188
17,135.737,6.9266,0.0000,6.5058,0.0424,0.0981,6.7941,0.7498,0.1188
18,142.595,6.8580,0.0000,6.7546,0.0541,0.1743,7.1244,0.7492,0.1188
19,149.827,7.2316,0.0000,6.4320,0.0533,0.1701,6.8274,0.7595,0.1198
20,156.762,6.9348,0.0000,6.2384,0.0425,0.1202,6.6607,0.7621,0.1188
21,163.497,6.7357,0.0000,6.2516,0.0402,0.1907,6.6332,0.7515,0.1188
22,170.201,6.7033,0.0000,6.6449,0.0358,0.1728,6.9836,0.7484,0.1188
23,177.244,7.0429,0.0000,6.5107,0.0320,0.1684,6.8368,0.7488,0.1188
24,184.133,6.8898,0.0000,6.7084,0.0383,0.1651,7.0280,0.7492,0.1188
25,191.220,7.0866,0.0000,6.5162,0.0253,0.2436,6.8974,0.7488,0.1188
