# start_unix_ms 1790236120284
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
89,335.338,1.1845,0.0000,0.0139,4.1500,0.2690,4.5725,0.7424,0.1096
90,340.176,4.8385,0.0000,0.0654,0.6857,0.0931,1.0326,0.5281,0.1096
91,341.265,1.0888,0.0000,0.0183,4.1700,0.0977,4.3780,0.2350,0.1096
92,345.707,4.4422,0.0000,0.0445,0.9583,0.1432,1.4211,0.2348,0.1096
93,347.292,1.5850,0.0000,0.0283,5.3277,0.2932,5.7876,0.2341,0.1096
94,353.175,5.8833,0.0000,0.0526,0.8015,0.1054,1.2930,0.8393,0.1106
95,354.580,1.4049,0.0000,0.0231,4.6926,0.1770,5.0596,0.6529,0.1096
96,359.754,5.1734,0.0000,0.0247,1.0516,0.1288,1.4239,0.2374,0.1096
97,361.249,1.4948,0.0000,0.0255,5.2098,0.1141,5.4838,0.6512,0.1106
98,366.794,5.5454,0.0000,0.0244,1.1029,0.1199,1.4167,0.6548,0.1096
99,368.306,1.5121,0.0000,0.0296,5.0487,0.1158,5.3363,0.6502,0.1085
100,373.690,5.3834,0.0000,0.0172,1.1112,0.1245,1.3766,0.8344,0.1106
101,375.150,1.4604,0.0000,0.0305,5.3527,0.1567,5.7984,0.6508,0.1096
102,381.085,5.9354,0.0000,0.0741,0.7214,0.1302,1.2939,0.8342,0.1106
103,382.640,1.5544,0.0000,0.0344,4.5192,0.1812,4.8742,0.6549,0.1096
104,387.623,4.9837,0.0000,0.0241,1.0005,0.1170,1.2806,0.2421,0.1085
105,388.978,1.3549,0.0000,0.0494,5.1430,0.2096,5.5968,0.2359,0.1085
106,394.662,5.6833,0.0000,0.0651,0.9329,0.2405,1.5270,0.8359,0.1106
107,396.575,1.9138,0.0000,0.0245,4.4739,0.1473,4.7661,0.6500,0.1085
108,401.423,4.8473,0.0000,0.0319,1.1138,0.1096,1.3612,0.2389,0.1106
