# start_unix_ms 1790236157020
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
67,507.455,14.1282,5.9979,0.0779,0.0827,0.2238,6.6477,0.2758,0.1188
68,514.199,6.7445,7.2163,0.0455,0.0599,0.1205,7.6113,0.2753,0.3625
69,521.876,7.6771,5.5425,0.0557,0.0648,0.1908,6.0401,0.2741,0.1178
70,528.001,6.1251,7.4193,0.0364,0.0535,0.1058,7.7484,0.2748,0.1178
71,535.815,7.8131,5.6511,0.0439,0.0703,0.1377,6.0539,0.2738,0.1178
72,541.953,6.1385,5.5944,0.0339,0.0447,0.8430,6.6523,0.2728,0.1178
73,548.692,6.7387,6.8714,0.0634,0.0631,0.1533,7.3787,0.2742,0.1188
74,556.159,7.4671,5.3742,0.0317,0.0370,0.5865,6.2040,0.2711,0.1167
75,562.443,6.2845,7.1055,0.1200,0.0936,0.3030,7.9102,0.2720,0.1178
76,570.517,8.0739,5.8669,0.0484,0.0745,0.1494,6.4695,0.2711,0.1167
77,577.132,6.6142,5.4058,0.0902,0.0706,0.1863,5.9529,0.2752,0.1188
78,583.180,6.0486,7.3053,0.0464,0.0925,0.1759,7.8682,0.2737,0.1178
79,591.124,7.9443,5.3789,0.0373,0.0399,0.1053,5.7015,0.2708,0.1178
80,596.894,5.7693,7.6605,0.0530,0.0532,0.1113,8.0271,0.2733,0.1178
81,604.989,8.0955,5.5229,0.0333,0.0790,0.1366,5.9375,0.2745,0.1198
82,611.000,6.0106,7.5680,0.0728,0.0449,0.1201,7.9389,0.2701,0.1178
83,619.004,8.0040,5.6899,0.0493,0.0576,0.1333,6.1160,0.2720,0.1198
84,625.195,6.1908,6.3224,0.0379,0.0407,0.2119,6.7548,0.2728,0.1178
85,632.026,6.8315,6.7004,0.0358,0.0494,0.1745,7.1087,0.2719,0.1188
86,639.378,7.3520,7.3687,0.0436,0.0518,0.1119,7.7199,0.2708,0.1188
87,647.164,7.7860,5.5509,0.0466,0.0455,0.1180,5.9154,0.2741,0.1188
88,653.147,5.9828,6.1221,0.0399,0.0601,0.1503,6.6078,0.2700,0.1178
89,659.856,6.7089,7.3768,0.0448,0.0558,0.1248,7.7464,0.2718,0.1178
90,667.673,7.8171,5.6298,0.0545,0.0573,0.1768,6.0950,0.2791,0.1188
91,673.867,6.1943,6.3565,0.0461,0.0580,0.1388,6.7688,0.2724,0.1178
92,680.726,6.8591,6.5116,0.0522,0.0731,0.1801,6.9735,0.2725,0.1178
93,687.800,7.0740,7.3902,0.0369,0.0508,0.1076,7.7442,0.2724,0.1198
94,695.611,7.8108,5.6757,0.0554,0.0634,0.1950,6.1504,0.2730,0.1198
95,701.989,6.3781,7.3225,0.0424,0.0499,0.1114,7.6514,0.2739,0.1188
96,709.706,7.7169,5.5149,0.0550,0.0658,0.1866,5.9954,0.2715,0.1188
97,715.928,6.2215,7.3933,0.0413,0.0491,0.1063,7.7330,0.2725,0.1178
98,723.728,7.8007,5.5257,0.0471,0.0636,0.1655,5.9672,0.2737,0.1198
99,729.772,6.0434,5.4442,0.0341,0.0477,0.3598,6.2088,0.2721,0.1188
100,736.087,6.3156,7.2071,0.0573,0.0565,0.1620,7.6550,0.2702,0.1167
101,743.833,7.7460,5.4231,0.0690,0.0484,0.4845,6.1566,0.2728,0.1178
102,750.063,6.2299,7.0072,0.0455,0.0499,0.1288,7.3621,0.2725,0.1178
103,757.617,7.5540,5.5305,0.1047,0.0616,0.3974,6.3629,0.2749,0.1178
104,764.092,6.4752,6.0703,0.0859,0.0491,0.4506,6.8478,0.2727,0.1178
105,771.042,6.9494,7.0398,0.0601,0.0585,0.1544,7.5115,0.2769,0.1188
106,778.623,7.5814,5.4450,0.0555,0.0793,0.3871,6.2482,0.2724,0.1198
107,785.053,6.4296,6.0232,0.0754,0.0812,0.1691,6.7949,0.2709,0.1188
108,791.935,6.8826,14.1780,0.0628,0.0531,0.1742,14.6043,0.2808,0.1188
109,806.633,14.6975,5.5113,0.1040,0.0919,0.3914,6.3132,0.2728,0.1178
110,813.073,6.4403,7.0932,0.0452,0.0589,0.1301,7.4814,0.2716,0.1178
111,820.623,7.5494,5.4649,0.0451,0.0834,0.3445,6.1671,0.2780,0.1198
112,826.905,6.2821,7.1667,0.0523,0.0507,0.1206,7.5177,0.2720,0.1188
113,834.494,7.5896,5.5815,0.0574,0.0735,0.1608,6.2425,0.2748,0.1188
114,840.835,6.3409,7.3090,0.0435,0.0487,0.1195,7.6725,0.2695,0.1178
115,848.583,7.7476,5.5989,0.0742,0.0524,0.1556,6.0482,0.2722,0.1188
116,854.696,6.1128,6.1667,0.0826,0.1127,0.2233,6.8939,0.2720,0.1188
117,861.823,7.1278,5.9323,0.0607,0.0596,0.1717,6.4545,0.2693,0.1178
118,868.379,6.5559,7.4247,0.0476,0.0610,0.1543,7.8430,0.2706,0.1178
