# start_unix_ms 1790235840662
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
67,478.794,6.7755,0.0000,6.6465,0.0377,0.1221,6.9505,0.7472,0.1188
68,485.810,7.0159,0.0000,6.7591,0.0400,0.2024,7.1411,0.7463,0.1188
69,493.028,7.2183,0.0000,6.2693,0.0321,0.1194,6.5536,0.7474,0.1188
70,499.646,6.6184,0.0000,6.6521,0.0475,0.1061,6.9492,0.7472,0.1198
71,506.660,7.0132,0.0000,6.6994,0.0476,0.2019,7.0842,0.7433,0.1188
72,513.867,7.2073,0.0000,6.2436,0.0435,0.1295,6.6746,0.7456,0.1188
73,520.672,6.8053,0.0000,6.3775,0.0392,0.1498,6.7062,0.7460,0.1188
74,527.442,6.7698,0.0000,6.5789,0.0382,0.1179,6.8819,0.7448,0.1188
75,534.389,6.9474,0.0000,7.1705,0.0657,0.1330,7.6063,0.7453,0.1198
76,542.085,7.6960,0.0000,6.2173,0.0508,0.1103,6.5314,0.7457,0.1198
77,548.689,6.6040,0.0000,5.9715,0.0488,0.1330,6.3270,0.7448,0.1188
78,555.102,6.4122,0.0000,6.6150,0.0366,0.1572,6.9472,0.7417,0.1198
79,562.111,7.0090,0.0000,6.6369,0.0399,0.1243,6.9419,0.7483,0.1188
80,569.123,7.0127,0.0000,6.5001,0.0405,0.1379,6.8625,0.7483,0.1198
81,576.225,7.1017,0.0000,6.2370,0.0648,0.2779,6.7823,0.7444,0.1198
82,583.078,6.8532,0.0000,6.4434,0.0474,0.1091,6.7415,0.7473,0.1198
83,589.883,6.8050,0.0000,6.5868,0.0424,0.1178,6.8932,0.7446,0.1198
84,596.844,6.9611,0.0000,6.5630,0.0427,0.1121,6.8700,0.7419,0.1198
85,603.782,6.9380,0.0000,6.6758,0.0419,0.1700,7.0236,0.7438,0.1198
86,610.871,7.0892,0.0000,6.6748,0.0397,0.1049,6.9682,0.7432,0.1198
87,617.903,7.0310,0.0000,6.6720,0.0388,0.1025,6.9550,0.7481,0.1188
88,624.920,7.0176,0.0000,6.5229,0.0385,0.2135,6.9141,0.7440,0.1188
89,631.975,7.0545,0.0000,6.1678,0.0676,0.1204,6.5293,0.7462,0.1188
90,638.567,6.5925,0.0000,6.7789,0.0432,0.1421,7.1102,0.7446,0.1188
91,645.791,7.2238,0.0000,6.3409,0.0546,0.1563,6.7241,0.7441,0.1188
92,652.628,6.8367,0.0000,7.5606,0.0515,0.1228,7.9155,0.7435,0.1198
93,660.627,7.9994,0.0000,5.4461,0.0509,0.1224,5.7783,0.7446,0.1188
94,666.483,5.8557,0.0000,6.4353,0.0431,0.1126,6.7363,0.7468,0.1188
95,673.290,6.8077,0.0000,6.4443,0.0461,0.1145,6.7558,0.7451,0.1198
96,680.114,6.8231,0.0000,6.7501,0.0632,0.1091,7.0960,0.7441,0.1198
97,687.278,7.1642,0.0000,6.5791,0.0557,0.2259,7.3463,0.7466,0.1188
98,694.749,7.4711,0.0000,5.7742,0.0419,0.1109,6.1114,0.7522,0.1198
99,700.932,6.1828,0.0000,6.6692,0.0649,0.1620,7.0993,0.7459,0.1188
100,708.100,7.1681,0.0000,6.6539,0.0424,0.1316,6.9720,0.7431,0.1188
101,715.159,7.0591,0.0000,6.1578,0.0371,0.1687,6.4968,0.7490,0.1198
102,721.718,6.5589,0.0000,6.6662,0.0389,0.1803,7.0269,0.7444,0.1198
103,728.809,7.0911,0.0000,6.6977,0.0375,0.1843,7.0588,0.7457,0.1198
104,735.931,7.1223,0.0000,6.5486,0.0436,0.2321,6.9985,0.7567,0.1188
105,743.054,7.1231,0.0000,6.2014,0.0428,0.1060,6.4895,0.7476,0.1198
106,749.606,6.5514,0.0000,6.7691,0.0418,0.2395,7.1837,0.7459,0.1198
107,756.861,7.2549,0.0000,6.2577,0.0467,0.1583,6.6242,0.7468,0.1188
108,763.692,6.8315,0.0000,6.3829,0.0425,0.2280,6.8426,0.7442,0.1198
109,770.603,6.9113,0.0000,6.5625,0.0452,0.2252,6.9935,0.7454,0.1198
110,777.668,7.0646,0.0000,6.4236,0.0386,0.1081,6.7119,0.7444,0.1188
111,784.449,6.7812,0.0000,6.5437,0.0519,0.1644,7.0089,0.7436,0.1198
112,791.532,7.0833,0.0000,6.6305,0.0413,0.1124,6.9375,0.7490,0.1198
113,798.562,7.0300,0.0000,6.0609,0.0421,0.1131,6.4024,0.7451,0.1188
114,805.030,6.4678,0.0000,6.6666,0.0385,0.1127,6.9536,0.7419,0.1198
115,812.051,7.0206,0.0000,6.6140,0.0425,0.2807,7.0786,0.7459,0.1208
116,819.209,7.1584,0.0000,6.5522,0.0381,0.1476,6.8812,0.7465,0.1198
117,826.156,6.9470,0.0000,6.4284,0.0397,0.1121,6.7205,0.7405,0.1198
118,832.941,6.7850,0.0000,6.6512,0.0586,0.1542,7.0110,0.7411,0.1198
119,840.022,7.0812,0.0000,6.7544,0.0567,0.5817,7.6036,0.7446,0.1198
120,847.950,7.9276,0.0000,5.6928,0.0583,0.3682,6.3418,0.2694,0.1198
121,854.392,6.4419,0.0000,5.6488,0.0777,0.1158,6.0624,0.7458,0.1198
122,860.632,6.2403,0.0000,6.9062,0.0396,0.1572,7.2464,0.7433,0.1198
123,867.943,7.3108,0.0000,6.3502,0.0449,0.1413,6.6808,0.7390,0.1198
124,874.744,6.8007,0.0000,6.6458,0.0522,0.1639,7.0152,0.7428,0.1198
125,881.845,7.1010,0.0000,6.4948,0.0398,0.1813,6.8969,0.7425,0.1198
126,888.815,6.9704,0.0000,6.2573,0.0468,0.3748,6.8387,0.7442,0.1198
127,895.786,6.9708,0.0000,6.1627,0.0470,0.1134,6.5163,0.7454,0.1198
128,902.386,6.6000,0.0000,6.3735,0.0651,0.1423,6.8348,0.7458,0.1198
129,909.300,6.9141,0.0000,6.5551,0.0382,0.1156,6.8638,0.7439,0.1198
130,916.235,6.9351,0.0000,6.6403,0.0801,0.1078,6.9970,0.7421,0.1198
131,923.302,7.0668,0.0000,6.4910,0.0558,0.1078,6.8460,0.7410,0.1198
132,930.212,6.9100,0.0000,6.5696,0.0398,0.1902,6.9357,0.7441,0.1198
133,937.217,7.0051,0.0000,6.5677,0.0446,0.1526,6.9080,0.7435,0.1198
134,944.204,6.9871,0.0000,13.6652,0.0596,0.5033,14.4491,0.7455,0.1208
135,958.779,14.5745,0.0000,6.0154,0.0625,0.1235,6.4069,0.7422,0.1208
136,965.259,6.4808,0.0000,6.2488,0.0455,0.2634,6.7012,0.7427,0.1208
137,972.046,6.7868,0.0000,6.5224,0.0505,0.1115,6.8645,0.7430,0.1208
138,978.994,6.9475,0.0000,6.6433,0.0403,0.1667,6.9874,0.7437,0.1208
139,986.253,7.2596,0.0000,6.1745,0.0378,0.2235,6.6353,0.7434,0.1208
140,992.977,6.7233,0.0000,6.2458,0.0483,0.1161,6.5896,0.7448,0.1208
141,999.645,6.6684,0.0000,6.6381,0.0823,0.1176,7.0048,0.7481,0.1219
142,1006.900,7.2549,0.0000,6.8941,0.0500,0.1236,7.3358,0.7450,0.1219
143,1014.307,7.4069,0.0000,7.1137,0.0414,0.1093,7.4314,0.7442,0.1208
144,1021.809,7.5018,0.0000,5.1497,0.0413,0.1098,5.4497,0.7459,0.1208
145,1027.332,5.5230,0.0000,6.7085,0.0417,0.1561,7.0560,0.7433,0.1219
146,1034.456,7.1240,0.0000,6.3873,0.0470,0.1155,6.8397,0.7437,0.1219
147,1041.392,6.9365,0.0000,6.4544,0.0393,0.1119,6.7575,0.7518,0.1229
148,1048.221,6.8294,0.0000,6.6239,0.0435,0.1578,6.9714,0.7438,0.1208
149,1055.271,7.0496,0.0000,6.5871,0.0454,0.1121,6.8814,0.7427,0.1219
150,1062.220,6.9494,0.0000,6.5088,0.0446,0.1146,6.8196,0.7470,0.1219
151,1069.240,7.0199,0.0000,6.3400,0.0445,0.1110,6.6445,0.7437,0.1219
152,1075.953,6.7128,0.0000,6.6877,0.0384,0.1145,6.9812,0.7472,0.1219
153,1083.002,7.0487,0.0000,6.5405,0.0411,0.1941,6.9737,0.7420,0.1219
154,1090.044,7.0421,0.0000,6.3472,0.0380,0.1948,6.7201,0.7436,0.1229
155,1097.014,6.9696,0.0000,6.1554,0.0459,0.1103,6.5294,0.7467,0.1229
156,1103.633,6.6190,0.0000,6.6501,0.0579,0.1950,7.0710,0.7415,0.1229
157,1110.895,7.2620,0.0000,6.3819,0.0424,0.1480,6.7187,0.7428,0.1219
158,1117.676,6.7814,0.0000,6.7022,0.0385,0.1520,7.0351,0.7423,0.1219
159,1124.776,7.1001,0.0000,6.3440,0.0392,0.1104,6.6658,0.7486,0.1229
160,1131.519,6.7429,0.0000,6.5012,0.0436,0.1089,6.8477,0.7418,0.1219
