# start_unix_ms 1790235052510
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
23,119.962,1.6840,0.0000,0.1671,0.6317,0.1682,1.7872,0.2804,0.1188
24,122.218,2.2558,0.0000,0.0664,0.5879,0.0735,0.9319,0.2761,0.1188
25,123.209,0.9909,0.0000,0.0312,4.4469,0.1583,4.7717,0.2760,0.1188
26,128.140,4.9311,0.0000,0.0538,0.9897,0.1048,1.3755,0.2767,0.1188
27,129.587,1.4467,0.0000,0.0247,5.0489,0.1921,5.4269,0.2767,0.1178
28,135.130,5.5428,0.0000,0.0465,1.1506,0.1731,1.6413,0.2784,0.1188
29,136.954,1.8247,0.0000,0.0265,4.4237,0.2804,4.9067,0.2755,0.1188
30,141.952,4.9973,0.0000,0.0269,1.0327,0.1532,1.4429,0.2780,0.1198
31,143.628,1.6767,0.0000,0.0798,4.5585,0.1714,5.0702,0.2765,0.1188
32,148.802,5.1737,0.0000,0.0273,1.1759,0.1045,1.4479,0.3823,0.1188
33,150.334,1.5318,0.0000,0.0277,5.2145,0.1704,5.5696,0.2772,0.1188
34,156.047,5.7136,0.0000,0.0560,0.8611,0.0764,1.2245,0.9530,0.1198
35,157.352,1.3051,0.0000,0.0217,4.9480,0.2151,5.4417,0.7559,0.1198
36,162.897,5.5448,0.0000,0.0330,0.9387,0.1134,1.3509,0.3849,0.1188
37,164.341,1.4435,0.0000,0.0280,5.0531,0.1971,5.5146,0.2793,0.1198
38,169.993,5.6524,0.0000,0.0394,1.1104,0.1346,1.5310,0.3849,0.1188
39,171.702,1.7084,0.0000,0.0410,4.3572,0.1688,4.7729,0.2775,0.1188
40,176.569,4.8672,0.0000,0.0193,1.1849,0.0908,1.4164,0.2788,0.1188
41,178.046,1.4772,0.0000,0.0187,5.1208,0.0922,5.3462,0.2764,0.1188
42,183.454,5.4083,0.0000,0.0209,1.2692,0.0938,1.4993,0.9483,0.1198
43,185.023,1.5686,0.0000,0.0249,7.0044,0.0840,7.2366,0.7291,0.1188
44,192.404,7.3813,0.0000,0.0355,0.0376,0.0571,0.3246,0.9549,0.1198
45,192.805,0.4009,0.0000,0.0163,4.0983,0.1335,4.3845,0.7554,0.1188
46,197.280,4.4753,0.0000,0.0451,1.1354,0.1192,1.5169,0.2768,0.1167
47,198.867,1.5866,0.0000,0.0252,6.4021,0.1012,6.6540,0.2756,0.1188
48,205.672,6.8055,0.0000,0.0736,1.0110,0.0749,1.2965,0.9496,0.1198
49,207.018,1.3460,0.0000,0.0163,3.7276,0.1294,3.9851,0.7527,0.1188
50,211.259,4.2407,0.0000,0.0277,0.9870,0.1352,1.3270,0.5735,0.1198
51,212.683,1.4240,0.0000,0.0196,4.9854,0.2562,5.4243,0.2758,0.1178
52,218.536,5.8525,0.0000,0.0350,0.8099,0.0817,1.0632,0.2771,0.1188
53,219.648,1.1127,0.0000,0.0156,5.2125,0.2194,5.5773,0.7481,0.1188
54,225.348,5.6998,0.0000,0.0616,0.9783,0.0975,1.3451,0.2755,0.1188
55,226.753,1.4047,0.0000,0.0525,4.7336,0.1388,5.0634,0.2730,0.1198
56,232.048,5.2957,0.0000,0.0269,1.0143,0.0821,1.3396,0.2775,0.1198
57,233.657,1.6089,0.0000,0.0262,4.8053,0.1289,5.0691,0.7455,0.1188
58,238.792,5.1343,0.0000,0.0390,1.1208,0.0892,1.4603,0.2769,0.1198
59,240.314,1.5222,0.0000,0.0233,5.0863,0.1262,5.3542,0.2755,0.1198
60,245.741,5.4272,0.0000,0.0194,1.2065,0.1179,1.4648,0.9226,0.1208
61,247.466,1.7252,0.0000,0.0259,4.9597,0.0972,5.1876,0.7481,0.1198
62,252.733,5.2671,0.0000,0.0773,1.1768,0.1086,1.4614,0.9481,0.1198
63,254.267,1.5332,0.0000,0.0258,5.1593,0.2153,5.5310,0.7208,0.1188
64,260.168,5.9011,0.0000,0.0337,0.9011,0.0663,1.1298,0.9479,0.1198
65,261.356,1.1879,0.0000,0.0174,4.9805,0.1375,5.2536,0.7463,0.1188
66,266.894,5.5385,0.0000,0.0463,0.9511,0.1357,1.3293,0.2753,0.1188
67,268.303,1.4090,0.0000,0.0222,4.9944,0.1884,5.3292,0.7450,0.1198
68,273.897,5.5943,0.0000,0.0474,0.9773,0.1152,1.3246,0.2764,0.1198
69,275.308,1.4101,0.0000,0.0265,4.9633,0.3131,5.4255,0.7217,0.1188
70,281.008,5.7008,0.0000,0.0345,1.0311,0.0637,1.2694,0.2766,0.1198
71,282.327,1.3191,0.0000,0.0159,4.8696,0.1318,5.1216,0.7160,0.1198
72,287.724,5.3967,0.0000,0.0297,1.0519,0.0759,1.2762,0.6053,0.1188
73,289.059,1.3350,0.0000,0.0183,5.1027,0.2704,5.5245,0.2744,0.1188
74,294.881,5.8220,0.0000,0.0321,0.8658,0.0740,1.1031,0.9477,0.1208
75,296.038,1.1573,0.0000,0.0179,5.4376,0.1655,5.7393,0.7460,0.1188
76,302.186,6.1480,0.0000,0.0331,0.7290,0.0635,0.9534,0.2745,0.1198
77,303.188,1.0011,0.0000,0.0131,6.3340,0.0970,6.5463,0.2719,0.1198
78,309.964,6.7761,0.0000,0.0368,1.0064,0.0644,1.2268,0.5648,0.1198
79,311.236,1.2723,0.0000,0.0154,3.6485,0.1874,3.9931,0.2722,0.1198
80,315.446,4.2097,0.0000,0.0338,1.1120,0.1197,1.3998,0.5702,0.1188
81,317.291,1.8450,0.0000,0.0273,4.9664,0.1067,5.2296,0.2710,0.1198
82,322.623,5.3327,0.0000,0.0320,1.1409,0.1079,1.3941,0.7456,0.1085
83,324.389,1.7658,0.0000,0.0531,6.4424,0.1004,6.7906,0.2359,0.1106
84,331.402,7.0132,0.0000,0.0336,0.0335,0.0517,0.2293,0.6246,0.1096
85,331.674,0.2718,0.0000,0.0157,6.8384,0.0977,7.0654,0.2353,0.1106
86,338.936,7.2623,0.0000,0.0298,0.4939,0.0598,0.7046,0.2361,0.1075
87,339.682,0.7457,0.0000,0.0132,5.0636,0.0961,5.2756,0.2363,0.1106
88,345.196,5.5140,0.0000,0.0311,0.8622,0.0581,1.0635,0.4363,0.1075
89,346.293,1.0971,0.0000,0.0121,5.5392,0.1183,5.7682,0.2355,0.1106
90,352.309,6.0160,0.0000,0.0321,0.4053,0.0522,0.7129,0.5251,0.1085
91,353.063,0.7538,0.0000,0.0156,3.4891,0.1705,3.8295,0.2354,0.1106
92,357.036,3.9731,0.0000,0.0291,1.0032,0.0878,1.3299,0.4351,0.1075
93,358.466,1.4294,0.0000,0.0488,7.1132,0.0937,7.4131,0.2335,0.1085
94,366.098,7.6326,0.0000,0.0307,0.0318,0.0510,0.2229,0.2383,0.1096
95,366.359,0.2613,0.0000,0.0134,4.3079,0.2035,4.6331,0.6536,0.1106
96,371.456,5.0962,0.0000,0.0334,0.5402,0.0579,0.7666,0.2348,0.1075
97,372.263,0.8078,0.0000,0.0136,7.3741,0.0917,7.5861,0.2376,0.1106
98,380.081,7.8175,0.0000,0.0302,0.3487,0.0653,0.5644,0.2368,0.1106
99,380.687,0.6058,0.0000,0.0150,6.5737,0.0982,6.8047,0.2377,0.1096
100,387.726,7.0397,0.0000,0.0332,0.0329,0.0547,0.2343,0.4380,0.1075
101,388.002,0.2754,0.0000,0.0138,3.2880,0.1435,3.5749,0.2366,0.1106
102,391.886,3.8839,0.0000,0.0323,0.7605,0.0620,1.0012,0.2367,0.1075
103,392.930,1.0441,0.0000,0.0154,7.4294,0.0936,7.6435,0.2347,0.1096
104,400.780,7.8506,0.0000,0.0331,0.0329,0.0504,0.2303,0.2390,0.1106
105,401.051,0.2710,0.0000,0.0147,4.2087,0.3195,4.6844,0.6559,0.1106
106,413.853,12.8011,0.0000,0.0916,0.0504,0.0705,0.3568,0.2381,0.1075
107,414.295,0.4424,0.0000,0.0297,0.0256,0.0553,0.2282,0.2349,0.1096
108,414.552,0.2574,0.0000,0.2064,0.8096,0.1256,1.2583,0.2387,0.1085
109,415.869,1.3165,0.0000,0.0236,6.4231,0.2638,6.8811,0.4287,0.1075
110,423.085,7.2165,0.0000,0.0373,0.0387,0.0572,0.2616,0.6490,0.1075
111,423.392,0.3063,0.0000,0.0131,2.5295,0.1226,2.7683,0.2341,0.1106
112,426.235,2.8433,0.0000,0.0338,1.0066,0.0887,1.2988,0.2374,0.1085
113,427.752,1.5171,0.0000,0.0297,7.3213,0.3163,7.8182,0.2374,0.1106
114,435.915,8.1626,0.0000,0.0375,0.0357,0.0586,0.2578,0.8311,0.1106
115,436.218,0.3031,0.0000,0.0135,3.6447,0.1830,3.9271,0.6514,0.1106
116,440.234,4.0162,0.0000,0.0393,0.9839,0.0749,1.2690,0.2346,0.1075
117,441.561,1.3272,0.0000,0.0208,7.0790,0.1889,7.4074,0.2325,0.1106
118,449.328,7.7673,0.0000,0.0412,0.0417,0.0585,0.3539,0.2355,0.1106
119,449.974,0.6452,0.0000,0.0243,4.2717,0.1928,4.7489,0.6511,0.1106
120,454.852,4.8785,0.0000,0.0361,0.9382,0.1195,1.2587,0.2341,0.1075
121,456.190,1.3377,0.0000,0.0258,4.9609,0.1833,5.3485,0.2337,0.1096
122,461.960,5.7706,0.0000,0.0465,0.7296,0.1109,1.0797,0.2389,0.1096
123,463.112,1.1518,0.0000,0.0245,6.6366,0.1299,6.9320,0.2361,0.1096
124,470.297,7.1853,0.0000,0.0379,0.0399,0.0551,0.3047,0.2444,0.1096
125,470.677,0.3799,0.0000,0.0157,3.9713,0.2918,4.4080,0.6520,0.1096
126,475.271,4.5938,0.0000,0.0345,0.8985,0.1294,1.2112,0.2366,0.1075
127,476.535,1.2641,0.0000,0.0204,5.3901,0.0740,5.6091,0.2363,0.1106
128,482.196,5.6605,0.0000,0.0173,1.0998,0.0573,1.2758,0.2368,0.1106
129,483.515,1.3195,0.0000,0.0123,5.0210,0.1031,5.2568,0.6495,0.1096
130,488.851,5.3356,0.0000,0.0165,0.9641,0.1856,1.3937,0.5247,0.1096
131,490.424,1.5727,0.0000,0.0392,5.2460,0.2265,5.6741,0.2386,0.1096
132,496.293,5.8697,0.0000,0.0362,0.8362,0.0593,1.0572,0.8298,0.1116
133,497.391,1.0975,0.0000,0.0129,5.4623,0.0961,5.6861,0.2347,0.1106
134,503.140,5.7490,0.0000,0.0240,1.0926,0.0561,1.2753,0.5263,0.1106
135,504.456,1.3164,0.0000,0.0148,5.1531,0.0951,5.3606,0.2324,0.1106
136,509.940,5.4838,0.0000,0.0419,1.0126,0.0907,1.3165,0.8313,0.1116
137,511.310,1.3699,0.0000,0.0194,5.3856,0.2624,5.8067,0.6497,0.1106
138,517.187,5.8768,0.0000,0.0264,1.0049,0.0555,1.2046,0.8328,0.1116
139,518.425,1.2381,0.0000,0.0121,4.8943,0.1826,5.2546,0.6523,0.1106
140,523.775,5.3506,0.0000,0.0498,0.9285,0.0707,1.2093,0.2358,0.1116
141,525.042,1.2670,0.0000,0.0163,5.1218,0.1146,5.6789,0.6521,0.1116
142,530.802,5.7600,0.0000,0.0298,0.9566,0.1173,1.2887,0.2373,0.1126
143,532.193,1.3905,0.0000,0.0681,4.8767,0.3175,5.5065,0.6552,0.1106
144,537.806,5.6129,0.0000,0.0322,0.9371,0.0961,1.2304,0.2382,0.1106
145,539.104,1.2981,0.0000,0.0313,4.9245,0.1580,5.3660,0.2358,0.1106
146,544.573,5.4687,0.0000,0.0602,1.0582,0.0791,1.4059,0.5375,0.1116
147,546.040,1.4676,0.0000,0.0208,5.1467,0.1677,5.5170,0.2378,0.1116
148,551.674,5.6334,0.0000,0.0681,0.6880,0.0695,1.1619,0.6297,0.1126
149,552.919,1.2454,0.0000,0.0194,5.0230,0.3064,5.4961,0.2332,0.1126
150,558.514,5.5949,0.0000,0.0338,0.7120,0.0700,1.0648,0.5244,0.1116
151,559.714,1.1999,0.0000,0.0222,5.2602,0.1445,5.5485,0.2326,0.1126
152,565.322,5.6084,0.0000,0.0209,1.0596,0.1139,1.3322,0.2371,0.1126
153,566.723,1.4011,0.0000,0.0319,5.0114,0.1425,5.4425,0.6521,0.1116
154,572.307,5.5840,0.0000,0.0472,1.0154,0.0784,1.3278,0.8316,0.1126
155,573.693,1.3857,0.0000,0.0200,5.1196,0.1635,5.4140,0.6498,0.1116
156,579.193,5.4996,0.0000,0.0658,0.8416,0.0824,1.2714,0.2384,0.1126
157,580.529,1.3369,0.0000,0.0201,5.4189,0.1666,5.7405,0.2312,0.1116
158,586.402,5.8725,0.0000,0.0292,0.9741,0.0666,1.2204,0.2332,0.1116
159,587.671,1.2690,0.0000,0.0162,5.1708,0.1816,5.5141,0.6500,0.1116
160,593.438,5.7665,0.0000,0.0406,0.7528,0.0636,1.0273,0.2334,0.1126
161,594.516,1.0789,0.0000,0.0165,5.2477,0.1422,5.5686,0.6486,0.1137
162,600.154,5.6375,0.0000,0.0243,1.0634,0.0748,1.2902,0.5241,0.1116
163,601.502,1.3481,0.0000,0.0183,5.2222,0.1765,5.5545,0.2326,0.1126
164,607.169,5.6667,0.0000,0.0654,0.9409,0.0803,1.3315,0.6506,0.1126
165,608.557,1.3884,0.0000,0.0208,5.0114,0.1381,5.2963,0.6490,0.1126
166,613.947,5.3901,0.0000,0.0259,1.0219,0.1117,1.3086,0.5188,0.1126
167,615.723,1.7756,0.0000,0.0323,4.8318,0.1909,5.2133,0.2331,0.1116
168,621.083,5.3604,0.0000,0.0583,0.8283,0.1020,1.2166,0.8329,0.1137
169,622.773,1.6898,0.0000,0.0375,4.7169,0.2085,5.1638,0.2314,0.1137
170,628.080,5.3069,0.0000,0.0423,0.8805,0.0746,1.1581,0.5080,0.1116
171,629.284,1.2046,0.0000,0.0150,5.0520,0.1070,5.2822,0.2343,0.1126
172,634.622,5.3373,0.0000,0.0137,1.0982,0.0938,1.3214,0.5230,0.1116
173,636.000,1.3786,0.0000,0.0220,5.6135,0.1550,5.9183,0.2336,0.1116
174,642.279,6.2788,0.0000,0.0310,0.8541,0.0625,1.0640,0.8308,0.1147
175,643.391,1.1121,0.0000,0.0144,4.8326,0.0954,5.0277,0.6494,0.1126
176,648.472,5.0808,0.0000,0.0706,1.0039,0.1156,1.3454,0.2396,0.1116
177,649.885,1.4124,0.0000,0.0237,5.0977,0.1118,5.4469,0.6479,0.1126
178,655.511,5.6265,0.0000,0.0281,1.0111,0.0873,1.2527,0.8318,0.1137
179,656.822,1.3107,0.0000,0.0221,5.2552,0.1937,5.6071,0.2354,0.1126
180,662.518,5.6960,0.0000,0.0702,0.8507,0.0650,1.1974,0.8340,0.1137
181,663.792,1.2744,0.0000,0.0254,5.2826,0.1342,5.5703,0.6488,0.1137
182,669.442,5.6501,0.0000,0.0300,0.9632,0.0832,1.2680,0.2345,0.1137
183,670.781,1.3388,0.0000,0.0237,5.4268,0.2760,5.9723,0.6503,0.1126
184,676.853,6.0719,0.0000,0.0578,0.8269,0.0815,1.1532,0.8284,0.1137
185,678.189,1.3365,0.0000,0.0293,4.8281,0.1892,5.2047,0.6492,0.1126
186,683.573,5.3838,0.0000,0.0932,0.8263,0.1068,1.2172,0.5283,0.1126
187,684.921,1.3480,0.0000,0.0294,5.1174,0.1500,5.4911,0.2346,0.1116
188,690.529,5.6079,0.0000,0.0341,0.9462,0.1283,1.2626,0.2352,0.1126
189,691.978,1.4485,0.0000,0.0424,5.1365,0.1401,5.4938,0.6498,0.1116
190,697.575,5.5975,0.0000,0.0344,0.9448,0.1393,1.3718,0.8304,0.1147
191,702.643,5.0679,0.0000,0.0566,1.1880,0.1134,1.7273,0.2332,0.1126
192,713.267,10.6237,0.0000,0.1289,0.0696,0.0877,0.6057,0.5166,0.1126
193,722.116,8.8491,0.0000,0.0483,0.0674,0.0901,0.3629,0.2330,0.1137
194,729.108,6.9924,0.0000,0.0522,0.0693,0.0836,0.3498,0.2347,0.1126
195,746.080,16.9718,0.0000,0.0504,0.0675,0.0939,0.3528,0.2359,0.1116
196,750.274,4.1941,0.0000,0.0446,0.0604,0.0766,0.3195,0.2348,0.1116
197,757.797,7.5225,0.0000,0.0485,0.0686,0.0729,0.3285,0.2367,0.1126
198,765.277,7.4805,0.0000,0.0457,0.0597,0.0749,0.3133,0.2344,0.1116
199,772.520,7.2432,0.0000,0.0424,0.0681,0.0832,0.3228,0.2333,0.1116
200,780.538,8.0180,0.0000,0.0513,0.0612,0.0786,0.3324,0.2350,0.1137
201,787.922,7.3838,0.0000,0.0464,0.0597,0.0733,0.3128,0.2340,0.1126
202,961.897,173.9752,0.0000,0.0919,0.1002,0.1189,0.5784,0.2353,0.1116
203,962.552,0.6547,0.0000,0.0261,0.0235,0.0962,0.3032,0.2365,0.1116
204,962.882,0.3298,0.0000,0.0110,0.0467,0.1143,0.3027,0.2359,0.1116
205,963.213,0.3314,0.0000,0.2440,1.2256,0.0758,1.6928,0.2367,0.1116
206,964.959,1.7456,0.0000,0.0156,0.0185,0.0337,0.1466,0.2374,0.1126
207,965.131,0.1721,0.0000,0.2083,1.1144,0.0613,1.5671,0.2352,0.1137
208,966.740,1.6095,0.0000,0.0153,1.1785,0.1548,1.5094,0.2329,0.1126
209,968.811,2.0709,0.0000,0.0381,2.5362,0.0924,2.8241,0.7475,0.1137
210,971.699,2.8879,0.0000,0.0208,5.9277,0.1056,6.1860,0.2343,0.1147
211,978.070,6.3706,0.0000,0.0301,7.0723,0.1087,7.3624,0.2367,0.1137
212,986.086,8.0165,0.0000,0.0324,6.0813,0.1061,6.3638,0.2337,0.1137
213,992.616,6.5293,0.0000,0.0332,7.0918,0.1107,7.3909,0.2348,0.1147
214,1000.876,8.2600,0.0000,0.0382,5.0113,0.1087,5.3377,0.2361,0.1147
215,1006.310,5.4342,0.0000,0.0253,17.0685,0.1657,17.4646,0.2342,0.1137
216,1023.883,17.5731,0.0000,0.0495,0.6873,0.0881,1.0841,0.2352,0.1137
217,1025.038,1.1553,0.0000,0.0224,7.7998,0.1236,8.2144,0.2358,0.1147
218,1033.428,8.3897,0.0000,0.0286,0.0346,0.0505,0.2813,0.2373,0.1147
219,1033.752,0.3238,0.0000,0.0146,3.3738,0.1818,3.8388,0.2369,0.1147
220,1037.918,4.1658,0.0000,0.0427,0.7082,0.0727,1.0292,0.2375,0.1126
221,1039.006,1.0889,0.0000,0.0150,5.1432,0.2344,5.5842,0.6518,0.1157
222,1044.914,5.9072,0.0000,0.0390,0.5891,0.0647,0.8763,0.2337,0.1157
223,1045.840,0.9260,0.0000,0.0149,5.4102,0.1305,5.6827,0.2393,0.1147
224,1052.419,6.5799,0.0000,0.0368,0.0422,0.0558,0.2753,0.2342,0.1147
225,1052.769,0.3491,0.0000,0.0154,7.7527,0.1134,8.0386,0.2351,0.1157
226,1061.063,8.2948,0.0000,0.0333,0.0420,0.0556,0.2921,0.2360,0.1126
227,1061.400,0.3365,0.0000,0.0150,3.6289,0.2049,4.0218,0.2348,0.1157
228,1065.612,4.2124,0.0000,0.0533,0.8188,0.0815,1.2378,0.2372,0.1137
229,1067.232,1.6194,0.0000,0.0359,7.5036,0.1431,7.8435,0.6545,0.1147
230,1075.390,8.1588,0.0000,0.0408,0.0456,0.0677,0.3238,0.2364,0.1147
231,1075.765,0.3741,0.0000,0.0165,6.7869,0.1961,7.2006,0.2357,0.1157
232,1083.336,7.5714,0.0000,0.0357,0.0381,0.0682,0.2744,0.2361,0.1137
233,1083.654,0.3178,0.0000,0.0146,2.0946,0.1944,2.4325,0.6524,0.1157
234,1086.206,2.5526,0.0000,0.0514,0.8619,0.0941,1.2378,0.2339,0.1137
235,1087.689,1.4829,0.0000,0.0301,5.1429,0.1318,5.4873,0.2321,0.1157
236,1093.262,5.5730,0.0000,0.0278,0.8509,0.1334,1.2370,0.2348,0.1157
237,1094.946,1.6836,0.0000,0.0335,5.0090,0.2177,5.4969,0.2340,0.1157
238,1100.577,5.6306,0.0000,0.0409,0.8957,0.1101,1.2488,0.2347,0.1167
239,1101.909,1.3323,0.0000,0.0240,4.8400,0.3334,5.3818,0.2360,0.1157
240,1107.649,5.7400,0.0000,0.0398,0.6020,0.1317,0.9617,0.2340,0.1157
241,1108.681,1.0326,0.0000,0.0266,6.9528,0.1462,7.2914,0.2353,0.1157
242,1116.658,7.9769,0.0000,0.0614,0.0669,0.0966,0.4324,0.2357,0.1157
243,1117.299,0.6404,0.0000,0.0282,3.0901,0.1424,3.3871,0.2329,0.1167
244,1120.750,3.4509,0.0000,0.0251,0.9534,0.0884,1.2070,0.2356,0.1147
245,1122.027,1.2773,0.0000,0.0183,5.3515,0.3560,5.8936,0.2335,0.1157
246,1128.144,6.1167,0.0000,0.0342,0.6729,0.0728,0.9399,0.2321,0.1167
247,1129.159,1.0153,0.0000,0.0235,5.0839,0.1535,5.4166,0.2317,0.1167
248,1134.889,5.7300,0.0000,0.0362,0.8250,0.0787,1.0599,0.2345,0.1167
249,1136.004,1.1147,0.0000,0.0153,7.0650,0.1077,7.2907,0.2360,0.1167
250,1143.556,7.5527,0.0000,0.0355,0.0370,0.0587,0.2772,0.2343,0.1167
251,1143.880,0.3242,0.0000,0.0136,4.3193,0.1801,4.6562,0.2332,0.1178
252,1148.764,4.8838,0.0000,0.0317,0.8632,0.0657,1.0996,0.2339,0.1157
253,1149.999,1.2350,0.0000,0.0228,5.0510,0.1565,5.3570,0.6479,0.1178
254,1155.470,5.4707,0.0000,0.0231,0.8538,0.0729,1.0723,0.2329,0.1178
255,1156.593,1.1227,0.0000,0.0279,5.4643,0.1450,5.8795,0.2307,0.1178
256,1162.938,6.3455,0.0000,0.0362,0.6972,0.0954,1.0029,0.2302,0.1188
257,1164.037,1.0986,0.0000,0.0226,5.0931,0.3354,5.6006,0.2331,0.1198
258,1169.948,5.9117,0.0000,0.0289,0.7014,0.1155,1.0036,0.2339,0.1188
259,1171.239,1.2909,0.0000,0.0283,4.8318,0.1823,5.2098,0.2315,0.1188
260,1176.576,5.3369,0.0000,0.0550,0.4699,0.0783,1.1136,0.2346,0.1188
261,1177.954,1.3775,0.0000,0.0228,5.1001,0.1880,5.4224,0.2354,0.1219
262,1183.454,5.4999,0.0000,0.0260,0.9163,0.1714,1.2674,0.2333,0.1198
263,1185.157,1.7037,0.0000,0.0353,4.8681,0.0846,5.1368,0.2326,0.1188
264,1190.350,5.1926,0.0000,0.0210,0.9986,0.0737,1.2019,0.2329,0.1208
265,1191.599,1.2490,0.0000,0.0139,5.3654,0.1591,5.6572,0.2321,0.1198
266,1197.534,5.9350,0.0000,0.0350,0.6731,0.0673,0.8954,0.2327,0.1208
267,1198.471,0.9367,0.0000,0.0136,5.1400,0.1509,5.4052,0.2328,0.1208
268,1204.113,5.6420,0.0000,0.0281,0.8885,0.0695,1.1017,0.2342,0.1188
269,1205.259,1.1462,0.0000,0.0148,5.7494,0.0876,5.9499,0.2325,0.1208
270,1211.445,6.1862,0.0000,0.0293,0.7308,0.0545,0.9492,0.2342,0.1208
271,1212.432,0.9869,0.0000,0.0134,5.4300,0.1216,5.7136,0.2319,0.1208
272,1218.544,6.1120,0.0000,0.0325,0.4835,0.0591,0.7337,0.2337,0.1208
273,1219.321,0.7768,0.0000,0.0127,5.1678,0.1224,5.4281,0.2318,0.1208
274,1224.870,5.5497,0.0000,0.0673,0.8907,0.0775,1.2320,0.2327,0.1198
275,1226.158,1.2878,0.0000,0.0189,5.2475,0.1863,5.6066,0.2311,0.1208
276,1231.890,5.7320,0.0000,0.0400,0.8658,0.0975,1.1448,0.2352,0.1208
277,1233.092,1.2019,0.0000,0.0216,5.6315,0.1417,5.9313,0.2344,0.1208
278,1239.224,6.1317,0.0000,0.0290,0.8849,0.0527,1.0894,0.2340,0.1219
279,1240.350,1.1258,0.0000,0.0129,5.4096,0.0935,5.6809,0.2340,0.1219
280,1246.251,5.9015,0.0000,0.0307,0.6091,0.0562,0.8362,0.2342,0.1208
281,1247.126,0.8744,0.0000,0.0165,5.3948,0.2772,5.7969,0.2348,0.1229
282,1253.244,6.1179,0.0000,0.0354,0.5494,0.0530,0.8164,0.2324,0.1219
283,1254.098,0.8548,0.0000,0.0163,5.3529,0.1443,5.8420,0.2339,0.1229
284,1260.093,5.9948,0.0000,0.0317,0.6032,0.0759,0.8305,0.2340,0.1219
285,1260.964,0.8708,0.0000,0.0124,5.5830,0.1728,5.8757,0.2340,0.1229
286,1266.950,5.9860,0.0000,0.0260,0.9731,0.0728,1.2153,0.2349,0.1229
287,1268.242,1.2926,0.0000,0.0201,5.1431,0.1608,5.4522,0.2347,0.1219
288,1273.860,5.6179,0.0000,0.0263,1.0207,0.0620,1.2210,0.2357,0.1239
289,1275.120,1.2596,0.0000,0.0122,5.2157,0.1578,5.5913,0.2354,0.1229
290,1280.770,5.6496,0.0000,0.0236,0.8955,0.0521,1.0756,0.2391,0.1229
291,1281.886,1.1159,0.0000,0.0140,5.2144,0.1232,5.4473,0.2360,0.1239
292,1287.605,5.7193,0.0000,0.0818,0.7983,0.1367,1.1708,0.2392,0.1239
293,1288.840,1.2356,0.0000,0.0178,5.0138,0.1091,5.3011,0.2353,0.1239
294,1294.193,5.3522,0.0000,0.0183,1.0591,0.0770,1.3031,0.2403,0.1239
295,1295.552,1.3590,0.0000,0.0207,12.5432,0.5441,13.3251,0.2370,0.1249
296,1309.028,13.4763,0.0000,0.0411,0.1677,0.0646,0.4887,0.2386,0.1249
297,1309.574,0.5465,0.0000,0.0373,1.1711,0.0644,1.3850,0.2385,0.1260
