# start_unix_ms 1790235042947
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
28,244.353,6.2045,8.5455,0.0491,0.0583,0.1228,8.8969,0.2769,0.1167
29,253.320,8.9674,6.6103,0.0446,0.0575,0.1213,6.9568,0.2771,0.1167
30,260.344,7.0245,6.6042,0.0297,0.0396,0.0976,6.8822,0.2751,0.1167
31,267.278,6.9336,5.6435,0.0242,0.0390,0.0923,5.8977,0.2768,0.1178
32,273.223,5.9453,5.6616,0.0338,0.0528,0.1204,6.0149,0.2760,0.1178
33,279.304,6.0803,7.2589,0.0238,0.0392,0.0933,7.5121,0.2761,0.1178
34,286.858,7.5541,6.5758,0.0432,0.0410,0.0982,6.8646,0.2792,0.1178
35,293.770,6.9124,6.7711,0.0336,0.0438,0.1012,7.0578,0.2778,0.1167
36,300.884,7.1136,6.6193,0.0341,0.0456,0.1050,6.9149,0.2780,0.1178
37,307.855,6.9710,5.5749,0.0274,0.0405,0.1003,5.8575,0.2789,0.1178
38,313.760,5.9047,8.6739,0.0464,0.0626,0.1339,9.0497,0.2770,0.1167
39,322.883,9.1239,3.5511,0.0272,0.0376,0.0996,3.8180,0.2753,0.1167
40,326.751,3.8679,6.7025,0.0455,0.0575,0.1230,7.0513,0.2741,0.1178
41,333.874,7.1228,9.1126,0.0448,0.0608,0.1249,9.4689,0.2741,0.1178
42,343.418,9.5443,5.5634,0.0353,0.0471,0.1079,5.8714,0.2726,0.1167
43,349.349,5.9310,7.6760,0.0302,0.0418,0.0968,7.9537,0.2740,0.1178
44,357.352,8.0030,4.7151,0.0434,0.0615,0.1514,5.1212,0.2741,0.1167
45,362.581,5.2287,6.4607,0.0388,0.0512,0.1320,6.8063,0.2753,0.1167
46,369.489,6.9079,6.6516,0.0499,0.0671,0.1759,7.1153,0.2749,0.1178
47,376.697,7.2085,5.9251,0.0491,0.0796,0.1580,6.3538,0.2770,0.1167
48,383.135,6.4372,7.4942,0.0421,0.0735,0.1276,7.8786,0.2747,0.1178
49,391.089,7.9543,6.5169,0.0420,0.0760,0.1201,6.8737,0.2748,0.1178
50,398.023,6.9345,6.6027,0.0296,0.0398,0.1073,6.8969,0.2755,0.1178
51,404.980,6.9561,5.6333,0.0377,0.0495,0.1234,5.9614,0.2762,0.1178
52,411.093,6.1130,7.5248,0.0357,0.0491,0.1111,7.8509,0.2741,0.1178
53,419.002,7.9096,6.6587,0.0284,0.0381,0.0943,6.9307,0.2772,0.1178
54,425.975,6.9724,5.6190,0.0385,0.0683,0.1216,5.9646,0.2735,0.1178
55,432.027,6.0522,6.0861,0.0347,0.0431,0.0891,6.3559,0.2717,0.1178
56,438.428,6.4015,7.7484,0.0350,0.0450,0.1045,8.0413,0.2749,0.1178
57,446.525,8.0964,6.7345,0.0318,0.0409,0.0940,7.0113,0.2724,0.1178
58,453.585,7.0600,7.5858,0.0441,0.0683,0.1379,7.9682,0.2770,0.1178
59,461.621,8.0362,5.5723,0.0263,0.0347,0.0967,5.8507,0.2755,0.1178
60,467.522,5.9014,5.5921,0.0270,0.0314,0.1083,5.8654,0.2716,0.1167
61,473.437,5.9151,7.1848,0.0378,0.0380,0.0950,7.4742,0.2728,0.1178
62,480.961,7.5240,5.6616,0.0214,0.0287,0.0861,5.8987,0.2726,0.1178
63,486.903,5.9418,7.7962,0.0329,0.0435,0.1109,8.1013,0.2751,0.1178
64,495.062,8.1584,5.5957,0.0237,0.0311,0.4366,6.2007,0.2765,0.1178
65,501.319,6.2575,7.3504,0.0278,0.0412,0.0958,7.6558,0.2729,0.1167
66,509.022,7.7029,5.6026,0.0238,0.0327,0.0929,5.8465,0.2725,0.1178
67,514.912,5.8898,5.7061,0.0292,0.0395,0.0978,5.9862,0.2739,0.1188
68,520.972,6.0605,6.7016,0.0425,0.0496,0.1142,7.0345,0.2727,0.1178
69,528.072,7.0997,7.5556,0.0353,0.0491,0.1074,7.8717,0.2723,0.1178
70,536.003,7.9309,5.4629,0.0374,0.0414,0.0945,5.7348,0.2732,0.1178
71,541.788,5.7848,7.6969,0.0394,0.0479,0.1022,7.9949,0.2720,0.1188
72,549.831,8.0431,5.5958,0.0238,0.0371,0.0907,5.8385,0.2733,0.1178
73,555.713,5.8817,7.7225,0.0281,0.0425,0.1020,7.9957,0.2734,0.1178
74,563.759,8.0463,5.7154,0.0349,0.0431,0.1072,6.0150,0.2745,0.1178
75,569.829,6.0699,7.6493,0.0356,0.0422,0.1023,7.9925,0.2719,0.1178
76,577.874,8.0450,6.2277,0.0307,0.0454,0.5876,6.9958,0.2732,0.1188
77,584.932,7.0580,6.0835,0.0335,0.0458,0.1012,6.3907,0.2727,0.1188
78,591.377,6.4454,5.5975,0.0272,0.0336,0.0848,5.8370,0.2717,0.1178
79,597.252,5.8751,7.8421,0.0573,0.0706,0.1536,8.2726,0.2746,0.1178
80,605.616,8.3641,5.3556,0.0309,0.0373,0.0941,5.6274,0.2706,0.1178
81,611.289,5.6728,6.7004,0.0370,0.0517,0.1184,7.0260,0.2729,0.1178
82,618.451,7.1621,7.5444,0.0525,0.0623,0.1389,7.9487,0.2718,0.1178
83,628.195,9.7442,3.8289,0.0698,0.1033,0.2343,4.4590,0.2714,0.1178
84,633.121,4.9252,5.4426,0.0735,0.0743,0.1404,5.8988,0.2706,0.1178
85,639.111,5.9899,8.4262,0.0972,0.1334,1.2124,10.3439,0.2706,0.1188
86,649.514,10.4033,4.0216,0.0487,0.0702,0.1371,4.4361,0.2723,0.1178
87,654.074,4.5600,5.4486,0.0470,0.0723,0.1406,5.8667,0.2736,0.1188
88,660.092,6.0180,7.4650,0.0523,0.0633,0.1477,7.8723,0.2706,0.1188
89,668.067,7.9748,8.5995,0.0550,0.0706,0.1471,9.0323,0.2717,0.1178
90,677.190,9.1231,3.4337,0.0509,0.0725,0.1562,3.8816,0.2706,0.1178
91,681.255,4.0649,7.3912,0.0473,0.0675,0.1878,7.8419,0.2718,0.1178
92,689.311,8.0566,6.3266,0.0470,0.0658,0.1412,6.7209,0.2703,0.1178
93,696.312,7.0010,6.3109,0.0844,0.0867,0.1634,6.8073,0.2714,0.1188
94,703.377,7.0650,7.3128,0.1059,0.1396,0.2360,8.1266,0.2723,0.1188
95,711.610,8.2327,5.0518,0.0846,0.1128,0.2539,5.6738,0.2732,0.1188
96,717.671,6.0612,5.9549,0.0447,0.0585,0.1251,6.3222,0.2726,0.1188
97,724.068,6.3971,5.5950,0.0425,0.0613,0.7752,6.6107,0.2771,0.1188
98,730.909,6.8408,5.7137,0.0385,0.0521,0.1213,6.0674,0.2736,0.1178
99,737.041,6.1319,7.0011,0.0491,0.0696,0.1520,7.4156,0.2708,0.1178
100,744.760,7.7195,6.2989,0.0554,0.0604,0.1372,6.6923,0.2695,0.1188
101,751.536,6.7754,8.4866,0.0556,0.0637,0.1286,8.8801,0.2740,0.1178
102,760.495,8.9595,3.5625,0.0463,0.0566,0.1313,3.9690,0.2727,0.1178
103,764.547,4.0518,6.5561,0.0470,0.0623,0.1266,6.9240,0.2755,0.1188
104,771.571,7.0243,7.5321,0.0494,0.0613,0.1271,7.8939,0.2721,0.1188
105,779.552,7.9804,6.0122,0.0481,0.0642,0.1340,6.3944,0.2714,0.1188
106,786.034,6.4822,6.5634,0.0481,0.0645,0.1339,6.9383,0.2719,0.1178
107,793.061,7.0266,5.5063,0.0635,0.0650,0.1317,5.9435,0.2715,0.1188
108,799.086,6.0249,7.5508,0.0461,0.0579,0.1337,7.9158,0.2728,0.1188
109,807.198,8.1125,6.3621,0.0454,0.0609,0.1492,6.7434,0.2685,0.1188
110,814.109,6.9107,6.4417,0.0800,0.1061,0.2465,7.1494,0.2689,0.1178
111,821.393,7.2843,5.1747,0.0355,0.0493,0.1086,5.5345,0.2730,0.1178
112,826.989,5.5964,7.5791,0.0458,0.0679,0.1430,7.9701,0.2721,0.1188
113,835.583,8.5936,5.5963,0.1083,0.0579,0.1209,6.0151,0.2716,0.1188
114,841.668,6.0851,8.4686,0.0456,0.0582,0.1395,8.8335,0.2703,0.1188
115,850.572,8.9041,6.5984,0.0417,0.0555,0.1438,6.9632,0.2711,0.1188
116,857.795,7.2231,4.3509,0.0394,0.0520,0.1162,4.6802,0.2718,0.1188
117,862.542,4.7466,5.6019,0.0451,0.0611,0.1268,6.0118,0.2696,0.1188
118,868.634,6.0924,7.5658,0.0465,0.0599,0.1971,8.0105,0.2697,0.1178
119,876.852,8.2173,6.2929,0.0509,0.0643,0.1385,6.7072,0.2697,0.1178
120,883.649,6.7974,5.4945,0.0521,0.0577,0.1186,5.8730,0.2704,0.1188
121,889.596,5.9475,7.5374,0.0488,0.1061,0.2136,8.1114,0.2699,0.1188
122,897.833,8.2367,5.3016,0.0475,0.0612,0.1248,5.6620,0.2698,0.1188
123,903.595,5.7614,6.5478,0.0479,0.0625,0.1592,6.9603,0.2735,0.1188
124,910.627,7.0324,6.5574,0.0480,0.0659,0.7839,7.6109,0.2695,0.1188
125,918.377,7.7495,5.8473,0.1124,0.0997,0.1802,6.5948,0.2720,0.1178
126,925.076,6.6990,7.1843,0.0587,0.1200,0.2201,7.8112,0.2706,0.1188
127,933.158,8.0828,5.5716,0.0408,0.0576,0.1403,5.9399,0.2703,0.1188
128,939.174,6.0153,7.5790,0.0433,0.0558,0.1276,7.9979,0.2723,0.1188
129,947.252,8.0786,4.4341,0.0449,0.0467,0.1166,4.7802,0.2692,0.1188
130,952.107,4.8547,6.5772,0.0440,0.0554,0.1240,6.9345,0.2693,0.1188
131,959.121,7.0144,6.5596,0.0449,0.0563,0.1348,6.9266,0.2713,0.1188
132,966.148,7.0270,7.5762,0.0523,0.0691,0.1439,7.9840,0.2702,0.1198
133,974.224,8.0756,6.4713,0.0489,0.0756,0.1597,6.9082,0.2698,0.1188
134,981.216,6.9916,5.9997,0.0450,0.0681,0.1340,6.4143,0.2730,0.1198
135,987.751,6.5355,7.5244,0.0408,0.0552,0.1241,7.8678,0.2677,0.1198
136,995.691,7.9404,4.5190,0.0472,0.0653,0.1131,4.9118,0.2708,0.1188
137,1000.772,5.0807,7.4397,0.0418,0.0546,0.1755,7.8428,0.2684,0.1198
138,1008.735,7.9633,6.4662,0.0659,0.0835,0.2424,7.0782,0.2684,0.1198
139,1015.927,7.1915,5.2948,0.0360,0.0453,0.1078,5.6093,0.2690,0.1198
140,1021.599,5.6722,7.6289,0.1148,0.1400,0.1371,8.3118,0.2682,0.1198
141,1030.139,8.5394,5.0738,0.0354,0.0490,0.1094,5.3884,0.2705,0.1198
142,1035.591,5.4527,7.1916,0.0439,0.0878,0.1596,7.6331,0.2699,0.1208
143,1043.412,7.8210,5.4511,0.0372,0.0495,0.1132,5.7791,0.2706,0.1198
144,1049.256,5.8440,7.6555,0.0470,0.0563,0.1229,8.0302,0.2722,0.1208
145,1057.353,8.0969,5.5131,0.0511,0.0592,0.1186,5.8792,0.2728,0.1208
146,1063.303,5.9501,7.5757,0.0401,0.0520,0.1152,7.9070,0.2687,0.1208
147,1071.273,7.9694,5.6005,0.0361,0.0465,0.1073,5.9100,0.2691,0.1208
148,1077.258,5.9853,6.6580,0.0504,0.0673,0.1441,7.0709,0.2717,0.1219
149,1084.427,7.1686,6.5121,0.0402,0.0553,0.1279,6.8730,0.2703,0.1208
150,1091.371,6.9442,8.1258,0.0412,0.0558,0.1165,8.4808,0.2693,0.1208
151,1099.916,8.5455,4.5231,0.0498,0.0613,0.1418,4.9313,0.2693,0.1208
152,1104.927,5.0109,7.0354,0.0484,0.0614,0.1394,7.4868,0.2703,0.1219
153,1112.801,7.8737,5.1588,0.0327,0.0467,0.1371,5.5297,0.2694,0.1208
154,1118.416,5.6151,7.5900,0.0588,0.0597,0.1447,8.0036,0.2705,0.1219
155,1126.506,8.0900,5.5368,0.0710,0.0606,0.1166,5.9525,0.2692,0.1208
156,1132.535,6.0292,7.9181,0.0434,0.0577,0.1181,8.2619,0.2692,0.1208
157,1140.870,8.3348,5.5081,0.0401,0.0528,0.1152,5.8393,0.2678,0.1219
158,1146.786,5.9159,7.6035,0.0458,0.0563,0.1226,7.9564,0.2673,0.1208
159,1154.820,8.0346,5.5772,0.0429,0.0569,0.1164,5.9181,0.2677,0.1208
160,1160.822,6.0018,5.5534,0.0424,0.0515,0.1377,5.9204,0.2696,0.1219
161,1166.839,6.0170,6.5343,0.0417,0.0597,0.1436,6.9354,0.2680,0.1208
162,1173.872,7.0330,8.0188,0.0573,0.0789,0.1372,8.4538,0.2681,0.1219
163,1182.456,8.5842,6.6601,0.0626,0.0658,0.1457,7.0967,0.2687,0.1219
164,1189.629,7.1728,6.4665,0.0448,0.0560,0.1138,6.7999,0.2664,0.1219
165,1196.495,6.8661,5.6403,0.0380,0.0565,0.1242,6.0025,0.2685,0.1208
166,1202.970,6.4751,5.1237,0.0343,0.0457,0.1382,5.4627,0.2678,0.1208
167,1208.522,5.5516,7.0879,0.0552,0.0573,0.1288,7.4523,0.2685,0.1219
168,1216.060,7.5378,6.5552,0.0421,0.0522,0.1205,6.8925,0.2709,0.1208
169,1223.026,6.9662,7.5944,0.0930,0.1410,0.2799,8.3503,0.2666,0.1208
170,1231.862,8.8357,4.7239,0.0681,0.0600,0.1281,5.1423,0.2696,0.1219
171,1237.073,5.2117,6.5824,0.0523,0.0622,0.1345,6.9674,0.2709,0.1219
172,1244.115,7.0418,8.6027,0.0563,0.0731,0.1722,9.0612,0.2693,0.1219
173,1253.259,9.1438,5.3723,0.0769,0.0954,0.1373,5.9364,0.2691,0.1208
174,1259.259,5.9999,5.4408,0.0406,0.0550,0.1282,5.7888,0.2681,0.1219
175,1265.140,5.8815,8.5768,0.0486,0.0697,0.1394,8.9657,0.2713,0.1219
176,1274.245,9.1043,3.4076,0.0388,0.0460,0.1625,3.7763,0.2691,0.1219
177,1278.140,3.8955,7.5194,0.0566,0.1433,0.2758,8.2506,0.2670,0.1208
178,1286.570,8.4295,5.0742,0.1198,0.0650,0.1408,5.5833,0.2697,0.1219
179,1292.222,5.6525,7.4715,0.1041,0.1064,0.1701,8.1966,0.2691,0.1229
180,1300.632,8.4094,7.8269,0.0757,0.0951,1.2702,9.5148,0.2687,0.1219
181,1310.916,10.2848,13.5303,0.0623,0.0844,0.1964,14.0776,0.2651,0.1219
182,1325.085,14.1688,11.3987,0.0567,0.0773,0.1720,11.9066,0.2673,0.1219
183,1337.081,11.9958,11.1326,0.1247,0.1694,0.2435,12.1082,0.2684,0.1219
184,1349.276,12.1954,18.5198,0.0770,0.1067,0.1251,19.1432,0.2663,0.1219
185,1368.484,19.2073,15.2004,0.0598,0.0728,0.1811,15.6798,0.2688,0.1219
186,1384.250,15.7665,14.5788,0.0881,0.0750,0.1657,15.0971,0.2682,0.1219
187,1399.429,15.1787,10.6304,0.2199,0.1404,0.2169,11.4678,0.2669,0.1229
188,1410.998,11.5687,7.5991,0.0600,0.1131,0.2115,8.2022,0.2678,0.1219
189,1419.301,8.3032,14.3733,0.0525,0.0742,0.1821,14.8728,0.2696,0.1219
190,1434.261,14.9605,10.3549,0.1584,0.1493,0.4367,11.3204,0.2682,0.1219
191,1445.673,11.4116,7.5137,0.0561,0.0817,0.1629,8.0012,0.2690,0.1219
192,1453.762,8.0895,25.3016,0.0601,0.1580,0.4878,26.2742,0.2706,0.1229
193,1480.272,26.5099,12.7477,0.0929,0.2275,0.2182,13.5473,0.2690,0.1219
194,1493.920,13.6481,20.1413,0.1239,0.1590,0.2161,20.8909,0.2696,0.1229
195,1515.081,21.1607,6.0464,0.0820,0.2425,0.2042,6.8216,0.2691,0.1219
196,1521.999,6.9178,13.0069,0.1036,0.1462,0.1947,13.6973,0.2700,0.1219
197,1535.791,13.7916,13.3647,0.0951,0.1466,1.6917,15.5625,0.2707,0.1219
198,1551.478,15.6874,11.4818,0.0606,0.0800,0.2457,12.0865,0.2690,0.1219
199,1563.655,12.1774,26.4437,0.0677,0.0908,0.1972,27.0017,0.2693,0.1229
200,1590.791,27.1362,7.6334,0.0819,0.0935,1.4541,9.5114,0.2702,0.1229
201,1600.392,9.6005,4.8722,0.3685,0.1009,0.1874,5.7226,0.2691,0.1229
202,1606.192,5.8003,6.2229,0.0554,0.1731,0.1797,6.8536,0.2665,0.1239
203,1613.127,6.9348,14.6062,0.0527,0.0650,0.1750,15.0797,0.2692,0.1229
204,1628.271,15.1441,10.7883,0.1305,0.0637,0.8759,12.0124,0.2702,0.1229
205,1640.452,12.1812,12.8653,0.0489,0.0578,0.1362,13.2595,0.2718,0.1229
206,1653.783,13.3311,16.0622,0.0581,0.0765,3.8406,20.1973,0.2699,0.1239
207,1674.088,20.3042,20.4508,0.0958,0.6639,1.0117,22.7989,0.2683,0.1229
208,1696.989,22.9010,6.4325,0.0554,0.0796,0.1782,6.9469,0.2674,0.1229
209,1704.019,7.0300,17.9848,0.0742,0.1208,0.2590,18.7324,0.2707,0.1239
210,1722.874,18.8549,13.3360,0.0744,0.1086,0.1929,13.9818,0.2682,0.1229
211,1736.957,14.0829,13.6116,0.0629,0.0995,0.1876,14.1765,0.2726,0.1229
212,1751.223,14.2669,7.1260,0.0573,0.0693,2.2166,9.6579,0.2672,0.1229
213,1760.961,9.7374,9.6550,0.0566,0.1493,0.2809,10.3437,0.2692,0.1229
214,1771.398,10.4376,13.6541,0.0899,0.1121,0.2070,14.4176,0.2683,0.1239
215,1785.912,14.5132,20.1077,0.0562,0.4205,4.8898,25.6854,0.2696,0.1239
216,1811.684,25.7722,14.5046,0.0583,0.1173,0.2181,15.1083,0.2692,0.1239
217,1826.895,15.2112,6.5421,0.0690,0.1748,0.1904,7.2822,0.2708,0.1229
218,1834.268,7.3729,6.5426,0.0491,0.0742,0.1716,7.0229,0.2685,0.1239
219,1843.387,9.1195,4.2847,0.0936,0.1225,0.2375,5.1700,0.2699,0.1239
220,1848.657,5.2694,6.8201,0.1005,0.0861,2.0310,9.2781,0.2670,0.1239
221,1858.038,9.3809,10.1647,0.1045,0.0915,0.1816,10.7403,0.2680,0.1239
222,1868.876,10.8383,13.3014,0.0766,0.2354,0.2163,14.0920,0.2679,0.1239
223,1883.306,14.4298,6.0501,0.0934,0.1298,0.1968,6.6997,0.2678,0.1239
224,1890.097,6.7908,19.4866,0.0533,0.0956,0.1909,20.0128,0.2683,0.1239
225,1910.660,20.5634,22.2426,0.0602,0.0802,5.6149,28.2027,0.2698,0.1249
226,1938.954,28.2942,12.4764,0.1024,0.2051,0.1555,13.2277,0.2687,0.1239
227,1952.266,13.3115,12.8788,0.0728,0.1260,0.1811,13.4935,0.2683,0.1239
228,1965.847,13.5816,13.2857,0.2136,0.0828,0.1856,14.0149,0.2677,0.1239
229,1979.958,14.1108,9.1974,0.0574,0.0720,0.1921,9.7080,0.2686,0.1239
230,1989.764,9.8057,5.6389,0.0561,0.0730,2.2155,8.1694,0.2680,0.1239
231,1998.023,8.2591,19.3545,0.0536,0.0857,2.1991,21.8772,0.2694,0.1249
232,2020.192,22.1690,14.2224,0.0555,0.1056,1.1967,16.0142,0.2656,0.1249
233,2036.292,16.0999,6.2540,0.0642,0.0776,0.1854,6.8083,0.2677,0.1249
234,2043.404,7.1127,12.1989,0.1020,0.1332,0.1785,12.8218,0.2662,0.1249
235,2056.310,12.9056,6.0399,0.0569,2.5915,0.2065,9.1129,0.2649,0.1249
236,2065.534,9.2236,10.7646,0.0626,0.0915,0.1624,11.3933,0.2655,0.1249
237,2077.013,11.4791,6.0890,0.0724,0.1477,0.1809,6.7064,0.2671,0.1249
238,2083.802,6.7888,9.0700,0.0578,0.0726,0.1823,9.5706,0.2670,0.1260
239,2093.466,9.6645,13.6634,0.0587,0.1201,3.0266,17.1020,0.2686,0.1249
240,2110.774,17.3083,11.6286,0.0634,0.1207,0.1853,12.2109,0.2664,0.1260
241,2124.829,14.0541,13.6324,0.0574,0.1453,0.2302,14.3903,0.2677,0.1249
242,2139.380,14.5515,6.2608,0.0818,0.1221,0.1885,6.9059,0.2673,0.1249
243,2146.417,7.0371,6.1042,0.0959,0.1319,0.3430,6.9615,0.2671,0.1260
244,2153.478,7.0611,13.0548,0.0803,0.1045,0.1856,13.6558,0.2716,0.1249
245,2167.242,13.7642,15.2479,0.0665,0.0918,0.1965,15.8849,0.2677,0.1260
246,2183.218,15.9760,17.8379,0.0653,0.0861,0.2360,18.4334,0.2648,0.1260
247,2201.744,18.5256,14.7361,0.0855,0.1759,0.2300,15.4977,0.2666,0.1260
248,2217.509,15.7651,18.3375,0.1600,0.1492,1.3061,20.3649,0.2660,0.1260
249,2237.968,20.4585,7.1983,0.1028,0.1264,0.2243,7.9859,0.2656,0.1260
250,2246.039,8.0712,11.1231,0.0620,0.1014,0.1752,11.7181,0.2671,0.1260
251,2257.840,11.8014,13.6556,0.1658,0.0978,2.7740,16.8885,0.2675,0.1260
252,2274.814,16.9736,9.4573,0.0559,0.1292,0.1935,10.0932,0.2661,0.1270
253,2284.998,10.1845,6.8888,0.0563,0.0969,0.2563,7.5134,0.2678,0.1270
254,2294.582,9.5836,5.2026,0.0486,0.0610,0.1202,5.5561,0.2633,0.1270
255,2300.215,5.6335,2.5476,0.0314,0.0415,0.0973,2.8469,0.2636,0.1270
256,2303.114,2.8990,24.6701,0.1068,0.1020,0.1644,25.2905,0.2630,0.1280
257,2328.484,25.3698,12.8375,0.1350,0.0987,0.1715,13.4950,0.2654,0.1280
258,2342.045,13.5607,19.3561,0.0444,0.0542,0.8414,20.4403,0.2652,0.1280
259,2362.600,20.5553,7.9110,0.0430,0.0555,0.1110,8.2681,0.2656,0.1280
260,2370.934,8.3341,5.1398,0.0580,0.1031,0.1725,5.7802,0.2660,0.1290
261,2376.771,5.8367,6.2976,0.0379,0.0886,0.2512,6.8849,0.2663,0.1290
262,2383.774,7.0026,6.1371,0.0468,0.0633,0.2145,6.6207,0.2789,0.1290
263,2390.545,6.7710,7.2672,0.0541,0.0650,0.1397,7.7061,0.2675,0.1290
264,2398.329,7.7847,5.5162,0.0539,0.0624,0.1882,5.9771,0.2653,0.1280
265,2404.488,6.1586,6.3072,0.1027,0.0575,0.1291,6.8812,0.2652,0.1290
266,2411.432,6.9436,6.3689,0.0633,0.1000,0.1861,6.9219,0.2658,0.1290
267,2418.500,7.0683,6.3395,0.1215,0.0557,0.1218,6.9273,0.2645,0.1300
268,2425.491,6.9915,6.3141,0.1040,0.0656,0.1284,6.9028,0.2674,0.1300
269,2432.466,6.9746,5.3588,0.0393,0.0521,0.1146,5.7048,0.2689,0.1300
270,2438.251,5.7849,6.1084,0.0758,0.0578,0.1184,6.5234,0.2659,0.1300
271,2444.848,6.5974,7.5308,0.0596,0.1344,0.2747,8.2170,0.2663,0.1300
272,2453.244,8.3962,5.1080,0.0467,0.0550,0.1191,5.4836,0.2665,0.1300
273,2458.803,5.5589,6.5493,0.0476,0.0576,0.1482,6.9535,0.2716,0.1300
274,2465.842,7.0385,7.5423,0.0477,0.0884,0.2725,8.1042,0.2664,0.1300
275,2474.148,8.3062,7.2439,0.0427,0.1140,0.9691,8.5405,0.2661,0.1300
276,2482.773,8.6254,3.6981,0.0487,0.0594,0.1207,4.0779,0.2721,0.1311
277,2486.921,4.1474,6.4392,0.0478,0.0604,0.7202,7.3957,0.2679,0.1300
278,2494.485,7.5641,5.8615,0.0446,0.0565,0.1198,6.2172,0.2690,0.1311
279,2500.830,6.3447,7.5458,0.1256,0.0670,0.1843,8.1100,0.2696,0.1300
280,2509.008,8.1785,6.3521,0.1180,0.0668,0.2029,6.9075,0.2682,0.1300
281,2516.007,6.9992,5.3906,0.0626,0.0560,0.1173,5.7673,0.2695,0.1321
282,2521.848,5.8403,6.5767,0.0447,0.0604,0.1242,6.9333,0.2659,0.1311
283,2528.859,7.0118,6.5596,0.0445,0.0603,0.1727,6.9629,0.2701,0.1311
284,2535.972,7.1123,5.4077,0.0352,0.0673,0.1319,5.9344,0.2687,0.1321
285,2541.985,6.0136,7.8407,0.1274,0.0840,0.1352,8.4601,0.2680,0.1321
286,2550.821,8.8359,4.9444,0.0388,0.0524,0.1182,5.2781,0.2671,0.1331
287,2556.294,5.4731,6.4707,0.0442,0.0570,0.1207,6.8208,0.2701,0.1331
288,2563.336,7.0418,7.4345,0.0853,0.1082,0.1407,7.9970,0.2708,0.1321
289,2571.519,8.1831,5.2203,0.0431,0.0711,0.7481,6.2775,0.2705,0.1321
290,2578.088,6.5691,5.7418,0.0434,0.0562,0.1185,6.0867,0.2688,0.1341
291,2584.393,6.3045,6.7268,0.0680,0.0925,0.1843,7.3205,0.2694,0.1341
292,2591.953,7.5601,6.1610,0.0424,0.0715,0.1350,6.5368,0.2702,0.1341
293,2598.693,6.7398,5.4254,0.0482,0.0488,0.1184,5.8711,0.2678,0.1341
294,2604.625,5.9320,7.5686,0.0545,0.0672,0.6853,8.5521,0.2723,0.1352
295,2613.375,8.7506,4.7881,0.0602,0.0810,0.1440,5.3128,0.2724,0.1352
296,2618.766,5.3907,6.3485,0.0450,0.0636,0.1228,6.7237,0.2738,0.1362
