# start_unix_ms 1790234974025
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
94,772.636,5.4495,0.0000,0.0136,1.1836,0.2275,1.5333,0.2666,0.1188
95,774.334,1.6987,0.0000,0.0636,4.7294,0.1015,5.1886,0.2777,0.1178
96,779.589,5.2545,0.0000,0.0167,1.0998,0.0556,1.2697,0.2645,0.1188
97,780.891,1.3026,0.0000,0.0116,5.4276,0.1178,5.6575,0.2685,0.1178
98,786.628,5.7363,0.0000,0.0236,1.0860,0.1153,1.3834,0.2660,0.1188
99,788.095,1.4669,0.0000,0.0380,7.0473,0.1307,7.4702,0.2756,0.1178
100,795.671,7.5766,0.0000,0.0337,0.0279,0.0525,0.2360,0.2662,0.1188
101,795.950,0.2789,0.0000,0.0124,4.6153,0.1861,4.9382,0.2713,0.1188
102,800.988,5.0378,0.0000,0.0340,0.9598,0.1259,1.3520,0.2673,0.1167
103,802.438,1.4499,0.0000,0.0361,5.1841,0.2138,5.6462,0.2667,0.1188
104,808.284,5.8463,0.0000,0.0434,0.9122,0.1337,1.4220,0.2647,0.1188
105,809.852,1.5678,0.0000,0.0343,7.3470,0.1022,7.6564,0.2724,0.1188
106,817.584,7.7320,0.0000,0.0227,0.8164,0.0495,1.0137,0.2684,0.1178
107,818.632,1.0477,0.0000,0.0111,2.3915,0.0979,2.5865,0.2649,0.1188
108,821.293,2.6613,0.0000,0.0130,1.1305,0.0696,1.3139,0.2684,0.1188
109,822.654,1.3605,0.0000,0.0128,7.5862,0.1033,7.8187,0.2656,0.1188
110,830.558,7.9043,0.0000,0.0221,0.0236,0.0468,0.2013,0.2648,0.1188
111,830.796,0.2378,0.0000,0.1147,6.2909,0.0907,6.5855,0.2649,0.1188
112,837.448,6.6523,0.0000,0.0183,0.9168,0.0534,1.0763,0.2680,0.1167
113,838.563,1.1154,0.0000,0.0120,3.2415,0.0883,3.4281,0.2660,0.1188
114,842.065,3.5021,0.0000,0.0188,1.1316,0.0592,1.2929,0.2628,0.1188
115,843.400,1.3349,0.0000,0.0105,6.7399,0.0599,6.8927,0.2661,0.1178
116,850.341,6.9407,0.0000,0.0136,1.1712,0.0426,1.3006,0.2657,0.1198
117,851.663,1.3219,0.0000,0.0169,4.0602,0.1383,4.3113,0.2645,0.1178
118,856.239,4.5761,0.0000,0.0316,0.9517,0.1088,1.2853,0.2645,0.1188
119,857.620,1.3813,0.0000,0.0205,6.3049,0.1037,6.5713,0.2636,0.1178
120,864.286,6.6654,0.0000,0.0282,0.9881,0.0534,1.1795,0.2639,0.1178
121,865.507,1.2209,0.0000,0.0138,4.1154,0.0866,4.3077,0.2642,0.1188
122,869.886,4.3791,0.0000,0.0232,1.0992,0.0879,1.3397,0.2662,0.1188
123,871.286,1.4008,0.0000,0.0205,6.6968,0.0978,6.9480,0.2638,0.1178
124,878.313,7.0262,0.0000,0.0245,1.0057,0.0505,1.1809,0.2648,0.1198
125,879.534,1.2216,0.0000,0.0123,5.8736,0.1041,6.0972,0.2676,0.1188
126,885.891,6.3563,0.0000,0.0281,0.7568,0.0516,0.9569,0.2661,0.1178
127,886.894,1.0029,0.0000,0.0173,3.5679,0.2278,3.9208,0.2646,0.1137
128,890.910,4.0161,0.0000,0.0407,0.9453,0.0928,1.2784,0.2473,0.1126
129,892.280,1.3703,0.0000,0.0250,6.9665,0.1182,7.2453,0.2476,0.1137
130,899.627,7.3471,0.0000,0.0275,0.9326,0.0607,1.1482,0.2488,0.1137
131,900.870,1.2431,0.0000,0.0256,4.4557,0.1570,4.8230,0.2455,0.1137
132,906.089,5.2189,0.0000,0.0543,0.6755,0.0904,1.0737,0.2477,0.1137
133,907.242,1.1531,0.0000,0.0287,5.2525,0.1394,5.5519,0.2452,0.1137
134,912.898,5.6557,0.0000,0.0357,0.7486,0.0530,1.0862,0.2474,0.1137
135,914.017,1.1190,0.0000,0.0110,4.1650,0.1149,4.4110,0.2459,0.1137
136,918.537,4.5199,0.0000,0.0314,0.9396,0.0857,1.1992,0.2452,0.1137
137,919.802,1.2655,0.0000,0.0372,6.4856,0.1340,6.8287,0.2460,0.1137
138,926.875,7.0723,0.0000,0.0405,0.6431,0.0571,0.9232,0.2465,0.1157
139,927.842,0.9680,0.0000,0.0152,4.2811,0.1364,4.5424,0.2456,0.1147
140,932.533,4.6907,0.0000,0.0430,0.8743,0.1058,1.3154,0.2450,0.1137
141,933.976,1.4432,0.0000,0.1141,6.3281,0.1395,6.7097,0.2448,0.1137
142,940.966,6.9901,0.0000,0.0412,0.5993,0.0576,0.8488,0.2479,0.1157
143,941.858,0.8919,0.0000,0.0129,4.2503,0.1657,4.5385,0.2446,0.1157
144,946.475,4.6170,0.0000,0.0225,1.0021,0.1130,1.2833,0.2478,0.1147
145,947.826,1.3506,0.0000,0.0209,5.1852,0.2115,5.5886,0.2472,0.1147
146,953.563,5.7371,0.0000,0.0597,0.7104,0.0800,1.1083,0.2458,0.1147
147,954.738,1.1744,0.0000,0.0185,5.6389,0.2277,6.0203,0.2462,0.1157
148,960.958,6.2202,0.0000,0.0492,0.8257,0.1049,1.1943,0.2463,0.1147
149,962.228,1.2702,0.0000,0.0237,4.8940,0.2125,5.3393,0.2478,0.1147
150,967.682,5.4537,0.0000,0.0391,0.9769,0.1177,1.3547,0.2478,0.1157
151,969.193,1.5117,0.0000,0.0290,4.7025,0.1493,5.0823,0.2458,0.1147
152,974.786,5.5929,0.0000,0.0382,0.6388,0.1124,0.9220,0.2491,0.1157
153,975.842,1.0556,0.0000,0.0631,4.6775,0.1867,5.1407,0.2453,0.1157
154,981.087,5.2452,0.0000,0.0890,0.9135,0.1006,1.3142,0.2544,0.1157
155,982.495,1.4080,0.0000,0.0270,5.1718,0.1853,5.5384,0.2446,0.1157
156,988.132,5.6367,0.0000,0.0397,0.9501,0.0853,1.3070,0.2478,0.1147
157,989.681,1.5493,0.0000,0.0297,5.0120,0.4034,5.5884,0.2422,0.1167
158,995.506,5.8254,0.0000,0.0360,0.7292,0.1040,1.0011,0.2443,0.1147
159,996.676,1.1697,0.0000,0.0318,4.7795,0.1795,5.1440,0.2452,0.1157
160,1002.066,5.3899,0.0000,0.0358,0.8979,0.0992,1.1953,0.2466,0.1167
161,1003.334,1.2681,0.0000,0.0312,5.2808,0.3440,5.8346,0.2437,0.1157
162,1009.438,6.1039,0.0000,0.0360,0.7374,0.1358,1.0631,0.2452,0.1157
163,1010.596,1.1575,0.0000,0.0256,4.8344,0.1479,5.2455,0.2439,0.1157
164,1015.934,5.3381,0.0000,0.0254,0.9484,0.1646,1.3075,0.2442,0.1147
165,1017.329,1.3957,0.0000,0.0320,5.0165,0.2267,5.5558,0.2463,0.1157
166,1022.984,5.6549,0.0000,0.0451,0.9393,0.0900,1.2452,0.2440,0.1167
167,1024.307,1.3225,0.0000,0.0301,5.0395,0.2126,5.4530,0.2458,0.1147
168,1029.899,5.5919,0.0000,0.0517,0.8281,0.1269,1.2809,0.2461,0.1167
169,1031.267,1.3686,0.0000,0.0438,4.9936,0.1495,5.3477,0.2451,0.1147
170,1036.693,5.4254,0.0000,0.0224,1.0434,0.1303,1.3039,0.2480,0.1157
