# start_unix_ms 1790233245055
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
62,431.295,6.7082,0.0000,6.2862,0.0426,0.1565,6.6291,0.2733,0.1198
63,438.012,6.7170,0.0000,6.4726,0.0391,0.1501,6.8055,0.2741,0.1188
64,444.895,6.8822,0.0000,6.5810,0.0442,0.1581,6.9345,0.2737,0.1198
65,451.936,7.0411,0.0000,6.4897,0.0410,0.1467,6.8394,0.2733,0.1188
66,458.850,6.9142,0.0000,6.4944,0.0357,0.1664,6.8330,0.2725,0.1198
67,465.748,6.8982,0.0000,6.5498,0.0404,0.1585,6.8887,0.2718,0.1198
68,472.702,6.9536,0.0000,6.5835,0.0432,0.1010,6.8653,0.2735,0.1198
69,479.655,6.9531,0.0000,6.5757,0.0424,0.1715,6.9253,0.2746,0.1188
70,486.787,7.1321,0.0000,6.3299,0.0448,0.1584,6.6736,0.2732,0.1198
71,493.632,6.8453,0.0000,6.4616,0.0502,0.1367,6.7951,0.2716,0.1188
72,500.526,6.8943,0.0000,6.3916,0.0431,0.1457,6.7599,0.2742,0.1198
73,507.422,6.8953,0.0000,6.6445,0.0390,0.1090,6.9318,0.2720,0.1188
74,514.422,7.0001,0.0000,6.4644,0.0399,0.1593,6.8051,0.2708,0.1198
75,521.300,6.8778,0.0000,6.4673,0.0377,0.1514,6.8014,0.2724,0.1188
76,528.167,6.8673,0.0000,6.7006,0.0455,0.1666,7.0503,0.2692,0.1188
77,535.289,7.1217,0.0000,6.8651,0.0741,0.1036,7.1804,0.2725,0.1198
78,542.541,7.2525,0.0000,6.2132,0.0664,0.1049,6.5193,0.2711,0.1188
79,549.127,6.5860,0.0000,6.5683,0.0383,0.1353,6.8820,0.2736,0.1198
80,556.083,6.9555,0.0000,6.6330,0.0500,0.1113,6.9573,0.2703,0.1188
81,563.121,7.0385,0.0000,6.6804,0.0562,0.1108,6.9976,0.2716,0.1188
82,570.188,7.0672,0.0000,6.4189,0.0363,0.2378,6.8268,0.2710,0.1188
83,577.105,6.9162,0.0000,6.5108,0.0421,0.1953,6.8946,0.2709,0.1198
84,584.076,6.9718,0.0000,6.4107,0.0699,0.1189,6.7698,0.2695,0.1198
85,590.919,6.8424,0.0000,6.5429,0.0397,0.1065,6.8242,0.2695,0.1198
86,597.819,6.9001,0.0000,6.6385,0.0456,0.1884,7.0225,0.2719,0.1198
87,604.957,7.1384,0.0000,6.3302,0.0387,0.1376,6.6491,0.2727,0.1188
88,611.678,6.7208,0.0000,6.6829,0.0694,0.1227,7.0149,0.2707,0.1188
89,618.767,7.0890,0.0000,6.4424,0.0454,0.1119,6.7935,0.2731,0.1188
90,625.674,6.9070,0.0000,6.9132,0.0465,0.2739,7.3941,0.2732,0.1198
91,633.144,7.4703,0.0000,5.9141,0.0345,0.2449,6.3310,0.2688,0.1208
92,639.552,6.4075,0.0000,6.4224,0.0498,0.2133,6.8245,0.2687,0.1208
93,646.447,6.8949,0.0000,6.4444,0.0439,0.2079,6.8347,0.2704,0.1198
94,653.351,6.9043,0.0000,6.5020,0.0401,0.1865,6.8699,0.2711,0.1198
95,660.305,6.9542,0.0000,8.3199,0.0474,0.1191,8.6370,0.2711,0.1198
96,669.024,8.7188,0.0000,5.1001,0.0433,0.1407,5.4160,0.2754,0.1198
97,674.512,5.4882,0.0000,6.2940,0.0682,0.1063,6.6086,0.2709,0.1198
98,681.193,6.6812,0.0000,6.5058,0.0370,0.1147,6.8307,0.2724,0.1198
99,688.152,6.9588,0.0000,6.4336,0.0408,0.1552,6.7769,0.2711,0.1188
100,695.004,6.8516,0.0000,6.4568,0.0412,0.2005,6.8368,0.2694,0.1198
101,701.915,6.9110,0.0000,6.5014,0.0419,0.1120,6.7956,0.2722,0.1188
102,708.807,6.8917,0.0000,6.5730,0.0411,0.3881,7.1253,0.2717,0.1198
103,716.011,7.2047,0.0000,6.2276,0.0407,0.1767,6.5654,0.2719,0.1198
104,722.655,6.6433,0.0000,6.7017,0.0382,0.2104,7.0672,0.2708,0.1198
105,729.795,7.1406,0.0000,6.7152,0.0598,0.1435,7.1111,0.2710,0.1198
106,737.000,7.2043,0.0000,6.1592,0.0427,0.1338,6.4782,0.2713,0.1198
107,743.597,6.5972,0.0000,6.4151,0.0399,0.1663,6.7607,0.2689,0.1198
108,750.417,6.8202,0.0000,6.5047,0.0405,0.1817,6.8462,0.2720,0.1198
109,757.408,6.9908,0.0000,7.1713,0.0446,0.1127,7.4761,0.2709,0.1198
110,764.949,7.5418,0.0000,5.8922,0.0414,0.0982,6.1659,0.2686,0.1188
111,771.184,6.2347,0.0000,6.5380,0.0415,0.1643,6.8787,0.2702,0.1198
112,778.136,6.9523,0.0000,6.5724,0.0426,0.1428,6.9004,0.2732,0.1198
113,785.199,7.0627,0.0000,6.5345,0.0476,0.1487,6.8703,0.2729,0.1198
114,792.143,6.9438,0.0000,6.4706,0.0466,0.1709,6.8356,0.2720,0.1198
115,799.253,7.1100,0.0000,6.4637,0.0430,0.1081,6.7577,0.2702,0.1198
116,806.086,6.8326,0.0000,6.4944,0.0413,0.1057,6.7768,0.2717,0.1198
117,812.931,6.8457,0.0000,6.6186,0.0439,0.1897,6.9933,0.2695,0.1208
118,819.994,7.0629,0.0000,6.5054,0.0388,0.2383,6.9063,0.2686,0.1208
119,826.970,6.9757,0.0000,6.4720,0.0481,0.1082,6.7702,0.2700,0.1198
120,833.815,6.8455,0.0000,6.5324,0.0416,0.1841,6.8830,0.2692,0.1198
121,840.942,7.1271,0.0000,6.2916,0.0429,0.1552,6.6318,0.2682,0.1198
122,847.651,6.7087,0.0000,6.5338,0.0420,0.1495,6.8620,0.2685,0.1198
123,854.628,6.9765,0.0000,6.4867,0.0404,0.1709,6.8364,0.2700,0.1198
124,861.527,6.8992,0.0000,6.5062,0.0377,0.1815,6.8584,0.2682,0.1208
125,868.463,6.9358,0.0000,6.6488,0.0437,0.1565,6.9934,0.2702,0.1208
126,875.571,7.1084,0.0000,6.5650,0.0441,0.1185,6.8719,0.2717,0.1208
127,882.626,7.0546,0.0000,6.4221,0.0459,0.1187,6.7391,0.2709,0.1208
128,889.443,6.8171,0.0000,6.5113,0.0443,0.1562,6.8562,0.2693,0.1208
129,896.533,7.0899,0.0000,6.2666,0.0412,0.2330,6.6889,0.2683,0.1198
130,903.299,6.7663,0.0000,6.5525,0.0413,0.2342,6.9579,0.2697,0.1198
131,910.323,7.0237,0.0000,6.3934,0.0544,0.1551,6.7609,0.2698,0.1198
132,917.179,6.8560,0.0000,6.5278,0.0358,0.1842,6.8922,0.2696,0.1198
133,924.129,6.9500,0.0000,6.3320,0.0285,0.2416,6.7076,0.2706,0.1208
134,930.888,6.7594,0.0000,6.4650,0.0331,0.1855,6.7966,0.2697,0.1208
135,937.738,6.8495,0.0000,6.6073,0.0333,0.1658,6.9358,0.2692,0.1208
136,944.738,7.0007,0.0000,6.5643,0.0418,0.1650,6.9012,0.2704,0.1208
137,951.702,6.9638,0.0000,6.5311,0.0288,0.1898,6.8722,0.2686,0.1208
138,958.643,6.9405,0.0000,7.6150,0.0450,0.1360,7.9543,0.2694,0.1208
139,966.677,8.0340,0.0000,5.6425,0.0395,0.1891,6.0168,0.2689,0.1208
140,972.750,6.0734,0.0000,6.4424,0.0793,0.1006,6.7500,0.2679,0.1208
141,979.550,6.7999,0.0000,6.4941,0.0305,0.2572,6.9067,0.2697,0.1219
142,986.512,6.9624,0.0000,6.4882,0.0310,0.2635,6.9050,0.2706,0.1219
143,993.474,6.9620,0.0000,6.4934,0.0321,0.1056,6.7653,0.2710,0.1219
144,1000.381,6.9069,0.0000,6.6114,0.0425,0.1527,6.9495,0.2703,0.1219
145,1007.404,7.0229,0.0000,6.3973,0.0335,0.1682,6.7306,0.2731,0.1219
146,1014.195,6.7908,0.0000,6.7309,0.0359,0.0939,6.9949,0.2698,0.1229
147,1021.255,7.0596,0.0000,6.4023,0.0274,0.1910,6.7363,0.2681,0.1219
148,1028.039,6.7841,0.0000,6.6233,0.0329,0.1908,6.9689,0.2709,0.1229
149,1035.063,7.0244,0.0000,6.5319,0.0256,0.2084,6.8827,0.2709,0.1229
150,1041.995,6.9321,0.0000,6.5565,0.0327,0.1553,6.8603,0.2668,0.1229
151,1048.903,6.9084,0.0000,6.6368,0.0316,0.1831,6.9667,0.2694,0.1229
152,1055.928,7.0246,0.0000,6.5180,0.0341,0.1892,6.8652,0.2701,0.1229
153,1062.852,6.9237,0.0000,6.4470,0.0282,0.1868,6.7767,0.2699,0.1239
154,1069.752,6.9004,0.0000,6.5197,0.0318,0.2058,6.8689,0.2700,0.1219
155,1076.705,6.9532,0.0000,6.5378,0.0381,0.1599,6.8776,0.2689,0.1219
156,1083.651,6.9458,0.0000,6.5683,0.0417,0.2428,6.9726,0.2692,0.1229
157,1090.687,7.0357,0.0000,6.4755,0.0274,0.2389,6.8549,0.2662,0.1229
158,1097.602,6.9147,0.0000,6.5720,0.0382,0.1447,6.8854,0.2668,0.1229
159,1104.559,6.9571,0.0000,6.4204,0.0348,0.1682,6.7515,0.2671,0.1229
160,1111.450,6.8912,0.0000,6.4452,0.0313,0.1718,6.8118,0.2686,0.1229
161,1118.324,6.8745,0.0000,6.5838,0.0291,0.2012,6.9328,0.2668,0.1219
162,1125.381,7.0565,0.0000,6.4947,0.0326,0.1984,6.8477,0.2671,0.1229
163,1132.303,6.9222,0.0000,6.4805,0.0347,0.1654,6.8122,0.2683,0.1229
164,1139.169,6.8658,0.0000,6.6342,0.0345,0.1567,6.9452,0.2689,0.1229
165,1146.171,7.0017,0.0000,6.5607,0.0312,0.3967,7.1162,0.2676,0.1229
166,1153.358,7.1872,0.0000,6.2385,0.0286,0.1717,6.5660,0.2692,0.1229
167,1159.975,6.6172,0.0000,6.6715,0.0297,0.2384,7.0477,0.2690,0.1229
168,1167.073,7.0977,0.0000,6.4251,0.0294,0.2247,6.7900,0.2699,0.1219
169,1174.000,6.9272,0.0000,6.4239,0.0316,0.2934,6.8588,0.2674,0.1229
170,1180.912,6.9120,0.0000,6.5218,0.0358,0.1795,6.8610,0.2689,0.1219
171,1187.851,6.9387,0.0000,6.4214,0.0347,0.2484,6.8319,0.2690,0.1219
172,1194.752,6.9013,0.0000,6.4865,0.0393,0.2606,6.9054,0.2671,0.1229
173,1201.727,6.9756,0.0000,6.5313,0.0412,0.2057,6.9057,0.2658,0.1229
174,1208.709,6.9819,0.0000,6.4482,0.0397,0.2254,6.8378,0.2707,0.1229
175,1215.619,6.9096,0.0000,6.4961,0.0315,0.1878,6.8296,0.2701,0.1229
176,1222.508,6.8890,0.0000,6.5157,0.0384,0.1807,6.8498,0.2675,0.1229
177,1229.473,6.9650,0.0000,6.5152,0.4548,0.1129,7.2107,0.2694,0.1229
178,1236.749,7.2762,0.0000,6.2703,0.0382,0.1919,6.6178,0.2700,0.1249
179,1243.432,6.6829,0.0000,6.4712,0.0375,0.1809,6.8047,0.2656,0.1229
180,1250.307,6.8745,0.0000,6.5284,0.0404,0.2295,6.9194,0.2673,0.1239
181,1257.340,7.0334,0.0000,6.4836,0.0359,0.1865,6.8213,0.2671,0.1229
182,1264.223,6.8828,0.0000,8.1306,0.0490,0.1207,8.4359,0.2681,0.1239
183,1272.739,8.5164,0.0000,5.3865,0.4422,0.1365,6.1117,0.2684,0.1239
184,1278.961,6.2215,0.0000,5.7483,0.0411,0.1688,6.0821,0.2671,0.1229
185,1285.112,6.1516,0.0000,6.5154,0.0416,0.1765,6.8558,0.2660,0.1229
186,1292.047,6.9344,0.0000,6.5294,0.0405,0.2158,6.9094,0.2660,0.1229
187,1299.127,7.0804,0.0000,6.3801,0.0440,0.1196,6.6871,0.2673,0.1229
188,1305.894,6.7664,0.0000,6.5822,0.0530,0.1287,6.9438,0.2676,0.1229
189,1312.927,7.0339,0.0000,6.4937,0.0486,0.1177,6.8136,0.2685,0.1229
190,1319.843,6.9155,0.0000,6.7100,0.0420,0.1226,7.0165,0.2686,0.1239
191,1326.933,7.0900,0.0000,6.4566,0.0365,0.1643,6.7694,0.2681,0.1229
192,1333.763,6.8297,0.0000,6.3452,0.0315,0.1700,6.6709,0.2685,0.1239
193,1340.492,6.7298,0.0000,6.5368,0.0346,0.1548,6.8520,0.2677,0.1229
194,1347.404,6.9113,0.0000,6.5639,0.0327,0.2279,6.9451,0.2682,0.1239
195,1354.503,7.0992,0.0000,6.4083,0.0304,0.2323,6.7914,0.2664,0.1239
196,1361.349,6.8461,0.0000,6.5829,0.0364,0.0963,6.8468,0.2673,0.1239
197,1368.259,6.9095,0.0000,6.5571,0.0335,0.1040,6.8188,0.2691,0.1239
198,1375.136,6.8775,0.0000,6.7637,0.0332,0.2392,7.1594,0.2692,0.1239
199,1382.355,7.2192,0.0000,6.6217,0.0295,0.1536,6.9241,0.2681,0.1239
200,1389.420,7.0651,0.0000,6.3675,0.0342,0.2645,6.8055,0.2679,0.1239
201,1396.314,6.8938,0.0000,6.6764,0.0653,0.0958,6.9757,0.2686,0.1239
202,1403.365,7.0510,0.0000,6.2034,0.0321,0.1815,6.5463,0.2693,0.1239
203,1409.970,6.6045,0.0000,6.6067,0.0362,0.1796,6.9561,0.2686,0.1249
204,1416.996,7.0263,0.0000,6.4808,0.0424,0.1780,6.8406,0.2700,0.1239
205,1423.894,6.8982,0.0000,6.4698,0.0280,0.1866,6.8046,0.2672,0.1239
206,1430.752,6.8575,0.0000,6.5952,0.0383,0.1896,6.9657,0.2673,0.1239
207,1437.783,7.0314,0.0000,6.6804,0.0318,0.1779,7.0176,0.2688,0.1239
208,1444.860,7.0766,0.0000,6.4047,0.0348,0.1791,6.7454,0.2670,0.1239
209,1451.655,6.7956,0.0000,6.6084,0.0413,0.1783,6.9687,0.2701,0.1239
210,1458.763,7.1074,0.0000,6.3363,0.0361,0.1805,6.6805,0.2686,0.1239
211,1465.496,6.7337,0.0000,6.5243,0.0310,0.1484,6.8230,0.2684,0.1239
212,1472.374,6.8776,0.0000,6.6299,0.0412,0.1326,6.9853,0.2686,0.1239
213,1479.586,7.2117,0.0000,6.4039,0.0407,0.1485,6.7426,0.2677,0.1249
214,1486.400,6.8149,0.0000,6.4143,0.0379,0.1681,6.7535,0.2690,0.1249
215,1493.216,6.8160,0.0000,6.5765,0.0309,0.1806,6.9067,0.2667,0.1239
216,1500.192,6.9750,0.0000,6.5509,0.0353,0.1824,6.8992,0.2699,0.1249
217,1507.144,6.9530,0.0000,6.6982,0.0441,0.1945,7.0827,0.2700,0.1249
218,1514.341,7.1962,0.0000,6.6404,0.0604,0.1539,7.0413,0.2676,0.1249
219,1521.468,7.1270,0.0000,6.1613,0.0337,0.1588,6.4878,0.2706,0.1249
220,1528.018,6.5505,0.0000,6.7253,0.0386,0.1639,7.0634,0.2684,0.1249
221,1535.147,7.1293,0.0000,6.3783,0.0341,0.2279,6.7578,0.2674,0.1249
222,1542.005,6.8576,0.0000,6.4006,0.0313,0.2217,6.7693,0.2670,0.1249
223,1548.888,6.8834,0.0000,6.5235,0.0342,0.2483,6.9256,0.2676,0.1249
224,1555.893,7.0047,0.0000,8.3728,0.0450,0.1428,8.7175,0.2677,0.1249
225,1564.697,8.8038,0.0000,4.5948,0.0387,0.1618,4.9300,0.2702,0.1249
226,1569.691,4.9935,0.0000,6.6172,0.0362,0.2797,7.0576,0.2689,0.1260
227,1576.809,7.1187,0.0000,6.5012,0.0341,0.1683,6.8172,0.2676,0.1260
228,1583.688,6.8793,0.0000,6.5841,0.0331,0.1184,6.8590,0.2697,0.1260
229,1590.606,6.9177,0.0000,6.4793,0.0744,0.1168,6.8088,0.2687,0.1249
230,1597.522,6.9159,0.0000,6.5551,0.0326,0.1668,6.8670,0.2670,0.1260
231,1604.448,6.9255,0.0000,6.5388,0.0303,0.1958,6.8704,0.2688,0.1260
232,1611.375,6.9272,0.0000,6.5170,0.0397,0.1895,6.8682,0.2684,0.1260
233,1618.379,7.0041,0.0000,6.3777,0.0328,0.1789,6.7184,0.2675,0.1260
234,1625.156,6.7766,0.0000,6.6076,0.0358,0.1775,6.9446,0.2675,0.1270
235,1632.159,7.0036,0.0000,6.5687,0.0421,0.1521,6.9111,0.2659,0.1260
236,1639.143,6.9836,0.0000,6.7817,0.0514,0.1220,7.1263,0.2662,0.1260
237,1646.354,7.2111,0.0000,6.7438,0.0413,0.1587,7.0772,0.2666,0.1270
238,1653.507,7.1528,0.0000,5.9720,0.0296,0.2057,6.3140,0.2665,0.1260
239,1659.879,6.3727,0.0000,6.5470,0.0305,0.1654,6.8582,0.2666,0.1260
240,1666.843,6.9636,0.0000,6.5294,0.0323,0.1949,6.8713,0.2676,0.1270
241,1673.772,6.9290,0.0000,6.5724,0.0334,0.1686,6.9034,0.2670,0.1270
242,1680.728,6.9559,0.0000,6.5643,0.0275,0.1805,6.8869,0.2658,0.1270
243,1687.664,6.9359,0.0000,6.5799,0.0305,0.1950,6.9193,0.2671,0.1260
244,1694.692,7.0279,0.0000,6.5365,0.0309,0.2163,6.9079,0.2676,0.1270
245,1701.652,6.9602,0.0000,6.5380,0.0339,0.2361,6.9271,0.2690,0.1270
246,1708.639,6.9875,0.0000,6.4582,0.0450,0.2148,6.8675,0.2649,0.1260
247,1715.706,7.0663,0.0000,6.3155,0.0321,0.1765,6.6521,0.2641,0.1270
248,1722.418,6.7120,0.0000,6.5603,0.0329,0.1755,6.8904,0.2649,0.1270
249,1729.385,6.9678,0.0000,6.4727,0.0273,0.1896,6.8079,0.2669,0.1270
250,1736.240,6.8550,0.0000,6.5520,0.0290,0.1982,6.8916,0.2671,0.1280
251,1743.178,6.9378,0.0000,6.6256,0.0321,0.1937,6.9715,0.2661,0.1280
252,1750.453,7.2744,0.0000,6.4225,0.0375,0.1780,6.7733,0.2657,0.1280
253,1757.287,6.8347,0.0000,6.4404,0.0285,0.2337,6.8213,0.2677,0.1290
254,1764.157,6.8701,0.0000,6.5218,0.0271,0.1852,6.8481,0.2620,0.1280
255,1771.056,6.8986,0.0000,6.4853,0.0322,0.2279,6.8868,0.2645,0.1290
256,1777.995,6.9393,0.0000,6.7783,0.0382,0.1383,7.0930,0.2640,0.1290
257,1785.179,7.1835,0.0000,6.4101,0.0295,0.2739,6.8333,0.2651,0.1290
258,1792.066,6.8871,0.0000,6.3678,0.0312,0.1906,6.7135,0.2666,0.1290
259,1798.834,6.7679,0.0000,6.5711,0.0307,0.2204,6.9361,0.2663,0.1300
260,1805.819,6.9856,0.0000,6.5331,0.0275,0.0946,6.7811,0.2668,0.1300
261,1812.717,6.8976,0.0000,6.6668,0.0423,0.1019,6.9509,0.2673,0.1290
262,1819.742,7.0254,0.0000,6.3734,0.0326,0.2028,6.7359,0.2652,0.1311
263,1826.534,6.7920,0.0000,6.5144,0.0277,0.1966,6.8619,0.2659,0.1311
264,1833.532,6.9980,0.0000,6.4698,0.0296,0.1801,6.7957,0.2651,0.1311
265,1840.374,6.8416,0.0000,6.5958,0.0247,0.1927,6.9264,0.2650,0.1300
266,1847.345,6.9712,0.0000,6.5627,0.0275,0.1882,6.8868,0.2654,0.1311
267,1854.277,6.9313,0.0000,6.5954,0.0305,0.1804,6.9253,0.2654,0.1300
268,1861.283,7.0068,0.0000,6.4959,0.0302,0.1840,6.8409,0.2653,0.1300
269,1868.175,6.8921,0.0000,7.2772,0.0451,0.1433,7.6127,0.2675,0.1311
270,1875.884,7.7084,0.0000,6.0035,0.0406,0.1574,6.3616,0.2671,0.1311
271,1882.356,6.4717,0.0000,6.3175,0.0321,0.1398,6.6093,0.2654,0.1311
272,1889.013,6.6577,0.0000,6.6494,0.0353,0.2350,7.0399,0.2680,0.1311
273,1896.149,7.1354,0.0000,6.4556,0.0333,0.1990,6.8183,0.2672,0.1321
274,1903.028,6.8796,0.0000,6.6159,0.0339,0.1933,6.9524,0.2660,0.1311
275,1910.042,7.0136,0.0000,6.5957,0.0500,0.1213,6.9251,0.2648,0.1321
276,1917.047,7.0053,0.0000,6.3535,0.0352,0.1810,6.6995,0.2669,0.1311
277,1923.817,6.7704,0.0000,6.5714,0.0411,0.1518,6.9088,0.2675,0.1311
278,1930.799,6.9819,0.0000,6.4183,0.0313,0.1809,6.7502,0.2683,0.1321
279,1937.685,6.8855,0.0000,6.4097,0.0263,0.1918,6.7433,0.2673,0.1321
280,1944.478,6.7936,0.0000,6.8066,0.0275,0.1720,7.1323,0.2677,0.1331
281,1951.670,7.1911,0.0000,6.4272,0.0386,0.1685,6.7692,0.2676,0.1331
282,1958.518,6.8482,0.0000,6.4384,0.0263,0.1870,6.7638,0.2662,0.1321
283,1965.366,6.8483,0.0000,6.5751,0.0258,0.1897,6.9007,0.2684,0.1331
284,1972.351,6.9847,0.0000,6.5297,0.0267,0.1868,6.8528,0.2684,0.1341
285,1979.247,6.8958,0.0000,6.5494,0.0270,0.1903,6.8756,0.2672,0.1331
286,1986.169,6.9221,0.0000,6.5826,0.0301,0.1928,6.9179,0.2671,0.1341
287,1993.137,6.9680,0.0000,6.6639,0.0284,0.2148,7.0120,0.2700,0.1341
288,2000.228,7.0912,0.0000,6.5723,0.0348,0.1522,6.8785,0.2683,0.1341
289,2007.494,7.2663,0.0000,6.1860,0.0315,0.2123,6.5548,0.2695,0.1341
290,2014.107,6.6127,0.0000,6.6010,0.0463,0.1486,6.9387,0.2690,0.1352
291,2021.140,7.0328,0.0000,6.4609,0.0269,0.1975,6.7895,0.2704,0.1352
292,2027.990,6.8501,0.0000,6.6258,0.0372,0.2714,7.0507,0.2707,0.1362
293,2035.110,7.1198,0.0000,6.3621,0.0305,0.3287,6.8241,0.2690,0.1352
294,2041.983,6.8736,0.0000,6.4647,0.0285,0.2455,6.8386,0.2707,0.1362
295,2048.870,6.8873,0.0000,6.5427,0.0275,0.1472,6.8198,0.2708,0.1362
296,2055.786,6.9159,0.0000,6.6819,0.0408,0.1673,7.0122,0.2727,0.1362
