timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 09:08:08.168, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.17 W, 0x0000000000000001
2026/09/24 09:08:08.425, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:08:08.683, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:08:08.935, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.41 W, 0x0000000000000001
2026/09/24 09:08:09.190, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.41 W, 0x0000000000000001
2026/09/24 09:08:09.446, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:08:09.706, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.15 W, 0x0000000000000001
2026/09/24 09:08:09.960, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:10.216, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:10.481, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.12 W, 0x0000000000000001
2026/09/24 09:08:10.737, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.12 W, 0x0000000000000001
2026/09/24 09:08:10.989, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:08:11.244, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:08:11.511, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:08:11.765, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:08:12.022, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:08:12.281, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.11 W, 0x0000000000000001
2026/09/24 09:08:12.535, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.32 W, 0x0000000000000001
2026/09/24 09:08:12.790, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.32 W, 0x0000000000000001
2026/09/24 09:08:13.042, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:08:13.306, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:08:13.563, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:08:13.818, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:08:14.077, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.12 W, 0x0000000000000001
2026/09/24 09:08:14.327, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.12 W, 0x0000000000000001
2026/09/24 09:08:14.578, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:08:14.835, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.09 W, 0x0000000000000001
2026/09/24 09:08:15.095, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:08:15.349, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:08:15.604, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.17 W, 0x0000000000000001
2026/09/24 09:08:15.861, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.17 W, 0x0000000000000001
2026/09/24 09:08:16.118, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.07 W, 0x0000000000000001
2026/09/24 09:08:16.382, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.12 W, 0x0000000000000001
2026/09/24 09:08:16.634, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.12 W, 0x0000000000000001
2026/09/24 09:08:16.889, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.13 W, 0x0000000000000001
2026/09/24 09:08:17.140, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.13 W, 0x0000000000000001
2026/09/24 09:08:17.397, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:08:17.653, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.08 W, 0x0000000000000001
2026/09/24 09:08:17.910, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:08:18.167, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.06 W, 0x0000000000000001
2026/09/24 09:08:18.418, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:08:18.673, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.04 W, 0x0000000000000001
2026/09/24 09:08:18.930, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.01 W, 0x0000000000000001
2026/09/24 09:08:19.187, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.01 W, 0x0000000000000001
2026/09/24 09:08:19.444, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.21 W, 0x0000000000000001
2026/09/24 09:08:19.701, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.21 W, 0x0000000000000001
2026/09/24 09:08:19.958, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:20.216, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:20.466, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:08:20.721, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:08:20.980, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.16 W, 0x0000000000000001
2026/09/24 09:08:21.236, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.16 W, 0x0000000000000001
2026/09/24 09:08:21.500, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.23 W, 0x0000000000000001
2026/09/24 09:08:21.756, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.23 W, 0x0000000000000001
2026/09/24 09:08:22.009, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:08:22.263, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:08:22.520, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.16 W, 0x0000000000000001
2026/09/24 09:08:22.777, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.16 W, 0x0000000000000001
2026/09/24 09:08:23.034, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:08:23.287, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.98 W, 0x0000000000000001
2026/09/24 09:08:23.542, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:23.797, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:24.055, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:08:24.311, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:08:24.568, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:08:24.826, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.99 W, 0x0000000000000001
2026/09/24 09:08:25.090, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:25.346, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.00 W, 0x0000000000000001
2026/09/24 09:08:25.603, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:08:25.860, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.02 W, 0x0000000000000001
2026/09/24 09:08:26.117, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:08:26.374, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.05 W, 0x0000000000000001
2026/09/24 09:08:26.631, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:08:26.887, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:08:27.145, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.96 W, 0x0000000000000001
2026/09/24 09:08:27.401, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:08:27.658, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.10 W, 0x0000000000000001
2026/09/24 09:08:27.915, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:08:28.172, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:08:28.429, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:08:28.686, P0, 1740 MHz, 6101 MHz, 0 %, 70, 17.95 W, 0x0000000000000001
2026/09/24 09:08:28.943, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:29.203, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:29.456, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:29.713, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:29.970, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:08:30.227, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:08:30.484, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:30.741, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:30.998, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:31.255, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:31.512, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.96 W, 0x0000000000000001
2026/09/24 09:08:31.769, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.96 W, 0x0000000000000001
2026/09/24 09:08:32.034, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:32.297, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:32.553, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:08:32.811, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:08:33.067, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:33.324, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:33.581, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:08:33.838, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:08:34.097, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:34.352, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:34.605, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:08:34.858, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:08:35.110, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:08:35.365, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:08:35.622, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.21 W, 0x0000000000000001
2026/09/24 09:08:35.879, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.21 W, 0x0000000000000001
2026/09/24 09:08:36.136, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:08:36.393, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:08:36.650, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:08:36.907, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:08:37.164, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:08:37.421, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.97 W, 0x0000000000000001
2026/09/24 09:08:37.677, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.97 W, 0x0000000000000001
2026/09/24 09:08:37.934, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:08:38.191, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.87 W, 0x0000000000000001
2026/09/24 09:08:38.448, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:08:38.705, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:08:38.958, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:39.212, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:39.469, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:08:39.726, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:08:39.983, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:08:40.241, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:08:40.493, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:08:40.747, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:08:40.997, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:08:41.253, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.89 W, 0x0000000000000001
2026/09/24 09:08:41.507, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:41.760, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:42.020, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.12 W, 0x0000000000000001
2026/09/24 09:08:42.274, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.12 W, 0x0000000000000001
2026/09/24 09:08:42.531, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:42.788, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.90 W, 0x0000000000000001
2026/09/24 09:08:43.049, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.55 W, 0x0000000000000001
2026/09/24 09:08:43.305, P0, 1740 MHz, 6101 MHz, 0 %, 69, 19.55 W, 0x0000000000000001
2026/09/24 09:08:43.559, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:08:43.819, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.84 W, 0x0000000000000001
2026/09/24 09:08:44.072, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:08:44.329, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:08:44.586, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:08:44.838, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:08:45.093, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.98 W, 0x0000000000000001
2026/09/24 09:08:45.343, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.98 W, 0x0000000000000001
2026/09/24 09:08:45.594, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:45.850, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:46.108, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.00 W, 0x0000000000000001
2026/09/24 09:08:46.364, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.00 W, 0x0000000000000001
2026/09/24 09:08:46.621, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:08:46.877, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:08:47.130, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:08:47.384, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.82 W, 0x0000000000000001
2026/09/24 09:08:47.641, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:47.899, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.96 W, 0x0000000000000001
2026/09/24 09:08:48.161, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.96 W, 0x0000000000000001
2026/09/24 09:08:48.419, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.10 W, 0x0000000000000001
2026/09/24 09:08:48.676, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.10 W, 0x0000000000000001
2026/09/24 09:08:48.932, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.04 W, 0x0000000000000001
2026/09/24 09:08:49.183, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.04 W, 0x0000000000000001
2026/09/24 09:08:49.439, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:49.703, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:49.960, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:08:50.213, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:08:50.467, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:50.723, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:08:50.974, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:51.238, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:08:51.496, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.43 W, 0x0000000000000001
2026/09/24 09:08:51.752, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.43 W, 0x0000000000000001
2026/09/24 09:08:52.004, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:08:52.259, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:08:52.514, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.00 W, 0x0000000000000001
2026/09/24 09:08:52.765, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.00 W, 0x0000000000000001
2026/09/24 09:08:53.016, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.97 W, 0x0000000000000001
2026/09/24 09:08:53.268, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.97 W, 0x0000000000000001
2026/09/24 09:08:53.522, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.27 W, 0x0000000000000001
2026/09/24 09:08:53.781, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.27 W, 0x0000000000000001
2026/09/24 09:08:54.040, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.01 W, 0x0000000000000001
2026/09/24 09:08:54.301, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.01 W, 0x0000000000000001
2026/09/24 09:08:54.559, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.05 W, 0x0000000000000001
2026/09/24 09:08:54.815, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.05 W, 0x0000000000000001
2026/09/24 09:08:55.066, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.98 W, 0x0000000000000001
2026/09/24 09:08:55.320, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.98 W, 0x0000000000000001
2026/09/24 09:08:55.571, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.38 W, 0x0000000000000001
2026/09/24 09:08:55.830, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.38 W, 0x0000000000000001
2026/09/24 09:08:56.081, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.11 W, 0x0000000000000001
2026/09/24 09:08:56.336, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.11 W, 0x0000000000000001
2026/09/24 09:08:56.591, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.06 W, 0x0000000000000001
2026/09/24 09:08:56.850, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.06 W, 0x0000000000000001
2026/09/24 09:08:57.102, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.07 W, 0x0000000000000001
2026/09/24 09:08:57.356, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.07 W, 0x0000000000000001
2026/09/24 09:08:57.612, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.04 W, 0x0000000000000001
2026/09/24 09:08:57.869, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.04 W, 0x0000000000000001
2026/09/24 09:08:58.126, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.01 W, 0x0000000000000001
2026/09/24 09:08:58.383, P0, 1740 MHz, 6101 MHz, 0 %, 70, 18.01 W, 0x0000000000000001
2026/09/24 09:08:58.640, P0, 1740 MHz, 6101 MHz, 0 %, 69, 20.23 W, 0x0000000000000001
2026/09/24 09:08:58.898, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.98 W, 0x0000000000000001
2026/09/24 09:08:59.149, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.98 W, 0x0000000000000001
2026/09/24 09:08:59.404, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:08:59.661, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:08:59.918, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:09:00.175, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:09:00.432, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.01 W, 0x0000000000000001
2026/09/24 09:09:00.689, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.01 W, 0x0000000000000001
2026/09/24 09:09:00.946, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:09:01.202, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.99 W, 0x0000000000000001
2026/09/24 09:09:01.459, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.97 W, 0x0000000000000001
2026/09/24 09:09:01.715, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.97 W, 0x0000000000000001
2026/09/24 09:09:01.968, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.11 W, 0x0000000000000001
2026/09/24 09:09:02.222, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.11 W, 0x0000000000000001
2026/09/24 09:09:02.487, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:09:02.743, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:09:03.000, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:09:03.257, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.92 W, 0x0000000000000001
2026/09/24 09:09:03.515, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.84 W, 0x0000000000000001
2026/09/24 09:09:03.770, P0, 1740 MHz, 6101 MHz, 0 %, 69, 18.84 W, 0x0000000000000001
2026/09/24 09:09:04.028, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.91 W, 0x0000000000000001
2026/09/24 09:09:04.284, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.91 W, 0x0000000000000001
2026/09/24 09:09:04.541, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:09:04.791, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:09:05.043, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:09:05.298, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:09:05.555, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:09:05.812, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.93 W, 0x0000000000000001
2026/09/24 09:09:06.069, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:09:06.327, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.95 W, 0x0000000000000001
2026/09/24 09:09:06.583, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:09:06.840, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.86 W, 0x0000000000000001
2026/09/24 09:09:07.096, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:09:07.353, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.94 W, 0x0000000000000001
2026/09/24 09:09:07.607, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:09:07.860, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.88 W, 0x0000000000000001
2026/09/24 09:09:08.117, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.80 W, 0x0000000000000001
2026/09/24 09:09:08.374, P0, 1740 MHz, 6101 MHz, 0 %, 69, 17.80 W, 0x0000000000000001
