# start_unix_ms 1790234376340
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
132,1020.408,7.3373,5.4637,0.0677,0.0919,0.2237,6.0534,0.2697,0.1188
133,1026.584,6.1753,5.7946,0.0689,0.1069,0.2975,6.5453,0.2683,0.1188
134,1033.253,6.6696,6.6716,0.0731,0.0957,0.2230,7.3229,0.2713,0.1188
135,1040.700,7.4473,6.3516,0.0784,0.1328,1.0025,7.8456,0.2709,0.1198
136,1048.844,8.1434,5.2374,0.0535,0.0680,0.1345,5.6550,0.2705,0.1188
137,1054.579,5.7350,6.5874,0.0699,0.0939,1.1575,8.1146,0.2690,0.1198
138,1062.781,8.2025,4.8616,0.0550,0.0702,0.1388,5.3013,0.2692,0.1198
139,1068.203,5.4215,7.5400,0.0767,0.0965,0.8374,8.7574,0.2692,0.1198
140,1077.083,8.8802,3.5937,0.0491,0.0675,0.1569,4.0640,0.2677,0.1198
141,1081.225,4.1415,8.0086,0.0689,0.1245,0.4069,8.9688,0.2697,0.1208
142,1090.339,9.1147,4.8673,0.0664,0.0885,0.1862,5.4344,0.2714,0.1198
143,1095.889,5.5494,5.8405,0.0541,0.0678,0.1524,6.3187,0.2732,0.1208
144,1102.341,6.4527,7.0795,0.0565,0.0691,0.1417,7.5134,0.2708,0.1208
145,1109.943,7.6014,12.5693,0.0699,0.1871,1.5539,14.6486,0.2716,0.1208
146,1124.989,15.0458,4.4249,0.0687,0.1007,1.1857,6.0417,0.2702,0.1198
147,1131.155,6.1662,6.0405,0.1505,0.1048,0.2457,6.8218,0.2708,0.1208
148,1138.115,6.9600,5.9828,0.0767,0.1066,0.2456,6.7138,0.2721,0.1208
149,1144.948,6.8335,6.0076,0.0758,0.1004,0.2350,6.6915,0.2696,0.1208
150,1151.764,6.8157,6.1942,0.0722,0.1721,0.2601,6.9866,0.2689,0.1208
151,1158.931,7.1674,5.8856,0.0682,0.1153,0.2265,6.5422,0.2681,0.1208
152,1165.587,6.6553,5.4284,0.0608,0.1119,0.2207,6.0641,0.2722,0.1208
153,1171.764,6.1771,13.7709,0.1036,0.1026,0.2261,14.4874,0.2697,0.1219
154,1186.610,14.8465,12.2345,0.1095,0.1110,1.1260,13.8652,0.2708,0.1208
155,1200.643,14.0332,5.7761,0.0667,0.1328,0.2474,6.4880,0.2674,0.1208
156,1207.255,6.6115,6.3098,0.0642,0.0853,0.2671,6.9775,0.2708,0.1208
157,1214.349,7.0944,6.0832,0.0952,0.0963,0.2053,6.7111,0.2667,0.1219
158,1221.165,6.8152,6.3822,0.0684,0.0853,0.3898,7.1817,0.2699,0.1208
159,1228.597,7.4322,5.6435,0.0549,0.0840,0.2007,6.2241,0.2678,0.1208
160,1234.930,6.3329,6.1468,0.0650,0.0956,0.1948,6.7345,0.2703,0.1208
161,1241.767,6.8378,5.7124,0.0536,0.0738,0.1820,6.2356,0.2664,0.1208
162,1248.080,6.3122,6.2921,0.1545,0.1421,0.2940,7.1938,0.2684,0.1219
163,1255.355,7.2755,5.9885,0.0548,0.0918,0.2132,6.5733,0.2682,0.1208
164,1262.113,6.7577,6.6549,0.0902,0.0886,0.4374,7.5911,0.2687,0.1208
165,1269.792,7.6788,12.3958,0.0671,0.0954,0.2809,13.0716,0.2692,0.1208
166,1283.029,13.2375,15.0125,0.0911,0.0899,0.1907,15.6281,0.2699,0.1219
167,1298.756,15.7270,11.0724,0.0591,0.0837,0.2401,11.6930,0.2711,0.1219
168,1310.554,11.7981,6.8686,0.0809,0.0812,0.1934,7.4381,0.2700,0.1219
169,1318.069,7.5150,6.3550,0.0524,0.1188,0.2061,6.9951,0.2670,0.1208
170,1325.274,7.2050,5.8861,0.0522,0.0699,0.1702,6.3691,0.2709,0.1219
171,1331.731,6.4564,5.8193,0.0671,0.0720,0.1821,6.3502,0.2707,0.1219
172,1338.179,6.4481,6.3807,0.0590,0.1094,0.3283,7.1120,0.2671,0.1208
173,1345.389,7.2106,6.0343,0.0828,0.1105,1.1207,7.6397,0.2690,0.1219
174,1353.133,7.7435,5.3735,0.0511,0.0957,0.2005,5.9281,0.2711,0.1219
175,1359.166,6.0335,6.2755,0.0538,0.1125,0.1972,6.8617,0.2700,0.1219
176,1366.105,6.9381,6.1099,0.0551,0.1140,0.1967,6.8090,0.2680,0.1208
177,1373.013,6.9085,7.0049,0.1319,0.0833,0.1976,7.6471,0.2664,0.1219
178,1380.757,7.7436,6.1865,0.0631,0.0879,0.1925,6.7514,0.2665,0.1229
179,1387.618,6.8616,5.7247,0.0888,0.1368,0.2424,6.4339,0.2667,0.1219
180,1394.162,6.5442,5.9288,0.0622,0.1212,0.2017,6.5963,0.2677,0.1219
181,1400.875,6.7124,6.1704,0.0579,0.0964,0.2111,6.7713,0.2683,0.1219
182,1407.763,6.8877,6.1429,0.0711,0.1211,0.2164,6.8096,0.2677,0.1219
183,1414.666,6.9035,6.8903,0.0632,0.1004,0.2125,7.5721,0.2672,0.1229
184,1422.344,7.6782,6.1610,0.0585,0.0863,0.1902,6.7277,0.2657,0.1219
185,1429.177,6.8331,5.5932,0.0472,0.0872,0.2204,6.1655,0.2672,0.1219
186,1435.501,6.3232,7.0838,0.0733,0.1107,0.2127,7.7093,0.2690,0.1219
187,1443.317,7.8168,6.0997,0.1178,0.0931,0.1921,6.7100,0.2685,0.1219
188,1450.130,6.8127,5.5282,0.0501,0.1245,0.2807,6.2026,0.2676,0.1219
189,1456.433,6.3033,7.0534,0.0963,0.1104,0.1959,7.8112,0.2695,0.1219
190,1464.350,7.9164,6.1773,0.0859,0.1163,0.2300,6.8580,0.2701,0.1219
191,1471.482,7.1322,5.9727,0.0893,0.0957,0.8050,7.2592,0.2676,0.1219
192,1479.765,8.2836,10.6672,0.0753,0.1759,1.9935,13.1893,0.2715,0.1229
193,1493.142,13.3768,4.4750,0.0802,0.1890,0.5620,5.6119,0.2684,0.1219
194,1498.864,5.7220,7.8183,0.0801,0.1418,2.8865,11.1990,0.2701,0.1219
195,1510.202,11.3375,6.4054,0.0859,0.1111,0.2465,7.1146,0.2674,0.1219
196,1517.459,7.2568,26.3806,0.0843,0.1781,0.2719,27.2214,0.2711,0.1219
197,1544.884,27.4252,54.9519,0.1345,0.1305,10.0890,65.8281,0.2700,0.1219
198,1610.889,66.0053,0.0022,0.0959,0.2084,5.9046,6.8650,0.2693,0.1229
199,1617.893,7.0040,9.8950,0.0893,0.1164,3.8308,14.2715,0.2667,0.1229
200,1632.360,14.4673,11.4781,0.2883,0.1649,0.4986,12.7894,0.2694,0.1219
201,1645.301,12.9404,20.6409,0.0768,0.1570,0.3120,21.5739,0.2693,0.1219
202,1667.088,21.7871,20.2995,0.0928,0.1008,0.2332,20.9850,0.2723,0.1219
203,1688.191,21.1026,8.6399,0.0747,0.1066,0.2214,9.2956,0.2697,0.1239
204,1697.588,9.3974,9.7417,0.0921,0.0969,1.1889,11.3796,0.2687,0.1229
205,1709.088,11.5000,14.0109,0.0754,0.0984,0.2119,14.6507,0.2677,0.1229
206,1723.855,14.7675,9.1576,0.0770,0.1391,0.2377,9.9432,0.2701,0.1249
207,1733.983,10.1274,9.9731,0.0856,0.1036,4.8961,15.3421,0.2686,0.1229
208,1749.456,15.4732,0.0039,0.1147,0.1087,0.3020,0.8485,0.2683,0.1229
209,1750.394,0.9378,22.1768,0.0729,0.0958,0.2368,22.8282,0.2685,0.1239
210,1773.325,22.9312,12.3501,0.1232,0.1033,0.2516,13.1223,0.2689,0.1239
211,1786.552,13.2268,16.5785,0.0834,0.1118,0.2731,17.3170,0.2673,0.1229
212,1804.020,17.4683,8.4041,0.1240,0.1197,1.8788,10.9729,0.2669,0.1229
213,1815.136,11.1158,7.0030,0.0758,0.1015,0.2337,7.6616,0.2680,0.1229
214,1822.915,7.7795,9.3298,0.0717,0.1598,1.3615,11.2060,0.2692,0.1229
215,1834.227,11.3118,7.8691,0.0750,0.1009,0.2251,8.5137,0.2684,0.1229
216,1842.860,8.6330,9.9833,0.0720,0.0984,0.3204,10.7202,0.2721,0.1229
217,1853.750,10.8900,9.5562,0.0676,0.0944,0.2183,10.1941,0.2703,0.1239
218,1864.051,10.3004,8.1537,0.0724,0.1102,0.2277,8.8215,0.2720,0.1239
219,1872.990,8.9389,9.9349,0.0697,0.1055,0.2269,10.5762,0.2710,0.1239
220,1883.655,10.6658,9.8214,0.0745,0.1335,0.2315,10.5277,0.2685,0.1239
221,1894.306,10.6506,7.7672,0.0783,0.0965,0.2265,8.4810,0.2692,0.1239
222,1904.171,9.8648,7.8244,0.0678,0.0880,0.2096,8.4331,0.2673,0.1239
223,1912.722,8.5516,9.3742,0.1018,0.1028,0.3154,10.1446,0.2685,0.1239
224,1923.256,10.5341,9.8802,0.0675,0.0925,0.2112,10.5119,0.2687,0.1239
225,1933.855,10.5986,8.6577,0.0748,0.1234,0.3468,9.4742,0.2693,0.1239
226,1943.487,9.6325,7.5740,0.0644,0.0868,0.2119,9.0313,0.2686,0.1239
227,1952.638,9.1507,9.7687,0.0721,0.0980,0.2241,10.4186,0.2698,0.1239
228,1963.187,10.5488,10.2905,0.0674,0.0940,0.2185,10.9268,0.2681,0.1239
229,1974.231,11.0442,19.6819,0.0785,0.1546,3.5822,23.7576,0.2684,0.1249
230,1998.130,23.8984,13.7966,0.0837,0.1285,0.2831,14.5921,0.2701,0.1239
231,2013.803,15.6735,8.2800,0.0730,0.0993,0.2567,8.9702,0.2688,0.1239
232,2022.878,9.0752,9.2882,0.0750,0.1030,0.2383,9.9670,0.2685,0.1249
233,2032.968,10.0898,10.6021,0.0764,0.1118,0.2270,11.2863,0.2684,0.1239
234,2044.378,11.4098,11.5898,0.0909,0.1051,0.2257,12.3805,0.2678,0.1249
235,2056.873,12.4950,11.5603,0.1025,0.0971,0.2157,12.2405,0.2666,0.1249
236,2069.228,12.3556,6.1520,0.0732,0.1936,0.2690,7.2655,0.2657,0.1249
237,2076.847,7.6190,4.8509,0.0815,0.1025,0.2364,5.6351,0.2678,0.1249
238,2082.612,5.7648,8.5211,0.1077,0.1052,0.2289,9.2231,0.2701,0.1249
239,2091.956,9.3437,12.1442,0.0696,0.1020,0.2322,12.8000,0.2688,0.1249
240,2104.884,12.9276,7.1507,0.0702,0.0965,0.2128,7.7852,0.2672,0.1249
241,2114.693,9.8098,8.9574,0.0803,0.1171,0.2220,9.6727,0.2666,0.1249
242,2124.513,9.8198,8.1483,0.0697,0.1059,0.2206,8.7934,0.2669,0.1249
243,2133.438,8.9246,10.1547,0.0737,0.1016,0.2736,10.8661,0.2672,0.1249
244,2144.673,11.2349,7.7121,0.0728,0.0933,0.2203,8.3560,0.2702,0.1260
245,2153.140,8.4670,9.5351,0.0770,0.1160,0.3084,11.7246,0.2677,0.1260
246,2164.989,11.8490,11.2494,0.0743,0.0995,0.2207,11.8979,0.2673,0.1249
247,2177.004,12.0150,14.3255,0.0855,0.1058,0.2395,15.0161,0.2656,0.1260
248,2192.146,15.1418,7.0621,0.0957,0.1509,0.2951,7.8776,0.2640,0.1260
249,2200.320,8.1745,9.2132,0.0813,0.1382,0.2431,9.9587,0.2665,0.1260
250,2210.376,10.0560,9.8284,0.0847,0.1221,0.3982,10.7424,0.2698,0.1260
251,2221.275,10.8988,8.0138,0.1174,0.1257,3.0804,11.7561,0.2670,0.1260
252,2233.392,12.1176,9.8586,0.1140,0.1307,0.2600,10.7285,0.2692,0.1260
253,2244.501,11.1084,12.6933,0.0773,0.1048,0.2083,13.3458,0.2668,0.1270
254,2258.298,13.7976,5.6375,0.0747,0.0961,0.2135,6.2658,0.2652,0.1270
255,2264.657,6.3585,5.4091,0.1540,0.1145,0.2707,6.3737,0.2660,0.1270
256,2272.276,7.6186,5.8743,0.0776,0.1025,0.3564,6.6738,0.2639,0.1280
257,2279.181,6.9057,5.7939,0.0743,0.0961,0.2425,6.4760,0.2659,0.1270
258,2285.780,6.5990,7.1474,0.0801,0.1135,1.6106,9.2102,0.2661,0.1280
259,2295.083,9.3024,10.7905,0.0763,0.0978,0.2254,11.4357,0.2663,0.1290
260,2306.635,11.5522,7.5710,0.0723,0.1079,0.2267,8.2522,0.2676,0.1290
261,2315.002,8.3669,15.2946,0.0844,0.1610,1.4860,17.7349,0.2665,0.1290
262,2332.845,17.8436,12.8264,0.1076,0.1130,0.2252,13.7678,0.2653,0.1290
263,2346.747,13.9020,6.3745,0.0793,0.2642,1.3558,8.3939,0.2660,0.1290
264,2355.245,8.4976,12.6088,0.0923,0.1042,0.2236,13.2863,0.2667,0.1290
265,2368.824,13.5793,5.3205,0.2038,0.1603,0.2477,6.3368,0.2662,0.1290
266,2375.282,6.4581,11.9520,0.0797,0.1953,0.2455,12.9913,0.2672,0.1290
267,2390.330,15.0481,12.2878,0.0736,0.1041,1.9706,14.6970,0.2660,0.1290
268,2405.128,14.7981,3.8742,0.0762,0.1201,0.2583,4.6122,0.2660,0.1290
269,2409.929,4.8006,13.3371,0.0697,0.1003,0.2168,13.9757,0.2688,0.1290
270,2424.110,14.1813,6.0107,0.0814,0.1052,0.2367,6.6994,0.2679,0.1290
271,2430.929,6.8190,6.4714,0.0818,0.0998,0.2258,7.1443,0.2660,0.1300
272,2438.316,7.3867,5.8181,0.1173,0.1303,1.2320,7.5617,0.2686,0.1300
273,2445.965,7.6489,4.9241,0.0776,0.1143,0.2222,5.6149,0.2657,0.1290
274,2451.874,5.9092,5.4674,0.0730,0.1587,0.2596,6.2569,0.2665,0.1300
275,2458.575,6.7004,5.7691,0.0725,0.1234,0.3297,6.5514,0.2664,0.1300
276,2465.244,6.6699,5.9886,0.0803,0.1174,0.3422,6.8608,0.2685,0.1311
277,2472.238,6.9939,13.7900,0.0977,0.0969,0.2539,14.5094,0.2677,0.1300
278,2486.953,14.7145,17.2320,0.1135,0.2436,1.5003,19.4864,0.2687,0.1311
279,2506.597,19.6446,6.1648,0.0673,0.0928,0.2554,6.8580,0.2691,0.1311
280,2513.573,6.9754,17.5949,0.0659,0.0888,0.4111,18.4736,0.2697,0.1311
281,2532.278,18.7046,15.4314,0.0695,0.0922,0.2144,16.0497,0.2685,0.1311
282,2548.428,16.1502,5.9798,0.0655,0.0907,0.4820,6.8558,0.2672,0.1311
283,2555.374,6.9462,11.3371,0.1227,0.1433,1.2745,13.2821,0.2682,0.1311
284,2568.774,13.4002,13.4665,0.0553,0.0939,1.1617,15.0370,0.2683,0.1311
285,2583.929,15.1553,5.3518,0.0647,0.0982,0.3404,6.0863,0.2684,0.1321
286,2590.192,6.2629,13.2299,0.0626,0.1129,0.2606,13.9717,0.2683,0.1321
287,2604.262,14.0694,16.8582,0.0595,0.0857,0.2080,17.4285,0.2691,0.1331
288,2621.803,17.5408,14.2953,0.1039,0.1636,0.3317,15.2251,0.2681,0.1331
289,2637.316,15.5133,5.7946,0.0659,0.1745,1.9012,8.1944,0.2701,0.1331
290,2645.908,8.5925,4.1443,0.0613,0.0971,0.2321,4.7583,0.2725,0.1331
291,2650.793,4.8851,7.6697,0.0661,0.0883,1.1224,9.1820,0.2719,0.1331
292,2660.077,9.2836,5.6823,0.0681,0.0851,0.2018,6.2705,0.2709,0.1341
293,2666.465,6.3875,11.2080,0.2029,0.1128,0.2139,12.0424,0.2698,0.1341
294,2678.681,12.2162,13.1900,0.0983,0.0977,0.2213,13.9149,0.2727,0.1341
295,2692.710,14.0297,14.3484,0.0723,0.1019,0.2042,14.9520,0.2721,0.1341
296,2707.768,15.0579,13.3450,0.0611,0.0882,0.2816,14.0125,0.2732,0.1362
